manifest_id,quadrant,score_name,target_error,n_tasks,spearman,bootstrap_ci95_low,bootstrap_ci95_high,top20_error_enrichment
E81_r1_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,4,0.0,-1.0000000000000002,1.0000000000000002,1.0720161652591045
E81_r1_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,4,0.3999999999999999,-1.0000000000000002,1.0000000000000002,1.2355652277143483
E81_r1_p25,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,4,-0.8944271909999159,-1.0000000000000002,-0.8164965809277261,0.9861193389138334
E81_r1_p25,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,4,0.4472135954999579,-1.0000000000000002,1.0000000000000002,1.1930489473310308
E81_r1_p25,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,4,,,,1.0720161652591045
E81_r1_p50,new_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,20,-0.06616541353383458,-0.517518985469225,0.329841149773071,0.9892705722153392
E81_r1_p50,new_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,20,0.022556390977443604,-0.49699887847602775,0.4245906937413846,1.0167660461786938
E81_r1_p50,new_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,20,0.5293233082706766,0.1408116385911179,0.762510872936033,1.2389085482416795
E81_r1_p50,new_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,20,0.2917293233082706,-0.11925017569003775,0.6463219320362178,1.2137357809482803
E81_r1_p50,new_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,20,0.4060150375939849,-0.03971802675448935,0.7203744910248321,1.225002185975125
E81_r1_p50,new_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,20,0.5172932330827066,0.15755025730536582,0.7454972128552749,1.2424743951546846
E81_r1_p50,new_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,20,,,,0.8630794202681713
E81_r1_p50,new_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,20,-0.2881754895579339,-0.6486269652923929,0.15567630884097897,0.7693147886343968
E81_r1_p50,new_context_new_perturbation,history_support_same_drug,pair_mean_rmse,20,,,,0.8630794202681713
E81_r1_p50,new_context_seen_perturbation,model_disagreement_rmse,pair_mean_rmse,16,0.4264705882352941,-0.1283906844317904,0.8268189376695244,1.5030445099413603
E81_r1_p50,new_context_seen_perturbation,model_disagreement_rmse,pair_max_rmse,16,0.4264705882352941,-0.1283906844317904,0.8268189376695244,1.5014922770346137
E81_r1_p50,new_context_seen_perturbation,predicted_magnitude_ridge,error_ridge_rmse,16,0.9676470588235294,0.8662654558480154,0.9939860846145212,1.6916530111403094
E81_r1_p50,new_context_seen_perturbation,predicted_magnitude_knn,error_knn_rmse,16,0.8941176470588236,0.7011776435101224,0.96996996996997,1.6896334503756707
E81_r1_p50,new_context_seen_perturbation,predicted_magnitude_mean,pair_mean_rmse,16,0.9676470588235294,0.8654187852326738,0.9969742813918305,1.690655959400213
E81_r1_p50,new_context_seen_perturbation,predicted_magnitude_max,pair_max_rmse,16,0.9588235294117647,0.8362850192472199,0.9910581222056634,1.6750001055106227
E81_r1_p50,new_context_seen_perturbation,max_context_control_cosine,pair_mean_rmse,16,,,,0.9281920591770436
E81_r1_p50,new_context_seen_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,16,-0.3444233600968322,-0.6925817947213809,0.07408825902098162,0.7452276125518504
E81_r1_p50,new_context_seen_perturbation,history_support_same_drug,pair_mean_rmse,16,0.412310562561766,-0.09726169131683199,0.7975606887847554,1.3644875053723735
E81_r1_p50,seen_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,35,0.35294117647058826,0.001306138060113903,0.6506802009246089,1.298179636436725
E81_r1_p50,seen_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,35,0.38655462184873957,0.04395673423029583,0.6564234375586955,1.3088109141815327
E81_r1_p50,seen_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,35,0.6302521008403362,0.28804851257746,0.8674866015207608,1.293521397528887
E81_r1_p50,seen_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,35,0.6170868347338937,0.37405106493637935,0.7728150822567892,1.2994109550440642
E81_r1_p50,seen_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,35,0.6943977591036415,0.466432639482644,0.8505910932261758,1.2221449875753925
E81_r1_p50,seen_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,35,0.7210084033613446,0.46805828684562134,0.8723937153284321,1.3340511859191118
E81_r1_p50,seen_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,35,-0.1641486059460701,-0.4973847479810674,0.1989893188891857,1.1246080503884672
E81_r1_p50,seen_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,35,-0.2123455871841037,-0.5497217018850297,0.133705615286808,0.7980558920997225
E81_r1_p50,seen_context_new_perturbation,history_support_same_drug,pair_mean_rmse,35,,,,0.9104572281343559
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_mean_rmse,6,0.8857142857142858,0.0,1.0,1.314467427677637
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_max_rmse,6,0.942857142857143,0.5,1.0,1.3774467490902156
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_ridge,error_ridge_rmse,6,0.6571428571428573,-0.5999999999999999,1.0,1.2310298096178964
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_knn,error_knn_rmse,6,0.8285714285714285,0.0,1.0,1.324037130261363
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,6,0.7714285714285715,0.0,1.0,1.314467427677637
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,6,1.0,0.9999999999999998,1.0,1.3774467490902156
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,6,-0.4140393356054125,-0.9486832980505138,0.44630456419547065,0.768369768182242
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,6,-0.6546536707079772,-0.9797958971132712,-0.6642111641550714,0.8489534666824236
E81_r1_p50,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,6,0.9258200997725515,0.674199862463242,0.9999999999999998,1.3950511261778185
E81_r1_p75,new_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,8,0.07142857142857142,-0.7777777777777778,0.9999999999999998,1.0025820318011722
E81_r1_p75,new_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,8,0.23809523809523808,-0.7777777777777778,0.9999999999999998,1.0178058922260154
E81_r1_p75,new_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,8,0.8809523809523809,0.27999999999999997,1.0,1.2581899265085943
E81_r1_p75,new_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,8,0.6666666666666666,-0.2911392405063291,1.0,1.2485472630508896
E81_r1_p75,new_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,8,0.7142857142857143,-0.037037037037037035,1.0,1.1589234487439113
E81_r1_p75,new_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,8,0.6904761904761905,-0.11145833333333331,0.9688463184931506,1.1464158948717504
E81_r1_p75,new_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,8,,,,1.013972984471706
E81_r1_p75,new_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,8,0.0,-0.8121474926202604,0.8035023130316853,1.013972984471706
E81_r1_p75,new_context_new_perturbation,history_support_same_drug,pair_mean_rmse,8,,,,1.013972984471706
E81_r1_p75,new_context_seen_perturbation,model_disagreement_rmse,pair_mean_rmse,28,0.6486042692939246,0.3999779492833518,0.8005551112652792,1.2745691327786866
E81_r1_p75,new_context_seen_perturbation,model_disagreement_rmse,pair_max_rmse,28,0.6765188834154353,0.43566703430384235,0.8151386055596573,1.2788187069845165
E81_r1_p75,new_context_seen_perturbation,predicted_magnitude_ridge,error_ridge_rmse,28,0.8795840175150522,0.7312136067949304,0.9511435409768599,1.529061315489841
E81_r1_p75,new_context_seen_perturbation,predicted_magnitude_knn,error_knn_rmse,28,0.727969348659004,0.4861357654477767,0.8800043957441925,1.554400184527653
E81_r1_p75,new_context_seen_perturbation,predicted_magnitude_mean,pair_mean_rmse,28,0.8894362342638207,0.72693742709255,0.9664795139770186,1.5946551755756455
E81_r1_p75,new_context_seen_perturbation,predicted_magnitude_max,pair_max_rmse,28,0.9124247400109471,0.7795461713571028,0.9608013147455515,1.557537145448783
E81_r1_p75,new_context_seen_perturbation,max_context_control_cosine,pair_mean_rmse,28,,,,0.7430623939981174
E81_r1_p75,new_context_seen_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,28,0.11371470653683553,-0.1791375418040694,0.4125259925000551,1.1209040203296654
E81_r1_p75,new_context_seen_perturbation,history_support_same_drug,pair_mean_rmse,28,-0.34879708770435935,-0.6530959779830954,0.026462859198747933,0.7721562917973336
E81_r1_p75,seen_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,12,0.8111888111888113,0.35748175182481756,0.9714285714285715,1.1047504718970538
E81_r1_p75,seen_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,12,0.8391608391608393,0.45250461217614507,0.9782628315805996,1.1300061670748283
E81_r1_p75,seen_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,12,0.2657342657342658,-0.3383642022552171,0.7428084809192491,1.0039877505868313
E81_r1_p75,seen_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,12,0.11888111888111891,-0.5053782991202347,0.8050890881565156,1.0745762506972318
E81_r1_p75,seen_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,12,0.3426573426573427,-0.2946190941674813,0.8517161239662093,1.0393430756901734
E81_r1_p75,seen_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,12,0.3986013986013987,-0.15881193990511336,0.864864794659324,1.0578561429015052
E81_r1_p75,seen_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,12,-0.19312181983410706,-0.7443960085474268,0.46341982368420753,1.099826451885193
E81_r1_p75,seen_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,12,0.7169281790988647,0.3108943814489178,0.8798826901281197,1.170205810599142
E81_r1_p75,seen_context_new_perturbation,history_support_same_drug,pair_mean_rmse,12,,,,1.0888150568823631
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_mean_rmse,11,0.6363636363636362,0.11700671317625382,0.8607127476313521,1.182647640978838
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_max_rmse,11,0.7818181818181817,0.36679793196753,0.9439252336448598,1.2363379134958694
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_ridge,error_ridge_rmse,11,0.47272727272727266,-0.2796208530805686,0.9146919431279619,1.0976957780912
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_knn,error_knn_rmse,11,0.6454545454545453,-0.01883405516298153,0.9431413123289497,1.2385014908797278
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,11,0.4272727272727272,-0.2967460317460317,0.9168895348837207,1.1299774204304442
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,11,0.5545454545454545,-0.2728802447552448,0.9158878504672897,1.132462751238569
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,11,-0.17928429140015903,-0.7872218936609646,0.6544836970141586,0.8714299609795464
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,11,0.29999999999999993,0.0,0.6862807699034628,1.0590573003135286
E81_r1_p75,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,11,-0.11726039399558573,-0.6904071816915388,0.6854255647953651,0.9868413852506364
E81_r2_p25,new_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,26,0.7381196581196581,0.46746701272009883,0.8982264132182101,1.2474929155861774
E81_r2_p25,new_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,26,0.7880341880341881,0.5263045611867468,0.9252414670956067,1.2096909470746062
E81_r2_p25,new_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,26,0.8393162393162393,0.5914409367503878,0.9533107044470681,1.2096909470746062
E81_r2_p25,new_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,26,0.36205128205128206,-0.053091610198805116,0.6856327714936548,1.4197899506345486
E81_r2_p25,new_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,26,0.80991452991453,0.6090734374344022,0.9299243496585213,1.2474929155861774
E81_r2_p25,new_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,26,0.8393162393162393,0.608482449997543,0.9580790859908463,1.2096909470746062
E81_r2_p25,new_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,26,,,,0.9448228315955395
E81_r2_p25,new_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,26,0.48923082328584294,0.14150580362645934,0.74060442830886,1.1430490202607724
E81_r2_p25,new_context_new_perturbation,history_support_same_drug,pair_mean_rmse,26,,,,0.9448228315955395
E81_r2_p25,new_context_seen_perturbation,model_disagreement_rmse,pair_mean_rmse,8,0.8095238095238095,0.1244391025641026,1.0,1.208261074018533
E81_r2_p25,new_context_seen_perturbation,model_disagreement_rmse,pair_max_rmse,8,0.9285714285714286,0.5949367088607594,1.0,1.1846679930166397
E81_r2_p25,new_context_seen_perturbation,predicted_magnitude_ridge,error_ridge_rmse,8,0.9523809523809523,0.6201314508276533,1.0,1.1846679930166397
E81_r2_p25,new_context_seen_perturbation,predicted_magnitude_knn,error_knn_rmse,8,0.047619047619047616,-0.9230769230769229,0.8918918918918919,1.2493512220614613
E81_r2_p25,new_context_seen_perturbation,predicted_magnitude_mean,pair_mean_rmse,8,0.9285714285714286,0.5949367088607594,1.0,1.208261074018533
E81_r2_p25,new_context_seen_perturbation,predicted_magnitude_max,pair_max_rmse,8,0.9523809523809523,0.6201314508276533,1.0,1.1846679930166397
E81_r2_p25,new_context_seen_perturbation,max_context_control_cosine,pair_mean_rmse,8,,,,0.8697581053501287
E81_r2_p25,new_context_seen_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,8,0.1091089451179962,-0.7794837629539572,0.8944271909999159,0.8697581053501287
E81_r2_p25,new_context_seen_perturbation,history_support_same_drug,pair_mean_rmse,8,0.1091089451179962,-0.769800358919501,0.8770580193070291,0.8697581053501287
E81_r2_p25,seen_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,54,0.5535734705546026,0.3316643801060021,0.7305428239541819,1.476448670064362
E81_r2_p25,seen_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,54,0.5531923003621116,0.3355104511830918,0.7293888937327389,1.4666692814229936
E81_r2_p25,seen_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,54,0.6507718696397942,0.4384544535551433,0.8109775861707222,1.3696050419509476
E81_r2_p25,seen_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,54,0.3785401181627597,0.11959156564857719,0.6002943374081787,1.4872656109854872
E81_r2_p25,seen_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,54,0.6250809986659043,0.3931101628730689,0.7932500618643129,1.4482867287182282
E81_r2_p25,seen_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,54,0.6477225080998665,0.4443644173426888,0.8109892238855568,1.366833027328001
E81_r2_p25,seen_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,54,0.2544423696201177,-0.017665217374754065,0.5027764325192631,1.1883099218951738
E81_r2_p25,seen_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,54,0.582419540886947,0.3742804799766694,0.7503705313050242,1.4600898126486026
E81_r2_p25,seen_context_new_perturbation,history_support_same_drug,pair_mean_rmse,54,,,,1.1883099218951738
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_mean_rmse,4,0.19999999999999996,-1.0000000000000002,1.0000000000000002,1.2905277110799207
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_max_rmse,4,0.3999999999999999,-1.0000000000000002,1.0000000000000002,1.3386859540189793
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_ridge,error_ridge_rmse,4,0.7999999999999998,-1.0000000000000002,1.0000000000000002,1.3902279125135009
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_knn,error_knn_rmse,4,0.7999999999999998,-1.0000000000000002,1.0000000000000002,1.1877902358117247
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,4,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.2905277110799207
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,4,0.3999999999999999,-1.0000000000000002,1.0000000000000002,1.3386859540189793
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,4,0.7745966692414834,0.7745966692414834,1.0000000000000002,1.2905277110799207
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,4,0.4472135954999579,-1.0000000000000002,1.0000000000000002,1.2905277110799207
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,4,0.4472135954999579,-1.0000000000000002,1.0000000000000002,1.2905277110799207
E81_r2_p50,new_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,18,0.08978328173374613,-0.4140771637122002,0.5850979696345996,0.9810540753458438
E81_r2_p50,new_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,18,0.1537667698658411,-0.3580708433345137,0.6316365228019755,1.008599982839305
E81_r2_p50,new_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,18,0.735810113519092,0.43259772153625753,0.8981288981288983,1.203932397988366
E81_r2_p50,new_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,18,0.6615067079463366,0.20071173291492328,0.82464378914405,1.4110065229403375
E81_r2_p50,new_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,18,0.7151702786377709,0.33183584082574563,0.8911959391086276,1.3668535020180352
E81_r2_p50,new_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,18,0.735810113519092,0.38113603709508886,0.897321758892236,1.203932397988366
E81_r2_p50,new_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,18,,,,1.289577403116353
E81_r2_p50,new_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,18,0.27207198759769113,-0.189743410227403,0.6651743362929277,0.9684753702296586
E81_r2_p50,new_context_new_perturbation,history_support_same_drug,pair_mean_rmse,18,,,,1.289577403116353
E81_r2_p50,new_context_seen_perturbation,model_disagreement_rmse,pair_mean_rmse,16,0.8411764705882353,0.6029402096659561,0.9668785468769581,1.2977006437945517
E81_r2_p50,new_context_seen_perturbation,model_disagreement_rmse,pair_max_rmse,16,0.9235294117647059,0.7553106198785833,0.9881810963782994,1.2911244004514468
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude_ridge,error_ridge_rmse,16,0.8705882352941177,0.6287371764643075,0.9819826573199886,1.3113371829738634
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude_knn,error_knn_rmse,16,0.38235294117647056,-0.2256848770665536,0.818297794623309,1.3337742486497945
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude_mean,pair_mean_rmse,16,0.8058823529411765,0.4936800774526678,0.9457831325301205,1.3200928783847128
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude_max,pair_max_rmse,16,0.8705882352941177,0.6094927178392455,0.967215550629674,1.3113371829738634
E81_r2_p50,new_context_seen_perturbation,max_context_control_cosine,pair_mean_rmse,16,,,,0.8998529802133696
E81_r2_p50,new_context_seen_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,16,0.15655607277128739,-0.2618085541489048,0.5667995377363728,0.9626029443624269
E81_r2_p50,new_context_seen_perturbation,history_support_same_drug,pair_mean_rmse,16,0.19174124721184263,-0.3093738614681435,0.675960586537587,1.3358743363638008
E81_r2_p50,seen_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,38,0.4491738702265018,0.14979898594496097,0.7044130403834633,1.3787315717578363
E81_r2_p50,seen_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,38,0.4795929532771638,0.16637617821737363,0.7183293138264705,1.4254734098346273
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,38,0.6432870117080643,0.40389646530808676,0.7924494469354892,1.3692299396887115
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,38,0.21304300251668673,-0.10497794729659761,0.5152304260137136,1.1967574571681268
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,38,0.4430462851515483,0.16851602724868683,0.6671585485640568,1.2383052402565207
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,38,0.506510559142138,0.2393802838901569,0.7189359816746806,1.3823846670561764
E81_r2_p50,seen_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,38,0.3172123904006598,-0.009628798723165445,0.6073664489172768,1.2712485242745826
E81_r2_p50,seen_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,38,0.5000235609359812,0.1881280262507743,0.7208839377646035,1.2059330018382948
E81_r2_p50,seen_context_new_perturbation,history_support_same_drug,pair_mean_rmse,38,,,,1.2712485242745826
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_mean_rmse,6,0.7142857142857144,-0.22849462365591383,1.0,1.3808239356027345
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_max_rmse,6,0.8285714285714285,0.0,1.0,1.4785826820372654
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_ridge,error_ridge_rmse,6,0.3142857142857143,-0.9999999999999998,0.9999999999999998,1.229824271781291
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_knn,error_knn_rmse,6,0.37142857142857144,-0.8064516129032259,1.0,0.9048226965242414
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,6,0.6571428571428573,-0.45454545454545453,1.0,1.3808239356027345
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,6,0.7714285714285715,-0.09090909090909091,1.0,1.4785826820372654
