dataset,perturbation,gears_rmse,scgpt_rmse,pair_mean_rmse,pair_max_rmse,model_disagreement_rmse,triangle_certificate_rmse,triangle_mean_bound_holds,triangle_max_bound_holds,pair_mean_mse,ensemble_mean_prediction_mse,disagreement_mse_component,mse_identity_abs_error,certificate_fraction_of_pair_mean_rmse,disagreement_component_fraction_of_pair_mean_mse,gears_predicted_magnitude,scgpt_predicted_magnitude,rank__model_disagreement_rmse,rank__gears_predicted_magnitude,rank__scgpt_predicted_magnitude,rank__magnitude_mean,rank__magnitude_max,rank__gears_rmse,rank__scgpt_rmse,rank__pair_mean_rmse,rank__pair_max_rmse
Adamson_P1,NEDD8+ctrl,0.16264199692917283,0.15617437564749903,0.15940818628833592,0.16264199692917283,0.08526939369362622,0.04263469684681311,True,True,0.025421427386997604,0.023603710011777947,0.0018177173752196559,1.5178830414797062e-18,0.2674561315796913,0.0715033561077444,0.8402403910667767,2.031730044141441,0.75,0.5,0.7083333333333334,0.6041666666666667,0.7083333333333334,0.875,0.875,0.875,0.875
Adamson_P1,OST4+ctrl,0.06494987554796398,0.06640130434915502,0.0656755899485595,0.06640130434915502,0.07514008083031487,0.037570040415157435,True,True,0.0043138097764825615,0.0029023018396859977,0.001411507936796563,6.505213034913027e-19,0.5720548600261409,0.32720681020559345,0.9022317008630254,1.6190748086427216,0.375,0.625,0.25,0.4375,0.625,0.4166666666666667,0.16666666666666666,0.25,0.125
Adamson_P1,PDIA6+ctrl,0.0785371355897325,0.07091908546580433,0.07472811052776843,0.0785371355897325,0.07952518512816863,0.03976259256408431,True,True,0.0055987991749730445,0.004017735407555672,0.001581063767417373,6.505213034913027e-19,0.5320968546275343,0.28239337007921617,0.7263629188243563,1.8830287253553315,0.6666666666666666,0.125,0.5,0.3125,0.5,0.5833333333333334,0.2916666666666667,0.4166666666666667,0.3333333333333333
Adamson_P1,PSMD4+ctrl,0.2162949100840667,0.249336051968762,0.23281548102641436,0.249336051968762,0.10218093675578416,0.05109046837789208,True,True,0.05447597746982184,0.05186574151074945,0.0026102359590723903,3.0357660829594124e-18,0.21944618181166203,0.04791535793035357,0.9731245108658031,2.6258074842645382,0.9166666666666666,0.75,1.0,0.875,1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.9583333333333334
Adamson_P1,PTDSS1+ctrl,0.0446355671451616,0.08280474910256552,0.06372015812386356,0.08280474910256552,0.07778697618368734,0.03889348809184367,True,True,0.004424480164154528,0.0029117767482041415,0.0015127034159503853,1.5178830414797062e-18,0.6103796543668312,0.34189404400673745,0.836485408268304,1.8964841669553036,0.5416666666666666,0.4583333333333333,0.5833333333333334,0.5208333333333334,0.5833333333333334,0.125,0.4166666666666667,0.20833333333333334,0.4166666666666667
Adamson_P1,SEC61G+ctrl,0.088403026565964,0.10550345182131465,0.09695323919363932,0.10550345182131465,0.07736028042543695,0.038680140212718477,True,True,0.0094730367261175,0.007976883479241938,0.0014961532468755609,8.673617379884035e-19,0.3989566571929049,0.15793808153943,1.111520193560897,1.5527781863439263,0.4583333333333333,0.875,0.20833333333333334,0.5416666666666666,0.875,0.625,0.5416666666666666,0.625,0.5416666666666666
Adamson_P1,SEL1L+ctrl,0.07721429679139799,0.09969627139125703,0.08845528409132751,0.09969627139125703,0.06647017295826617,0.033235086479133084,True,True,0.007950697079154634,0.0068461261058791805,0.0011045709732754548,1.5178830414797062e-18,0.3757275421196864,0.13892756349269686,1.0249415542595919,1.3428225370242703,0.20833333333333334,0.7916666666666666,0.125,0.4583333333333333,0.7916666666666666,0.5,0.4583333333333333,0.5833333333333334,0.4583333333333333
Adamson_P1,SLC35B1+ctrl,0.043769599455385756,0.06520908535271543,0.054489342404050595,0.06520908535271543,0.06740280654832258,0.03370140327416129,True,True,0.0030840013245113152,0.0019482167418636656,0.0011357845826476492,4.336808689942018e-19,0.6184953201354109,0.3682827804322112,0.9521418020637031,1.6915568263531353,0.25,0.7083333333333334,0.3333333333333333,0.5208333333333334,0.7083333333333334,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664
Adamson_P1,SPCS3+ctrl,0.09711840552710271,0.11332623925037467,0.10522232238873869,0.11332623925037467,0.06540046648918615,0.03270023324459308,True,True,0.011137410597379969,0.010068105343129177,0.0010693052542507903,1.5178830414797062e-18,0.310772776177508,0.09601022112827017,0.7946795125868118,1.269479051423193,0.16666666666666666,0.2916666666666667,0.08333333333333333,0.1875,0.2916666666666667,0.7083333333333334,0.625,0.7083333333333334,0.625
Adamson_P1,SRP68+ctrl,0.09239025295507183,0.11160744378692387,0.10199884837099785,0.11160744378692387,0.08442208280623197,0.04221104140311598,True,True,0.010496090174876765,0.008714318158541191,0.0017817720163355716,2.8189256484623115e-18,0.41383841168071644,0.1697557839775792,0.7128457024571577,1.9768698874958452,0.7083333333333334,0.08333333333333333,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5833333333333334
Adamson_P1,SYVN1+ctrl,0.052271337095954024,0.06977297686206141,0.061022156979007716,0.06977297686206141,0.058879294343229936,0.029439647171614968,True,True,0.0038002804909963075,0.002933587665407131,0.0008666928255891772,6.505213034913027e-19,0.48244192976892847,0.2280602254603473,0.8130201708319179,1.2273517526054345,0.08333333333333333,0.375,0.041666666666666664,0.20833333333333334,0.375,0.16666666666666666,0.25,0.125,0.16666666666666666
Adamson_P1,TELO2+ctrl,0.055076058654256105,0.11598947478381039,0.08553276671903325,0.11598947478381039,0.10681338876866872,0.05340669438433436,True,True,0.008243465248755622,0.005391190243693931,0.002852275005061691,0.0,0.6244004073873831,0.34600437061249834,0.682604346579902,2.560161713053512,1.0,0.041666666666666664,0.9583333333333334,0.5,0.9583333333333334,0.20833333333333334,0.7083333333333334,0.5,0.7083333333333334
Adamson_P1,TIMM23+ctrl,0.05915003326414382,0.06538937851271634,0.06226970588843008,0.06538937851271634,0.058361825329032606,0.029180912664516303,True,True,0.0038872486287143053,0.0030357229647801766,0.000851525663934128,7.589415207398531e-19,0.468621334374059,0.2190561359116788,1.9406574377211996,2.2760854717190697,0.041666666666666664,1.0,0.7916666666666666,0.8958333333333333,1.0,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333
Adamson_P1,TTI1+ctrl,0.1359782700885392,0.1427629062817987,0.13937058818516895,0.1427629062817987,0.07607091768507274,0.03803545884253637,True,True,0.019435668673148672,0.017988972543786393,0.001446696129362278,6.505213034913027e-19,0.2729087918607485,0.07443510967857564,0.7562411111334603,1.883998035929352,0.4166666666666667,0.16666666666666666,0.5416666666666666,0.35416666666666663,0.5416666666666666,0.8333333333333334,0.7916666666666666,0.8333333333333334,0.7916666666666666
Adamson_P2,AMIGO3+ctrl,0.05136611767951055,0.0544785784102023,0.052922348044856425,0.0544785784102023,0.05344706293629887,0.026723531468149434,True,True,0.0028031967755309433,0.00208904964140177,0.0007141471341291731,0.0,0.5049574037323297,0.25476168507432345,1.2722607803720416,1.202544188903721,0.20833333333333334,0.875,0.08333333333333333,0.4791666666666667,0.875,0.125,0.08333333333333333,0.041666666666666664,0.041666666666666664
Adamson_P2,ASCC3+ctrl,0.12880162398181946,0.12957854625025036,0.12919008511603491,0.12957854625025036,0.049461121613581654,0.024730560806790827,True,True,0.016690228994341142,0.016078628356522767,0.0006116006378183785,3.686287386450715e-18,0.1914276996147075,0.03664423286377575,1.1429884842980167,1.241663989254799,0.041666666666666664,0.5833333333333334,0.125,0.3541666666666667,0.5833333333333334,0.7916666666666666,0.7916666666666666,0.8333333333333334,0.75
Adamson_P2,CAD+ctrl,0.19332974174594272,0.23915472521087938,0.21624223347841104,0.23915472521087938,0.12597293055261266,0.06298646527630633,True,True,0.047285685817122065,0.043318391009118724,0.003967294808003343,1.734723475976807e-18,0.29127735254637344,0.08390054494180123,1.2166395319721903,3.3955441677340343,1.0,0.75,1.0,0.875,1.0,0.9583333333333334,1.0,1.0,1.0
Adamson_P2,COPB1+ctrl,0.08673888653098245,0.08071959886130244,0.08372924269614244,0.08673888653098245,0.05836804091249447,0.029184020456247236,True,True,0.0070196440384821136,0.006167936988491457,0.0008517070499906572,4.336808689942018e-19,0.3485523040278471,0.12133194294775455,1.5034837897911493,1.2649666027695996,0.3333333333333333,0.9166666666666666,0.16666666666666666,0.5416666666666666,0.9166666666666666,0.5833333333333334,0.4583333333333333,0.5833333333333334,0.4583333333333333
Adamson_P2,DDOST+ctrl,0.07583607411553489,0.06606006917867552,0.0709480716471052,0.07583607411553489,0.06455235364171641,0.032276176820858204,True,True,0.005057521438574148,0.004015769848402843,0.0010417515901713045,2.168404344971009e-19,0.4549267664581427,0.20598065728911716,0.9313442399758689,1.5485224829515714,0.5416666666666666,0.16666666666666666,0.5833333333333334,0.375,0.5833333333333334,0.4166666666666667,0.375,0.3333333333333333,0.2916666666666667
Adamson_P2,DDRGK1+ctrl,0.05849550205704751,0.05994113385857475,0.05921831795781113,0.05994113385857475,0.05856167181768729,0.029280835908843644,True,True,0.003507331644578813,0.0026499642930581844,0.0008573673515206274,1.0842021724855044e-18,0.4944557177342351,0.24445003735128293,1.2603010025993278,1.4678828742547598,0.375,0.8333333333333334,0.4166666666666667,0.625,0.8333333333333334,0.25,0.20833333333333334,0.16666666666666666,0.125
Adamson_P2,GMPPB+ctrl,0.05014301976206183,0.09837805527691657,0.07426053751948919,0.09837805527691657,0.0806159008480143,0.04030795042400715,True,True,0.006096282095463287,0.004471551228079069,0.0016247308673842183,4.336808689942018e-19,0.5427909865778792,0.2665117594530781,1.0123120513293973,2.2688702898438633,0.7083333333333334,0.4166666666666667,0.7916666666666666,0.6041666666666666,0.7916666666666666,0.08333333333333333,0.5416666666666666,0.375,0.5416666666666666
Adamson_P2,HSD17B12+ctrl,0.0966818431554612,0.1026138869165064,0.0996478650359838,0.1026138869165064,0.06330573748010541,0.03165286874005271,True,True,0.009938494292025382,0.008936590192550373,0.0010019040994750058,3.686287386450715e-18,0.3176472343749919,0.10081045176822516,1.2300339664108975,1.531462900788743,0.4583333333333333,0.7916666666666666,0.5416666666666666,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.625,0.6666666666666666,0.625
Adamson_P2,HSPA5+ctrl,0.20166292731074625,0.22407062226671834,0.21286677478873228,0.22407062226671834,0.0982494259383847,0.04912471296919235,True,True,0.045437790007266846,0.04302455258296132,0.002413237424305535,8.239936510889834e-18,0.2307767993288198,0.053110801029706486,2.064826705124143,1.5223417350290787,0.875,1.0,0.5,0.75,1.0,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334
Adamson_P2,MRGBP+ctrl,0.09819556266751664,0.09881025153598942,0.09850290710175302,0.09881025153598942,0.05767996247731755,0.028839981238658774,True,True,0.009702917168097843,0.008871172650251656,0.0008317445178461901,3.469446951953614e-18,0.292783046584272,0.08572107784047435,1.1769297199348991,1.4558915904964904,0.2916666666666667,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.7083333333333334,0.5833333333333334,0.625,0.5833333333333334
Adamson_P2,MTHFD1+ctrl,0.17225376579310087,0.17836259673059587,0.17530818126184838,0.17836259673059587,0.10766403714342801,0.053832018571714005,True,True,0.03074228787119281,0.027844401647687436,0.0028978862235053615,1.1275702593849246e-17,0.3070707720782752,0.09426384385076421,1.1894920633672261,3.0154204222455516,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.8125,0.9166666666666666,0.875,0.9166666666666666,0.875,0.875
Adamson_P2,P4HB+ctrl,0.06524555722899017,0.05200390835071822,0.058624732789854195,0.06524555722899017,0.06188795317218096,0.03094397658609048,True,True,0.003480694610935666,0.0025231649239751495,0.0009575296869605159,7.589415207398531e-19,0.5278314307548666,0.27509729924370374,1.103941563399712,1.2994334648439787,0.4166666666666667,0.5,0.25,0.375,0.5,0.2916666666666667,0.041666666666666664,0.08333333333333333,0.20833333333333334
Adamson_P2,PPWD1+ctrl,0.13255074710319364,0.12541853935140249,0.12898464322729808,0.13255074710319364,0.09373295730428918,0.04686647865214459,True,True,0.016649755285327045,0.014453288464075122,0.0021964668212519248,1.3010426069826053e-18,0.36334929088849743,0.13192186813626075,1.1154457528086474,2.510130456202599,0.7916666666666666,0.5416666666666666,0.8333333333333334,0.6875,0.8333333333333334,0.8333333333333334,0.75,0.7916666666666666,0.7916666666666666
Adamson_P2,SCYL1+ctrl,0.08222715309563398,0.07837553373822854,0.08030134341693126,0.08222715309563398,0.052422264332602726,0.026211132166301363,True,True,0.006452014497482515,0.005764991048043198,0.0006870234494393179,4.336808689942018e-19,0.3264096346459732,0.10648200646594715,0.9948765541638516,1.456836220522309,0.16666666666666666,0.3333333333333333,0.375,0.35416666666666663,0.375,0.5416666666666666,0.4166666666666667,0.5416666666666666,0.375
Adamson_P2,SEC61A1+ctrl,0.1826346865832741,0.16951068602116676,0.17607268630222042,0.1826346865832741,0.07052776076805538,0.03526388038402769,True,True,0.031044650709368668,0.029801109449629656,0.0012435412597390128,4.336808689942018e-19,0.2002802429191028,0.040056538930996456,0.8563828030297367,1.9505585356635335,0.625,0.08333333333333333,0.75,0.4166666666666667,0.75,0.9166666666666666,0.875,0.9166666666666666,0.9166666666666666
Adamson_P2,SEC61B+ctrl,0.07721869811335494,0.05562151496160659,0.06642010653748076,0.07721869811335494,0.0725936257943079,0.03629681289715395,True,True,0.004528240132472836,0.0032107815059818348,0.0013174586264910015,4.336808689942018e-19,0.546473271262697,0.2909427477229543,0.8332334481931576,1.8674460520957532,0.6666666666666666,0.041666666666666664,0.7083333333333334,0.375,0.7083333333333334,0.4583333333333333,0.125,0.2916666666666667,0.3333333333333333
Adamson_P2,SOCS1+ctrl,0.07581053881614079,0.08239699209318582,0.0791037654546633,0.08239699209318582,0.05600827935418627,0.028004139677093136,True,True,0.006268251050799058,0.0054840192117449164,0.0007842318390541421,1.0842021724855044e-19,0.3540177830490653,0.1251117469129081,1.1514915038747662,1.388492792036116,0.25,0.625,0.2916666666666667,0.45833333333333337,0.625,0.375,0.5,0.5,0.4166666666666667
Adamson_P2,SPCS2+ctrl,0.08953648231971023,0.06115562668129235,0.07534605450050129,0.08953648231971023,0.08370029843973363,0.041850149219866815,True,True,0.00587839617048469,0.0041269611807595715,0.001751434989725119,6.505213034913027e-19,0.555439159983996,0.297944360830772,1.932879531511295,1.489888046221866,0.75,0.9583333333333334,0.4583333333333333,0.7083333333333334,0.9583333333333334,0.625,0.25,0.4583333333333333,0.5
Adamson_P2,SRP72+ctrl,0.07838009118519496,0.15175357853814317,0.11506683486166906,0.15175357853814317,0.11370916541898395,0.05685458270949197,True,True,0.014586293646665931,0.011353850071595471,0.0032324435750704637,3.903127820947816e-18,0.4941005179975739,0.22160828880675393,1.0037705912606425,3.140686794973219,0.9583333333333334,0.375,0.9583333333333334,0.6666666666666667,0.9583333333333334,0.5,0.8333333333333334,0.75,0.8333333333333334
Adamson_P2,SRPRB+ctrl,0.11125797225667033,0.11502620090720374,0.11314208658193703,0.11502620090720374,0.06705470326421789,0.033527351632108945,True,True,0.012804681642905212,0.011680598335442135,0.0011240833074630783,1.0842021724855044e-18,0.29632962096583376,0.08778690004260338,0.9223792837421733,1.858429479786379,0.5833333333333334,0.125,0.6666666666666666,0.3958333333333333,0.6666666666666666,0.75,0.7083333333333334,0.7083333333333334,0.7083333333333334
Adamson_P2,TMED10+ctrl,0.05533404521513665,0.06429830194679893,0.05981617358096779,0.06429830194679893,0.05031047508151176,0.02515523754075588,True,True,0.0035980640965562576,0.002965278120824403,0.000632785975731854,5.421010862427522e-19,0.42054240575428137,0.1758684555779592,0.9775193353560503,1.2715796163899846,0.08333333333333333,0.25,0.20833333333333334,0.22916666666666669,0.25,0.16666666666666666,0.3333333333333333,0.20833333333333334,0.16666666666666666
Adamson_P2,TMED2+ctrl,0.06979906412952314,0.06124070025866452,0.06551988219409383,0.06979906412952314,0.0644747071735604,0.0322373535867802,True,True,0.004311166360764438,0.0032719193944853483,0.0010392469662790901,2.168404344971009e-19,0.4920239858075657,0.24105935130158493,1.0578596674840575,1.5787721546118103,0.5,0.4583333333333333,0.625,0.5416666666666666,0.625,0.3333333333333333,0.2916666666666667,0.25,0.25
Adamson_P2,TTI2+ctrl,0.05848752835661776,0.05952188126163093,0.05900470480912434,0.05952188126163093,0.050625834747427524,0.025312917373713762,True,True,0.0034818226610949287,0.002841078875126469,0.0006407437859684601,4.336808689942018e-19,0.4289982884517276,0.18402539369048893,0.9449042043406581,1.1894078683065805,0.125,0.20833333333333334,0.041666666666666664,0.125,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.125,0.08333333333333333
Adamson_P2,UFM1+ctrl,0.04802732145027493,0.10263692336569946,0.0753321224079872,0.10263692336569946,0.09597660686309824,0.04798830343154912,True,True,0.006420480821832252,0.004117603555593821,0.002302877266238429,1.734723475976807e-18,0.6370231170662077,0.35867676115591024,0.9937239276985845,2.8116784505952306,0.8333333333333334,0.2916666666666667,0.875,0.5833333333333334,0.875,0.041666666666666664,0.6666666666666666,0.4166666666666667,0.6666666666666666
Norman_P1,BCL2L11+ctrl,0.06828616695908253,0.11664775331718681,0.09246696013813467,0.11664775331718681,0.07736606315321717,0.03868303157660859,True,True,0.00913484947595548,0.0076384725439985835,0.001496376931956897,2.168404344971009e-19,0.4183443634225752,0.1638096977838138,1.459324689956595,2.661071632939684,0.125,0.08333333333333333,0.25,0.16666666666666666,0.25,0.041666666666666664,0.7916666666666666,0.375,0.5833333333333334
Norman_P1,CKS1B+ctrl,0.11013109228047072,0.1390522853500552,0.12459168881526296,0.1390522853500552,0.07658975845106633,0.038294879225533165,True,True,0.01573219777398137,0.014265699999083201,0.0014664977748981717,4.553649124439119e-18,0.3073630319139064,0.09321633226118814,1.5316357812508559,1.3099478481352385,0.08333333333333333,0.125,0.08333333333333333,0.10416666666666666,0.125,0.5416666666666666,0.875,0.7916666666666666,0.75
Norman_P1,CLDN6+ctrl,0.14256985680560982,0.10138910597938837,0.12197948139249909,0.14256985680560982,0.1235658537378668,0.0617829268689334,True,True,0.015302957440435867,0.011485827387943896,0.0038171300524919727,1.734723475976807e-18,0.5065026196506901,0.2494374089027886,3.9015379005552573,3.6406457037990334,0.8333333333333334,0.875,0.625,0.75,0.875,0.9166666666666666,0.5833333333333334,0.75,0.8333333333333334
Norman_P1,FEV+ctrl,0.2007041133576992,0.09593607422935926,0.14832009379352923,0.2007041133576992,0.17485194176690716,0.08742597088345358,True,True,0.02474293572862065,0.017099635343706173,0.007643300384914473,4.336808689942018e-18,0.5894411785172948,0.3089083877817018,4.69034802996858,4.586890752110134,1.0,0.9583333333333334,0.875,0.9166666666666667,0.9583333333333334,0.9583333333333334,0.4583333333333333,0.9166666666666666,0.9166666666666666
Norman_P1,FOSB+ctrl,0.12039166111531999,0.20365917062009792,0.16202541586770897,0.20365917062009792,0.13832160102031535,0.06916080051015767,True,True,0.027985604921886106,0.023202388594680275,0.004783216327205826,6.071532165918825e-18,0.42685155375022343,0.1709170246831119,3.8893742195330634,6.2871176642533735,0.9583333333333334,0.8333333333333334,1.0,0.9166666666666667,1.0,0.75,1.0,0.9583333333333334,0.9583333333333334
Norman_P1,FOXA1+ctrl,0.09770006601145695,0.10107957188423876,0.09938981894784785,0.10107957188423876,0.0987939953687222,0.0493969976843611,True,True,0.009881191375472019,0.0074411279952432425,0.002440063380228776,4.336808689942018e-19,0.49700259249170037,0.24694020058003538,3.0362218634916602,3.21374806470591,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.5625,0.6666666666666666,0.4166666666666667,0.5416666666666666,0.4583333333333333,0.3333333333333333
Norman_P1,FOXA3+ctrl,0.06992010472226996,0.07893074654611759,0.07442542563419377,0.07893074654611759,0.08596165458438809,0.042980827292194046,True,True,0.005559441897350326,0.0037120903826289133,0.0018473515147214125,2.168404344971009e-19,0.5775019346674327,0.3322908214225379,2.684409997598402,3.577884659289307,0.2916666666666667,0.5,0.5833333333333334,0.5416666666666667,0.5833333333333334,0.08333333333333333,0.2916666666666667,0.125,0.125
Norman_P1,IER5L+ctrl,0.11619374267910504,0.11118009975329565,0.11368692121620035,0.11619374267910504,0.09514954385416591,0.047574771927082954,True,True,0.012931000209465424,0.010667641285551461,0.00226335892391396,2.6020852139652106e-18,0.41847181204431777,0.1750335540368481,3.969919987700459,4.307097761792202,0.5,0.9166666666666666,0.7916666666666666,0.8541666666666666,0.9166666666666666,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.5416666666666666
Norman_P1,IGDCC3+ctrl,0.07408711155774936,0.06136651976039835,0.06772681565907385,0.07408711155774936,0.07473905695145844,0.03736952847572922,True,True,0.004627374923236879,0.0032308932647385426,0.001396481658498337,2.168404344971009e-19,0.5517685736745923,0.30178701351510306,2.521461562552716,2.835744437389524,0.041666666666666664,0.4583333333333333,0.2916666666666667,0.375,0.4583333333333333,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664
Norman_P1,IKZF3+ctrl,0.11710002734467631,0.0877419789105937,0.102421003127635,0.11710002734467631,0.11021276793982272,0.05510638396991136,True,True,0.010705535633635504,0.0076688220793962,0.0030367135542393037,0.0,0.538037924713927,0.2836582547722615,5.597060645812471,5.048644178536339,0.7083333333333334,1.0,0.9166666666666666,0.9583333333333333,1.0,0.7083333333333334,0.4166666666666667,0.5,0.625
Norman_P1,JUN+ctrl,0.11458176238836366,0.1455720356101301,0.13007689899924688,0.1455720356101301,0.11741613968338173,0.058708069841690864,True,True,0.01716009891185021,0.013713461447313356,0.0034466374645368524,0.0,0.4513335595587251,0.20085184137002357,3.3443429325695924,3.9554883341999982,0.75,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.5833333333333334,0.9166666666666666,0.8333333333333334,0.875
Norman_P1,MAPK1+ctrl,0.11528311079743775,0.07788906992368651,0.09658609036056212,0.11528311079743775,0.13374350830980153,0.06687175415490076,True,True,0.009678451424355618,0.00520661992060213,0.004471831503753488,0.0,0.6923538773053571,0.4620399801253554,2.2695570816969655,4.425599617551571,0.9166666666666666,0.375,0.8333333333333334,0.6041666666666667,0.8333333333333334,0.625,0.25,0.4166666666666667,0.5
Norman_P1,MEIS1+ctrl,0.1030727571566141,0.0674210680530753,0.0852469126048447,0.1030727571566141,0.07885073085281302,0.03942536542640651,True,True,0.007584796842641876,0.006030437403636187,0.0015543594390056898,4.336808689942018e-19,0.4624843788672989,0.20493092580503286,2.8775193127444787,1.8289468864198453,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.375,0.5833333333333334,0.4583333333333333,0.125,0.3333333333333333,0.375
