n,aligned_rho,partial_rho_control_magnitude,normalized_rmse_rho,mean_rmse,median_rmse,dominant_time
2128,-0.047814895115656064,-0.0031274917232886447,-0.06629070402844314,1.570940275410814,1.2029687910537619,24
48,-0.26265484613893586,-0.3880340746489978,-0.28437981273438134,1.8022367055536554,1.6377719855941772,"3, 6, 12, 24, 48"
150,-0.19193599331471795,-0.15655565459277954,0.03901589074123842,1.0322728709851137,0.8356392443911523,6
