fold_id,model,epoch,train_mse,validation_mse
Replogle_cellline_holdout_1_K562,scGPT,1,3.1273608207702637,3.099402904510498
Replogle_cellline_holdout_1_K562,scGPT,2,3.1273608207702637,3.099402904510498
Replogle_cellline_holdout_1_K562,scGPT,3,3.1273608207702637,3.099402904510498
Replogle_cellline_holdout_1_K562,scGPT,4,3.1273608207702637,1.1492044925689697
Replogle_cellline_holdout_1_K562,scGPT,5,1.145606279373169,0.13969627022743225
Replogle_cellline_holdout_1_K562,scGPT,6,0.09696085751056671,0.4347885847091675
Replogle_cellline_holdout_1_K562,scGPT,7,0.360135018825531,0.17255446314811707
Replogle_cellline_holdout_1_K562,scGPT,8,0.1132662296295166,0.272804319858551
Replogle_cellline_holdout_1_K562,GEARS,1,0.014210733585059643,0.04520442336797714
Replogle_cellline_holdout_1_K562,GEARS,2,0.011532951146364212,0.045028068125247955
Replogle_cellline_holdout_1_K562,GEARS,3,0.00927993655204773,0.044837355613708496
Replogle_cellline_holdout_1_K562,GEARS,4,0.007754308637231588,0.04463668167591095
Replogle_cellline_holdout_1_K562,GEARS,5,0.006838913541287184,0.04443228244781494
Replogle_cellline_holdout_1_K562,GEARS,6,0.006202662829309702,0.0442059189081192
Replogle_cellline_holdout_1_K562,GEARS,7,0.005675474647432566,0.043955594301223755
Replogle_cellline_holdout_1_K562,GEARS,8,0.00523029500618577,0.043691739439964294
Replogle_cellline_holdout_1_K562,GEARS,9,0.004830561112612486,0.043428294360637665
Replogle_cellline_holdout_1_K562,GEARS,10,0.004471439868211746,0.043169599026441574
Replogle_cellline_holdout_1_K562,GEARS,11,0.00414957944303751,0.04292058199644089
Replogle_cellline_holdout_1_K562,GEARS,12,0.0038705093320459127,0.04268830269575119
Replogle_cellline_holdout_1_K562,GEARS,13,0.003622988937422633,0.042474694550037384
Replogle_cellline_holdout_1_K562,GEARS,14,0.0034007460344582796,0.04227807745337486
Replogle_cellline_holdout_1_K562,GEARS,15,0.003199758008122444,0.04210000857710838
Replogle_cellline_holdout_1_K562,GEARS,16,0.0030099586583673954,0.041939299553632736
Replogle_cellline_holdout_1_K562,GEARS,17,0.002828898373991251,0.0417938232421875
Replogle_cellline_holdout_1_K562,GEARS,18,0.0026563385035842657,0.041662223637104034
Replogle_cellline_holdout_1_K562,GEARS,19,0.0024878792464733124,0.041546717286109924
Replogle_cellline_holdout_1_K562,GEARS,20,0.002322824439033866,0.04145187884569168
Replogle_cellline_holdout_1_K562,GEARS,21,0.0021623943466693163,0.04137662798166275
