fold_id,setting,score,n_tasks,spearman
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,26,-0.1747008547008547
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,safeconf_frozen_pair_risk,26,-0.1747008547008547
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,risk_model_disagreement,26,-0.1747008547008547
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,baseline_predicted_magnitude,26,0.2458119658119658
Replogle_cellline_holdout_1_K562,context_unseen,safeconf_calibrated_pair_risk,102,0.013384148237782088
Replogle_cellline_holdout_1_K562,context_unseen,safeconf_frozen_pair_risk,102,0.014910857162243924
Replogle_cellline_holdout_1_K562,context_unseen,risk_model_disagreement,102,0.013384148237782088
Replogle_cellline_holdout_1_K562,context_unseen,baseline_predicted_magnitude,102,-0.0215492137449039
Replogle_cellline_holdout_1_K562,perturbation_unseen,safeconf_calibrated_pair_risk,26,-0.321025641025641
Replogle_cellline_holdout_1_K562,perturbation_unseen,safeconf_frozen_pair_risk,26,-0.321025641025641
Replogle_cellline_holdout_1_K562,perturbation_unseen,risk_model_disagreement,26,-0.321025641025641
Replogle_cellline_holdout_1_K562,perturbation_unseen,baseline_predicted_magnitude,26,0.28683760683760684
Replogle_cellline_holdout_1_K562,random_seen_pair,safeconf_calibrated_pair_risk,16,0.37058823529411766
Replogle_cellline_holdout_1_K562,random_seen_pair,safeconf_frozen_pair_risk,16,0.37058823529411766
Replogle_cellline_holdout_1_K562,random_seen_pair,risk_model_disagreement,16,0.37058823529411766
Replogle_cellline_holdout_1_K562,random_seen_pair,baseline_predicted_magnitude,16,-0.0058823529411764705
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,26,
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,safeconf_frozen_pair_risk,26,
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,risk_model_disagreement,26,0.14940170940170938
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,baseline_predicted_magnitude,26,-0.17059829059829057
Replogle_cellline_holdout_2_RPE1,context_unseen,safeconf_calibrated_pair_risk,102,
Replogle_cellline_holdout_2_RPE1,context_unseen,safeconf_frozen_pair_risk,102,-0.0086696276109378
Replogle_cellline_holdout_2_RPE1,context_unseen,risk_model_disagreement,102,0.047819916200643485
Replogle_cellline_holdout_2_RPE1,context_unseen,baseline_predicted_magnitude,102,-0.043081464057313786
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,safeconf_calibrated_pair_risk,26,0.21162393162393162
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,safeconf_frozen_pair_risk,26,-0.23350427350427347
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,risk_model_disagreement,26,-0.23350427350427347
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,baseline_predicted_magnitude,26,0.21162393162393162
Replogle_cellline_holdout_2_RPE1,random_seen_pair,safeconf_calibrated_pair_risk,16,-0.3529411764705882
Replogle_cellline_holdout_2_RPE1,random_seen_pair,safeconf_frozen_pair_risk,16,0.34411764705882353
Replogle_cellline_holdout_2_RPE1,random_seen_pair,risk_model_disagreement,16,0.34411764705882353
Replogle_cellline_holdout_2_RPE1,random_seen_pair,baseline_predicted_magnitude,16,-0.3529411764705882
