dataset,fold_id,score,coverage,retained_mean_error
Liang,Liang_context_holdout_1_DM2_1,model_disagreement,0.7,0.08109790208706011
Liang,Liang_context_holdout_1_DM2_1,model_disagreement,0.75,0.08035792007553973
Liang,Liang_context_holdout_1_DM2_1,model_disagreement,0.8,0.07899167607890524
Liang,Liang_context_holdout_1_DM2_1,model_disagreement,0.85,0.0789620521362669
Liang,Liang_context_holdout_1_DM2_1,model_disagreement,0.9,0.07846526255346918
Liang,Liang_context_holdout_1_DM2_1,model_disagreement,0.95,0.07816464521934074
Liang,Liang_context_holdout_1_DM2_1,model_disagreement,1.0,0.0795900736686968
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.5,0.0745256939728904
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.55,0.07418507032060545
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.6,0.07537926438655297
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.65,0.07524001008978165
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.7,0.07701691778530445
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.75,0.07994384650659195
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.8,0.08169316843958954
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.85,0.08261407836764267
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.9,0.08181158630086449
Liang,Liang_context_holdout_2_DM2_2,SafeConf,0.95,0.08125120575922025
Liang,Liang_context_holdout_2_DM2_2,SafeConf,1.0,0.08113059709458151
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.5,0.07349339059569482
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.55,0.07689198469806877
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.6,0.08059850101975212
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.65,0.08243377085799869
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.7,0.08259051025601633
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.75,0.08228790762195319
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.8,0.08202183300025193
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.85,0.08148425206029095
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.9,0.08132843823980612
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,0.95,0.0807753217198413
Liang,Liang_context_holdout_2_DM2_2,predicted_magnitude,1.0,0.08113059709458151
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.5,0.0734697035903164
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.55,0.0749033454978509
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.6,0.07760049460721984
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.65,0.08243377085799869
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.7,0.08259051025601633
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.75,0.0827216757835787
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.8,0.08189308930394616
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.85,0.08120809476791489
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.9,0.0812484113054037
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,0.95,0.0807753217198413
Liang,Liang_context_holdout_2_DM2_2,model_disagreement,1.0,0.08113059709458151
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.5,0.07771612260294979
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.55,0.07750231641632996
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.6,0.07711904747902006
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.65,0.07745608625417914
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.7,0.07738225832533539
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.75,0.07794526436831824
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.8,0.07796830214656189
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.85,0.0782732111726523
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.9,0.07986091690142416
Liang,Liang_context_holdout_3_DM2_3,SafeConf,0.95,0.08034600476296097
Liang,Liang_context_holdout_3_DM2_3,SafeConf,1.0,0.0807297833724376
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.5,0.07747413193888614
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.55,0.07746967865587268
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.6,0.07856301466977379
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.65,0.08055320284913907
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.7,0.08076007829508723
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.75,0.08074478099077625
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.8,0.08027674262567765
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.85,0.0800060922563476
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.9,0.07986091690142413
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,0.95,0.08034600476296097
Liang,Liang_context_holdout_3_DM2_3,predicted_magnitude,1.0,0.0807297833724376
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.5,0.07747413193888614
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.55,0.07754242036261251
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.6,0.077519131388747
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.65,0.0776919982759974
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.7,0.0777599448854595
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.75,0.07810056547747105
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.8,0.07996476831853351
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.85,0.08000609225634761
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.9,0.07986091690142415
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,0.95,0.08034600476296097
Liang,Liang_context_holdout_3_DM2_3,model_disagreement,1.0,0.0807297833724376
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.5,0.08221457801629005
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.55,0.08243911368647276
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.6,0.08229181124640064
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.65,0.08206134398778853
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.7,0.08244067379828467
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.75,0.08211072124651227
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.8,0.08213259872602267
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.85,0.082723946366069
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.9,0.08274372045265978
Liang,Liang_context_holdout_4_DM2_4,SafeConf,0.95,0.08239338161609727
Liang,Liang_context_holdout_4_DM2_4,SafeConf,1.0,0.08306325589082872
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.5,0.07650488751460083
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.55,0.07706822236868177
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.6,0.07738219286124236
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.65,0.07768757833689273
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.7,0.07797799904003183
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.75,0.07839322286869739
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.8,0.07970157540454548
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.85,0.08101694405733312
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.9,0.08196890745405254
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,0.95,0.0825259922047041
Liang,Liang_context_holdout_4_DM2_4,predicted_magnitude,1.0,0.08306325589082873
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.5,0.07783502230607416
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.55,0.07706822236868176
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.6,0.07697364703179668
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.65,0.07772349387948574
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.7,0.07805281935409279
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.75,0.07935283431406545
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.8,0.08023750042986012
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.85,0.08123796089119252
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.9,0.08213203078257357
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,0.95,0.08241506549652862
Liang,Liang_context_holdout_4_DM2_4,model_disagreement,1.0,0.08306325589082873
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.5,0.07492435985228577
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.55,0.0774959201854532
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.6,0.08078321022130924
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.65,0.0837658966830431
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.7,0.08267842723825718
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.75,0.08226873045041082
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.8,0.08133737157984493
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.85,0.081308615990592
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.9,0.0807213300051034
Liang,Liang_context_holdout_5_DM2_5,SafeConf,0.95,0.0807364962983299
Liang,Liang_context_holdout_5_DM2_5,SafeConf,1.0,0.08109687192443876
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.5,0.08533913375158175
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.55,0.08305851248015927
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.6,0.08285868344528993
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.65,0.08278285646226548
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.7,0.08210723537351024
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.75,0.08181619671975728
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.8,0.08192535923901818
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.85,0.081309351880978
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.9,0.08076548506857366
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,0.95,0.08078558141477253
Liang,Liang_context_holdout_5_DM2_5,predicted_magnitude,1.0,0.08109687192443875
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.5,0.08729092204394164
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.55,0.0851619971082302
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.6,0.08359923124360331
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.65,0.08331068146630685
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.7,0.08207153599037724
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.75,0.08158190472784516
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.8,0.08106753698102064
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.85,0.08105273835377584
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.9,0.08076548506857366
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,0.95,0.08072742635076915
Liang,Liang_context_holdout_5_DM2_5,model_disagreement,1.0,0.08109687192443873
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.5,0.08620166753437437
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.55,0.08534843593499201
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.6,0.08460771010298491
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.65,0.08401208964265304
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.7,0.08339771405393546
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.75,0.08289952183245505
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.8,0.08282492831031686
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.85,0.08257733943276907
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.9,0.08229779768736213
Liang,Liang_context_holdout_6_DM2_6,SafeConf,0.95,0.08199045999300118
Liang,Liang_context_holdout_6_DM2_6,SafeConf,1.0,0.08245990503076919
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.5,0.08788422524395634
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.55,0.08541216856292128
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.6,0.08461739962136683
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.65,0.08451607637311091
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.7,0.08441562665453646
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.75,0.08321522182991734
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.8,0.08359307524491139
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.85,0.08331312725855791
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.9,0.08267105530174465
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,0.95,0.08200453409293469
Liang,Liang_context_holdout_6_DM2_6,predicted_magnitude,1.0,0.08245990503076918
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.5,0.08662519686683783
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.55,0.08627387243683936
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.6,0.0854160519923153
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.65,0.0843610288324998
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.7,0.08444705263594206
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.75,0.08340189690852295
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.8,0.0828941107521385
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.85,0.0828368746774902
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.9,0.08236979680652835
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,0.95,0.0820045340929347
Liang,Liang_context_holdout_6_DM2_6,model_disagreement,1.0,0.08245990503076919
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.5,0.0799367474437146
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.55,0.08101985998458693
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.6,0.08202848813106947
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.65,0.08570410137379617
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.7,0.08650524471844367
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.75,0.08789866575532299
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.8,0.08799759668567299
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.85,0.08750040908608331
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.9,0.08667433932921562
Liang,Liang_context_holdout_7_EM2_1,SafeConf,0.95,0.0862683641842642
Liang,Liang_context_holdout_7_EM2_1,SafeConf,1.0,0.0864391119518635
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.5,0.08823467654532965
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.55,0.08893148227461843
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.6,0.08932895879954197
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.65,0.08925677013150352
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.7,0.08863075077848104
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.75,0.08825340632114746
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.8,0.08688572257386176
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.85,0.08731995788879987
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.9,0.08698755956178916
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,0.95,0.08644254471568377
Liang,Liang_context_holdout_7_EM2_1,predicted_magnitude,1.0,0.0864391119518635
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.5,0.09077437646621075
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.55,0.08906013251811226
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.6,0.08866168885789862
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.65,0.08891126296061723
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.7,0.08800070999788918
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.75,0.0878060051075991
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.8,0.08701519139094925
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.85,0.08739728674937801
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.9,0.0871257561258468
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,0.95,0.0862611997085041
Liang,Liang_context_holdout_7_EM2_1,model_disagreement,1.0,0.0864391119518635
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.5,0.08102079532076878
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.55,0.08315319884234997
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.6,0.08328039037743269
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.65,0.08315874631906407
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.7,0.08317646125583376
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.75,0.08434377280345398
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.8,0.0857006382214282
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.85,0.08863404715736595
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.9,0.08880901840074694
Liang,Liang_context_holdout_8_EM2_2,SafeConf,0.95,0.08810313795682292
Liang,Liang_context_holdout_8_EM2_2,SafeConf,1.0,0.0879648719140322
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.5,0.08582705831348234
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.55,0.08537521899495944
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.6,0.08578124041744967
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.65,0.08933495462857065
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.7,0.0899156806826944
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.75,0.09018756936922369
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.8,0.08880723212020837
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.85,0.08813423601526196
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.9,0.08801746298824366
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,0.95,0.08745319825846272
Liang,Liang_context_holdout_8_EM2_2,predicted_magnitude,1.0,0.08796487191403218
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.5,0.08578266890956811
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.55,0.08537521899495944
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.6,0.08552489739830016
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.65,0.08688200439818425
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.7,0.08831559690574853
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.75,0.09018756936922366
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.8,0.08909192716965117
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.85,0.08797337260063223
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.9,0.08733414750043705
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,0.95,0.08745319825846273
Liang,Liang_context_holdout_8_EM2_2,model_disagreement,1.0,0.0879648719140322
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.5,0.08015478857898634
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.55,0.0798203162685163
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.6,0.07944059405804095
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.65,0.07996360529199097
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.7,0.07975156236230359
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.75,0.07942178076996789
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.8,0.07934508699300727
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.85,0.0797885782781291
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.9,0.08035832491417011
Liang,Liang_context_holdout_9_EM2_3,SafeConf,0.95,0.08047866252162385
Liang,Liang_context_holdout_9_EM2_3,SafeConf,1.0,0.08080381954402269
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.5,0.08184344233528905
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.55,0.08111191054241418
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.6,0.0807160030089993
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.65,0.08065550124051875
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.7,0.08024861211877363
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.75,0.0799937845814148
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.8,0.07964207032411365
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.85,0.08033856793537938
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.9,0.07984952001047593
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,0.95,0.07994800830870462
Liang,Liang_context_holdout_9_EM2_3,predicted_magnitude,1.0,0.0808038195440227
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.5,0.08047527128591762
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.55,0.08101026237858311
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.6,0.08060278057458643
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.65,0.07978273016301358
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.7,0.08015190128937931
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.75,0.0799937845814148
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.8,0.0803959020457113
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.85,0.08052881951277803
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.9,0.07965721646548289
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,0.95,0.08008183507430858
Liang,Liang_context_holdout_9_EM2_3,model_disagreement,1.0,0.0808038195440227
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.5,0.04881968119188858
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.55,0.0528549764970609
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.6,0.05377368892788739
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.65,0.05347921754084764
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.7,0.052824439320284036
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.75,0.05255366622688925
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.8,0.05191472620088756
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.85,0.05247950761457665
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.9,0.0523293763512925
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,0.95,0.053121611062446596
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,SafeConf,1.0,0.05289573593845782
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.5,0.05669612470838618
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.55,0.05588098884073052
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.6,0.055117021518152516
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.65,0.054028660018801584
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.7,0.05386877674050952
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.75,0.05323223614777577
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.8,0.053744889428254
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.85,0.05353937325689017
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.9,0.05303785978542222
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,0.95,0.053254405570077226
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,predicted_magnitude,1.0,0.05289573593845784
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.5,0.05639574652018483
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.55,0.055771639337020666
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.6,0.05498051888196164
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.65,0.055121876977950006
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.7,0.054676448178134426
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.75,0.05451104180514639
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.8,0.054073045106134025
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.85,0.05374211392963346
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.9,0.05356493791648324
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,0.95,0.053254405570077226
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,model_disagreement,1.0,0.05289573593845784
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.5,0.065228363211538
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.55,0.06293802312768973
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.6,0.06176704222470977
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.65,0.05966415616766509
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.7,0.05883133725828581
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.75,0.057332135939393944
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.8,0.05644770183169422
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.85,0.05615423088496243
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.9,0.05649902431101005
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,0.95,0.05752241758153789
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,SafeConf,1.0,0.05935844463784199
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.5,0.0642084525238791
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.55,0.06420340787311783
