fold_id,setting,score,n_tasks,spearman
Tian_CRISPRi_batch_holdout_3_B3,context_unseen_row,safeconf_calibrated_pair_risk,79,-0.015847127555988317
Tian_CRISPRi_batch_holdout_3_B3,context_unseen_row,safeconf_frozen_pair_risk,79,-0.023612463485881207
Tian_CRISPRi_batch_holdout_3_B3,context_unseen_row,risk_model_disagreement,79,-0.003310613437195716
Tian_CRISPRi_batch_holdout_3_B3,context_unseen_row,baseline_predicted_magnitude,79,0.09053067185978579
Tian_CRISPRi_batch_holdout_3_B3,perturbation_unseen_column,safeconf_calibrated_pair_risk,60,0.285690469574882
Tian_CRISPRi_batch_holdout_3_B3,perturbation_unseen_column,safeconf_frozen_pair_risk,60,0.25440400111141986
Tian_CRISPRi_batch_holdout_3_B3,perturbation_unseen_column,risk_model_disagreement,60,0.25440400111141986
Tian_CRISPRi_batch_holdout_3_B3,perturbation_unseen_column,baseline_predicted_magnitude,60,-0.11164212281189222
Tian_CRISPRi_batch_holdout_3_B3,random_missing_pair,safeconf_calibrated_pair_risk,24,0.2573913043478261
Tian_CRISPRi_batch_holdout_3_B3,random_missing_pair,safeconf_frozen_pair_risk,24,0.08608695652173912
Tian_CRISPRi_batch_holdout_3_B3,random_missing_pair,risk_model_disagreement,24,-0.13652173913043478
Tian_CRISPRi_batch_holdout_3_B3,random_missing_pair,baseline_predicted_magnitude,24,0.2504347826086956
Tian_CRISPRi_batch_holdout_4_B4,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,20,0.022556390977443608
Tian_CRISPRi_batch_holdout_4_B4,context_and_perturbation_unseen,safeconf_frozen_pair_risk,20,0.022556390977443608
Tian_CRISPRi_batch_holdout_4_B4,context_and_perturbation_unseen,risk_model_disagreement,20,0.022556390977443608
Tian_CRISPRi_batch_holdout_4_B4,context_and_perturbation_unseen,baseline_predicted_magnitude,20,0.06466165413533834
Tian_CRISPRi_batch_holdout_4_B4,context_unseen_row,safeconf_calibrated_pair_risk,79,0.10289678675754627
Tian_CRISPRi_batch_holdout_4_B4,context_unseen_row,safeconf_frozen_pair_risk,79,0.1777750730282376
Tian_CRISPRi_batch_holdout_4_B4,context_unseen_row,risk_model_disagreement,79,0.16699123661148976
Tian_CRISPRi_batch_holdout_4_B4,context_unseen_row,baseline_predicted_magnitude,79,-0.030550146056475172
Tian_CRISPRi_batch_holdout_4_B4,perturbation_unseen_column,safeconf_calibrated_pair_risk,60,-0.04106696304529037
Tian_CRISPRi_batch_holdout_4_B4,perturbation_unseen_column,safeconf_frozen_pair_risk,60,-0.04106696304529037
Tian_CRISPRi_batch_holdout_4_B4,perturbation_unseen_column,risk_model_disagreement,60,-0.04106696304529037
Tian_CRISPRi_batch_holdout_4_B4,perturbation_unseen_column,baseline_predicted_magnitude,60,0.03556543484301195
Tian_CRISPRi_batch_holdout_4_B4,random_missing_pair,safeconf_calibrated_pair_risk,24,-0.11043478260869564
Tian_CRISPRi_batch_holdout_4_B4,random_missing_pair,safeconf_frozen_pair_risk,24,-0.26086956521739124
Tian_CRISPRi_batch_holdout_4_B4,random_missing_pair,risk_model_disagreement,24,-0.19217391304347822
Tian_CRISPRi_batch_holdout_4_B4,random_missing_pair,baseline_predicted_magnitude,24,0.10956521739130433
