fold_id,model,epoch,train_mse,validation_mse
Tian_CRISPRi_batch_holdout_1_B1,scGPT,1,1.5756981316953897,0.012544581200927496
Tian_CRISPRi_batch_holdout_1_B1,scGPT,2,0.03677511758481463,0.00949518010020256
Tian_CRISPRi_batch_holdout_1_B1,scGPT,3,0.01034484951136013,0.008763859048485756
Tian_CRISPRi_batch_holdout_1_B1,scGPT,4,0.011091029620729387,0.009708899073302746
Tian_CRISPRi_batch_holdout_1_B1,scGPT,5,0.011010652330393592,0.009451685473322868
Tian_CRISPRi_batch_holdout_1_B1,scGPT,6,0.011354231624864042,0.01462826319038868
Tian_CRISPRi_batch_holdout_1_B1,GEARS,1,0.015390626775721708,0.011616234667599201
Tian_CRISPRi_batch_holdout_1_B1,GEARS,2,0.012284574331715703,0.01077632000669837
Tian_CRISPRi_batch_holdout_1_B1,GEARS,3,0.010529221501201391,0.010068180970847607
Tian_CRISPRi_batch_holdout_1_B1,GEARS,4,0.009467479772865772,0.008676387835294008
Tian_CRISPRi_batch_holdout_1_B1,GEARS,5,0.008826155758773288,0.009045721963047981
Tian_CRISPRi_batch_holdout_1_B1,GEARS,6,0.008578652321981886,0.009194523328915238
Tian_CRISPRi_batch_holdout_1_B1,GEARS,7,0.00827639134755979,0.009497842285782099
Tian_CRISPRi_batch_holdout_1_B1,GEARS,8,0.00831111439038068,0.009396550711244345
Tian_CRISPRi_batch_holdout_1_B1,GEARS,9,0.008069199277088046,0.0093846102245152
Tian_CRISPRi_batch_holdout_1_B1,GEARS,10,0.008117880711021522,0.009269148577004671
Tian_CRISPRi_batch_holdout_2_B2,scGPT,1,1.5635328261802595,0.028058058582246304
Tian_CRISPRi_batch_holdout_2_B2,scGPT,2,0.035319224232807755,0.013480816967785358
Tian_CRISPRi_batch_holdout_2_B2,scGPT,3,0.01135927407691876,0.013832622207701206
Tian_CRISPRi_batch_holdout_2_B2,scGPT,4,0.01028844442528983,0.014420788735151291
Tian_CRISPRi_batch_holdout_2_B2,scGPT,5,0.010557676393849155,0.01301858527585864
Tian_CRISPRi_batch_holdout_2_B2,scGPT,6,0.009866827089960376,0.012436448130756617
Tian_CRISPRi_batch_holdout_2_B2,scGPT,7,0.011432246848319968,0.013138918206095695
Tian_CRISPRi_batch_holdout_2_B2,scGPT,8,0.010178921511396766,0.012774131260812283
Tian_CRISPRi_batch_holdout_2_B2,scGPT,9,0.010151913932835063,0.013316276483237743
Tian_CRISPRi_batch_holdout_2_B2,GEARS,1,0.0148688277695328,0.01565565913915634
Tian_CRISPRi_batch_holdout_2_B2,GEARS,2,0.011753887248535952,0.015031459741294384
Tian_CRISPRi_batch_holdout_2_B2,GEARS,3,0.010080558247864246,0.01305082906037569
Tian_CRISPRi_batch_holdout_2_B2,GEARS,4,0.008918861237665018,0.011048886924982071
Tian_CRISPRi_batch_holdout_2_B2,GEARS,5,0.008358698105439544,0.010112629737704992
Tian_CRISPRi_batch_holdout_2_B2,GEARS,6,0.008005355523588756,0.01117254514247179
Tian_CRISPRi_batch_holdout_2_B2,GEARS,7,0.007874103068994978,0.012503917329013348
Tian_CRISPRi_batch_holdout_2_B2,GEARS,8,0.00783350799853603,0.013307548128068447
Tian_CRISPRi_batch_holdout_2_B2,GEARS,9,0.007725792898175617,0.01496940664947033
Tian_CRISPRi_batch_holdout_2_B2,GEARS,10,0.007737946735384564,0.013758799061179161
Tian_CRISPRi_batch_holdout_2_B2,GEARS,11,0.0075914658373221755,0.02220553159713745
Tian_CRISPRi_batch_holdout_3_B3,scGPT,1,0.734053049236536,0.018748288042843342
Tian_CRISPRi_batch_holdout_3_B3,scGPT,2,0.018754105859746534,0.013892361894249916
Tian_CRISPRi_batch_holdout_3_B3,scGPT,3,0.011076408127943674,0.012202615849673748
Tian_CRISPRi_batch_holdout_3_B3,scGPT,4,0.009869719700266918,0.011780967470258474
Tian_CRISPRi_batch_holdout_3_B3,scGPT,5,0.009325672678338984,0.01170498039573431
Tian_CRISPRi_batch_holdout_3_B3,scGPT,6,0.009994629886932671,0.011928563937544823
Tian_CRISPRi_batch_holdout_3_B3,scGPT,7,0.009793169951687256,0.012039952911436558
Tian_CRISPRi_batch_holdout_3_B3,scGPT,8,0.009716107354809841,0.011853768024593592
Tian_CRISPRi_batch_holdout_3_B3,GEARS,1,0.01498203189112246,0.015508904121816158
Tian_CRISPRi_batch_holdout_3_B3,GEARS,2,0.012053810137634477,0.015017266385257244
Tian_CRISPRi_batch_holdout_3_B3,GEARS,3,0.010340057158221802,0.013644851744174957
Tian_CRISPRi_batch_holdout_3_B3,GEARS,4,0.00893728454442074,0.011928052641451359
Tian_CRISPRi_batch_holdout_3_B3,GEARS,5,0.008221767997990051,0.009992899373173714
Tian_CRISPRi_batch_holdout_3_B3,GEARS,6,0.007911645419274768,0.011812844313681126
Tian_CRISPRi_batch_holdout_3_B3,GEARS,7,0.0076155479764565825,0.013685244601219893
Tian_CRISPRi_batch_holdout_3_B3,GEARS,8,0.007572450946706037,0.014706961810588837
Tian_CRISPRi_batch_holdout_3_B3,GEARS,9,0.007420556697373589,0.013197996653616428
Tian_CRISPRi_batch_holdout_3_B3,GEARS,10,0.007412133738398552,0.014957060106098652
Tian_CRISPRi_batch_holdout_3_B3,GEARS,11,0.007364874938502908,0.01336774230003357
Tian_CRISPRi_batch_holdout_4_B4,scGPT,1,1.5422131385809432,0.01971083041280508
Tian_CRISPRi_batch_holdout_4_B4,scGPT,2,0.016162710574766,0.011478501372039318
Tian_CRISPRi_batch_holdout_4_B4,scGPT,3,0.010099621334423622,0.009741077199578285
Tian_CRISPRi_batch_holdout_4_B4,scGPT,4,0.009576097130775452,0.010211174376308918
Tian_CRISPRi_batch_holdout_4_B4,scGPT,5,0.010565205554788312,0.00978408195078373
Tian_CRISPRi_batch_holdout_4_B4,scGPT,6,0.011028983086968461,0.009673051536083221
Tian_CRISPRi_batch_holdout_4_B4,scGPT,7,0.013526157941669226,0.01056599896401167
Tian_CRISPRi_batch_holdout_4_B4,scGPT,8,0.01288835882830123,0.01654060184955597
Tian_CRISPRi_batch_holdout_4_B4,scGPT,9,0.012345179604987303,0.01132167549803853
Tian_CRISPRi_batch_holdout_4_B4,GEARS,1,0.015121042262762785,0.012454572599381208
Tian_CRISPRi_batch_holdout_4_B4,GEARS,2,0.012090581003576517,0.011496035847812891
Tian_CRISPRi_batch_holdout_4_B4,GEARS,3,0.010397186425204078,0.010877979919314384
Tian_CRISPRi_batch_holdout_4_B4,GEARS,4,0.009199207454609374,0.009334653615951538
Tian_CRISPRi_batch_holdout_4_B4,GEARS,5,0.008640405954793096,0.009336399845778942
Tian_CRISPRi_batch_holdout_4_B4,GEARS,6,0.008549954470557472,0.009633144829422235
Tian_CRISPRi_batch_holdout_4_B4,GEARS,7,0.008385998895391822,0.00978744588792324
Tian_CRISPRi_batch_holdout_4_B4,GEARS,8,0.008318868388111392,0.01004449836909771
Tian_CRISPRi_batch_holdout_4_B4,GEARS,9,0.008091616754730543,0.010179264470934868
Tian_CRISPRi_batch_holdout_4_B4,GEARS,10,0.007979773916304111,0.010398542042821646
