suite,outcome,scope,method,metric,comparator,delta,ci95_lower,ci95_upper,n_bootstrap,seed,invalid_draws,inference
exphormer,family_rms_error,jurkat,safeconf_m_4to1,normalized_aurc,magnitude_percentile,-0.009099371595979733,-0.015913790892156852,-0.0032988608447521287,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,disagreement_only,spearman,magnitude_percentile,-0.26002167840377477,-0.34198546615792075,-0.18506007694683943,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,disagreement_only,utility_20,magnitude_percentile,-0.3016048579197535,-0.440802136220604,-0.17024796465512745,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,disagreement_only,error_capture_20,magnitude_percentile,-0.028431213045202602,-0.04132529662418029,-0.015860767196087967,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,disagreement_only,retained_mean_error_80,magnitude_percentile,0.002014666131605003,0.001120673111158982,0.002917315824982083,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,disagreement_only,normalized_aurc,magnitude_percentile,0.05186430501112482,0.03390408068583148,0.0692777159666507,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,source_effect_magnitude,spearman,magnitude_percentile,0.037072321921079676,0.014974812589766826,0.05875559064078603,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,source_effect_magnitude,utility_20,magnitude_percentile,0.024778477808943933,-0.04027430330553431,0.08458885204080038,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,source_effect_magnitude,error_capture_20,magnitude_percentile,0.002335778628968055,-0.003755086710959228,0.008057337522357256,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,source_effect_magnitude,retained_mean_error_80,magnitude_percentile,-0.00016551576913820254,-0.0005749666495789595,0.00026309013845211143,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,source_effect_magnitude,normalized_aurc,magnitude_percentile,-0.015165108132623284,-0.024446374880072543,-0.006790014558671003,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_D,spearman,magnitude_percentile,0.005362424209893635,-0.008981860972177264,0.019091212447866126,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_D,utility_20,magnitude_percentile,-0.009864463660233525,-0.053743801299949864,0.05473111573908577,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_D,error_capture_20,magnitude_percentile,-0.0009298877671770622,-0.0049354629885534325,0.005138813938403204,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_D,retained_mean_error_80,magnitude_percentile,6.589284065181694e-05,-0.00036619310628702265,0.00034903774331647354,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_D,normalized_aurc,magnitude_percentile,-0.003460583280618823,-0.009216640934514922,0.0019526290135693436,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_D,spearman,magnitude_percentile,0.02688153637507995,0.01099569099507557,0.04405027768583588,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_D,utility_20,magnitude_percentile,0.00974118088122744,-0.06658781398918968,0.07206205243250546,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_D,error_capture_20,magnitude_percentile,0.0009182663397939161,-0.0062450577648564525,0.00687775084605066,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_D,retained_mean_error_80,magnitude_percentile,-6.506933389139463e-05,-0.000496843771242602,0.00044273680123647923,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_D,normalized_aurc,magnitude_percentile,-0.007737729050903419,-0.015028548019646305,-0.0014703613271352476,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_G,spearman,magnitude_percentile,0.027517117354716847,0.010583619904201582,0.04461674911380679,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_G,utility_20,magnitude_percentile,0.029618194255319752,-0.06277620503356988,0.06665670998867626,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_G,error_capture_20,magnitude_percentile,0.002792001417666945,-0.005782856438213786,0.006348609961396712,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_G,retained_mean_error_80,magnitude_percentile,-0.00019784420336282915,-0.0004489625033494571,0.00041056929182695134,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_G,normalized_aurc,magnitude_percentile,-0.010530962998351212,-0.018094957994871198,-0.004071484985723203,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_G,spearman,magnitude_percentile,0.025097929504621974,0.01009147325509312,0.04097796890986634,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_G,utility_20,magnitude_percentile,0.0060679342783014345,-0.05183230541690763,0.06915874258035834,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_G,error_capture_20,magnitude_percentile,0.0005720024982375227,-0.004857405517758944,0.0062529195527610045,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_G,retained_mean_error_80,magnitude_percentile,-4.0532708138786566e-05,-0.00045143971788885945,0.0003441087860032657,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_G,normalized_aurc,magnitude_percentile,-0.0074287201824407845,-0.014430872101045194,-0.0015692364147696849,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_H,spearman,magnitude_percentile,0.024026908516621703,0.01234035795328881,0.035970887654116414,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_H,utility_20,magnitude_percentile,0.01463465474738801,-0.02816717903154976,0.0757943376905631,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_H,error_capture_20,magnitude_percentile,0.0013795566485095279,-0.0026087946903161864,0.00701361969977533,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_H,retained_mean_error_80,magnitude_percentile,-9.77568579984267e-05,-0.0004990927287635477,0.00018361477379464776,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_H,normalized_aurc,magnitude_percentile,-0.007288015207563614,-0.012255465156405678,-0.003030595252823459,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_H,spearman,magnitude_percentile,0.020315077685340133,0.0036316494907643214,0.03836288557299756,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_H,utility_20,magnitude_percentile,0.004203046511807251,-0.07652618671384509,0.06099924271734582,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_H,error_capture_20,magnitude_percentile,0.00039620618726199375,-0.007301974306253319,0.005558694921407897,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_H,retained_mean_error_80,magnitude_percentile,-2.8075593726514803e-05,-0.00040419133103516345,0.0005183372755837148,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_H,normalized_aurc,magnitude_percentile,-0.0062198917443102575,-0.013765140279145351,0.0005593657995410073,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_N,spearman,magnitude_percentile,0.008282675879966006,-0.009661424569777994,0.02701972244999627,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_N,utility_20,magnitude_percentile,-0.007472228305620887,-0.10823135271987358,0.05215345900601655,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_N,error_capture_20,magnitude_percentile,-0.000704380282017969,-0.010081218575817426,0.004773507021407275,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_N,retained_mean_error_80,magnitude_percentile,4.991313932668773e-05,-0.0003368030720938336,0.0007144648285603004,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_N,normalized_aurc,magnitude_percentile,-0.0024086708604850182,-0.01126718942457744,0.005544246609613099,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_N,spearman,magnitude_percentile,0.031094920872533516,0.01725712540896638,0.04540370618007972,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_N,utility_20,magnitude_percentile,0.012387466069551878,-0.022171419263071528,0.062491116600598744,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_N,error_capture_20,magnitude_percentile,0.0011677221956662431,-0.0020616593016141035,0.005797282387928355,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_N,retained_mean_error_80,magnitude_percentile,-8.27460423511242e-05,-0.00040937694070852565,0.00014590886056892795,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_N,normalized_aurc,magnitude_percentile,-0.009403283209700075,-0.015822807835680835,-0.004016498667276389,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_C,spearman,magnitude_percentile,-0.014794063205090913,-0.027782469540571432,-0.0015687762306466544,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_C,utility_20,magnitude_percentile,-0.02126476288463608,-0.09989622468324845,0.027562918380977502,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_C,error_capture_20,magnitude_percentile,-0.0020045532691309043,-0.009523907207317703,0.002574586399550301,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_C,retained_mean_error_80,magnitude_percentile,0.00014204478626694828,-0.00018676215645622578,0.0006715306464598512,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_C,normalized_aurc,magnitude_percentile,0.004347897018219027,-0.0023346341190366936,0.010653908792960833,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_C,spearman,magnitude_percentile,0.03531626592391468,0.021030740789228338,0.050278831979722556,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_C,utility_20,magnitude_percentile,0.009637571663428268,-0.05005921546067146,0.06346791526559453,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_C,error_capture_20,magnitude_percentile,0.0009084994687792447,-0.004775892877640983,0.005820334954720668,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_C,retained_mean_error_80,magnitude_percentile,-6.43772429766154e-05,-0.0004172830246401615,0.000337292292588862,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,drop_C,normalized_aurc,magnitude_percentile,-0.011136144390285319,-0.017372047126967664,-0.00577692808573814,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_source_GHNC,spearman,magnitude_percentile,0.02688153637507995,0.01099569099507557,0.04405027768583588,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_source_GHNC,utility_20,magnitude_percentile,0.00974118088122744,-0.06658781398918968,0.07206205243250546,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_source_GHNC,error_capture_20,magnitude_percentile,0.0009182663397939161,-0.0062450577648564525,0.00687775084605066,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_source_GHNC,retained_mean_error_80,magnitude_percentile,-6.506933389139463e-05,-0.000496843771242602,0.00044273680123647923,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_source_GHNC,normalized_aurc,magnitude_percentile,-0.007737729050903419,-0.015028548019646305,-0.0014703613271352476,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_prediction_DG,spearman,magnitude_percentile,0.030660849034776727,0.016413260658009837,0.04542383948057205,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_prediction_DG,utility_20,magnitude_percentile,0.024679892172142504,-0.03808119221490031,0.057656611549355044,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_prediction_DG,error_capture_20,magnitude_percentile,0.00232648531299684,-0.0035953275184909344,0.005472802119920429,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_prediction_DG,retained_mean_error_80,magnitude_percentile,-0.00016485723483972842,-0.00039324376566464425,0.00025615323959141237,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,m_plus_prediction_DG,normalized_aurc,magnitude_percentile,-0.010675807710211371,-0.01718404701211429,-0.005269362634078933,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.00,spearman,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.00,utility_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.00,error_capture_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.00,retained_mean_error_80,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.00,normalized_aurc,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.05,spearman,magnitude_percentile,0.009070843113068494,0.005199398709720254,0.013366724157078597,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.05,utility_20,magnitude_percentile,0.012864180546420578,-0.02193437090683824,0.03520478173338128,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.05,error_capture_20,magnitude_percentile,0.0012126603672429903,-0.002060613995845216,0.0032997844930323155,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.05,retained_mean_error_80,magnitude_percentile,-8.593040919991496e-05,-0.00023153002503797042,0.0001464343854810039,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.05,normalized_aurc,magnitude_percentile,-0.0034729896505885094,-0.0069438910833113186,-0.0010337543112583561,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.10,spearman,magnitude_percentile,0.017892610172861034,0.010611531157035716,0.02595933894908401,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.10,utility_20,magnitude_percentile,0.027420847169883023,-0.03325444693860887,0.04890509981943091,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.10,error_capture_20,magnitude_percentile,0.0025848653537746125,-0.003153077989128192,0.004574482110373741,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.10,retained_mean_error_80,magnitude_percentile,-0.00018316632057623072,-0.000324060661344752,0.00022661959128515108,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.10,normalized_aurc,magnitude_percentile,-0.005831721529199085,-0.010478918430054713,-0.0020057809183105526,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.20,spearman,magnitude_percentile,0.029731851628543304,0.01476776695770037,0.0458520103888497,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.20,utility_20,magnitude_percentile,0.014393327443362969,-0.058421251613646794,0.06451628397692369,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.20,error_capture_20,magnitude_percentile,0.0013568075852428696,-0.005563906764205544,0.0060110130912287285,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.20,retained_mean_error_80,magnitude_percentile,-9.614483507079663e-05,-0.00042893359502077353,0.0003957819416004853,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.20,normalized_aurc,magnitude_percentile,-0.009099371595979733,-0.015913790892156852,-0.0032988608447521287,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.35,spearman,magnitude_percentile,0.03248041140021396,0.0047049907987367166,0.060774397344847575,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.35,utility_20,magnitude_percentile,0.03855619614782724,-0.0656058168298435,0.10618016449962743,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.35,error_capture_20,magnitude_percentile,0.003634554942026691,-0.006209474790453158,0.009977981608959194,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.35,retained_mean_error_80,magnitude_percentile,-0.00025754844626280776,-0.0007076820653371547,0.00043989178194767245,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.35,normalized_aurc,magnitude_percentile,-0.01048062955483009,-0.019919035397691846,-0.0017505076655089085,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.50,spearman,magnitude_percentile,0.013464800744057426,-0.027118175253830534,0.055927919691266405,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.50,utility_20,magnitude_percentile,-0.01102268209956625,-0.13249453449903376,0.06647537113208428,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.50,error_capture_20,magnitude_percentile,-0.0010390688839159723,-0.012463979151869663,0.006193542492724061,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.50,retained_mean_error_80,magnitude_percentile,7.362953123040555e-05,-0.0004362762832701983,0.0008847282327890327,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,jurkat,weight_0.50,normalized_aurc,magnitude_percentile,-0.00734237775719937,-0.019342376272647663,0.004295702804340023,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_raw,spearman,magnitude_percentile,-0.07560072607618806,-0.08556522505002784,-0.06703877400752081,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_raw,utility_20,magnitude_percentile,-0.08147089367462435,-0.10855847494263644,-0.04520863913101271,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_raw,error_capture_20,magnitude_percentile,-0.00993551085971539,-0.013225829960113416,-0.005579123512484226,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_raw,retained_mean_error_80,magnitude_percentile,0.0007592466222924796,0.0004289886187629615,0.001016659759946507,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_raw,normalized_aurc,magnitude_percentile,0.023133811721765762,0.02015115970041631,0.026402152809615474,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_percentile,spearman,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_percentile,utility_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_percentile,error_capture_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_percentile,retained_mean_error_80,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,magnitude_percentile,normalized_aurc,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_original,spearman,magnitude_percentile,-0.23712806588572632,-0.28733839216602647,-0.18653679735048237,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_original,utility_20,magnitude_percentile,-0.2988160983291102,-0.3606248704416976,-0.20848285705474567,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_original,error_capture_20,magnitude_percentile,-0.03644111971894781,-0.043881976769182394,-0.025512283001363528,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_original,retained_mean_error_80,magnitude_percentile,0.0027847382434404225,0.001959452773579005,0.003345603616943002,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_original,normalized_aurc,magnitude_percentile,0.05699274527699394,0.040162684813907355,0.07527413933093183,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_m_4to1,spearman,magnitude_percentile,0.01685415975201221,0.009113456449755614,0.025221183798229924,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_m_4to1,utility_20,magnitude_percentile,0.013905566403847769,-0.007899830662446098,0.0383265024703726,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_m_4to1,error_capture_20,magnitude_percentile,0.0016958069291310163,-0.0009549471952030902,0.004724701987572156,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_m_4to1,retained_mean_error_80,magnitude_percentile,-0.0001295892784158037,-0.0003631233661904348,7.292907033822089e-05,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,safeconf_m_4to1,normalized_aurc,magnitude_percentile,-0.005164874437174394,-0.009438021863846036,-0.00047826845166985165,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,disagreement_only,spearman,magnitude_percentile,-0.2852452828354553,-0.3288658156844716,-0.2413554432415466,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,disagreement_only,utility_20,magnitude_percentile,-0.2786695870031119,-0.33479904944635314,-0.20945934057620808,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,disagreement_only,error_capture_20,magnitude_percentile,-0.03398421918629563,-0.04092320797349128,-0.02566855666453478,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,disagreement_only,retained_mean_error_80,magnitude_percentile,0.002596988115936838,0.0019507049641335687,0.0031373019638625617,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,disagreement_only,normalized_aurc,magnitude_percentile,0.0776319271036634,0.06335872826120094,0.09192789393654531,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,source_effect_magnitude,spearman,magnitude_percentile,0.011412358753245977,-0.0008744885601481289,0.023503494309710608,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,source_effect_magnitude,utility_20,magnitude_percentile,-0.008549086105448911,-0.027303133438196295,0.026312735549491748,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,source_effect_magnitude,error_capture_20,magnitude_percentile,-0.001042575256146816,-0.0033263829477746852,0.003195696381872923,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,source_effect_magnitude,retained_mean_error_80,magnitude_percentile,7.967096537780244e-05,-0.0002449435942998901,0.000255514521798216,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,source_effect_magnitude,normalized_aurc,magnitude_percentile,-0.004994139292246458,-0.011402026070388935,0.0021230018163436656,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_D,spearman,magnitude_percentile,-0.0038851828933391674,-0.009978551442855074,0.0025260840837267617,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_D,utility_20,magnitude_percentile,-0.0034879089332428004,-0.020786236635028023,0.019938047132566614,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_D,error_capture_20,magnitude_percentile,-0.00042535629009216036,-0.002487055642692265,0.002476897597872783,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_D,retained_mean_error_80,magnitude_percentile,3.250465236092487e-05,-0.00019226625550526223,0.00019130420384817488,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_D,normalized_aurc,magnitude_percentile,0.0020717990444651946,-0.0012897947165084577,0.005262153287767973,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_D,spearman,magnitude_percentile,0.015318405920940248,0.007104138238676455,0.023951707568191684,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_D,utility_20,magnitude_percentile,0.0017158517536319806,-0.012671757142542317,0.039089712151719316,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_D,error_capture_20,magnitude_percentile,0.00020925097250013014,-0.0015318453257252007,0.004708157661519726,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_D,retained_mean_error_80,magnitude_percentile,-1.5990430318621462e-05,-0.00036696598581820416,0.00011704659075751604,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_D,normalized_aurc,magnitude_percentile,-0.00484496321046779,-0.00969412138628963,0.00018988721258707302,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_G,spearman,magnitude_percentile,0.011520195352330509,0.0026847972472685026,0.020888348896134667,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_G,utility_20,magnitude_percentile,-0.00011235390045127858,-0.015983450424286946,0.03800051472690675,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_G,error_capture_20,magnitude_percentile,-1.3701744852878672e-05,-0.0019486340591422485,0.004671377695411963,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_G,retained_mean_error_80,magnitude_percentile,1.0470527027628407e-06,-0.00036326263400026303,0.00014848213506473941,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,m_plus_G,normalized_aurc,magnitude_percentile,-0.004477769207379079,-0.010014038820193989,0.0009527577374026207,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_G,spearman,magnitude_percentile,0.014457399450660602,0.006918880691010549,0.02256119189930657,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_G,utility_20,magnitude_percentile,0.007406335951773313,-0.007938623975632903,0.03789360007192525,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_G,error_capture_20,magnitude_percentile,0.0009032149760554442,-0.0009688943341795278,0.004591353006400286,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_G,retained_mean_error_80,magnitude_percentile,-6.902140508493332e-05,-0.0003528302109660077,7.419959583042638e-05,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_rms_error,pooled,drop_G,normalized_aurc,magnitude_percentile,-0.004158681196880454,-0.008445312211348107,0.00021990472930390976,2000,20260921,0,exploratory_paired_condition_cluster
