fold_id,task_id,setting,context,perturbation,error_centered_pearson_mean,error_centered_cosine_mean,directional_risk_frozen,baseline_predicted_magnitude,risk_model_disagreement,perturbation_novelty,dataset,magnitude,novelty,disagreement,direction_error_rank_target,magnitude_plus_novelty
E237_cellline_holdout_1_HepG2,HepG2::GTF2E2,context_unseen,HepG2,GTF2E2,0.0355953118537744,0.03583413362503052,0.4198898630372718,0.0768013074994087,0.1393259375475256,0.5,Nadig,0.0768013074994087,0.5,0.1393259375475256,0.44277108433734935,0.5466867469879518
E237_cellline_holdout_1_HepG2,HepG2::NISCH,context_unseen,HepG2,NISCH,0.007498488841891082,0.008706420660018921,0.3027265139558473,0.023231454193592,0.0422565523126333,0.5,Nadig,0.023231454193592,0.5,0.0422565523126333,0.02710843373493976,0.13403614457831325
E237_cellline_holdout_1_HepG2,HepG2::RNF123,context_and_perturbation_unseen,HepG2,RNF123,0.011570823904600902,0.012535452842712402,0.4018829528602674,0.040407720953226,0.0647101308659079,1.0,Nadig,0.040407720953226,1.0,0.0647101308659079,0.12951807228915663,0.552710843373494
E237_cellline_holdout_1_HepG2,HepG2::TNPO3,context_unseen,HepG2,TNPO3,0.05196646726952597,0.05201631784439087,0.3805697679057417,0.0578810833394527,0.1092219528011788,0.5,Nadig,0.0578810833394527,0.5,0.1092219528011788,0.5120481927710843,0.4894578313253012
E237_cellline_holdout_1_HepG2,HepG2::TSEN2,context_unseen,HepG2,TSEN2,0.03284057203373181,0.03572693467140198,0.486946358229249,0.0817359313368797,0.1287938891493747,1.0,Nadig,0.0817359313368797,1.0,0.1287938891493747,0.4307228915662651,0.8057228915662651
E237_cellline_holdout_1_HepG2,HepG2::SBNO1,context_unseen,HepG2,SBNO1,0.015775095012417195,0.01619410514831543,0.3237559104714659,0.035033993422985,0.0539387261864341,0.5,Nadig,0.035033993422985,0.5,0.0539387261864341,0.1897590361445783,0.2243975903614458
E237_cellline_holdout_1_HepG2,HepG2::MED8,context_and_perturbation_unseen,HepG2,MED8,0.06244078872712189,0.0686698853969574,0.532621436937532,0.1039016619324684,0.1632710335516119,1.0,Nadig,0.1039016619324684,1.0,0.1632710335516119,0.5753012048192772,0.8358433734939759
E237_cellline_holdout_1_HepG2,HepG2::KTI12,context_unseen,HepG2,KTI12,0.012498398964282287,0.013128280639648438,0.3060239153520687,0.0201016645878553,0.0571588964520236,0.5,Nadig,0.0201016645878553,0.5,0.0571588964520236,0.14457831325301207,0.12801204819277107
E237_cellline_holdout_1_HepG2,HepG2::DERL2,context_unseen,HepG2,DERL2,0.05983176383750738,0.06033802032470703,0.3923687708462725,0.0678633600473404,0.1069579993318135,0.5,Nadig,0.0678633600473404,0.5,0.1069579993318135,0.5451807228915663,0.5316265060240964
E237_cellline_holdout_1_HepG2,HepG2::RPS15,context_unseen,HepG2,RPS15,0.11051760429713231,0.11008217930793762,0.4317611897182066,0.0874942392110824,0.1353436503385284,0.5,Nadig,0.0874942392110824,0.5,0.1353436503385284,0.6957831325301205,0.5707831325301205
E237_cellline_holdout_1_HepG2,HepG2::USF2,context_and_perturbation_unseen,HepG2,USF2,0.018762045986869536,0.024082839488983154,0.447818054098705,0.0651583299040794,0.0929309784089883,1.0,Nadig,0.0651583299040794,1.0,0.0929309784089883,0.29216867469879515,0.7725903614457832
E237_cellline_holdout_1_HepG2,HepG2::SLC7A6OS,context_unseen,HepG2,SLC7A6OS,0.08361559322266837,0.08236297965049744,0.4192139432228755,0.0516736283898353,0.0702986779008711,1.0,Nadig,0.0516736283898353,1.0,0.0702986779008711,0.6325301204819277,0.6912650602409638
E237_cellline_holdout_1_HepG2,HepG2::RPL35,context_unseen,HepG2,RPL35,0.17001699018708555,0.1670914888381958,0.37842093352704,0.0639618486166,0.0889048794437003,0.5,Nadig,0.0639618486166,0.5,0.0889048794437003,0.7530120481927711,0.516566265060241
E237_cellline_holdout_1_HepG2,HepG2::LONP1,context_unseen,HepG2,LONP1,0.11298946504854074,0.11103343963623047,0.552068496826971,0.1548218131065368,0.2998114783162316,0.5,Nadig,0.1548218131065368,0.5,0.2998114783162316,0.7048192771084337,0.6129518072289156
E237_cellline_holdout_1_HepG2,HepG2::RPP21,context_unseen,HepG2,RPP21,0.009888070376134928,0.010266929864883423,0.3115818717640123,0.0266683436930179,0.0511992826093657,0.5,Nadig,0.0266683436930179,0.5,0.0511992826093657,0.0572289156626506,0.15210843373493976
E237_cellline_holdout_1_HepG2,HepG2::PSMD14,context_unseen,HepG2,PSMD14,0.17865149043331224,0.185917466878891,0.327836969493711,0.03925346955657,0.0511433099593318,0.5,Nadig,0.03925346955657,0.5,0.0511433099593318,0.7650602409638554,0.2936746987951807
E237_cellline_holdout_1_HepG2,HepG2::POP1,context_unseen,HepG2,POP1,0.06775427400027056,0.06771045923233032,0.4428608738517974,0.0917183086276054,0.1467729713669997,0.5,Nadig,0.0917183086276054,0.5,0.1467729713669997,0.5783132530120483,0.5798192771084337
E237_cellline_holdout_1_HepG2,HepG2::DOLK,context_unseen,HepG2,DOLK,0.011270907065138114,0.01191362738609314,0.3143893303510236,0.0312888324260711,0.0447680423570018,0.5,Nadig,0.0312888324260711,0.5,0.0447680423570018,0.11746987951807228,0.16415662650602408
E237_cellline_holdout_1_HepG2,HepG2::SRP9,context_and_perturbation_unseen,HepG2,SRP9,0.024326304057484927,0.025815993547439575,0.4308692745412013,0.0543365590274333,0.0869521308546703,1.0,Nadig,0.0543365590274333,1.0,0.0869521308546703,0.3644578313253012,0.7183734939759037
E237_cellline_holdout_1_HepG2,HepG2::ACIN1,context_unseen,HepG2,ACIN1,0.00965919783675856,0.011235743761062622,0.3145341527600286,0.0269617568701505,0.0564177475962657,0.5,Nadig,0.0269617568701505,0.5,0.0564177475962657,0.0753012048192771,0.15512048192771083
E237_cellline_holdout_1_HepG2,HepG2::PGAM5,context_unseen,HepG2,PGAM5,0.029445291067529966,0.030105948448181152,0.3636146170706661,0.0539055988192558,0.0852628414542992,0.5,Nadig,0.0539055988192558,0.5,0.0852628414542992,0.39759036144578314,0.45331325301204817
E237_cellline_holdout_1_HepG2,HepG2::INTS3,context_unseen,HepG2,INTS3,0.03871011041951544,0.03858533501625061,0.3849427670429547,0.0334176756441593,0.0486927646534781,1.0,Nadig,0.0334176756441593,1.0,0.0486927646534781,0.4668674698795181,0.44728915662650603
E237_cellline_holdout_1_HepG2,HepG2::NOP14,context_unseen,HepG2,NOP14,0.06792981804420567,0.07078564167022705,0.3673750425845643,0.0587208569049835,0.0802534770318947,0.5,Nadig,0.0587208569049835,0.5,0.0802534770318947,0.5933734939759037,0.4954819277108434
E237_cellline_holdout_1_HepG2,HepG2::FBRSL1,context_unseen,HepG2,FBRSL1,0.042612990658474514,0.04382297396659851,0.3330036779071048,0.0377033129334449,0.0656918367067663,0.5,Nadig,0.0377033129334449,0.5,0.0656918367067663,0.4969879518072289,0.2605421686746988
E237_cellline_holdout_1_HepG2,HepG2::GSK3B,context_and_perturbation_unseen,HepG2,GSK3B,0.0191519238296739,0.022467046976089478,0.4004967675739511,0.0412313267588615,0.0597368860289719,1.0,Nadig,0.0412313267588615,1.0,0.0597368860289719,0.2801204819277109,0.5617469879518072
E237_cellline_holdout_1_HepG2,HepG2::ELAC2,context_unseen,HepG2,ELAC2,0.018653146978310775,0.01867544651031494,0.3296666290260207,0.0360833555459976,0.0631742690823529,0.5,Nadig,0.0360833555459976,0.5,0.0631742690823529,0.24096385542168675,0.23945783132530118
E237_cellline_holdout_1_HepG2,HepG2::TUBB,context_unseen,HepG2,TUBB,0.03017644858045687,0.03075537085533142,0.4256753446457714,0.0542928576469421,0.0765312956448078,1.0,Nadig,0.0542928576469421,1.0,0.0765312956448078,0.4036144578313253,0.7153614457831325
E237_cellline_holdout_1_HepG2,HepG2::POP7,context_and_perturbation_unseen,HepG2,POP7,0.07019582235926047,0.07494139671325684,0.409892971165303,0.0438424460589885,0.0719438291195053,1.0,Nadig,0.0438424460589885,1.0,0.0719438291195053,0.5993975903614458,0.5858433734939759
E237_cellline_holdout_1_HepG2,HepG2::PHF5A,context_unseen,HepG2,PHF5A,0.03570625201310362,0.03529781103134155,0.332690010471777,0.0379438064992427,0.0644244347534941,0.5,Nadig,0.0379438064992427,0.5,0.0644244347534941,0.4427710843373494,0.27259036144578314
E237_cellline_holdout_1_HepG2,HepG2::DCTN3,context_unseen,HepG2,DCTN3,0.01803211225208795,0.017864912748336792,0.3145794592896953,0.0314166732132434,0.044818201299877,0.5,Nadig,0.0314166732132434,0.5,0.044818201299877,0.22891566265060243,0.17018072289156627
E237_cellline_holdout_1_HepG2,HepG2::TARDBP,context_unseen,HepG2,TARDBP,0.019860504731377293,0.02188277244567871,0.4107004284621461,0.0732420608401298,0.1300266689831476,0.5,Nadig,0.0732420608401298,0.5,0.1300266689831476,0.2801204819277109,0.5376506024096386
E237_cellline_holdout_1_HepG2,HepG2::RNPS1,context_unseen,HepG2,RNPS1,0.011966510247725382,0.01188930869102478,0.3897787178778208,0.034666758030653,0.055224071853073,1.0,Nadig,0.034666758030653,1.0,0.055224071853073,0.12349397590361445,0.46536144578313254
E237_cellline_holdout_1_HepG2,HepG2::DOHH,context_unseen,HepG2,DOHH,0.02160992088197572,0.024823755025863647,0.3263729549987413,0.0359789244830608,0.056767348952025,0.5,Nadig,0.0359789244830608,0.5,0.056767348952025,0.3253012048192771,0.23343373493975902
E237_cellline_holdout_1_HepG2,HepG2::UTP18,context_unseen,HepG2,UTP18,0.047952225690076955,0.04804199934005737,0.4599564436773041,0.070767655968666,0.102831784374896,1.0,Nadig,0.070767655968666,1.0,0.102831784374896,0.5030120481927711,0.7846385542168675
E237_cellline_holdout_1_HepG2,HepG2::SRRM1,context_unseen,HepG2,SRRM1,0.027073934895755325,0.028261840343475342,0.3860876198093734,0.061950996518135,0.1097334826309054,0.5,Nadig,0.061950996518135,0.5,0.1097334826309054,0.3885542168674699,0.5075301204819277
E237_cellline_holdout_1_HepG2,HepG2::MRPL16,context_unseen,HepG2,MRPL16,0.03243784407733585,0.03278595209121704,0.3484672298365834,0.0438251197338104,0.0809925523186288,0.5,Nadig,0.0438251197338104,0.5,0.0809925523186288,0.41566265060240964,0.3328313253012048
E237_cellline_holdout_1_HepG2,HepG2::TAF11,context_unseen,HepG2,TAF11,0.025362897284444963,0.025528788566589355,0.3539412709305159,0.0509331710636615,0.073441949091259,0.5,Nadig,0.0509331710636615,0.5,0.073441949091259,0.3674698795180723,0.4382530120481927
E237_cellline_holdout_1_HepG2,HepG2::TINF2,context_and_perturbation_unseen,HepG2,TINF2,0.02284465350671072,0.023105591535568237,0.3884571709681355,0.0354093350470066,0.0505945927754368,1.0,Nadig,0.0354093350470066,1.0,0.0505945927754368,0.32228915662650603,0.47740963855421686
E237_cellline_holdout_1_HepG2,HepG2::TUBE1,context_unseen,HepG2,TUBE1,0.012743564362476756,0.014193087816238403,0.4133321778914706,0.049390435218811,0.0643599211041716,1.0,Nadig,0.049390435218811,1.0,0.0643599211041716,0.16265060240963855,0.6671686746987951
E237_cellline_holdout_1_HepG2,HepG2::NOL8,context_and_perturbation_unseen,HepG2,NOL8,0.08381148128170562,0.08257046341896057,0.4106095647688597,0.0461223162710666,0.0674141158326838,1.0,Nadig,0.0461223162710666,1.0,0.0674141158326838,0.6385542168674698,0.6219879518072289
E237_cellline_holdout_1_HepG2,HepG2::NUDC,context_unseen,HepG2,NUDC,0.03729774295913857,0.03679963946342468,0.3998904470282298,0.0414333119988441,0.0579769185871457,1.0,Nadig,0.0414333119988441,1.0,0.0579769185871457,0.46084337349397586,0.5677710843373494
E237_cellline_holdout_1_HepG2,HepG2::EIF4H,context_unseen,HepG2,EIF4H,0.016975532947387184,0.01754900813102722,0.3072096294449323,0.0232828464359045,0.0512153662065879,0.5,Nadig,0.0232828464359045,0.5,0.0512153662065879,0.21987951807228917,0.14006024096385541
E237_cellline_holdout_1_HepG2,HepG2::AURKAIP1,context_unseen,HepG2,AURKAIP1,0.03583629729714427,0.036497563123703,0.4075126636862539,0.0761556252837181,0.115914174702233,0.5,Nadig,0.0761556252837181,0.5,0.115914174702233,0.45481927710843373,0.5436746987951807
E237_cellline_holdout_1_HepG2,HepG2::DNAJA3,context_and_perturbation_unseen,HepG2,DNAJA3,0.09394144621217176,0.09251239895820618,0.450706529626642,0.064033456146717,0.1017421595339592,1.0,Nadig,0.064033456146717,1.0,0.1017421595339592,0.6807228915662651,0.7695783132530121
E237_cellline_holdout_1_HepG2,HepG2::RPL10A,context_unseen,HepG2,RPL10A,0.17667733383886663,0.1853778064250946,0.5225030905998758,0.1281229704618454,0.2127815485093289,0.5,Nadig,0.1281229704618454,0.5,0.2127815485093289,0.7590361445783133,0.6009036144578314
E237_cellline_holdout_1_HepG2,HepG2::DYNLRB1,context_unseen,HepG2,DYNLRB1,0.012345360043556686,0.012482553720474243,0.392945732201415,0.0381338410079479,0.0525491543501846,1.0,Nadig,0.0381338410079479,1.0,0.0525491543501846,0.13554216867469882,0.5256024096385542
E237_cellline_holdout_1_HepG2,HepG2::GTF2E1,context_and_perturbation_unseen,HepG2,GTF2E1,0.022023037086344954,0.026632219552993774,0.4052731931275402,0.0444107949733734,0.0610813609508189,1.0,Nadig,0.0444107949733734,1.0,0.0610813609508189,0.35240963855421686,0.6009036144578312
E237_cellline_holdout_1_HepG2,HepG2::MED19,context_unseen,HepG2,MED19,0.03888359658193946,0.040770024061203,0.4329580880317958,0.0860930159687995,0.1414488344053307,0.5,Nadig,0.0860930159687995,0.5,0.1414488344053307,0.47891566265060237,0.5647590361445783
E237_cellline_holdout_1_HepG2,HepG2::PPP1R37,context_unseen,HepG2,PPP1R37,0.008932712556455225,0.01061856746673584,0.3581838363606933,0.0482189171016216,0.0891709641172973,0.5,Nadig,0.0482189171016216,0.5,0.0891709641172973,0.05120481927710843,0.3930722891566265
E237_cellline_holdout_1_HepG2,HepG2::BRIX1,context_unseen,HepG2,BRIX1,0.1110579829976211,0.11472678184509277,0.5319853528916384,0.1316028386354446,0.2228831179603183,0.5,Nadig,0.1316028386354446,0.5,0.2228831179603183,0.7078313253012047,0.6039156626506024
E237_cellline_holdout_1_HepG2,HepG2::NDUFAB1,context_unseen,HepG2,NDUFAB1,0.0566645883377534,0.056850284337997437,0.3552136330794597,0.0466996170580387,0.0871333528805306,0.5,Nadig,0.0466996170580387,0.5,0.0871333528805306,0.5331325301204819,0.38102409638554213
E237_cellline_holdout_1_HepG2,HepG2::MVK,context_unseen,HepG2,MVK,0.006191607971623381,0.006939411163330078,0.319922567325538,0.0349274948239326,0.0464425508900864,0.5,Nadig,0.0349274948239326,0.5,0.0464425508900864,0.012048192771084338,0.22138554216867468
E237_cellline_holdout_1_HepG2,HepG2::EIF4E,context_unseen,HepG2,EIF4E,0.10508510624946327,0.11459258198738098,0.552068496826971,0.1671022325754165,0.3194074048569257,0.5,Nadig,0.1671022325754165,0.5,0.3194074048569257,0.6957831325301205,0.6159638554216867
E237_cellline_holdout_1_HepG2,HepG2::NOC3L,context_unseen,HepG2,NOC3L,0.06190095572649079,0.06263113021850586,0.4276554422060201,0.0562714636325836,0.0753551475341305,1.0,Nadig,0.0562714636325836,1.0,0.0753551475341305,0.5632530120481928,0.7304216867469879
E237_cellline_holdout_1_HepG2,HepG2::SUPT20H,context_unseen,HepG2,SUPT20H,0.0238700067970245,0.023638546466827393,0.3259667948090173,0.0374647118151187,0.0520441927215163,0.5,Nadig,0.0374647118151187,0.5,0.0520441927215163,0.33433734939759036,0.2575301204819277
E237_cellline_holdout_1_HepG2,HepG2::PET117,context_unseen,HepG2,PET117,0.016924251836592685,0.01671004295349121,0.3899665108160393,0.0369116514921188,0.0497135159840756,1.0,Nadig,0.0369116514921188,1.0,0.0497135159840756,0.20783132530120482,0.5015060240963856
E237_cellline_holdout_1_HepG2,HepG2::SETX,context_and_perturbation_unseen,HepG2,SETX,0.016449249994346937,0.01941162347793579,0.4144020131692416,0.0479078143835067,0.07042098586259,1.0,Nadig,0.0479078143835067,1.0,0.07042098586259,0.2259036144578313,0.6370481927710843
E237_cellline_holdout_1_HepG2,HepG2::CCNK,context_unseen,HepG2,CCNK,0.010539158517711422,0.014137864112854004,0.3391285699487686,0.0446874499320983,0.0597866390585185,0.5,Nadig,0.0446874499320983,0.5,0.0597866390585185,0.12650602409638556,0.3629518072289157
E237_cellline_holdout_1_HepG2,HepG2::NSA2,context_unseen,HepG2,NSA2,0.05213157022167331,0.0523814857006073,0.4291222599642396,0.0557336509227752,0.0797419165658627,1.0,Nadig,0.0557336509227752,1.0,0.0797419165658627,0.5180722891566265,0.7274096385542168
E237_cellline_holdout_1_HepG2,HepG2::GTF2H4,context_and_perturbation_unseen,HepG2,GTF2H4,0.02018651343817135,0.021153748035430908,0.403028218764599,0.04422302916646,0.0570203580409497,1.0,Nadig,0.04422302916646,1.0,0.0570203580409497,0.27710843373493976,0.5948795180722891
E237_cellline_holdout_1_HepG2,HepG2::DCUN1D5,context_unseen,HepG2,DCUN1D5,0.06135621463893115,0.0606350302696228,0.4194432011052058,0.0482972040772438,0.0796247729619132,1.0,Nadig,0.0482972040772438,1.0,0.0796247729619132,0.5572289156626506,0.6460843373493976
E237_cellline_holdout_1_HepG2,HepG2::GPN3,context_unseen,HepG2,GPN3,0.12427619494463377,0.12485525012016296,0.4035754769020966,0.0440158993005752,0.058674023020199,1.0,Nadig,0.0440158993005752,1.0,0.058674023020199,0.7228915662650602,0.588855421686747
E237_cellline_holdout_1_HepG2,HepG2::UNC45A,context_unseen,HepG2,UNC45A,0.010604117236566069,0.011511027812957764,0.3109571508509747,0.0212090406566858,0.0642594317579806,0.5,Nadig,0.0212090406566858,0.5,0.0642594317579806,0.0963855421686747,0.13102409638554216
E237_cellline_holdout_1_HepG2,HepG2::CDK1,context_unseen,HepG2,CDK1,0.03910613148050979,0.05304190516471863,0.3439502035147864,0.0417479462921619,0.0772813969204636,0.5,Nadig,0.0417479462921619,0.5,0.0772813969204636,0.5,0.3207831325301205
E237_cellline_holdout_1_HepG2,HepG2::DDX6,context_unseen,HepG2,DDX6,0.035636283445867056,0.04054981470108032,0.4211968994266462,0.0816593617200851,0.1292277304502171,0.5,Nadig,0.0816593617200851,0.5,0.1292277304502171,0.46084337349397586,0.552710843373494
E237_cellline_holdout_1_HepG2,HepG2::RRP9,context_unseen,HepG2,RRP9,0.023779551896933482,0.02366235852241516,0.3848453449659932,0.0653034821152687,0.0984153778496348,0.5,Nadig,0.0653034821152687,0.5,0.0984153778496348,0.33433734939759036,0.5286144578313253
E237_cellline_holdout_1_HepG2,HepG2::MRPL36,context_unseen,HepG2,MRPL36,0.031068613537055867,0.031335920095443726,0.3286699104182553,0.036708727478981,0.0595112736737443,0.5,Nadig,0.036708727478981,0.5,0.0595112736737443,0.40963855421686746,0.24548192771084337
E237_cellline_holdout_1_HepG2,HepG2::UQCRC1,context_unseen,HepG2,UQCRC1,0.01963472728107335,0.01938799023628235,0.3220417096026674,0.0341460779309272,0.052791827644157,0.5,Nadig,0.0341460779309272,0.5,0.052791827644157,0.25602409638554213,0.2063253012048193
E237_cellline_holdout_1_HepG2,HepG2::RPS8,context_unseen,HepG2,RPS8,0.16683271825910384,0.16535767912864685,0.3872735381795685,0.034535963088274,0.050485746668093,1.0,Nadig,0.034535963088274,1.0,0.050485746668093,0.7469879518072289,0.4623493975903614
E237_cellline_holdout_1_HepG2,HepG2::RPS14,context_unseen,HepG2,RPS14,0.08144019438241457,0.08099177479743958,0.4314125231991743,0.0869104266166687,0.136168557791019,0.5,Nadig,0.0869104266166687,0.5,0.136168557791019,0.6204819277108434,0.5677710843373494
E237_cellline_holdout_1_HepG2,HepG2::MON1A,context_unseen,HepG2,MON1A,0.008304700158715761,0.01101452112197876,0.3052369249525907,0.023861140012741,0.0456962035264041,0.5,Nadig,0.023861140012741,0.5,0.0456962035264041,0.05421686746987951,0.1430722891566265
E237_cellline_holdout_1_HepG2,HepG2::CDCA5,context_unseen,HepG2,CDCA5,0.015117056359743253,0.014925956726074219,0.3285569539047485,0.0379001200199127,0.056155468039575,0.5,Nadig,0.0379001200199127,0.5,0.056155468039575,0.17771084337349397,0.26656626506024095
E237_cellline_holdout_1_HepG2,HepG2::SRPRB,context_unseen,HepG2,SRPRB,0.02147527528201909,0.02261790633201599,0.3386181790143409,0.0377481244504451,0.0769628578718978,0.5,Nadig,0.0377481244504451,0.5,0.0769628578718978,0.30120481927710846,0.2635542168674699
E237_cellline_holdout_1_HepG2,HepG2::TMEM214,context_unseen,HepG2,TMEM214,0.011077908947943527,0.013378769159317017,0.4084151734876121,0.046413529664278,0.0621986879304309,1.0,Nadig,0.046413529664278,1.0,0.0621986879304309,0.12650602409638553,0.625
E237_cellline_holdout_1_HepG2,HepG2::EIF2B5,context_and_perturbation_unseen,HepG2,EIF2B5,0.14722666346217445,0.14587098360061646,0.402520697059277,0.0418801233172416,0.0621395893313939,1.0,Nadig,0.0418801233172416,1.0,0.0621395893313939,0.7289156626506024,0.5768072289156626
E237_cellline_holdout_1_HepG2,HepG2::EXOSC8,context_unseen,HepG2,EXOSC8,0.06108099560767988,0.07545590400695801,0.552068496826971,0.1482240557670593,0.2510266439365574,0.5,Nadig,0.1482240557670593,0.5,0.2510266439365574,0.5843373493975903,0.6099397590361446
E237_cellline_holdout_1_HepG2,HepG2::MRPS16,context_unseen,HepG2,MRPS16,0.020729698609989355,0.021009743213653564,0.3336992403947539,0.0344110056757926,0.0757430420198714,0.5,Nadig,0.0344110056757926,0.5,0.0757430420198714,0.2801204819277109,0.20933734939759036
E237_cellline_holdout_1_HepG2,HepG2::POLR2D,context_unseen,HepG2,POLR2D,0.07713605881939306,0.07674416899681091,0.4695914107180568,0.0753424242138862,0.1103696576237616,1.0,Nadig,0.0753424242138862,1.0,0.1103696576237616,0.6144578313253012,0.7906626506024097
E237_cellline_holdout_1_HepG2,HepG2::XPO5,context_and_perturbation_unseen,HepG2,XPO5,0.02191580316296038,0.025222033262252808,0.434067729471096,0.0565621554851532,0.0875991358937454,1.0,Nadig,0.0565621554851532,1.0,0.0875991358937454,0.33433734939759036,0.733433734939759
E237_cellline_holdout_1_HepG2,HepG2::EMC3,context_unseen,HepG2,EMC3,0.007495969401968394,0.008415192365646362,0.3158578120415324,0.0315142683684825,0.0471551227958721,0.5,Nadig,0.0315142683684825,0.5,0.0471551227958721,0.018072289156626505,0.17319277108433734
E237_cellline_holdout_1_HepG2,HepG2::TRAPPC11,context_and_perturbation_unseen,HepG2,TRAPPC11,0.005434705545710461,0.005634188652038574,0.3834543260914352,0.0319635681807994,0.0494897141267005,1.0,Nadig,0.0319635681807994,1.0,0.0494897141267005,0.006024096385542169,0.4262048192771084
E237_cellline_holdout_1_HepG2,HepG2::BRCA2,context_unseen,HepG2,BRCA2,0.011208194240535263,0.011780709028244019,0.3409761154176398,0.0445811748504638,0.0638131637547291,0.5,Nadig,0.0445811748504638,0.5,0.0638131637547291,0.10843373493975904,0.3569277108433735
E237_cellline_holdout_1_HepG2,HepG2::IK,context_unseen,HepG2,IK,0.009636184639082224,0.009825408458709717,0.3083379571548532,0.0264165718108415,0.0452799760782713,0.5,Nadig,0.0264165718108415,0.5,0.0452799760782713,0.04819277108433735,0.14909638554216867
E237_cellline_holdout_1_HepG2,HepG2::ZNF292,context_and_perturbation_unseen,HepG2,ZNF292,0.011930529425569658,0.015110105276107788,0.3920263229216971,0.0370703302323818,0.0534752660301767,1.0,Nadig,0.0370703302323818,1.0,0.0534752660301767,0.15963855421686746,0.5045180722891566
E237_cellline_holdout_1_HepG2,HepG2::DESI1,context_unseen,HepG2,DESI1,0.01836049149753677,0.018220126628875732,0.3460562046764588,0.0453746616840362,0.0720353501185265,0.5,Nadig,0.0453746616840362,0.5,0.0720353501185265,0.23493975903614456,0.36596385542168675
E237_cellline_holdout_1_HepG2,HepG2::PMPCA,context_unseen,HepG2,PMPCA,0.06516453574088871,0.06461656093597412,0.5106538806449487,0.1163155958056449,0.2197334332592438,0.5,Nadig,0.1163155958056449,0.5,0.2197334332592438,0.572289156626506,0.5948795180722891
E237_cellline_holdout_1_HepG2,HepG2::SRP68,context_unseen,HepG2,SRP68,0.07076488385925478,0.07067200541496277,0.3860574538150205,0.0330164730548858,0.0520067419972411,1.0,Nadig,0.0330164730548858,1.0,0.0520067419972411,0.5963855421686748,0.4442771084337349
E237_cellline_holdout_1_HepG2,HepG2::PCNX3,context_unseen,HepG2,PCNX3,0.016716342045412336,0.021183252334594727,0.4206611602645462,0.0494998693466186,0.0789390529436693,1.0,Nadig,0.0494998693466186,1.0,0.0789390529436693,0.24698795180722893,0.6701807228915663
