recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_cell_line,penalty_cell_line,acc_cell_line,epoch,mode
1266.2161458333333,,1.0875456156339072,1.1616637468811382,-0.22850670019785566,-1.7083036422729492,,,,,,,,,0,valid
1339.607656625601,,0.0,0.0,-0.4820989326997236,-1.5584760138204883,3.4858854733980618,0.20257631631997916,2.454142662195059,0.0192811437882483,0.1468463964187182,1.0317428295428936,0.05572991961470017,0.46875,0,train
1229.2231852213542,,1.0966074718645122,1.150142243692968,-0.14817322889963785,-1.4164993286132812,,,,,,,,,1,valid
1217.109384390024,,0.0,0.0,-0.17417069373430907,-0.9772034458347136,3.190926276720487,0.16922657994123605,2.296103935975295,0.05844342507995092,0.12328250706195831,0.8948223361602197,0.04594407287927774,0.6682692307692307,1,train
1179.0351969401042,,1.0895499019924308,1.148929635711245,-0.055655364195505784,-1.0554016590118407,,,,,,,,,2,valid
1123.600576547476,,0.0,0.0,0.0059608550755294075,-0.5629195114949366,2.9142940594599795,0.14438272554140824,2.176655806027926,0.09569829129255734,0.10245470416087371,0.7376382809418899,0.04192802252677771,0.8137019230769231,2,train
1109.4604899088542,,1.0947989409377554,1.1465827123315047,0.06940122842788697,-0.6337843338648478,,,,,,,,,3,valid
1037.9693650465745,,0.0,0.0,0.1416409150286988,-0.2560412492368605,2.6677350447728085,0.12317738280846523,2.0725707641014686,0.1521939537846125,0.08672294593774356,0.5951642394065857,0.03645443615431969,0.8689903846153846,3,train
1027.6708577473958,,1.1135100145144003,1.1556296296296296,0.19664926131566365,-0.2370608290036519,,,,,,,,,4,valid
964.2921283428485,,0.0,0.0,0.2353097740586821,-0.09608210842092554,2.4561841121086707,0.10294438038881008,1.9839479556450477,0.2066309268657978,0.07357605432088558,0.47223612666130066,0.029368325924644105,0.9002403846153846,4,train
949.9943033854166,,1.1120113883937413,1.1530424267090933,0.3001224120457967,0.04307528336842855,,,,,,,,,5,valid
910.5905104417068,,0.0,0.0,0.29202179246015486,-0.042029435818011954,2.2778961108281064,0.08948996204596299,1.8959539761910071,0.28929759562015533,0.06613670031611736,0.38194210254229033,0.023353261586565238,0.9375,5,train
875.1189168294271,,1.087199505406027,1.1433347134220961,0.38797323306401577,0.1788375973701477,,,,,,,,,6,valid
859.1618417593149,,0.0,0.0,0.34009048096783506,0.011994925287220027,2.164126451198871,,1.8365191954832811,0.3267920911312103,,0.32760725571559024,,0.9519230769230769,6,train
825.3970540364584,,1.1497323014526255,1.186583879777283,0.4587079445521037,0.2432228366533915,,,,,,,,,7,valid
823.0651339017428,,0.0,0.0,0.3743696422843667,-0.02409021595974902,2.149540039209219,,1.843208331328172,0.321107417345047,,0.3063317434145854,,0.9639423076923077,7,train
769.6009724934896,,1.0860123084074076,1.138384675680972,0.4995051622390747,0.22031408548355103,,,,,,,,,8,valid
793.3890756460337,,0.0,0.0,0.4032282945159432,-0.02833013988875009,2.1647801032433143,,1.8493690215624297,0.3159477309538768,,0.31541109772828907,,0.9495192307692307,8,train
743.37841796875,,1.1383396328222628,1.1734824434824433,0.5437879403432211,0.1550211469332377,,,,,,,,,9,valid
776.1558603140024,,0.0,0.0,0.416534612645636,-0.05580161376432939,2.1708027766301083,,1.851459292265085,0.3536221178678366,,0.3193435027049138,,0.9447115384615384,9,train
718.9067789713541,,1.1368135659426508,1.172806093930277,0.574004602432251,0.13896387418111164,,,,,,,,,10,valid
753.1354417067307,,0.0,0.0,0.4457527366134671,-0.0519763945282756,2.1566658845314612,,1.83700142456935,0.36198519055659956,,0.3196644370372479,,0.9423076923076923,10,train
696.98046875,,1.1260920059120958,1.1622256993196525,0.6023987650871278,0.0683582862218221,,,,,,,,,11,valid
742.9366314227765,,0.0,0.0,0.4568901807278186,-0.08566197069374833,2.161006157214825,,1.837957235483023,0.33179486944125247,,0.3230489492416382,,0.9519230769230769,11,train
687.5984700520834,,1.1299159242630747,1.1636853149534307,0.6153624057769775,0.07522404591242474,,,,,,,,,12,valid
739.9948167067307,,0.0,0.0,0.47590192181247093,-0.12590548587845754,2.194609000132634,,1.8519545059937697,0.34248354457891905,,0.34265451018626875,,0.9411057692307693,12,train
669.1878662109375,,1.1057356681113992,1.1448143249069176,0.6294113397598267,0.03624722560246785,,,,,,,,,13,valid
724.0294987605168,,0.0,0.0,0.4853763397340174,-0.12870220571131138,2.1976487269768348,,1.8514662797634418,0.3166365944422208,,0.34618244492090666,,0.9278846153846154,13,train
667.4797770182291,,1.1213539357439137,1.154268627362309,0.6118377963701884,0.021976629892985027,,,,,,,,,14,valid
726.1958430363582,,0.0,0.0,0.48693447263090756,-0.21136132820502862,2.2299480254833517,,1.8647988117658174,0.3265520173769731,,0.36514922747245204,,0.9170673076923077,14,train
676.3978068033854,,1.1338508403874403,1.167213140201646,0.6427314201990763,0.09454222122828165,,,,,,,,,15,valid
704.5341515174279,,0.0,0.0,0.5142767929530643,-0.15284225486375236,2.2671549136822042,,1.8826159880711482,0.3387415179839501,,0.38453890497867876,,0.90625,15,train
665.9874674479166,,1.1234142992656924,1.157178932178932,0.6513461788495382,0.07842758893966674,,,,,,,,,16,valid
711.4445472130409,,0.0,0.0,0.5101604986857701,-0.1949891271291079,2.2550434516026425,,1.857014509347769,0.32982243024385893,,0.3980289330849281,,0.9050480769230769,16,train
669.1197306315104,,1.1218544893314897,1.1518523143523143,0.6536869128545125,0.08555660247802734,,,,,,,,,17,valid
694.4887977013221,,0.0,0.0,0.5270116538017781,-0.169791187648173,2.296394421504094,,1.8808164504858165,0.33010104642464566,,0.4155779549708733,,0.890625,17,train
671.2762044270834,,1.143341406722481,1.171960113960114,0.6476749300956726,0.08892661333084106,,,,,,,,,18,valid
687.4711115910457,,0.0,0.0,0.5388274640886933,-0.20425660426800066,2.275794432713435,,1.856024457858159,0.3257675835719475,,0.41976996339284456,,0.8858173076923077,18,train
657.9439086914062,,1.132196106129722,1.1602069822215366,0.6583440502484639,0.06517044305801392,,,,,,,,,19,valid
684.6522310697115,,0.0,0.0,0.5465651523816836,-0.17943061427636575,2.3273340738736668,,1.887087033345149,0.3051667305139395,,0.44024701760365414,,0.8786057692307693,19,train
