manifest_id,task_key,context,perturbation_key,dose_key,quadrant,n_cells,predicted_effect_key,predicted_magnitude_cpa,target_truth_used_for_prediction,predicted_magnitude_ridge,cpa_ridge_disagreement_rmse,error_cpa_rmse,error_ridge_rmse,pair_mean_rmse,pair_max_rmse,true_magnitude_oracle,target_truth_used_for_scores,predicted_magnitude_mean,predicted_magnitude_max
E81_r2_p50,A549::Dacinostat::dose=10.0,A549,Dacinostat,10.0,seen_context_new_perturbation,149,E83::E81_r2_p50::A549::Dacinostat::dose=10.0::CPA_RDKIT::pred,0.2380095720291137,False,0.10040662437677383,0.23364536464214325,0.28435397148132324,0.1538524627685547,0.21910321712493896,0.28435397148132324,0.18852967023849487,False,0.16920809820294375,0.2380095720291137
E81_r2_p50,A549::Dacinostat::dose=100.0,A549,Dacinostat,100.0,seen_context_new_perturbation,115,E83::E81_r2_p50::A549::Dacinostat::dose=100.0::CPA_RDKIT::pred,0.2271129339933395,False,0.11248621344566345,0.21612800657749176,0.28950271010398865,0.18931549787521362,0.23940910398960114,0.28950271010398865,0.2586546242237091,False,0.1697995737195015,0.2271129339933395
E81_r2_p50,A549::Dacinostat::dose=1000.0,A549,Dacinostat,1000.0,seen_context_new_perturbation,87,E83::E81_r2_p50::A549::Dacinostat::dose=1000.0::CPA_RDKIT::pred,0.2219902276992797,False,0.13869553804397583,0.21431894600391388,0.36033686995506287,0.27040907740592957,0.3153729736804962,0.36033686995506287,0.3662923574447632,False,0.18034288287162775,0.2219902276992797
E81_r2_p50,A549::Dacinostat::dose=10000.0,A549,Dacinostat,10000.0,seen_context_new_perturbation,71,E83::E81_r2_p50::A549::Dacinostat::dose=10000.0::CPA_RDKIT::pred,0.2155822664499282,False,0.17271769046783447,0.22458265721797943,0.40641477704048157,0.30661800503730774,0.35651639103889465,0.40641477704048157,0.41810569167137146,False,0.19414997845888132,0.2155822664499282
E81_r2_p50,A549::Flavopiridol::dose=10.0,A549,Flavopiridol,10.0,seen_context_new_perturbation,98,E83::E81_r2_p50::A549::Flavopiridol::dose=10.0::CPA_RDKIT::pred,0.2249504625797271,False,0.10760407894849777,0.21580485999584198,0.2580265402793884,0.14791376888751984,0.20297015458345413,0.2580265402793884,0.10352477431297302,False,0.16627727076411242,0.2249504625797271
E81_r2_p50,A549::Flavopiridol::dose=100.0,A549,Flavopiridol,100.0,seen_context_new_perturbation,77,E83::E81_r2_p50::A549::Flavopiridol::dose=100.0::CPA_RDKIT::pred,0.219368040561676,False,0.11579892784357071,0.2081049531698227,0.26376569271087646,0.18023896217346191,0.2220023274421692,0.26376569271087646,0.18132838606834412,False,0.16758348420262337,0.219368040561676
E81_r2_p50,A549::Flavopiridol::dose=1000.0,A549,Flavopiridol,1000.0,seen_context_new_perturbation,57,E83::E81_r2_p50::A549::Flavopiridol::dose=1000.0::CPA_RDKIT::pred,0.2132870703935623,False,0.1340647041797638,0.20866923034191132,0.23591218888759613,0.16230230033397675,0.19910724461078644,0.23591218888759613,0.09920576214790344,False,0.17367588728666306,0.2132870703935623
E81_r2_p50,A549::Flavopiridol::dose=10000.0,A549,Flavopiridol,10000.0,seen_context_new_perturbation,64,E83::E81_r2_p50::A549::Flavopiridol::dose=10000.0::CPA_RDKIT::pred,0.2107743322849273,False,0.15896698832511902,0.2191527634859085,0.2299039363861084,0.1809273064136505,0.20541562139987946,0.2299039363861084,0.08669552206993103,False,0.18487066030502317,0.2107743322849273
E81_r2_p50,A549::Givinostat::dose=10.0,A549,Givinostat,10.0,seen_context_new_perturbation,93,E83::E81_r2_p50::A549::Givinostat::dose=10.0::CPA_RDKIT::pred,0.2322613149881363,False,0.13376131653785706,0.23044200241565704,0.2560206353664398,0.15495668351650238,0.2054886594414711,0.2560206353664398,0.10244369506835938,False,0.18301131576299667,0.2322613149881363
E81_r2_p50,A549::Givinostat::dose=100.0,A549,Givinostat,100.0,seen_context_new_perturbation,100,E83::E81_r2_p50::A549::Givinostat::dose=100.0::CPA_RDKIT::pred,0.2240305840969085,False,0.1375940591096878,0.21907086670398712,0.2513875365257263,0.16635020077228546,0.2088688686490059,0.2513875365257263,0.11309608072042465,False,0.18081232160329816,0.2240305840969085
E81_r2_p50,A549::Givinostat::dose=1000.0,A549,Givinostat,1000.0,seen_context_new_perturbation,120,E83::E81_r2_p50::A549::Givinostat::dose=1000.0::CPA_RDKIT::pred,0.2219772487878799,False,0.15238338708877563,0.22042566537857056,0.27030831575393677,0.1773354709148407,0.22382189333438873,0.27030831575393677,0.19746655225753784,False,0.18718031793832776,0.2219772487878799
E81_r2_p50,A549::Givinostat::dose=10000.0,A549,Givinostat,10000.0,seen_context_new_perturbation,92,E83::E81_r2_p50::A549::Givinostat::dose=10000.0::CPA_RDKIT::pred,0.2165320217609405,False,0.17537900805473328,0.23037941753864288,0.39805033802986145,0.29005980491638184,0.34405507147312164,0.39805033802986145,0.40081673860549927,False,0.1959555149078369,0.2165320217609405
E81_r2_p50,A549::Hesperadin::dose=10.0,A549,Hesperadin,10.0,seen_context_seen_perturbation_pair_holdout,45,E83::E81_r2_p50::A549::Hesperadin::dose=10.0::CPA_RDKIT::pred,0.2462166249752044,False,0.13921858370304108,0.2833716571331024,0.34219154715538025,0.17620860040187836,0.2592000737786293,0.34219154715538025,0.18560728430747986,False,0.19271760433912274,0.2462166249752044
E81_r2_p50,A549::Hesperadin::dose=1000.0,A549,Hesperadin,1000.0,seen_context_seen_perturbation_pair_holdout,30,E83::E81_r2_p50::A549::Hesperadin::dose=1000.0::CPA_RDKIT::pred,0.2388452589511871,False,0.1276153028011322,0.24775826930999756,0.30263179540634155,0.1770763397216797,0.23985406756401062,0.30263179540634155,0.17796356976032257,False,0.18323028087615967,0.2388452589511871
