fold_id,task_id,split,setting,context,perturbation,risk_model_disagreement,baseline_predicted_magnitude,context_novelty_scaled,training_support_count,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,safeconf_frozen_pair_risk,safeconf_calibrated_pair_risk,test_truth_used_for_score_or_threshold,dataset,error_scgpt_rmse,error_gears_rmse,error_two_predictor_mean_rmse,error_two_predictor_max_rmse
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_2_3::Pi4ka,test,context_unseen_row,Neurons_L_2_3,Pi4ka,0.02756740914266718,0.013929976150393486,0.28195136321706105,2,0.3333333333333333,-1.2898277803600529,0.456105726909244,-0.6745430838096584,0.05333036072006857,False,Santinha,0.035738532060633994,0.038012707566803715,0.036875619813718855,0.038012707566803715
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_2_3::Ranbp1,test,context_unseen_row,Neurons_L_2_3,Ranbp1,0.02866301798759841,0.015001116320490837,0.28195136321706105,4,0.2,-0.7341688912324157,1.8550360016756022,-0.25221752801535463,0.055765085242397414,False,Santinha,0.03827232597473237,0.040974234109598974,0.03962328004216567,0.040974234109598974
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_2_3::Rimbp3,test,context_unseen_row,Neurons_L_2_3,Rimbp3,0.031229734848627046,0.016030138358473778,0.28195136321706105,3,0.25,0.5675904422219197,3.198959161802517,1.0995418054389807,0.059063382703805525,False,Santinha,0.03816446629039317,0.040911265379917836,0.039537865835155506,0.040911265379917836
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_2_3::Scarf2,test,context_unseen_row,Neurons_L_2_3,Scarf2,0.031103470486375254,0.015152878127992153,0.28195136321706105,4,0.2,0.5035530664834604,2.0532399277290523,0.9855044297005215,0.05755783819023546,False,Santinha,0.03477791677181434,0.04014052922651042,0.03745922299916238,0.04014052922651042
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_2_3::Snap29,test,context_unseen_row,Neurons_L_2_3,Snap29,0.0310736735831172,0.014279142022132874,0.28195136321706105,4,0.2,0.4884409995807392,0.912123270203342,0.9703923627978002,0.056119136988562315,False,Santinha,0.032949275418575064,0.03509704810695444,0.03402316176276475,0.03509704810695444
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_2_3::Tmem191c,test,context_unseen_row,Neurons_L_2_3,Tmem191c,0.03072300675579936,0.013356169685721397,0.28195136321706105,1,0.5,0.3105936404408317,-0.293296879486782,1.0925450036578928,0.056305815593184684,False,Santinha,0.04378643078035715,0.042073111339683084,0.04292977106002012,0.04378643078035715
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_2_3::Trmt2a,test,context_unseen_row,Neurons_L_2_3,Trmt2a,0.030253785254911847,0.014985280111432076,0.28195136321706105,4,0.2,0.07261902099138298,1.834353599028134,0.554570384208444,0.05674717604981097,False,Santinha,0.05906651921256846,0.05979084419382464,0.059428681703196554,0.05979084419382464
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_2_3::Zdhhc8,test,context_unseen_row,Neurons_L_2_3,Zdhhc8,0.030045680489345243,0.014674658887088299,0.28195136321706105,4,0.2,-0.032925273755676124,1.428676128562239,0.44902608946138495,0.05611057173752685,False,Santinha,0.0346785790943132,0.03914784661512434,0.03691321285471877,0.03914784661512434
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Sst_Pvalb::Comt,test,perturbation_unseen_column,Interneurons_Sst_Pvalb,Comt,0.03184568673946254,0.014100723899900913,0.0,0,1.0,0.8799821730856855,0.679105669216004,1.8799821730856854,0.06072409146759662,False,Santinha,0.03724335683609941,0.040510390309154994,0.0388768735726272,0.040510390309154994
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Sst_Pvalb::Dgcr2,test,perturbation_unseen_column,Interneurons_Sst_Pvalb,Dgcr2,0.03136066843619356,0.014313952997326851,0.0,0,1.0,0.6339959044936974,0.9575870931954064,1.6339959044936974,0.06076330777208938,False,Santinha,0.03766778280387258,0.03627290018126575,0.03697034149256917,0.03766778280387258
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Sst_Pvalb::Slc25a1,test,perturbation_unseen_column,Interneurons_Sst_Pvalb,Slc25a1,0.030170243392875246,0.013716612942516804,0.0,0,1.0,0.030249174791550513,0.17744915202527597,1.0302491747915505,0.059038439240980393,False,Santinha,0.041230088969893684,0.04163745140017519,0.04143377018503444,0.04163745140017519
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Sst_Pvalb::Tango2,test,perturbation_unseen_column,Interneurons_Sst_Pvalb,Tango2,0.0317230165337505,0.01407404150813818,0.0,0,1.0,0.8177676422790385,0.6442579371617839,1.8177676422790385,0.060603015257524775,False,Santinha,0.04357043203851836,0.044085763039694525,0.04382809753910644,0.044085763039694525
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Sst_Pvalb::Txnrd2,test,perturbation_unseen_column,Interneurons_Sst_Pvalb,Txnrd2,0.029658365057848576,0.01371433213353157,0.0,0,1.0,-0.22935967039560015,0.1744703703219327,0.7706403296043999,0.05871043430392884,False,Santinha,0.04526754496143511,0.04824647855466361,0.04675701175804936,0.04824647855466361
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Vip_Adarb2::Comt,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Comt,0.03177800234225381,0.014225964434444904,0.0,0,1.0,0.8456547421432699,0.842672287565858,1.8456547421432699,0.06088472646942439,False,Santinha,0.057084800266792926,0.055061091087073286,0.056072945676933106,0.057084800266792926
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Vip_Adarb2::Dgcr2,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Dgcr2,0.031285187229075535,0.014426516368985176,0.0,0,1.0,0.5957141729329701,1.1045970857608958,1.5957141729329702,0.060898402710741754,False,Santinha,0.06758159516452325,0.06677748843206771,0.06717954179829548,0.06758159516452325
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Vip_Adarb2::Slc25a1,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Slc25a1,0.030036411942319406,0.013872797600924969,0.0,0,1.0,-0.037625993878584105,0.3814294089522161,0.9623740061214159,0.0592074513062136,False,Santinha,0.07657162421424034,0.07729618233001231,0.07693390327212632,0.07729618233001231
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Vip_Adarb2::Tango2,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Tango2,0.0316747267994645,0.014179529622197151,0.0,0,1.0,0.7932765839658759,0.7820275031857057,1.7932765839658757,0.0607438399403907,False,Santinha,0.11423731988629177,0.11160039633254511,0.11291885810941843,0.11423731988629177
Santinha_context_holdout_3_Neurons_L_2_3,Interneurons_Vip_Adarb2::Txnrd2,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Txnrd2,0.029550753298850527,0.013851214200258255,0.0,0,1.0,-0.28393702319680025,0.3532410602486715,0.7160629768031997,0.05886469099471833,False,Santinha,0.09112282514582308,0.09315385882173903,0.09213834198378106,0.09315385882173903
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_5::Comt,test,perturbation_unseen_column,Neurons_L_5,Comt,0.03110254094172092,0.014073722064495087,0.0,0,1.0,0.5030816302109162,0.6438407374377142,1.5030816302109162,0.06020939615584588,False,Santinha,0.03876815519117291,0.03243356325518174,0.03560085922317732,0.03876815519117291
Santinha_context_holdout_3_Neurons_L_2_3,Neurons_L_5::Dgcr2,test,perturbation_unseen_column,Neurons_L_5,Dgcr2,0.030809422599450964,0.014164302498102188,0.0,0,1.0,0.3544210811452661,0.7621405775631402,1.3544210811452662,0.06017088556400691,False,Santinha,0.03755493613247755,0.03701870136158034,0.037286818747028945,0.03755493613247755
