fold_id,setting,score,n_tasks,spearman
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,5,
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,context_and_perturbation_unseen,safeconf_frozen_pair_risk,5,0.0
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,context_and_perturbation_unseen,risk_model_disagreement,5,0.0
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,context_and_perturbation_unseen,baseline_predicted_magnitude,5,-0.39999999999999997
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,context_unseen_row,safeconf_calibrated_pair_risk,18,-0.12878502087223295
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,context_unseen_row,safeconf_frozen_pair_risk,18,0.19711042311661509
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,context_unseen_row,risk_model_disagreement,18,0.15376676986584106
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,context_unseen_row,baseline_predicted_magnitude,18,0.025799793601651185
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,perturbation_unseen_column,safeconf_calibrated_pair_risk,20,
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,perturbation_unseen_column,safeconf_frozen_pair_risk,20,-0.4917293233082706
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,perturbation_unseen_column,risk_model_disagreement,20,-0.4917293233082706
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,perturbation_unseen_column,baseline_predicted_magnitude,20,-0.5323308270676691
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,random_missing_pair,safeconf_calibrated_pair_risk,8,-0.32732683535398854
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,random_missing_pair,safeconf_frozen_pair_risk,8,-0.38095238095238104
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,random_missing_pair,risk_model_disagreement,8,-0.38095238095238104
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,random_missing_pair,baseline_predicted_magnitude,8,-0.14285714285714288
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,5,
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,context_and_perturbation_unseen,safeconf_frozen_pair_risk,5,0.6
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,context_and_perturbation_unseen,risk_model_disagreement,5,0.6
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,context_and_perturbation_unseen,baseline_predicted_magnitude,5,-0.6
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,context_unseen_row,safeconf_calibrated_pair_risk,18,
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,context_unseen_row,safeconf_frozen_pair_risk,18,0.6016511867905057
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,context_unseen_row,risk_model_disagreement,18,0.5830753353973168
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,context_unseen_row,baseline_predicted_magnitude,18,0.48813209494324045
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,perturbation_unseen_column,safeconf_calibrated_pair_risk,20,
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,perturbation_unseen_column,safeconf_frozen_pair_risk,20,0.24060150375939846
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,perturbation_unseen_column,risk_model_disagreement,20,0.24060150375939846
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,perturbation_unseen_column,baseline_predicted_magnitude,20,-0.1819548872180451
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,random_missing_pair,safeconf_calibrated_pair_risk,8,
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,random_missing_pair,safeconf_frozen_pair_risk,8,0.11904761904761905
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,random_missing_pair,risk_model_disagreement,8,0.11904761904761905
Santinha_context_holdout_2_Interneurons_Vip_Adarb2,random_missing_pair,baseline_predicted_magnitude,8,0.19047619047619052
Santinha_context_holdout_3_Neurons_L_2_3,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,5,-0.7
Santinha_context_holdout_3_Neurons_L_2_3,context_and_perturbation_unseen,safeconf_frozen_pair_risk,5,-0.39999999999999997
Santinha_context_holdout_3_Neurons_L_2_3,context_and_perturbation_unseen,risk_model_disagreement,5,-0.39999999999999997
Santinha_context_holdout_3_Neurons_L_2_3,context_and_perturbation_unseen,baseline_predicted_magnitude,5,-0.49999999999999994
Santinha_context_holdout_3_Neurons_L_2_3,context_unseen_row,safeconf_calibrated_pair_risk,18,0.6181630546955624
Santinha_context_holdout_3_Neurons_L_2_3,context_unseen_row,safeconf_frozen_pair_risk,18,0.4447884416924664
Santinha_context_holdout_3_Neurons_L_2_3,context_unseen_row,risk_model_disagreement,18,0.3973168214654283
Santinha_context_holdout_3_Neurons_L_2_3,context_unseen_row,baseline_predicted_magnitude,18,0.5397316821465429
Santinha_context_holdout_3_Neurons_L_2_3,perturbation_unseen_column,safeconf_calibrated_pair_risk,20,-0.02857142857142857
Santinha_context_holdout_3_Neurons_L_2_3,perturbation_unseen_column,safeconf_frozen_pair_risk,20,-0.14887218045112782
Santinha_context_holdout_3_Neurons_L_2_3,perturbation_unseen_column,risk_model_disagreement,20,-0.14887218045112782
Santinha_context_holdout_3_Neurons_L_2_3,perturbation_unseen_column,baseline_predicted_magnitude,20,-0.03157894736842105
Santinha_context_holdout_3_Neurons_L_2_3,random_missing_pair,safeconf_calibrated_pair_risk,8,0.4047619047619048
Santinha_context_holdout_3_Neurons_L_2_3,random_missing_pair,safeconf_frozen_pair_risk,8,0.1666666666666667
