dataset_name,predictor_name,score_name,score_type,coverage,n_kept,mean_rmse,median_rmse,full_mean_rmse,rmse_delta_vs_full
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.5,1115,0.06478719239723225,0.057433474873472314,0.06425269803827377,-0.0005344943589584844
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,1.0,2229,0.06425269803827377,0.05695653515475203,0.06425269803827377,0.0
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.9,2007,0.05896831867478154,0.055423115812854556,0.06425269803827377,0.005284379363492228
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.8,1784,0.05730705455722062,0.054574984835411046,0.06425269803827377,0.00694564348105315
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.7,1561,0.05724519491931145,0.05452353137805373,0.06425269803827377,0.007007503118962317
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.6,1338,0.05714843242197868,0.05435659015358406,0.06425269803827377,0.00710426561629509
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.5,1115,0.056824463918048865,0.054020567011465376,0.06425269803827377,0.007428234120224905
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,1.0,2229,0.06425269803827377,0.05695653515475203,0.06425269803827377,0.0
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.9,2007,0.06377287321222781,0.05638665407175227,0.06425269803827377,0.00047982482604595755
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.8,1784,0.06308011737303258,0.055747724536687984,0.06425269803827377,0.001172580665241188
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.7,1561,0.06271734241395036,0.055165184511609525,0.06425269803827377,0.0015353556243234145
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.6,1338,0.06172876415005893,0.054029269786430634,0.06425269803827377,0.002523933888214841
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.5,1115,0.0605012664481182,0.05298315306107273,0.06425269803827377,0.0037514315901555698
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.9,2007,0.0590152948397648,0.05240639885464687,0.058943170498981366,-7.212434078343599e-05
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.8,1784,0.05924439679425627,0.052595691125495586,0.058943170498981366,-0.0003012262952749034
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.7,1561,0.059713798122693396,0.053045273029728446,0.058943170498981366,-0.0007706276237120294
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.6,1338,0.05894669954603361,0.05236074269469027,0.058943170498981366,-3.5290470522461592e-06
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.5,1115,0.05791319397420186,0.05130970355629718,0.058943170498981366,0.0010299765247795065
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.9,2007,0.056232841882978855,0.051078636184135745,0.058943170498981366,0.002710328616002511
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.8,1784,0.057155921141715436,0.05185065449534477,0.058943170498981366,0.0017872493572659298
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.7,1561,0.05879665599060657,0.053078866880506136,0.058943170498981366,0.00014651450837479402
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.6,1338,0.0584971422724128,0.053023689950392285,0.058943170498981366,0.0004460282265685636
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.5,1115,0.05765474432597269,0.05263324646635451,0.058943170498981366,0.001288426173008679
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.9,2007,0.05366740356555659,0.050875013160937455,0.058943170498981366,0.005275766933424776
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.8,1784,0.050953727833798146,0.049676684411289446,0.058943170498981366,0.00798944266518322
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.7,1561,0.049211882567782105,0.047941305626588555,0.058943170498981366,0.009731287931199262
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.6,1338,0.04791737032567787,0.04642287264940621,0.058943170498981366,0.011025800173303499
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.5,1115,0.04665579067706754,0.04503435260109318,0.058943170498981366,0.012287379821913823
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.9,2007,0.053996310254009305,0.05092339610796166,0.058943170498981366,0.004946860244972061
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.8,1784,0.05185535352377245,0.050259947151740536,0.058943170498981366,0.007087816975208917
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.7,1561,0.05165275287810188,0.050193299038185986,0.058943170498981366,0.007290417620879487
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.6,1338,0.05170520711227864,0.049912756379599674,0.058943170498981366,0.007237963386702725
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.5,1115,0.05158348627611652,0.049830487260876986,0.058943170498981366,0.007359684222864843
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.9,2007,0.05944651658354014,0.05237120864984106,0.058943170498981366,-0.0005033460845587714
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.8,1784,0.060614149100160296,0.05311936148261416,0.058943170498981366,-0.0016709786011789296
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.7,1561,0.062114375770858404,0.05443022917116469,0.058943170498981366,-0.003171205271877038
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.6,1338,0.06376714240599521,0.055254278678064914,0.058943170498981366,-0.004823971907013842
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.5,1115,0.06277064884133329,0.05525338952452473,0.058943170498981366,-0.003827478342351927
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,1.0,1031,0.055255054068391735,0.048182219795487334,0.055255054068391735,0.0
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.9,928,0.055858529942887966,0.04856980659055808,0.055255054068391735,-0.0006034758744962315
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.8,825,0.05691585276658974,0.04923689835785107,0.055255054068391735,-0.0016607986981980044
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.7,722,0.057895927023894164,0.05019660816047309,0.055255054068391735,-0.0026408729555024296
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.6,619,0.05988870542961613,0.05120480864193448,0.055255054068391735,-0.004633651361224393
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.5,516,0.06235447409125461,0.053248565264184124,0.055255054068391735,-0.0070994200228628734
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.9,2007,0.05602472461124562,0.051805574685883496,0.058943170498981366,0.0029184458877357447
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.8,1784,0.056015842454529244,0.05209310408040452,0.058943170498981366,0.0029273280444521224
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.7,1561,0.056835472214651114,0.053107252286563926,0.058943170498981366,0.002107698284330252
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.6,1338,0.058164714150008325,0.05454985918237373,0.058943170498981366,0.0007784563489730417
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.5,1115,0.05940446371629551,0.055302175776440664,0.058943170498981366,-0.0004612932173141404
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.9,2007,0.058955104874556435,0.0522677541031291,0.058943170498981366,-1.1934375575069212e-05
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.8,1784,0.05892051805956955,0.05236663185097282,0.058943170498981366,2.2652439411817438e-05
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.7,1561,0.05885915751205471,0.052201195303760946,0.058943170498981366,8.401298692665288e-05
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.6,1338,0.05884748378662161,0.052526225896238496,0.058943170498981366,9.568671235975906e-05
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.5,1115,0.05884996762492059,0.052558259070021957,0.058943170498981366,9.320287406077571e-05
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.9,2007,0.054636342594991553,0.051025691522019904,0.058943170498981366,0.004306827903989813
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.8,1784,0.05478184496651299,0.05103383475953739,0.058943170498981366,0.004161325532468375
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.7,1561,0.054762631204718006,0.05102664316714166,0.058943170498981366,0.004180539294263361
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.6,1338,0.05489230553774349,0.05105983126803443,0.058943170498981366,0.004050864961237875
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.5,1115,0.054469148722453266,0.05057408554981183,0.058943170498981366,0.0044740217765281
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,1.0,2229,0.058943170498981366,0.052208826595564625,0.058943170498981366,0.0
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.9,2007,0.05853017491571551,0.051763740496810894,0.058943170498981366,0.00041299558326585856
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.8,1784,0.05790867505489095,0.05121327482389568,0.058943170498981366,0.0010344954440904136
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.7,1561,0.057606027213015006,0.05092339610796166,0.058943170498981366,0.0013371432859663607
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.6,1338,0.05670992587241058,0.05005799373226051,0.058943170498981366,0.0022332446265707837
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.5,1115,0.05573338098163863,0.0490694036971678,0.058943170498981366,0.0032097895173427357
