culture_condition,stratum,n_tasks,spearman_3407_3408,spearman_3407_3409,spearman_3408_3409,median_pairwise_spearman,kendall_w,bootstrap_valid,bootstrap_ci95_lower,bootstrap_ci95_upper,passed
Rest,all_200,200,0.93651241281032038,0.88621615540388521,0.8580274506862674,0.88621615540388521,0.92905689308899386,2000,0.84389735212640371,0.91701289740709835,True
Rest,seen_160,160,0.90271592640337517,0.81062346185397871,0.77840735966248675,0.81062346185397871,0.88705483287107567,2000,0.73308066146561845,0.86857785510909913,True
Stim8hr,all_200,200,0.93405685142128558,0.88690767269181747,0.86037650941273536,0.88690767269181747,0.92918689633907514,2000,0.84601425328310764,0.91712412022154532,True
Stim8hr,seen_160,160,0.8978964022032111,0.81237255361537564,0.78026192429391772,0.81237255361537564,0.88678464002500101,2000,0.73771084139566045,0.86723814492615592,True
Stim48hr,all_200,200,0.93509187729693255,0.88428110702767582,0.85806945173629345,0.88428110702767582,0.92832054134686703,2000,0.84234256556616549,0.91445428435273179,True
Stim48hr,seen_160,160,0.90029883979842951,0.80773174733388031,0.77759580452361421,0.80773174733388031,0.88569475370131645,2000,0.73740689882959398,0.86390829116595147,True
