manifest_id,task_key,context,perturbation_key,dose_key,quadrant,n_cells,predicted_effect_key,predicted_magnitude_cpa,target_truth_used_for_prediction,predicted_magnitude_ridge,cpa_ridge_disagreement_rmse,error_cpa_rmse,error_ridge_rmse,pair_mean_rmse,pair_max_rmse,true_magnitude_oracle,target_truth_used_for_scores,predicted_magnitude_mean,predicted_magnitude_max
E81_r1_p25,A549::Alvespimycin::dose=10.0,A549,Alvespimycin,10.0,new_context_new_perturbation,114,E83::E81_r1_p25::A549::Alvespimycin::dose=10.0::CPA_RDKIT::pred,0.4050296545028686,False,0.2758346199989319,0.4890207052230835,0.4104509949684143,0.29045236110687256,0.35045167803764343,0.4104509949684143,0.0878438726067543,False,0.34043213725090027,0.4050296545028686
E81_r1_p25,A549::Alvespimycin::dose=100.0,A549,Alvespimycin,100.0,new_context_new_perturbation,91,E83::E81_r1_p25::A549::Alvespimycin::dose=100.0::CPA_RDKIT::pred,0.4036745727062225,False,0.2717745900154114,0.4858132302761078,0.44488319754600525,0.3172200620174408,0.381051629781723,0.44488319754600525,0.18122269213199615,False,0.33772458136081696,0.4036745727062225
E81_r1_p25,A549::Alvespimycin::dose=1000.0,A549,Alvespimycin,1000.0,new_context_new_perturbation,66,E83::E81_r1_p25::A549::Alvespimycin::dose=1000.0::CPA_RDKIT::pred,0.4072361886501312,False,0.27404484152793884,0.4901220202445984,0.4475494921207428,0.32439759373664856,0.3859735429286957,0.4475494921207428,0.19648398458957672,False,0.34064051508903503,0.4072361886501312
E81_r1_p25,A549::Alvespimycin::dose=10000.0,A549,Alvespimycin,10000.0,new_context_new_perturbation,61,E83::E81_r1_p25::A549::Alvespimycin::dose=10000.0::CPA_RDKIT::pred,0.4045809805393219,False,0.28249281644821167,0.4936535656452179,0.44786080718040466,0.33054354786872864,0.38920217752456665,0.44786080718040466,0.19543644785881042,False,0.3435368984937668,0.4045809805393219
E81_r1_p25,A549::Belinostat::dose=10.0,A549,Belinostat,10.0,new_context_new_perturbation,103,E83::E81_r1_p25::A549::Belinostat::dose=10.0::CPA_RDKIT::pred,0.4063805639743805,False,0.2989392876625061,0.5042760968208313,0.4190932810306549,0.30082568526268005,0.3599594831466675,0.4190932810306549,0.08538084477186203,False,0.3526599258184433,0.4063805639743805
E81_r1_p25,A549::Belinostat::dose=100.0,A549,Belinostat,100.0,new_context_new_perturbation,109,E83::E81_r1_p25::A549::Belinostat::dose=100.0::CPA_RDKIT::pred,0.41040900349617,False,0.28772345185279846,0.5017382502555847,0.4390156865119934,0.29432573914527893,0.36667071282863617,0.4390156865119934,0.11140452325344086,False,0.34906622767448425,0.41040900349617
E81_r1_p25,A549::Belinostat::dose=1000.0,A549,Belinostat,1000.0,new_context_new_perturbation,128,E83::E81_r1_p25::A549::Belinostat::dose=1000.0::CPA_RDKIT::pred,0.4180432260036468,False,0.28167349100112915,0.5054807662963867,0.4670460820198059,0.3175596594810486,0.39230287075042725,0.4670460820198059,0.20450524985790253,False,0.349858358502388,0.4180432260036468
E81_r1_p25,A549::Belinostat::dose=10000.0,A549,Belinostat,10000.0,new_context_new_perturbation,73,E83::E81_r1_p25::A549::Belinostat::dose=10000.0::CPA_RDKIT::pred,0.4174379408359527,False,0.2811231017112732,0.5054150223731995,0.42608991265296936,0.44775229692459106,0.4369211047887802,0.44775229692459106,0.3845198452472687,False,0.349280521273613,0.4174379408359527
E81_r1_p25,A549::Dacinostat::dose=10.0,A549,Dacinostat,10.0,new_context_seen_perturbation,149,E83::E81_r1_p25::A549::Dacinostat::dose=10.0::CPA_RDKIT::pred,0.4001733958721161,False,0.1747215986251831,0.4374493956565857,0.4396175444126129,0.23578083515167236,0.33769918978214264,0.4396175444126129,0.18852967023849487,False,0.2874474972486496,0.4001733958721161
E81_r1_p25,A549::Dacinostat::dose=100.0,A549,Dacinostat,100.0,new_context_seen_perturbation,115,E83::E81_r1_p25::A549::Dacinostat::dose=100.0::CPA_RDKIT::pred,0.4062604010105133,False,0.1745452582836151,0.4444569945335388,0.4272892475128174,0.277493953704834,0.3523916006088257,0.4272892475128174,0.2586546242237091,False,0.2904028296470642,0.4062604010105133
