level,dataset_name,dataset_family,predictor_name,score_name,score_type,n,raw_spearman,normalized_rmse_spearman,magnitude_l2_baseline_rho,magnitude_abs_mean_baseline_rho,magnitude_l2_vs_normalized_rmse_rho,partial_rho_control_magnitude,partial_rho_control_l2_normalized_rmse,within_perturbation_n_strata,within_perturbation_mean_rho,within_perturbation_weighted_rho,within_context_n_strata,within_context_mean_rho,within_context_weighted_rho,rho_minus_magnitude_l2
dataset_score,CuiHacohen2023,gene_main,ALL,protocol_v0_2_family_confidence,confidence,2506,0.44537588172141973,0.10910776228099044,0.7358455041044434,0.7113688899425226,-0.4745254047050113,0.3284789922988475,0.31206091725328133,86,0.37959646406632314,0.3803674382271157,15,0.24654264403221599,0.24700069239638414,-0.29046962238302365
dataset_score,Frangieh,gene_main,ALL,protocol_v0_2_family_confidence,confidence,1266,0.582722177199959,0.3175579575788219,0.7973336548301498,0.7967190489903293,-0.3435257331150976,0.4738196230565,0.53022367375624,211,0.6335307602558861,0.633530760255886,3,0.5974781795431573,0.5974781795431573,-0.21461147763019084
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,protocol_v0_2_family_confidence,confidence,662,0.56145999292136,0.15459431273607951,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.4301180557525988,0.33353640642230303,43,0.5194895285224659,0.5136521572570429,8,0.25143927847033326,0.2530568050543003,0.04873702308623029
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,protocol_v0_2_family_confidence,confidence,780,0.4125607962236096,0.18414054323725304,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.35776445525253975,0.32408438652739946,39,0.19846608692574358,0.22589256171005756,15,0.3598350428921773,0.40383630587901614,-0.22689450219569235
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,protocol_v0_2_family_confidence,confidence,2326,-0.08593379956770722,-0.11575848926018104,0.7954459780613539,0.7519990266383213,-0.40475088434309736,-0.06092390770910372,-0.15419734902063714,13,0.059819611075466454,0.056881338259199415,170,-0.23616855866817868,-0.16673972391090555,-0.8813797776290611
dataset_score,SantinhaPlatt2023,chem_robust,ALL,protocol_v0_2_family_confidence,confidence,566,0.2059353150212266,0.14191654811957688,0.824004132237498,0.787166028243527,-0.5706972963525995,0.22418522441283328,0.24100849515130598,30,0.022126235127032445,0.018801014107802654,10,0.37449073812788347,0.3742943594674407,-0.6180688172162714
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,protocol_v0_2_family_confidence,confidence,1128,0.4277813904102051,0.38976400603014316,0.7403023289344336,0.7577779116135781,-0.7309394802903626,0.6287992527984491,0.578473849619204,188,0.07443265365075749,0.07443265365075749,3,0.5375659120865146,0.5375659120865146,-0.3125209385242285
