level,dataset_name,dataset_family,predictor_name,score_name,score_type,n,raw_spearman,normalized_rmse_spearman,magnitude_l2_baseline_rho,magnitude_abs_mean_baseline_rho,magnitude_l2_vs_normalized_rmse_rho,partial_rho_control_magnitude,partial_rho_control_l2_normalized_rmse,within_perturbation_n_strata,within_perturbation_mean_rho,within_perturbation_weighted_rho,within_context_n_strata,within_context_mean_rho,within_context_weighted_rho,rho_minus_magnitude_l2
dataset_predictor_score,LaraAstiasoHuntly2023_invivo,gene_main,ContextSimBaseline,random_score,confidence,780,0.01590634196313866,2.5590619874605964e-05,0.6973960479582461,0.5459189835283407,-0.3841045837048441,0.021565457835455982,0.00029656355593050043,37,-0.014521514521514511,0.006846262545744417,15,0.05254132779125462,0.013400076986752241,-0.6814897059951074
dataset_predictor_score,LaraAstiasoHuntly2023_invivo,gene_main,V0StrongBaseline,random_score,confidence,780,-0.13552053900116678,0.026159176690080905,0.6368731499271477,0.5604644141189418,-0.5856328393399644,-0.06398474499284501,-0.06664480307928283,39,-0.08556592979669903,-0.07656998983922061,15,-0.14239657037455758,-0.11363963799506666,-0.7723936889283145
dataset_predictor_score,LaraAstiasoHuntly2023_invivo,gene_main,ContextSimBaseline,simple_combined_confidence,confidence,390,0.43721689741721054,0.2523610381295179,0.6973960479582462,0.5459189835283408,-0.38410458370484407,0.4147833695610933,0.36901655091806307,37,0.27019917019917017,0.31262856314669785,15,0.2782718599190703,0.33031616412934384,-0.26017915054103563
dataset_predictor_score,LaraAstiasoHuntly2023_invivo,gene_main,V0StrongBaseline,simple_combined_confidence,confidence,390,0.6543510375580278,0.2442837079290968,0.6368731499271477,0.5604644141189417,-0.5856328393399642,0.6197723994947707,0.5577995873043796,37,0.36314721314721315,0.4103430679855551,15,0.6577959606777007,0.6737067386127024,0.017477887630880096
dataset_predictor_score,LaraAstiasoHuntly2023_invivo,gene_main,ContextSimBaseline,support_count_score,confidence,390,0.2646122144386723,0.1218262368719995,0.6973960479582462,0.5459189835283408,-0.38410458370484407,0.2084222400359005,0.20488483543593836,37,-0.032803082684578606,-0.020079036308323455,15,0.24062161593824558,0.280805471507854,-0.4327838335195739
dataset_predictor_score,LaraAstiasoHuntly2023_invivo,gene_main,V0StrongBaseline,support_count_score,confidence,390,0.279779602018682,0.03683182213667694,0.6368731499271477,0.5604644141189417,-0.5856328393399642,0.2271082760949949,0.1694486507588438,37,-0.06477257399205028,-0.06629304107771422,15,0.18382004827939577,0.22086212907136868,-0.3570935479084657
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,context_similarity_score,confidence,1163,-0.06081485621514977,0.21783568597924585,0.7496047148513109,0.7195052114566713,-0.45185293160352846,0.12367986553877953,0.15148060821030737,13,-0.05919935653503032,-0.06662170657101305,0,,,-0.8104195710664607
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,context_similarity_score,confidence,1163,-0.09493875078847609,0.18555487262696474,0.8412904400702736,0.7846520853706985,-0.35429459026491406,0.11969043662278321,0.1293703141747215,13,-0.10895964924382197,-0.10993297889632937,0,,,-0.9362291908587498
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,historical_residual_risk,risk,2326,0.4332370134592302,0.061672352994333005,0.7496047148513109,0.7195052114566713,-0.45185293160352846,0.27888948284854803,0.2611160721855903,13,-0.06702020916464314,-0.07249212966442495,170,0.5235924859454271,0.512333753950263,-0.31636770139208065
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,historical_residual_risk,risk,2326,0.41901368680858425,0.08259873491010368,0.8412904400702736,0.7846520853706985,-0.35429459026491406,0.2506633817671625,0.23435873026139556,13,-0.09431571941249955,-0.09581305111862307,170,0.5254398542633838,0.5110923756667523,-0.4222767532616894
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,learned_risk_score,risk,1163,0.5490757689841497,-0.03583060977302738,0.7496047148513109,0.7195052114566713,-0.45185293160352846,0.27973901361072373,0.262714046543435,13,0.32658369633129847,0.3051306498734841,170,0.43632367632367647,0.4386070507308685,-0.2005289458671612
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,learned_risk_score,risk,1163,0.6208824880070304,-0.04067303497627999,0.8412904400702736,0.7846520853706985,-0.35429459026491406,0.2735395772889667,0.22772982426621896,13,0.4389514986641159,0.40716619302163026,170,0.5036246106834342,0.48820039232764945,-0.22040795206324326
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,model_disagreement_risk,risk,2326,0.16672943952332137,-0.038714547785749405,0.7496047148513109,0.7195052114566713,-0.45185293160352846,0.10978693930576588,0.020719829298690155,13,0.02869266634294047,0.05360013492715255,170,0.011848935378347147,0.05024511172404552,-0.5828752753279896
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,model_disagreement_risk,risk,2326,0.1370192977024875,-0.044149147391984625,0.8412904400702736,0.7846520853706985,-0.35429459026491406,0.05743245007939364,0.0006293693381881923,13,0.014533583951719754,0.02122893843838795,170,-0.03434702552349612,0.031067213096447832,-0.7042711423677861
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,ood_distance_risk,risk,1163,0.05469310305627323,0.35707274307105374,0.7496047148513109,0.7195052114566713,-0.45185293160352846,0.2127839295454118,0.344909567941087,13,-0.035211039942419635,-0.04344506099669638,170,0.15629488158899923,0.06269016165834734,-0.6949116117950376
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,ood_distance_risk,risk,1163,0.05404918414790028,0.39502749416030114,0.8412904400702736,0.7846520853706985,-0.35429459026491406,0.27874239858689576,0.3818263921132943,13,-0.04522384295582723,-0.06326513091023257,170,0.19048862901804076,0.08964147059589878,-0.7872412559223734
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,prediction_magnitude_risk,risk,1163,0.10338041063640006,0.29930083050121864,0.7496047148513109,0.7195052114566713,-0.45185293160352846,0.21907293303490447,0.30800063309563,13,-0.06004375536505846,-0.03997960985524064,170,0.20295459442518263,0.12576315916814626,-0.6462243042149108
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,prediction_magnitude_risk,risk,1163,-0.05009708025964132,0.36432248164420317,0.8412904400702736,0.7846520853706985,-0.35429459026491406,0.22256523168637776,0.3203933359797629,13,-0.12438676250027345,-0.11034820077005156,170,0.07060390589802353,-0.006631230620912489,-0.891387520329915
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,protocol_v0_2_family_confidence,confidence,1163,-0.07562629961058807,-0.09468290916748316,0.7496047148513109,0.7195052114566713,-0.45185293160352846,-0.04446118360170847,-0.13765206629329063,13,0.06996968538353329,0.06653028275201632,170,-0.23090693620105385,-0.1662147826378265,-0.825231014461899
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,protocol_v0_2_family_confidence,confidence,1163,-0.0962013201340777,-0.1383094088293626,0.8412904400702736,0.7846520853706985,-0.35429459026491406,-0.08208591801619479,-0.17160843156469888,13,0.05076457984113104,0.047458347626995724,170,-0.25897288985524275,-0.1803994371922145,-0.9374917602043513
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,protocol_v0_2_with_stability_confidence,confidence,1163,-0.07562629961058807,-0.09468290916748316,0.7496047148513109,0.7195052114566713,-0.45185293160352846,-0.04446118360170847,-0.13765206629329063,13,0.06996968538353329,0.06653028275201632,170,-0.23090693620105385,-0.1662147826378265,-0.825231014461899
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,protocol_v0_2_with_stability_confidence,confidence,1163,-0.0962013201340777,-0.1383094088293626,0.8412904400702736,0.7846520853706985,-0.35429459026491406,-0.08208591801619479,-0.17160843156469888,13,0.05076457984113104,0.047458347626995724,170,-0.25897288985524275,-0.1803994371922145,-0.9374917602043513
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,random_score,confidence,2326,0.008531191287284136,-0.010042111010432798,0.7496047148513109,0.7195052114566713,-0.45185293160352846,0.007916926401465997,-0.009033063347352228,13,-0.016807288651820313,0.01757764236158086,170,-0.013758986111927288,-0.00820835799339669,-0.7410735235640267
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,random_score,confidence,2326,0.0013110820313890425,0.016403809207275244,0.8412904400702736,0.7846520853706985,-0.35429459026491406,0.015125902099647745,0.014450330457455652,13,0.0026362899819420815,-0.006135425209455611,170,0.009088264676499966,-0.021603518293114157,-0.8399793580388846
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,simple_combined_confidence,confidence,1163,0.1945909148671141,0.07835564490596743,0.7496047148513109,0.7195052114566713,-0.45185293160352846,0.17927532550585504,0.1402929943722633,13,0.03678234920990802,0.037882937022693616,170,0.07107735401853049,0.07970281366670018,-0.5550137999841968
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,simple_combined_confidence,confidence,1163,0.1816587095980725,0.14724806425735362,0.8412904400702736,0.7846520853706985,-0.35429459026491406,0.19357092685899221,0.1931671563073482,13,0.038363913589841724,0.01621512624122264,170,0.0807786331315743,0.1018879372275761,-0.6596317304722011
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,ContextSimBaseline,support_count_score,confidence,1163,-0.14231800116187426,-0.05299665959362922,0.7496047148513109,0.7195052114566713,-0.45185293160352846,-0.07698555787988579,-0.12231929523613191,13,0.01941966692845848,0.02200384812451766,170,-0.2912416860436209,-0.2087981794466744,-0.8919227160131851
dataset_predictor_score,McFarlandTsherniak2020,chem_robust,V0StrongBaseline,support_count_score,confidence,1163,-0.1540187638017509,-0.10150159664407672,0.8412904400702736,0.7846520853706985,-0.35429459026491406,-0.0951536082260936,-0.15608642100537162,13,0.019249653282869074,0.01903139457683543,170,-0.30140843115862964,-0.21939782535113825,-0.9953092038720246
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,context_similarity_score,confidence,283,0.14380546384256374,-0.09801700348021704,0.7832064940579496,0.7608789342324149,-0.6163351055887993,0.011734109336860537,0.012246001647858346,30,0.1285101254117504,0.14428025374709139,0,,,-0.6394010302153859
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,context_similarity_score,confidence,283,0.16285338830343227,-0.0703064480385449,0.8785620269999819,0.8283153548764204,-0.5467591656245268,0.020408428446107407,0.030407443489338732,30,0.14961619789421748,0.1605142922982343,0,,,-0.7157086386965497
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,historical_residual_risk,risk,566,0.23372802906249288,0.21967090015187135,0.7832064940579497,0.760878934232415,-0.6163351055887993,0.3039798835052819,0.3244963243716054,30,-0.14426270181835182,-0.1312234816511659,10,0.4622810584545845,0.47472926575030594,-0.5494784649954568
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,historical_residual_risk,risk,566,0.1653974844567455,0.1931098679760126,0.8785620269999821,0.8283153548764203,-0.5467591656245269,0.24091287686468632,0.2686322280123154,30,-0.26013992830061317,-0.2495608281880649,10,0.4181405123118137,0.42874333086229305,-0.7131645425432366
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,learned_risk_score,risk,283,0.7128395514051151,-0.13931018635684492,0.7832064940579496,0.7608789342324149,-0.6163351055887993,0.49218551248182174,0.36135501267933046,30,0.5708008658008656,0.5821799519679378,10,0.47833373769969995,0.48572760915686114,-0.0703669426528345
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,learned_risk_score,risk,283,0.670227061186758,-0.17399676610145798,0.8785620269999819,0.8283153548764204,-0.5467591656245268,0.3120561224744934,0.2636042101296101,30,0.5249494949494949,0.5369648019824697,10,0.3504110695879328,0.35667239405983275,-0.20833496581322386
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,model_disagreement_risk,risk,566,0.252087897658865,0.23150647362106633,0.7832064940579497,0.760878934232415,-0.6163351055887993,0.32645971194523304,0.34415033974110193,30,0.048708513708513715,0.039982102702950766,10,0.4412251695900193,0.4538856254920826,-0.5311185963990848
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,model_disagreement_risk,risk,566,0.11218631237087968,0.06440424367118433,0.8785620269999821,0.8283153548764203,-0.5467591656245269,0.11883246838732066,0.11843969296312315,30,-0.0801082251082251,-0.0879912196166613,10,0.30466433208368693,0.31324684033936956,-0.7663757146291024
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,ood_distance_risk,risk,283,-0.20262640424155332,-0.08288268064140046,0.7832064940579496,0.7608789342324149,-0.6163351055887993,-0.21477286974145024,-0.17551393426277437,30,-0.22305194805194803,-0.20490951922047326,10,-0.18918527029761734,-0.20195684622118387,-0.9858328982995029
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,ood_distance_risk,risk,283,-0.17643383797257642,-0.060195092818394455,0.8785620269999819,0.8283153548764204,-0.5467591656245268,-0.20671151079100458,-0.1304537833982006,30,-0.1824603174603174,-0.16701161029782938,10,-0.16515593910477114,-0.17924324895871607,-1.0549958649725584
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,prediction_magnitude_risk,risk,283,0.05450929772303469,-0.15266034217484442,0.7832064940579496,0.7608789342324149,-0.6163351055887993,-0.049125910470059216,-0.10968911038974387,30,0.14217171717171714,0.12164425680326738,10,-0.07258612849269133,-0.06822855271583146,-0.7286971963349149
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,prediction_magnitude_risk,risk,283,-0.29103551464413874,-0.1614603794483312,0.8785620269999819,0.8283153548764204,-0.5467591656245268,-0.31822295991103045,-0.3015582113792856,30,-0.06474747474747475,-0.057497743716824985,10,-0.4200134089121853,-0.42996715410744346,-1.1695975416441207
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,protocol_v0_2_family_confidence,confidence,283,0.26802443107634605,0.2072760599383081,0.7832064940579496,0.7608789342324149,-0.6163351055887993,0.31097915858822894,0.3403203356723715,30,0.08601010101010101,0.07955807443439952,10,0.43395208672183083,0.4355725754649568,-0.5151820629816035
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,protocol_v0_2_family_confidence,confidence,283,0.15325121165304736,0.09698148291296534,0.8785620269999819,0.8283153548764204,-0.5467591656245268,0.14404434783052714,0.17967530326572223,30,-0.027705627705627702,-0.033189543083536034,10,0.33183098695890684,0.3299692528902841,-0.7253108153469345
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,protocol_v0_2_with_stability_confidence,confidence,283,0.26802443107634605,0.2072760599383081,0.7832064940579496,0.7608789342324149,-0.6163351055887993,0.31097915858822894,0.3403203356723715,30,0.08601010101010101,0.07955807443439952,10,0.43395208672183083,0.4355725754649568,-0.5151820629816035
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,protocol_v0_2_with_stability_confidence,confidence,283,0.15325121165304736,0.09698148291296534,0.8785620269999819,0.8283153548764204,-0.5467591656245268,0.14404434783052714,0.17967530326572223,30,-0.027705627705627702,-0.033189543083536034,10,0.33183098695890684,0.3299692528902841,-0.7253108153469345
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,random_score,confidence,566,0.05084813066051372,0.06275340941219076,0.7832064940579497,0.760878934232415,-0.6163351055887993,0.06524119048038424,0.0899762783781164,30,0.03233044733044734,0.02950224098633991,10,0.0038404902476092766,0.013401741114904948,-0.732358363397436
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,random_score,confidence,566,-0.0592854926718419,0.02840144392405104,0.8785620269999821,0.8283153548764203,-0.5467591656245269,-0.01651974791055271,-0.004297340824216057,30,-0.0940909090909091,-0.0904800146849617,10,-0.033560802070257016,-0.024846530382323977,-0.937847519671824
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,simple_combined_confidence,confidence,283,0.2547600466342147,0.1601828095102454,0.7832064940579496,0.7608789342324149,-0.6163351055887993,0.2627960543312109,0.29793959976038453,30,0.06998556998557,0.060661129212365966,10,0.4230359419347183,0.42892166614834515,-0.5284464474237349
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,simple_combined_confidence,confidence,283,0.14237254214710107,0.03131714125063137,0.8785620269999819,0.8283153548764204,-0.5467591656245268,0.08139089238327754,0.11533973881077496,30,-0.03231601731601732,-0.043267862879170296,10,0.31815527199286925,0.3194102210535861,-0.7361894848528808
dataset_predictor_score,SantinhaPlatt2023,chem_robust,ContextSimBaseline,support_count_score,confidence,283,0.13736195715986524,0.06563766046026098,0.7832064940579496,0.7608789342324149,-0.6163351055887993,0.1057399777621207,0.1558537736045746,30,0.049814885096931744,0.05401655243724493,10,0.21633989428246406,0.2120774914294528,-0.6458445368980844
dataset_predictor_score,SantinhaPlatt2023,chem_robust,V0StrongBaseline,support_count_score,confidence,283,0.1253429661755552,0.0831337805456368,0.8785620269999819,0.8283153548764204,-0.5467591656245268,0.09397441399289587,0.159907393644512,30,0.03463566386517961,0.037513518673857035,10,0.21038574836858137,0.2058097231150214,-0.7532190608244267
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,context_similarity_score,confidence,564,0.11279292918670994,-0.2886064910377046,0.7076452502126582,0.7275584558686168,-0.7409057176482471,-0.14975059734332685,-0.1013650235384436,188,0.2542620754745848,0.25426207547458474,0,,,-0.5948523210259483
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,context_similarity_score,confidence,564,0.1403644472540697,-0.3391986798932696,0.7818579555886724,0.7970898564024599,-0.7279761532500829,-0.1610250376732644,-0.18267394860394284,188,0.31324323115607355,0.31324323115607355,0,,,-0.6414935083346027
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,historical_residual_risk,risk,1128,0.18826272609708897,0.25581057332530416,0.7076452502126583,0.7275584558686168,-0.7409057176482471,0.2936479547429578,0.3511768581221252,188,-0.3597040194307561,-0.3597040194307561,3,0.2840427185625463,0.2840427185625463,-0.5193825241155694
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,historical_residual_risk,risk,1128,0.13232031405775155,0.24926351611679065,0.7818579555886724,0.7970898564024599,-0.7279761532500829,0.24625242113127904,0.33496672431654634,188,-0.41075761629965674,-0.4107576162996567,3,0.2656236878934384,0.26562368789343843,-0.6495376415309209
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,learned_risk_score,risk,564,0.6816822296881578,0.06917322854725715,0.7076452502126582,0.7275584558686168,-0.7409057176482471,0.6227388484430343,0.5805978437132134,188,0.2180339417913116,0.2180339417913116,3,0.6738130953756888,0.6738130953756888,-0.02596302052450039
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,learned_risk_score,risk,564,0.62232394485848,-0.04906000204141441,0.7818579555886724,0.7970898564024599,-0.7279761532500829,0.49350458977723094,0.44512806026319124,188,0.25,0.25,3,0.5925611017309304,0.5925611017309304,-0.15953401073019247
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,model_disagreement_risk,risk,1128,0.5302005927144742,0.5074603365179612,0.7076452502126583,0.7275584558686168,-0.7409057176482471,0.7376652133342203,0.7697327524409809,188,-0.09736089136858174,-0.09736089136858174,3,0.7127349542868942,0.7127349542868942,-0.17744465749818417
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,model_disagreement_risk,risk,1128,0.4336526656528744,0.493383583721309,0.7818579555886724,0.7970898564024599,-0.7279761532500829,0.67961013934885,0.7332478683730409,188,-0.32978723404255317,-0.32978723404255317,3,0.671794529116181,0.6717945291161811,-0.348205289935798
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,ood_distance_risk,risk,564,-0.20779581599428987,-0.10261284081210673,0.7076452502126582,0.7275584558686168,-0.7409057176482471,-0.29762743074156495,-0.14889501901894664,188,-0.023083755117848975,-0.023083755117849006,3,-0.19143631297358754,-0.19143631297358754,-0.9154410662069481
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,ood_distance_risk,risk,564,-0.18365479256064104,-0.08799417182077458,0.7818579555886724,0.7970898564024599,-0.7279761532500829,-0.2990018374234243,-0.12460005574711099,188,0.059744951104089776,0.059744951104089776,3,-0.1766372874875718,-0.17663728748757182,-0.9655127481493135
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,prediction_magnitude_risk,risk,564,0.11608303089790195,-0.2990517589154848,0.7076452502126582,0.7275584558686168,-0.7409057176482471,-0.1509110670257237,-0.11153220956769634,188,0.07005251585679684,0.07005251585679684,3,-0.009619407616904488,-0.009619407616904496,-0.5915622193147563
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,prediction_magnitude_risk,risk,564,-0.0020208735982459414,-0.3489438622812067,0.7818579555886724,0.7970898564024599,-0.7279761532500829,-0.31031364690197455,-0.2640727033839887,188,0.19148936170212766,0.19148936170212766,3,-0.19037625796073854,-0.19037625796073857,-0.7838788291869184
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,protocol_v0_2_family_confidence,confidence,564,0.46687004842653956,0.40376650492141886,0.7076452502126582,0.7275584558686168,-0.7409057176482471,0.6539194568791431,0.6087560066114419,188,0.1742464374957325,0.17424643749573246,3,0.5640227292292374,0.5640227292292372,-0.24077520178611866
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,protocol_v0_2_family_confidence,confidence,564,0.3953793410439074,0.380022226733416,0.7818579555886724,0.7970898564024599,-0.7279761532500829,0.6256061294890393,0.5615684881258911,188,-0.04521276595744681,-0.04521276595744681,3,0.5263252947858704,0.5263252947858704,-0.38647861454476506
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,protocol_v0_2_with_stability_confidence,confidence,564,0.46687004842653956,0.40376650492141886,0.7076452502126582,0.7275584558686168,-0.7409057176482471,0.6539194568791431,0.6087560066114419,188,0.1742464374957325,0.17424643749573246,3,0.5640227292292374,0.5640227292292372,-0.24077520178611866
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,protocol_v0_2_with_stability_confidence,confidence,564,0.3953793410439074,0.380022226733416,0.7818579555886724,0.7970898564024599,-0.7279761532500829,0.6256061294890393,0.5615684881258911,188,-0.04521276595744681,-0.04521276595744681,3,0.5263252947858704,0.5263252947858704,-0.38647861454476506
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,random_score,confidence,1128,-0.049160474589554956,-0.017857705429229126,0.7076452502126583,0.7275584558686168,-0.7409057176482471,-0.04991739576495608,-0.048263788125591206,188,-0.04625612990801401,-0.046256129908014,3,-0.03994411003171954,-0.039944110031719555,-0.7568057248022133
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,random_score,confidence,1128,-0.06577046265785046,-0.023193927412960065,0.7818579555886724,0.7970898564024599,-0.7279761532500829,-0.07492491444799251,-0.05974847714695704,188,0.04787234042553192,0.04787234042553192,3,-0.06695418334967772,-0.0669541833496777,-0.8476284182465229
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,simple_combined_confidence,confidence,564,0.40603464546565154,0.30180271984851315,0.7076452502126582,0.7275584558686168,-0.7409057176482471,0.4835238891959234,0.554477076710786,188,0.07000135126512973,0.07000135126512971,3,0.5000701333617479,0.5000701333617478,-0.3016106047470067
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,simple_combined_confidence,confidence,564,0.4368463455818933,0.10314073843188157,0.7818579555886724,0.7970898564024599,-0.7279761532500829,0.40908328964209045,0.42016308294755556,188,0.11170212765957446,0.11170212765957446,3,0.52636863900944,0.52636863900944,-0.34501161000677916
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ContextSimBaseline,support_count_score,confidence,564,0.1914819279591324,0.1550858816653669,0.7076452502126582,0.7275584558686168,-0.7409057176482471,0.2920428663199724,0.20785748811686197,121,0.44212745960271543,0.44212745960271543,3,0.19624553316053928,0.19624553316053928,-0.5161633222535258
dataset_predictor_score,SrivatsanTrapnell2020_sciplex3,chem_robust,V0StrongBaseline,support_count_score,confidence,564,0.16700718257471986,0.14011342513021977,0.7818579555886724,0.7970898564024599,-0.7279761532500829,0.29420275795049095,0.18216691765211082,121,0.2147170422606046,0.21471704226060462,3,0.17606182104849824,0.17606182104849827,-0.6148507730139525
dataset_score,CuiHacohen2023,gene_main,ALL,context_similarity_score,confidence,2506,0.4327566327640434,0.06616068253585454,0.7358455041044434,0.7113688899425226,-0.4745254047050113,0.2835387445276905,0.27687530363464974,86,0.4681172151666784,0.46941884779282605,0,,,-0.30308887134039997
dataset_score,CuiHacohen2023,gene_main,ALL,historical_residual_risk,risk,5012,0.2727373728612524,0.022516883870350564,0.7358455041044432,0.7113688899425226,-0.4745254047050113,0.19982905419412214,0.13044430372152038,86,-0.13253827282079905,-0.13347769288721928,15,0.4648872770439653,0.46370951638869534,-0.4631081312431908
dataset_score,CuiHacohen2023,gene_main,ALL,learned_risk_score,risk,2506,0.6756811373950292,-0.006930667695710706,0.7358455041044434,0.7113688899425226,-0.4745254047050113,0.4356653799820021,0.3907767411059004,86,0.5558506025794365,0.5566771958433303,15,0.4228311437955108,0.42119947738283403,-0.06016436670941416
dataset_score,CuiHacohen2023,gene_main,ALL,model_disagreement_risk,risk,5012,0.3544085226698136,0.0188799995301193,0.7358455041044432,0.7113688899425226,-0.4745254047050113,0.22482511598076774,0.18155855973187385,86,0.14159637230293123,0.14115165223376877,15,0.3245520027736903,0.3261271998208664,-0.38143698143462956
dataset_score,CuiHacohen2023,gene_main,ALL,prediction_magnitude_risk,risk,2506,-0.20996184665568973,0.21643243777737126,0.7358455041044434,0.7113688899425226,-0.4745254047050113,0.008770748585015446,0.09193519200622381,86,-0.0802564371040973,-0.08007020303662755,15,-0.23869815594186444,-0.2391768860267198,-0.9458073507601331
dataset_score,CuiHacohen2023,gene_main,ALL,protocol_v0_2_family_confidence,confidence,2506,0.44537588172141973,0.10910776228099044,0.7358455041044434,0.7113688899425226,-0.4745254047050113,0.3284789922988475,0.31206091725328133,86,0.37959646406632314,0.3803674382271157,15,0.24654264403221599,0.24700069239638414,-0.29046962238302365
dataset_score,CuiHacohen2023,gene_main,ALL,protocol_v0_2_with_stability_confidence,confidence,2506,0.36066301373388554,0.2534498296212318,0.7358455041044434,0.7113688899425226,-0.4745254047050113,0.35873236270150444,0.381821967874034,86,0.3596789350991378,0.36058869680482236,15,0.09662260445636628,0.09930934373359829,-0.37518249037055784
dataset_score,CuiHacohen2023,gene_main,ALL,random_score,confidence,5012,0.0048880710033049534,0.006783065804953351,0.7358455041044432,0.7113688899425226,-0.4745254047050113,-0.0019922540155683888,0.01227567619054251,86,0.019247643160000556,0.020071159830669153,15,-0.01233258360710753,-0.014308661730819546,-0.7309574331011383
dataset_score,CuiHacohen2023,gene_main,ALL,simple_combined_confidence,confidence,2506,0.48624205599869513,0.14423383153417235,0.7358455041044434,0.7113688899425226,-0.4745254047050113,0.38481307793851166,0.35924044028697516,86,0.41926132971656727,0.4203968706670015,15,0.2924698559297284,0.2959032580990867,-0.24960344810574825
