panel_id,dataset_family,panel_index,perturbation,context,predictor_pair,split_setting,gears_rmse,scgpt_rmse,pair_mean_rmse,pair_max_rmse,model_disagreement_rmse,gears_predicted_magnitude,scgpt_predicted_magnitude,predicted_magnitude_mean,true_effect_key,gene_order_hash,source_dir,rank_disagreement,rank_magnitude,rank_pair_mean_error
Adamson_P1,Adamson,P1,SYVN1+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.052271337095954024,0.06977297686206141,0.061022156979007716,0.06977297686206141,0.058879294343229936,0.8130201708319179,1.2273517526054345,1.0201859617186761,E65::Adamson::SYVN1+ctrl::shared_true,sha256:586ea4c98066352ff566ac5a498c2702e484aacc80180f2d61a23262af34aeac,docs/实验结果/E65_scgpt_formal_fixed_panel_20260711,0.08333333333333333,0.041666666666666664,0.125
Adamson_P1,Adamson,P1,TELO2+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.055076058654256105,0.11598947478381039,0.08553276671903325,0.11598947478381039,0.10681338876866872,0.682604346579902,2.560161713053512,1.6213830298167071,E65::Adamson::TELO2+ctrl::shared_true,sha256:586ea4c98066352ff566ac5a498c2702e484aacc80180f2d61a23262af34aeac,docs/实验结果/E65_scgpt_formal_fixed_panel_20260711,1.0,0.8333333333333334,0.5
Adamson_P1,Adamson,P1,TIMM23+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.05915003326414382,0.06538937851271634,0.06226970588843008,0.06538937851271634,0.058361825329032606,1.9406574377211996,2.2760854717190697,2.1083714547201344,E65::Adamson::TIMM23+ctrl::shared_true,sha256:586ea4c98066352ff566ac5a498c2702e484aacc80180f2d61a23262af34aeac,docs/实验结果/E65_scgpt_formal_fixed_panel_20260711,0.041666666666666664,1.0,0.16666666666666666
Adamson_P1,Adamson,P1,TTI1+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.1359782700885392,0.1427629062817987,0.13937058818516895,0.1427629062817987,0.07607091768507274,0.7562411111334603,1.883998035929352,1.3201195735314062,E65::Adamson::TTI1+ctrl::shared_true,sha256:586ea4c98066352ff566ac5a498c2702e484aacc80180f2d61a23262af34aeac,docs/实验结果/E65_scgpt_formal_fixed_panel_20260711,0.4166666666666667,0.2916666666666667,0.8333333333333334
Adamson_P2,Adamson,P2,AMIGO3+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.05136611767951055,0.0544785784102023,0.052922348044856425,0.0544785784102023,0.05344706293629887,1.2722607803720416,1.202544188903721,1.2374024846378813,E76a::Adamson::AMIGO3+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.20833333333333334,0.25,0.041666666666666664
Adamson_P2,Adamson,P2,ASCC3+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.12880162398181946,0.12957854625025036,0.12919008511603491,0.12957854625025036,0.049461121613581654,1.1429884842980167,1.241663989254799,1.1923262367764078,E76a::Adamson::ASCC3+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.041666666666666664,0.125,0.8333333333333334
Adamson_P2,Adamson,P2,CAD+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.19332974174594272,0.23915472521087938,0.21624223347841104,0.23915472521087938,0.12597293055261266,1.2166395319721903,3.3955441677340343,2.306091849853112,E76a::Adamson::CAD+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,1.0,1.0,1.0
Adamson_P2,Adamson,P2,COPB1+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.08673888653098245,0.08071959886130244,0.08372924269614244,0.08673888653098245,0.05836804091249447,1.5034837897911493,1.2649666027695996,1.3842251962803744,E76a::Adamson::COPB1+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.3333333333333333,0.5833333333333334,0.5833333333333334
Adamson_P2,Adamson,P2,DDOST+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.07583607411553489,0.06606006917867552,0.0709480716471052,0.07583607411553489,0.06455235364171641,0.9313442399758689,1.5485224829515714,1.23993336146372,E76a::Adamson::DDOST+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.5416666666666666,0.2916666666666667,0.3333333333333333
Adamson_P2,Adamson,P2,DDRGK1+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.05849550205704751,0.05994113385857475,0.05921831795781113,0.05994113385857475,0.05856167181768729,1.2603010025993278,1.4678828742547598,1.3640919384270438,E76a::Adamson::DDRGK1+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.375,0.5,0.16666666666666666
