panel_id,support,architecture,seed,best_epoch,best_validation_mse,pretrained_tensors,model_key,n_query_predictions,n_unique_vectors_at_1e-6,max_coordinate_std,all_finite,query_graphs_containing_y,n_go_edges,n_coexpression_edges
H04,1,scGPT,3407,5,0.009598455594285675,129.0,scGPT_seed3407,840,840,0.01969968155026436,True,0,,
H04,1,GEARS,3407,6,0.01106285293708029,,GEARS_seed3407,840,826,0.09930931776762009,True,0,1347.0,4365.0
H04,1,scGPT,3408,9,0.009386539600951515,129.0,scGPT_seed3408,840,840,0.008971580304205418,True,0,,
H04,1,GEARS,3408,6,0.011511106307253889,,GEARS_seed3408,840,817,0.14501549303531647,True,0,1347.0,4365.0
H04,1,scGPT,3409,8,0.0093599375863762,129.0,scGPT_seed3409,840,840,0.009665434248745441,True,0,,
H04,1,GEARS,3409,5,0.01163922578258359,,GEARS_seed3409,840,826,0.041428398340940475,True,0,1347.0,4365.0
