seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,1.6222418900579214,0.1411003502814666
3407,scGPT,2,0.04571081721223891,0.011759329769436432
3407,scGPT,3,0.020809311652556062,0.009963585731937834
3407,scGPT,4,0.01850913860835135,0.009642327872469374
3407,scGPT,5,0.018845683080144227,0.009598455594285675
3407,scGPT,6,0.02019929385278374,0.014608601391639399
3407,scGPT,7,0.020039769122377038,0.011848914153549982
3407,scGPT,8,0.02173351391684264,0.011688735619511293
3407,GEARS,1,0.025596392806619406,0.012759591047854527
3407,GEARS,2,0.021746500162407756,0.012332940109721992
3407,GEARS,3,0.019265730399638414,0.012075435775129692
3407,GEARS,4,0.017335936659947038,0.011952836835837883
3407,GEARS,5,0.0157309245551005,0.011183771001094061
3407,GEARS,6,0.01568187412340194,0.01106285293708029
3407,GEARS,7,0.013267299043945968,0.011494539941296629
3407,GEARS,8,0.01291320868767798,0.013175390539285929
3407,GEARS,9,0.012443431187421083,0.013905928186748339
3407,GEARS,10,0.01173132041003555,0.016856111100186474
3407,GEARS,11,0.01156778633594513,0.016118651660888092
3407,GEARS,12,0.010478027979843318,0.017761540599167347
3408,scGPT,1,0.7554987417533994,0.22515025281387827
3408,scGPT,2,0.10941551928408444,0.07882475788178651
3408,scGPT,3,0.05244794418103993,0.026488438491588055
3408,scGPT,4,0.025786865735426545,0.013894252236122671
3408,scGPT,5,0.023180194199085236,0.011338166264898104
3408,scGPT,6,0.01901672361418605,0.00969567728917236
3408,scGPT,7,0.018559826887212694,0.010942496885748013
3408,scGPT,8,0.01833338337019086,0.009559397666674593
3408,scGPT,9,0.018566534505225718,0.009386539600951515
3408,scGPT,10,0.0183585025370121,0.010814158529367136
3408,GEARS,1,0.024575233459472656,0.012601012161568455
3408,GEARS,2,0.02089572581462562,0.012108135806477589
3408,GEARS,3,0.0177519703283906,0.012023024908874346
3408,GEARS,4,0.01640055829193443,0.012186226030082806
3408,GEARS,5,0.014411366079002619,0.011658809552698032
3408,GEARS,6,0.013592286850325763,0.011511106307253889
3408,GEARS,7,0.012484245235100389,0.012741188741410557
3408,GEARS,8,0.012057423242367804,0.01424052533896073
3408,GEARS,9,0.011499815271236002,0.016064436134436855
3408,GEARS,10,0.010540749179199338,0.017333344232452953
3408,GEARS,11,0.0107421288266778,0.0188176352125795
3408,GEARS,12,0.010495504830032587,0.018573793825571953
3409,scGPT,1,1.6400278331711888,0.11731630920068077
3409,scGPT,2,0.05217561428435147,0.011612326007984255
3409,scGPT,3,0.02110828785225749,0.010046509175520876
3409,scGPT,4,0.020261290483176708,0.011100314415829338
3409,scGPT,5,0.018604822224006057,0.009637740319189817
3409,scGPT,6,0.01870211004279554,0.010242702965827091
3409,scGPT,7,0.018624131567776203,0.009419177719594343
3409,scGPT,8,0.018469529692083597,0.0093599375863762
3409,scGPT,9,0.017961585544981062,0.00946508260929714
3409,scGPT,10,0.018312731524929404,0.009818439878037443
3409,GEARS,1,0.02512405253946781,0.013017191754087158
3409,GEARS,2,0.021730775013566017,0.012414581547288792
3409,GEARS,3,0.018999006249941885,0.011974695584048395
3409,GEARS,4,0.01683422166388482,0.012109225656351318
3409,GEARS,5,0.01557687926106155,0.01163922578258359
3409,GEARS,6,0.014263450866565108,0.012012026029760424
3409,GEARS,7,0.01266009034588933,0.012782549060395231
3409,GEARS,8,0.011905551888048649,0.014700273537765379
3409,GEARS,9,0.010999593418091536,0.016252505269063557
3409,GEARS,10,0.011035614646971226,0.017322924514503582
3409,GEARS,11,0.010760662262327969,0.018134565173607807
