fold_id,task_id,setting,context,perturbation,risk_model_disagreement,baseline_predicted_magnitude,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_directional_truth_used_for_score
E239_cellline_holdout_1_HepG2,HepG2::HSPA8,context_unseen,HepG2,HSPA8,0.0475683745570379,0.031276736408472,1.0,0.5,-0.4791865636637981,-0.5393412790991329,0.33641429633009623,False
E239_cellline_holdout_1_HepG2,HepG2::FAU,context_unseen,HepG2,FAU,0.1886978068824126,0.1137562021613121,1.0,0.5,3.9900046810561287,3.2288079933047724,0.4947161515720834,False
E239_cellline_holdout_1_HepG2,HepG2::RNF14,context_and_perturbation_unseen,HepG2,RNF14,0.0622590625085318,0.0436379611492157,1.0,1.0,-0.0139718108660962,0.0253924953949195,0.4228040856204154,False
E239_cellline_holdout_1_HepG2,HepG2::EIF2B4,context_and_perturbation_unseen,HepG2,EIF2B4,0.0665963891686296,0.0497840940952301,1.0,1.0,0.1233797111758015,0.3061841588378219,0.4315402986040854,False
E239_cellline_holdout_1_HepG2,HepG2::NOP58,context_and_perturbation_unseen,HepG2,NOP58,0.0955727535276368,0.0688777714967727,1.0,1.0,1.0409835856002694,1.1784961452386369,0.46635700495240545,False
E239_cellline_holdout_1_HepG2,HepG2::C12orf45,context_unseen,HepG2,C12orf45,0.1571852733413652,0.09615059196949,1.0,0.5,2.9920871192828,2.424479708330925,0.4602386555187044,False
E239_cellline_holdout_1_HepG2,HepG2::HSPE1,context_unseen,HepG2,HSPE1,0.0822527773089236,0.0523887611925601,1.0,1.0,0.6191756032702249,0.4251807398422378,0.4420854918926117,False
E239_cellline_holdout_1_HepG2,HepG2::C9orf16,context_and_perturbation_unseen,HepG2,C9orf16,0.0503294054447482,0.0292523484677076,1.0,1.0,-0.3917521081683138,-0.6318272800258793,0.40147580262180416,False
E239_cellline_holdout_1_HepG2,HepG2::GRB2,context_unseen,HepG2,GRB2,0.0716898754729341,0.0292960088700056,1.0,0.5,0.2846767845163677,-0.6298326149095342,0.3462361409983973,False
E239_cellline_holdout_1_HepG2,HepG2::CPSF4,context_and_perturbation_unseen,HepG2,CPSF4,0.0708032032918669,0.0549211874604225,1.0,1.0,0.2565982506253935,0.5408769329681415,0.43913024110768323,False
E239_cellline_holdout_1_HepG2,HepG2::PABPC4,context_and_perturbation_unseen,HepG2,PABPC4,0.0800510521075301,0.0618722103536129,1.0,1.0,0.5494528613076503,0.85844072437202,0.4511609705873324,False
E239_cellline_holdout_1_HepG2,HepG2::DNAJA1,context_unseen,HepG2,DNAJA1,0.0483874062542831,0.0389571525156497,1.0,1.0,-0.4532500227866446,-0.1884544965301698,0.41091718029455004,False
E239_cellline_holdout_1_HepG2,HepG2::WDR4,context_unseen,HepG2,WDR4,0.0527216031128168,0.0294146556407213,1.0,0.5,-0.3159976131801711,-0.6244121294751933,0.3369701428301197,False
E239_cellline_holdout_1_HepG2,HepG2::RPAP3,context_unseen,HepG2,RPAP3,0.0844327654570534,0.0584107749164104,1.0,1.0,0.6882099909573602,0.7003019039381789,0.44962033064899165,False
E239_cellline_holdout_1_HepG2,HepG2::ARPC4,context_unseen,HepG2,ARPC4,0.0771465181712627,0.0562179833650589,1.0,0.5,0.457474048496794,0.6001222311755162,0.37779730920840376,False
E239_cellline_holdout_1_HepG2,HepG2::HNRNPH1,context_unseen,HepG2,HNRNPH1,0.0489482601487366,0.0341940335929393,1.0,0.5,-0.4354892816474082,-0.4060619087407239,0.34022481931715015,False
E239_cellline_holdout_1_HepG2,HepG2::SRSF11,context_and_perturbation_unseen,HepG2,SRSF11,0.1295648313477613,0.0852163881063461,1.0,1.0,2.1174216756599904,1.924940678159612,0.5007042296674232,False
E239_cellline_holdout_1_HepG2,HepG2::RPL8,context_unseen,HepG2,RPL8,0.1486347071010355,0.093010812997818,1.0,0.5,2.7213135807725872,2.281036055542621,0.4526386869130967,False
