fold_id,model,epoch,train_mse,validation_mse
Replogle_cellline_holdout_1_K562,scGPT,1,2.7056394815444946,0.13965201377868652
Replogle_cellline_holdout_1_K562,scGPT,2,0.23280763924121856,0.07693569362163544
Replogle_cellline_holdout_1_K562,scGPT,3,0.08405485786497593,0.17406469583511353
Replogle_cellline_holdout_1_K562,scGPT,4,0.0710951678454876,0.05061349645256996
Replogle_cellline_holdout_1_K562,scGPT,5,0.03393544703722,0.05214594677090645
Replogle_cellline_holdout_1_K562,scGPT,6,0.023958443943411113,0.052429020404815674
Replogle_cellline_holdout_1_K562,scGPT,7,0.02727015092968941,0.04270165041089058
Replogle_cellline_holdout_1_K562,scGPT,8,0.02693900614976883,0.04839690774679184
Replogle_cellline_holdout_1_K562,scGPT,9,0.024099223688244818,0.04380568116903305
Replogle_cellline_holdout_1_K562,scGPT,10,0.02265619970858097,0.04466584324836731
Replogle_cellline_holdout_1_K562,GEARS,1,0.026188985630869865,0.0457904115319252
Replogle_cellline_holdout_1_K562,GEARS,2,0.020747494511306287,0.04455345496535301
Replogle_cellline_holdout_1_K562,GEARS,3,0.020420069433748723,0.04266733676195145
Replogle_cellline_holdout_1_K562,GEARS,4,0.015090606547892094,0.041073743253946304
Replogle_cellline_holdout_1_K562,GEARS,5,0.013577676378190517,0.040093377232551575
Replogle_cellline_holdout_1_K562,GEARS,6,0.012167481519281865,0.038864750415086746
Replogle_cellline_holdout_1_K562,GEARS,7,0.010891632549464703,0.03805452585220337
Replogle_cellline_holdout_1_K562,GEARS,8,0.009009632375091314,0.03664306551218033
Replogle_cellline_holdout_1_K562,GEARS,9,0.009046986978501082,0.037452682852745056
Replogle_cellline_holdout_1_K562,GEARS,10,0.007982902973890305,0.03673260658979416
Replogle_cellline_holdout_1_K562,GEARS,11,0.007890106458216906,0.03577297180891037
Replogle_cellline_holdout_1_K562,GEARS,12,0.007510168012231588,0.03533439338207245
Replogle_cellline_holdout_1_K562,GEARS,13,0.006331938598304987,0.03495335206389427
Replogle_cellline_holdout_1_K562,GEARS,14,0.005788838863372803,0.035217322409152985
Replogle_cellline_holdout_1_K562,GEARS,15,0.0058368280529975895,0.034562088549137115
Replogle_cellline_holdout_1_K562,GEARS,16,0.007166487071663142,0.0346553809940815
Replogle_cellline_holdout_1_K562,GEARS,17,0.006266371440142393,0.033971332013607025
Replogle_cellline_holdout_1_K562,GEARS,18,0.00562479356303811,0.033161573112010956
Replogle_cellline_holdout_1_K562,GEARS,19,0.005552813922986388,0.03423313423991203
Replogle_cellline_holdout_1_K562,GEARS,20,0.005249084159731865,0.03328295797109604
Replogle_cellline_holdout_1_K562,GEARS,21,0.0064109981060028074,0.03369797021150589
Replogle_cellline_holdout_1_K562,GEARS,22,0.0067590087652206424,0.0345829501748085
Replogle_cellline_holdout_1_K562,GEARS,23,0.0058296208269894125,0.03493724763393402
Replogle_cellline_holdout_1_K562,GEARS,24,0.00628368416801095,0.035224899649620056
Replogle_cellline_holdout_2_RPE1,scGPT,1,3.679638910293579,1.5179145336151123
Replogle_cellline_holdout_2_RPE1,scGPT,2,0.5013429738581181,0.18811678886413574
Replogle_cellline_holdout_2_RPE1,scGPT,3,0.11631281152367592,0.06095873937010765
Replogle_cellline_holdout_2_RPE1,scGPT,4,0.0449972964823246,0.008424613624811172
Replogle_cellline_holdout_2_RPE1,scGPT,5,0.02234736680984497,0.012201736681163311
Replogle_cellline_holdout_2_RPE1,scGPT,6,0.01761941285803914,0.012315813452005386
Replogle_cellline_holdout_2_RPE1,scGPT,7,0.009076106455177068,0.00586759764701128
Replogle_cellline_holdout_2_RPE1,scGPT,8,0.00779721443541348,0.0056726667098701
Replogle_cellline_holdout_2_RPE1,scGPT,9,0.0077124121598899364,0.00552019476890564
Replogle_cellline_holdout_2_RPE1,scGPT,10,0.007595102582126856,0.004761100746691227
Replogle_cellline_holdout_2_RPE1,GEARS,1,0.013434216752648354,0.00819421000778675
Replogle_cellline_holdout_2_RPE1,GEARS,2,0.010517683625221253,0.00772189162671566
Replogle_cellline_holdout_2_RPE1,GEARS,3,0.009083394426852465,0.007400345057249069
Replogle_cellline_holdout_2_RPE1,GEARS,4,0.009010018967092037,0.006962002255022526
Replogle_cellline_holdout_2_RPE1,GEARS,5,0.007250247336924076,0.006668265908956528
Replogle_cellline_holdout_2_RPE1,GEARS,6,0.00619703195989132,0.006390721537172794
Replogle_cellline_holdout_2_RPE1,GEARS,7,0.005423610378056764,0.006001386325806379
Replogle_cellline_holdout_2_RPE1,GEARS,8,0.004843409266322851,0.00576263852417469
Replogle_cellline_holdout_2_RPE1,GEARS,9,0.004674601834267378,0.005376867949962616
Replogle_cellline_holdout_2_RPE1,GEARS,10,0.004164343979209661,0.005603386089205742
Replogle_cellline_holdout_2_RPE1,GEARS,11,0.0037424394860863684,0.005733819212764502
Replogle_cellline_holdout_2_RPE1,GEARS,12,0.00354251186363399,0.005630933679640293
Replogle_cellline_holdout_2_RPE1,GEARS,13,0.0035808085463941096,0.0056007360108196735
Replogle_cellline_holdout_2_RPE1,GEARS,14,0.0038378586061298845,0.005603856407105923
Replogle_cellline_holdout_2_RPE1,GEARS,15,0.00350259798578918,0.005745232105255127
