fold_id,setting,score,n_tasks,spearman
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,26,0.2608547008547008
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,safeconf_frozen_pair_risk,26,0.41743589743589743
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,risk_model_disagreement,26,0.41743589743589743
Replogle_cellline_holdout_1_K562,context_and_perturbation_unseen,baseline_predicted_magnitude,26,0.2608547008547008
Replogle_cellline_holdout_1_K562,context_unseen,safeconf_calibrated_pair_risk,102,0.6037600371129477
Replogle_cellline_holdout_1_K562,context_unseen,safeconf_frozen_pair_risk,102,0.5838098058185393
Replogle_cellline_holdout_1_K562,context_unseen,risk_model_disagreement,102,0.5388660510825497
Replogle_cellline_holdout_1_K562,context_unseen,baseline_predicted_magnitude,102,0.6041300303645442
Replogle_cellline_holdout_1_K562,perturbation_unseen,safeconf_calibrated_pair_risk,26,0.24649572649572649
Replogle_cellline_holdout_1_K562,perturbation_unseen,safeconf_frozen_pair_risk,26,0.19589743589743588
Replogle_cellline_holdout_1_K562,perturbation_unseen,risk_model_disagreement,26,0.19589743589743588
Replogle_cellline_holdout_1_K562,perturbation_unseen,baseline_predicted_magnitude,26,0.24649572649572649
Replogle_cellline_holdout_1_K562,random_seen_pair,safeconf_calibrated_pair_risk,16,0.22058823529411767
Replogle_cellline_holdout_1_K562,random_seen_pair,safeconf_frozen_pair_risk,16,0.4941176470588235
Replogle_cellline_holdout_1_K562,random_seen_pair,risk_model_disagreement,16,0.4941176470588235
Replogle_cellline_holdout_1_K562,random_seen_pair,baseline_predicted_magnitude,16,0.22058823529411767
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,26,-0.11931623931623932
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,safeconf_frozen_pair_risk,26,-0.11931623931623932
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,risk_model_disagreement,26,-0.11931623931623932
Replogle_cellline_holdout_2_RPE1,context_and_perturbation_unseen,baseline_predicted_magnitude,26,-0.07555555555555556
Replogle_cellline_holdout_2_RPE1,context_unseen,safeconf_calibrated_pair_risk,102,0.29367173219044157
Replogle_cellline_holdout_2_RPE1,context_unseen,safeconf_frozen_pair_risk,102,0.3225802818998162
Replogle_cellline_holdout_2_RPE1,context_unseen,risk_model_disagreement,102,0.293687906768975
Replogle_cellline_holdout_2_RPE1,context_unseen,baseline_predicted_magnitude,102,0.20844100400902454
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,safeconf_calibrated_pair_risk,26,-0.3305982905982906
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,safeconf_frozen_pair_risk,26,-0.3305982905982906
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,risk_model_disagreement,26,-0.3305982905982906
Replogle_cellline_holdout_2_RPE1,perturbation_unseen,baseline_predicted_magnitude,26,-0.34222222222222215
Replogle_cellline_holdout_2_RPE1,random_seen_pair,safeconf_calibrated_pair_risk,16,-0.19117647058823528
Replogle_cellline_holdout_2_RPE1,random_seen_pair,safeconf_frozen_pair_risk,16,-0.19117647058823528
Replogle_cellline_holdout_2_RPE1,random_seen_pair,risk_model_disagreement,16,-0.19117647058823528
Replogle_cellline_holdout_2_RPE1,random_seen_pair,baseline_predicted_magnitude,16,-0.2058823529411765
