dataset,fold_id,task_id,perturbation,predictor,model_rmse,no_change_rmse
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Hdac1,Hdac1,scGPT_context_mean_finetuned,0.0635314594661532,0.06314471010958779
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Hdac1,Hdac1,GEARS_context_mean_trainonly_graphs,0.065113551491386,0.06314471010958779
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Hmgxb4,Hmgxb4,scGPT_context_mean_finetuned,0.1332723337632372,0.13315157303409805
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Hmgxb4,Hmgxb4,GEARS_context_mean_trainonly_graphs,0.105404096534857,0.13315157303409805
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Kdm6a,Kdm6a,scGPT_context_mean_finetuned,0.1448381189420867,0.14502919084450963
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Kdm6a,Kdm6a,GEARS_context_mean_trainonly_graphs,0.0986612576233577,0.14502919084450963
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Kmt2d,Kmt2d,scGPT_context_mean_finetuned,0.0880152077638955,0.08811296267549773
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Kmt2d,Kmt2d,GEARS_context_mean_trainonly_graphs,0.0571702345928818,0.08811296267549773
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Mbd2,Mbd2,scGPT_context_mean_finetuned,0.0702558735125803,0.0691697883422482
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Mbd2,Mbd2,GEARS_context_mean_trainonly_graphs,0.0577859589750299,0.0691697883422482
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Mbd3,Mbd3,scGPT_context_mean_finetuned,0.0573313874990652,0.05710787737414043
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Mbd3,Mbd3,GEARS_context_mean_trainonly_graphs,0.0656607340313534,0.05710787737414043
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Men1,Men1,scGPT_context_mean_finetuned,0.0936619535392788,0.09282950192612296
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Men1,Men1,GEARS_context_mean_trainonly_graphs,0.075782766377287,0.09282950192612296
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Phf10,Phf10,scGPT_context_mean_finetuned,0.0542442632535368,0.05493632221527815
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Phf10,Phf10,GEARS_context_mean_trainonly_graphs,0.0487328072823688,0.05493632221527815
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Prmt1,Prmt1,scGPT_context_mean_finetuned,0.1354732107647205,0.13425408981303827
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Prmt1,Prmt1,GEARS_context_mean_trainonly_graphs,0.0906762274902159,0.13425408981303827
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Prmt5,Prmt5,scGPT_context_mean_finetuned,0.0648786081564096,0.06411918572286315
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Prmt5,Prmt5,GEARS_context_mean_trainonly_graphs,0.0465798773615874,0.06411918572286315
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Rcor1,Rcor1,scGPT_context_mean_finetuned,0.073707826098946,0.07336285137710198
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Rcor1,Rcor1,GEARS_context_mean_trainonly_graphs,0.0582814204260818,0.07336285137710198
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Setdb1,Setdb1,scGPT_context_mean_finetuned,0.0820242118400752,0.08127457521263656
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Setdb1,Setdb1,GEARS_context_mean_trainonly_graphs,0.0575254171561068,0.08127457521263656
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd1,Smarcd1,scGPT_context_mean_finetuned,0.0990603977399141,0.09903860221478372
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd1,Smarcd1,GEARS_context_mean_trainonly_graphs,0.0804951602850457,0.09903860221478372
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd2,Smarcd2,scGPT_context_mean_finetuned,0.0702020941067088,0.0696603652789754
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd2,Smarcd2,GEARS_context_mean_trainonly_graphs,0.0580999772941452,0.0696603652789754
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Smc2,Smc2,scGPT_context_mean_finetuned,0.0757896226022989,0.07498193373276045
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Smc2,Smc2,GEARS_context_mean_trainonly_graphs,0.065104899545817,0.07498193373276045
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Stag2,Stag2,scGPT_context_mean_finetuned,0.1590280308157124,0.1587869739135738
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP::Stag2,Stag2,GEARS_context_mean_trainonly_graphs,0.1156775219842723,0.1587869739135738
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Carm1,Carm1,scGPT_context_mean_finetuned,0.1034543225405104,0.10511830160221168
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Carm1,Carm1,GEARS_context_mean_trainonly_graphs,0.1262984809596346,0.10511830160221168
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1431825158127882,0.1419470175710692
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1471915740735886,0.1419470175710692
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1271392106713937,0.12695174675973975
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.1164338202025793,0.12695174675973975
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Kmt2a,Kmt2a,scGPT_context_mean_finetuned,0.0789244161322927,0.07856441299110453
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Kmt2a,Kmt2a,GEARS_context_mean_trainonly_graphs,0.0787959196747964,0.07856441299110453
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.0865508170174061,0.08660774914374703
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.0965218755604362,0.08660774914374703
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.0705010731516624,0.07106904974710847
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0568495565913268,0.07106904974710847
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Spi1,Spi1,scGPT_context_mean_finetuned,0.179364632246468,0.17804685125465725
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Spi1,Spi1,GEARS_context_mean_trainonly_graphs,0.1984093263666327,0.17804685125465725
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Carm1,Carm1,scGPT_context_mean_finetuned,0.0892678490000778,0.08926302553062712
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Carm1,Carm1,GEARS_context_mean_trainonly_graphs,0.1322985150122123,0.08926302553062712
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1774340393643434,0.17803405625363936
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1770021087516662,0.17803405625363936
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1790174038425174,0.17930415623517268
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.1786521500834343,0.17930415623517268
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Kmt2a,Kmt2a,scGPT_context_mean_finetuned,0.1060341957877377,0.1057888102764364
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Kmt2a,Kmt2a,GEARS_context_mean_trainonly_graphs,0.0880292853537741,0.1057888102764364
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.1571711014933816,0.15597739690970755
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1535009949175039,0.15597739690970755
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.087510802717052,0.08768462940712536
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0710442081125405,0.08768462940712536
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Spi1,Spi1,scGPT_context_mean_finetuned,0.2325091427258587,0.23292397291372988
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Spi1,Spi1,GEARS_context_mean_trainonly_graphs,0.2514752610621861,0.23292397291372988
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Carm1,Carm1,scGPT_context_mean_finetuned,0.0816126839702692,0.08293987278435379
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Carm1,Carm1,GEARS_context_mean_trainonly_graphs,0.1069917889191175,0.08293987278435379
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1207914608684059,0.1203420369784919
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1197015912025388,0.1203420369784919
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1276481017796798,0.12732268967633364
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.1147484601451275,0.12732268967633364
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Kmt2a,Kmt2a,scGPT_context_mean_finetuned,0.0693834104842125,0.06965030604109468
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Kmt2a,Kmt2a,GEARS_context_mean_trainonly_graphs,0.0726091590729899,0.06965030604109468
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.0979572036338967,0.0979556772542494
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1050248011153,0.0979556772542494
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.057256181927147,0.05739866038398291
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0472448524419776,0.05739866038398291
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Spi1,Spi1,scGPT_context_mean_finetuned,0.1483459009164035,0.14770688860118777
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Spi1,Spi1,GEARS_context_mean_trainonly_graphs,0.1746724040686044,0.14770688860118777
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Carm1,Carm1,scGPT_context_mean_finetuned,0.0974686701772478,0.09828941927983385
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Carm1,Carm1,GEARS_context_mean_trainonly_graphs,0.1249066954085087,0.09828941927983385
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1269695864517924,0.12700257332920295
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1222187339818433,0.12700257332920295
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1211074267244589,0.12070189394056567
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.1049031850304385,0.12070189394056567
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Kmt2a,Kmt2a,scGPT_context_mean_finetuned,0.0922509381281213,0.09236662139084771
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Kmt2a,Kmt2a,GEARS_context_mean_trainonly_graphs,0.0966058061901274,0.09236662139084771
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.169537129211461,0.169717294427694
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1708236333227048,0.169717294427694
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.0882079464497166,0.08851540731389017
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0773201431119604,0.08851540731389017
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Spi1,Spi1,scGPT_context_mean_finetuned,0.1282000794905637,0.12778285095277256
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Spi1,Spi1,GEARS_context_mean_trainonly_graphs,0.1528733366456798,0.12778285095277256
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Brd9,Brd9,scGPT_context_mean_finetuned,0.1068976007172366,0.10670326489302437
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Brd9,Brd9,GEARS_context_mean_trainonly_graphs,0.0797738910818049,0.10670326489302437
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Hmgxb4,Hmgxb4,scGPT_context_mean_finetuned,0.112660070582862,0.11190263082440347
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Hmgxb4,Hmgxb4,GEARS_context_mean_trainonly_graphs,0.0694442543564502,0.11190263082440347
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Kdm6a,Kdm6a,scGPT_context_mean_finetuned,0.1228080788998299,0.1227323447442051
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,EBMP::Kdm6a,Kdm6a,GEARS_context_mean_trainonly_graphs,0.0721875665666711,0.1227323447442051
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Hmgxb4,Hmgxb4,scGPT_context_mean_finetuned,0.1914166708967017,0.19147438474286743
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Hmgxb4,Hmgxb4,GEARS_context_mean_trainonly_graphs,0.1670129826517857,0.19147438474286743
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Smarcd1,Smarcd1,scGPT_context_mean_finetuned,0.1258541400651528,0.12606831447652006
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,GMP (late)::Smarcd1,Smarcd1,GEARS_context_mean_trainonly_graphs,0.1243013560175719,0.12606831447652006
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Mbd3,Mbd3,scGPT_context_mean_finetuned,0.0553890928379133,0.055534410575751945
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,HSC::Mbd3,Mbd3,GEARS_context_mean_trainonly_graphs,0.0495307973638249,0.055534410575751945
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Brd9,Brd9,scGPT_context_mean_finetuned,0.0905353968625021,0.091157234548019
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Brd9,Brd9,GEARS_context_mean_trainonly_graphs,0.0600486450187263,0.091157234548019
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Ehmt2,Ehmt2,scGPT_context_mean_finetuned,0.0918945163115422,0.09346006351897708
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Ehmt2,Ehmt2,GEARS_context_mean_trainonly_graphs,0.0792718655116536,0.09346006351897708
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Kmt2d,Kmt2d,scGPT_context_mean_finetuned,0.1029855590546788,0.10277129529176135
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Kmt2d,Kmt2d,GEARS_context_mean_trainonly_graphs,0.0877660513623627,0.10277129529176135
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Setdb1,Setdb1,scGPT_context_mean_finetuned,0.1258757745950314,0.12633749229165345
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,MkP::Setdb1,Setdb1,GEARS_context_mean_trainonly_graphs,0.1203587166725924,0.12633749229165345
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1796773473760247,0.17803405625363936
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1848195447005314,0.17803405625363936
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1801960314688927,0.17930415623517268
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.1765585697089211,0.17930415623517268
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Hdac1,Hdac1,scGPT_context_mean_finetuned,0.1162033874460904,0.11405398120571918
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Hdac1,Hdac1,GEARS_context_mean_trainonly_graphs,0.1299467089556823,0.11405398120571918
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Mbd3,Mbd3,scGPT_context_mean_finetuned,0.0737609573808074,0.07036925399187945
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Mbd3,Mbd3,GEARS_context_mean_trainonly_graphs,0.0848143844447614,0.07036925399187945
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.1564412978620006,0.15597739690970755
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1824948098928066,0.15597739690970755
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.0913530281201565,0.08768462940712536
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0908701607351932,0.08768462940712536
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Smarcd2,Smarcd2,scGPT_context_mean_finetuned,0.0979903555143519,0.09571932137323882
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Smarcd2,Smarcd2,GEARS_context_mean_trainonly_graphs,0.1263150600894949,0.09571932137323882
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ash1l,Ash1l,scGPT_context_mean_finetuned,0.2647798028950607,0.26926006547084513
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ash1l,Ash1l,GEARS_context_mean_trainonly_graphs,0.2738310890222845,0.26926006547084513
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Brd9,Brd9,scGPT_context_mean_finetuned,0.0944064687662793,0.0927922358786286
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Brd9,Brd9,GEARS_context_mean_trainonly_graphs,0.0918045834395247,0.0927922358786286
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Carm1,Carm1,scGPT_context_mean_finetuned,0.0931680803857323,0.08926302553062712
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Carm1,Carm1,GEARS_context_mean_trainonly_graphs,0.0878604094584833,0.08926302553062712
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Cbx3,Cbx3,scGPT_context_mean_finetuned,0.1218844098722677,0.11871133382529643
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Cbx3,Cbx3,GEARS_context_mean_trainonly_graphs,0.0973085738028293,0.11871133382529643
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Chd4,Chd4,scGPT_context_mean_finetuned,0.1102306997600366,0.11161818558684548
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Chd4,Chd4,GEARS_context_mean_trainonly_graphs,0.1299436920851656,0.11161818558684548
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ehmt1,Ehmt1,scGPT_context_mean_finetuned,0.092779412182022,0.08968088258975203
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ehmt1,Ehmt1,GEARS_context_mean_trainonly_graphs,0.0967065006629231,0.08968088258975203
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ehmt2,Ehmt2,scGPT_context_mean_finetuned,0.0911343884939804,0.08731687446465652
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ehmt2,Ehmt2,GEARS_context_mean_trainonly_graphs,0.0832244112703033,0.08731687446465652
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ezh2,Ezh2,scGPT_context_mean_finetuned,0.2218791988254169,0.2250049597765364
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ezh2,Ezh2,GEARS_context_mean_trainonly_graphs,0.2167791412099136,0.2250049597765364
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Gltscr1,Gltscr1,scGPT_context_mean_finetuned,0.0917034171047743,0.08740073131254252
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Gltscr1,Gltscr1,GEARS_context_mean_trainonly_graphs,0.0886773742949892,0.08740073131254252
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Hmgxb4,Hmgxb4,scGPT_context_mean_finetuned,0.1895460303520677,0.19147438474286743
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Hmgxb4,Hmgxb4,GEARS_context_mean_trainonly_graphs,0.1808167867442825,0.19147438474286743
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kdm6a,Kdm6a,scGPT_context_mean_finetuned,0.1750426244620055,0.17433636188824028
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kdm6a,Kdm6a,GEARS_context_mean_trainonly_graphs,0.1519254837143901,0.17433636188824028
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kmt2a,Kmt2a,scGPT_context_mean_finetuned,0.1039274699974315,0.1057888102764364
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kmt2a,Kmt2a,GEARS_context_mean_trainonly_graphs,0.1019506837691058,0.1057888102764364
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kmt2d,Kmt2d,scGPT_context_mean_finetuned,0.2268309204037599,0.2270536859493668
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Kmt2d,Kmt2d,GEARS_context_mean_trainonly_graphs,0.2061590679421772,0.2270536859493668
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Mbd2,Mbd2,scGPT_context_mean_finetuned,0.0885413519360989,0.08690308910384895
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Mbd2,Mbd2,GEARS_context_mean_trainonly_graphs,0.0716702971223382,0.08690308910384895
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Men1,Men1,scGPT_context_mean_finetuned,0.117606290677356,0.12004908736677423
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Men1,Men1,GEARS_context_mean_trainonly_graphs,0.1193652220383446,0.12004908736677423
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Phf10,Phf10,scGPT_context_mean_finetuned,0.0963382690032647,0.09310196829115859
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Phf10,Phf10,GEARS_context_mean_trainonly_graphs,0.0823545502690461,0.09310196829115859
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Prmt1,Prmt1,scGPT_context_mean_finetuned,0.1713902703490444,0.16789706521144968
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Prmt1,Prmt1,GEARS_context_mean_trainonly_graphs,0.1575124502936013,0.16789706521144968
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Prmt5,Prmt5,scGPT_context_mean_finetuned,0.0932675577622122,0.08846369902632475
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Prmt5,Prmt5,GEARS_context_mean_trainonly_graphs,0.0724935064600871,0.08846369902632475
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Rcor1,Rcor1,scGPT_context_mean_finetuned,0.099413168624956,0.09932387810927182
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Rcor1,Rcor1,GEARS_context_mean_trainonly_graphs,0.1059505639578509,0.09932387810927182
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Setdb1,Setdb1,scGPT_context_mean_finetuned,0.1365537385591552,0.138639610929183
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Setdb1,Setdb1,GEARS_context_mean_trainonly_graphs,0.1232879216702192,0.138639610929183
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Smarcd1,Smarcd1,scGPT_context_mean_finetuned,0.1256851148184696,0.12606831447652006
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Smarcd1,Smarcd1,GEARS_context_mean_trainonly_graphs,0.1093123906326882,0.12606831447652006
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Smc2,Smc2,scGPT_context_mean_finetuned,0.0940045734129251,0.0881180459359704
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Smc2,Smc2,GEARS_context_mean_trainonly_graphs,0.0880703509377799,0.0881180459359704
