culture_condition,predictor_name,n_tasks,all_finite,n_unique_vectors,max_repeat_fraction,max_coordinate_std,passed
Rest,scGPT_seed3407,200,True,200,0.0050000000000000001,8.0498855483404007e-05,True
Rest,scGPT_seed3408,200,True,200,0.0050000000000000001,2.9144580450129569e-05,True
Rest,scGPT_seed3409,200,True,200,0.0050000000000000001,0.00024095692935463461,True
Rest,scGPT_seed3410,200,True,200,0.0050000000000000001,0.00011067284883902178,True
Rest,scGPT_seed3411,200,True,200,0.0050000000000000001,0.0011460316084555436,True
Rest,GEARS_seed3407,200,True,200,0.0050000000000000001,0.19338671614533642,True
Rest,GEARS_seed3408,200,True,200,0.0050000000000000001,0.12446975677882108,True
Rest,GEARS_seed3409,200,True,200,0.0050000000000000001,0.057652524198292657,True
Rest,GEARS_seed3410,200,True,200,0.0050000000000000001,0.15318624239904191,True
Rest,GEARS_seed3411,200,True,200,0.0050000000000000001,0.094945340091450114,True
Rest,scGPT_seed_mean,200,True,200,0.0050000000000000001,0.00023799424934947713,True
Rest,GEARS_seed_mean,200,True,200,0.0050000000000000001,0.080724486908513193,True
Stim8hr,scGPT_seed3407,200,True,200,0.0050000000000000001,6.4541354830802847e-05,True
Stim8hr,scGPT_seed3408,200,True,200,0.0050000000000000001,2.9409434175470915e-05,True
Stim8hr,scGPT_seed3409,200,True,200,0.0050000000000000001,0.00023523808727804105,True
Stim8hr,scGPT_seed3410,200,True,200,0.0050000000000000001,0.00025140291126476982,True
Stim8hr,scGPT_seed3411,200,True,200,0.0050000000000000001,0.0010184279884754316,True
Stim8hr,GEARS_seed3407,200,True,200,0.0050000000000000001,0.1934103137990128,True
Stim8hr,GEARS_seed3408,200,True,200,0.0050000000000000001,0.12443773569616352,True
Stim8hr,GEARS_seed3409,200,True,200,0.0050000000000000001,0.057648592879042893,True
Stim8hr,GEARS_seed3410,200,True,200,0.0050000000000000001,0.15316956794324577,True
Stim8hr,GEARS_seed3411,200,True,200,0.0050000000000000001,0.094927548932606312,True
Stim8hr,scGPT_seed_mean,200,True,200,0.0050000000000000001,0.00021596833990901232,True
Stim8hr,GEARS_seed_mean,200,True,200,0.0050000000000000001,0.080728317267043354,True
Stim48hr,scGPT_seed3407,200,True,200,0.0050000000000000001,0.00010240916080726869,True
Stim48hr,scGPT_seed3408,200,True,200,0.0050000000000000001,2.9610474115592156e-05,True
Stim48hr,scGPT_seed3409,200,True,200,0.0050000000000000001,0.00016657156479429991,True
Stim48hr,scGPT_seed3410,200,True,200,0.0050000000000000001,0.0001052562671598577,True
Stim48hr,scGPT_seed3411,200,True,200,0.0050000000000000001,0.0011456496495046561,True
Stim48hr,GEARS_seed3407,200,True,200,0.0050000000000000001,0.19336997923267207,True
Stim48hr,GEARS_seed3408,200,True,200,0.0050000000000000001,0.12445231591556875,True
Stim48hr,GEARS_seed3409,200,True,200,0.0050000000000000001,0.057633061121822357,True
Stim48hr,GEARS_seed3410,200,True,200,0.0050000000000000001,0.15319603914219662,True
Stim48hr,GEARS_seed3411,200,True,200,0.0050000000000000001,0.094948365321408795,True
Stim48hr,scGPT_seed_mean,200,True,200,0.0050000000000000001,0.00023480824431538946,True
Stim48hr,GEARS_seed_mean,200,True,200,0.0050000000000000001,0.08072665921771556,True
