seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.2344944448986401,0.027062902692705393
3407,scGPT,2,0.014511600493763883,0.026948497196038566
3407,scGPT,3,0.015739510798205934,0.03170794527977705
3407,scGPT,4,0.014664615069826444,0.027280966161439817
3407,scGPT,5,0.014827901528527339,0.028012600230673947
3407,GEARS,1,0.016790322167798875,0.026799936561534801
3407,GEARS,2,0.013985460228286683,0.026601133091996115
3407,GEARS,3,0.013717173420203229,0.026381482587506375
3407,GEARS,4,0.013481738542517026,0.026724980926762024
3407,GEARS,5,0.013329473945001761,0.026418779076387486
3407,GEARS,6,0.013200586382299661,0.026451265905052423
3407,GEARS,7,0.013053859421052038,0.02643882194533944
3407,GEARS,8,0.012969436380080879,0.026412357110530138
3407,GEARS,9,0.012896017668147882,0.02615030895297726
3407,GEARS,10,0.01281016063100348,0.026295178942382334
3407,GEARS,11,0.012732273371269306,0.026341357175260781
3407,GEARS,12,0.012626830480682354,0.026381504566719133
3407,GEARS,13,0.012553391652181745,0.026338762448479731
3407,GEARS,14,0.012466645465853314,0.02630664830406507
3407,GEARS,15,0.012416062915387252,0.026278181311984856
3408,scGPT,1,0.14710681978613138,0.027854937252899011
3408,scGPT,2,0.01459385867541035,0.027433687013884385
3408,scGPT,3,0.014615487788493435,0.027207220221559206
3408,scGPT,4,0.014822580657588938,0.027594394919772943
3408,scGPT,5,0.014783715293742717,0.026899333111941814
3408,scGPT,6,0.014440959078880648,0.026872829906642436
3408,scGPT,7,0.014529303042218089,0.028505616883436839
3408,scGPT,8,0.014804866242532929,0.027646135507772365
3408,scGPT,9,0.014673425552124779,0.027290349050114553
3408,GEARS,1,0.016550905040154853,0.026634820861121018
3408,GEARS,2,0.013897348816196123,0.026291673164814712
3408,GEARS,3,0.013614853906134764,0.02645588790376981
3408,GEARS,4,0.013453019185302157,0.026674002564201754
3408,GEARS,5,0.013388495869003236,0.026778171987583241
3408,GEARS,6,0.013208194511632125,0.026488114272554715
3408,GEARS,7,0.012995171484847863,0.026374513562768698
3408,GEARS,8,0.01299635684893777,0.026400886538128058
3409,scGPT,1,0.23836604069607953,0.026900466500471034
3409,scGPT,2,0.014421934277440112,0.026878582717229923
3409,scGPT,3,0.014522923622280359,0.026865940789381662
3409,scGPT,4,0.014383942556257049,0.02685483479872346
3409,scGPT,5,0.014456455844144027,0.027766815728197496
3409,scGPT,6,0.015058912321304281,0.029758764772365491
3409,scGPT,7,0.014603514255334933,0.027025862876325846
3409,GEARS,1,0.016623048360149065,0.026234828339268764
3409,GEARS,2,0.013985168732081851,0.026339355080078047
3409,GEARS,3,0.013669904934552808,0.026566812892754872
3409,GEARS,4,0.013563337006295721,0.026244421924153962
3409,GEARS,5,0.013320503026867906,0.026863044096777835
3409,GEARS,6,0.013201182428747415,0.026494199503213169
3409,GEARS,7,0.01296755385119468,0.026840480541189513
3410,scGPT,1,0.21295392755419015,0.027018143671254317
3410,scGPT,2,0.01483345851302147,0.026854420794794956
3410,scGPT,3,0.014675733408269782,0.026849462992201249
3410,scGPT,4,0.014657880350326499,0.027037558580438294
3410,scGPT,5,0.014413795247673989,0.027217641503860555
3410,scGPT,6,0.014480602275580168,0.026861710411806902
3410,GEARS,1,0.016547901540373763,0.026321318528304497
3410,GEARS,2,0.013874650979414583,0.026299678379048903
3410,GEARS,3,0.013651329705802103,0.026189729602386556
3410,GEARS,4,0.013443179180224736,0.026439393311738967
3410,GEARS,5,0.013309911553127071,0.026366320966432492
3410,GEARS,6,0.013111860848342378,0.026482250913977622
3410,GEARS,7,0.013040970040795704,0.026314642125119764
3410,GEARS,8,0.012834277640407284,0.026515735313296318
3410,GEARS,9,0.012870367725069325,0.026413247858484586
3411,scGPT,1,0.30059777968563139,0.026886823245634635
3411,scGPT,2,0.014564197448392709,0.027707661874592303
3411,scGPT,3,0.014606773635993402,0.027232871328790983
3411,scGPT,4,0.014530813150728742,0.027052278257906438
3411,GEARS,1,0.016167729526447752,0.026321856056650481
3411,GEARS,2,0.01394640066040059,0.026182231182853382
3411,GEARS,3,0.013750159127327303,0.026238746164987486
3411,GEARS,4,0.013480236940085887,0.026573348417878152
3411,GEARS,5,0.013304244897638758,0.026339258408794801
3411,GEARS,6,0.013196312511960665,0.026421401184052229
3411,GEARS,7,0.013122439050736527,0.026257714846481879
3411,GEARS,8,0.012948852366146941,0.026427757957329354
