fold_id,model,epoch,train_mse,validation_mse
Lara_exvivo_context_holdout_1_EBMP,scGPT,1,5.095539474487305,1.8274120092391968
Lara_exvivo_context_holdout_1_EBMP,scGPT,2,0.5440812632441521,0.05702907592058182
Lara_exvivo_context_holdout_1_EBMP,scGPT,3,0.028121576458215714,0.024662312120199203
Lara_exvivo_context_holdout_1_EBMP,scGPT,4,0.01902845539152622,0.02393214963376522
Lara_exvivo_context_holdout_1_EBMP,scGPT,5,0.02240548562258482,0.01574007421731949
Lara_exvivo_context_holdout_1_EBMP,scGPT,6,0.01795045956969261,0.008419500663876534
Lara_exvivo_context_holdout_1_EBMP,scGPT,7,0.015536564774811268,0.010274432599544525
Lara_exvivo_context_holdout_1_EBMP,scGPT,8,0.015228451788425445,0.008230521343648434
Lara_exvivo_context_holdout_1_EBMP,scGPT,9,0.015526778995990753,0.007792387157678604
Lara_exvivo_context_holdout_1_EBMP,scGPT,10,0.014787555485963822,0.008859899826347828
Lara_exvivo_context_holdout_1_EBMP,GEARS,1,0.019066885113716125,0.010473002679646015
Lara_exvivo_context_holdout_1_EBMP,GEARS,2,0.014085707627236843,0.0101389205083251
Lara_exvivo_context_holdout_1_EBMP,GEARS,3,0.011801338568329812,0.010082175955176353
Lara_exvivo_context_holdout_1_EBMP,GEARS,4,0.010477103106677533,0.010334177874028683
Lara_exvivo_context_holdout_1_EBMP,GEARS,5,0.009717649035155772,0.010265849530696869
Lara_exvivo_context_holdout_1_EBMP,GEARS,6,0.008905566111207009,0.01010858453810215
Lara_exvivo_context_holdout_1_EBMP,GEARS,7,0.008285184018313884,0.009805132634937763
Lara_exvivo_context_holdout_1_EBMP,GEARS,8,0.007924529537558556,0.00894698966294527
Lara_exvivo_context_holdout_1_EBMP,GEARS,9,0.007446585595607758,0.007764147128909826
Lara_exvivo_context_holdout_1_EBMP,GEARS,10,0.007238528411835432,0.006566689349710941
Lara_exvivo_context_holdout_1_EBMP,GEARS,11,0.007111211773008108,0.0058151367120444775
Lara_exvivo_context_holdout_1_EBMP,GEARS,12,0.006852765846997499,0.005615093745291233
Lara_exvivo_context_holdout_1_EBMP,GEARS,13,0.006622039154171944,0.005761685315519571
Lara_exvivo_context_holdout_1_EBMP,GEARS,14,0.006607522163540125,0.006178786046802998
Lara_exvivo_context_holdout_1_EBMP,GEARS,15,0.006502214353531599,0.006212354172021151
Lara_exvivo_context_holdout_1_EBMP,GEARS,16,0.006617164146155119,0.006210329011082649
Lara_exvivo_context_holdout_1_EBMP,GEARS,17,0.006728263013064862,0.006739364005625248
Lara_exvivo_context_holdout_1_EBMP,GEARS,18,0.006505418196320533,0.006614122074097395
Lara_exvivo_context_holdout_2_GMP,scGPT,1,5.248948574066162,1.6257374286651611
Lara_exvivo_context_holdout_2_GMP,scGPT,2,0.4629459708929062,0.039401110261678696
Lara_exvivo_context_holdout_2_GMP,scGPT,3,0.05777920763939619,0.10775525867938995
Lara_exvivo_context_holdout_2_GMP,scGPT,4,0.04179011844098568,0.02513984777033329
Lara_exvivo_context_holdout_2_GMP,scGPT,5,0.026568887755274773,0.019121095538139343
