fold_id,setting,score,n_tasks,spearman
Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,7,-0.21428571428571433
Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,safeconf_frozen_pair_risk,7,-0.28571428571428575
Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,risk_model_disagreement,7,-0.28571428571428575
Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,baseline_predicted_magnitude,7,-0.1785714285714286
Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,safeconf_calibrated_pair_risk,24,0.571304347826087
Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,safeconf_frozen_pair_risk,24,0.58
Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,risk_model_disagreement,24,0.5730434782608694
Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,baseline_predicted_magnitude,24,0.5182608695652173
Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,safeconf_calibrated_pair_risk,28,0.20634920634920634
Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,safeconf_frozen_pair_risk,28,0.18609742747673783
Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,risk_model_disagreement,28,0.18609742747673783
Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,baseline_predicted_magnitude,28,0.16365626710454295
Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,safeconf_calibrated_pair_risk,10,0.7454545454545454
Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,safeconf_frozen_pair_risk,10,0.7696969696969697
Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,risk_model_disagreement,10,0.7575757575757575
Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,baseline_predicted_magnitude,10,0.7575757575757575
Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,7,-0.1785714285714286
Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,safeconf_frozen_pair_risk,7,-0.1785714285714286
Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,risk_model_disagreement,7,-0.1785714285714286
Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,baseline_predicted_magnitude,7,-0.1785714285714286
Lara_exvivo_context_holdout_2_GMP,context_unseen_row,safeconf_calibrated_pair_risk,24,0.7669565217391304
Lara_exvivo_context_holdout_2_GMP,context_unseen_row,safeconf_frozen_pair_risk,24,0.7591304347826088
Lara_exvivo_context_holdout_2_GMP,context_unseen_row,risk_model_disagreement,24,0.7504347826086956
Lara_exvivo_context_holdout_2_GMP,context_unseen_row,baseline_predicted_magnitude,24,0.7591304347826088
Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,safeconf_calibrated_pair_risk,28,-0.10180623973727422
Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,safeconf_frozen_pair_risk,28,-0.09359605911330049
Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,risk_model_disagreement,28,-0.09359605911330049
Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,baseline_predicted_magnitude,28,-0.07881773399014778
Lara_exvivo_context_holdout_2_GMP,random_missing_pair,safeconf_calibrated_pair_risk,10,0.6121212121212121
Lara_exvivo_context_holdout_2_GMP,random_missing_pair,safeconf_frozen_pair_risk,10,0.6484848484848483
Lara_exvivo_context_holdout_2_GMP,random_missing_pair,risk_model_disagreement,10,0.6484848484848483
Lara_exvivo_context_holdout_2_GMP,random_missing_pair,baseline_predicted_magnitude,10,0.6121212121212121
Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,safeconf_calibrated_pair_risk,7,-0.3571428571428572
Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,safeconf_frozen_pair_risk,7,-0.3571428571428572
Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,risk_model_disagreement,7,-0.3571428571428572
Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,baseline_predicted_magnitude,7,-0.39285714285714296
Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,safeconf_calibrated_pair_risk,24,0.8295652173913043
Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,safeconf_frozen_pair_risk,24,0.7869565217391304
Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,risk_model_disagreement,24,0.8356521739130435
Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,baseline_predicted_magnitude,24,0.8182608695652173
Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,safeconf_calibrated_pair_risk,28,-0.23097974822112752
Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,safeconf_frozen_pair_risk,28,-0.2129173508483853
Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,risk_model_disagreement,28,-0.2129173508483853
Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,baseline_predicted_magnitude,28,-0.23973727422003283
Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,safeconf_calibrated_pair_risk,10,0.8303030303030302
Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,safeconf_frozen_pair_risk,10,0.8545454545454544
Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,risk_model_disagreement,10,0.9151515151515152
Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,baseline_predicted_magnitude,10,0.8909090909090909
Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,7,0.1785714285714286
Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,safeconf_frozen_pair_risk,7,0.1785714285714286
Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,risk_model_disagreement,7,0.1785714285714286
Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,baseline_predicted_magnitude,7,0.07142857142857144
Lara_exvivo_context_holdout_4_HSC,context_unseen_row,safeconf_calibrated_pair_risk,24,0.8486956521739129
Lara_exvivo_context_holdout_4_HSC,context_unseen_row,safeconf_frozen_pair_risk,24,0.8156521739130433
Lara_exvivo_context_holdout_4_HSC,context_unseen_row,risk_model_disagreement,24,0.8147826086956521
Lara_exvivo_context_holdout_4_HSC,context_unseen_row,baseline_predicted_magnitude,24,0.8460869565217389
Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,safeconf_calibrated_pair_risk,28,0.10125889436234263
Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,safeconf_frozen_pair_risk,28,0.13793103448275862
Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,risk_model_disagreement,28,0.13793103448275862
Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,baseline_predicted_magnitude,28,-0.014230979748221127
Lara_exvivo_context_holdout_4_HSC,random_missing_pair,safeconf_calibrated_pair_risk,10,0.4787878787878787
Lara_exvivo_context_holdout_4_HSC,random_missing_pair,safeconf_frozen_pair_risk,10,0.5030303030303029
Lara_exvivo_context_holdout_4_HSC,random_missing_pair,risk_model_disagreement,10,0.4787878787878787
Lara_exvivo_context_holdout_4_HSC,random_missing_pair,baseline_predicted_magnitude,10,0.4424242424242424
Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,7,0.1785714285714286
Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,safeconf_frozen_pair_risk,7,0.14285714285714288
Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,risk_model_disagreement,7,0.14285714285714288
Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,baseline_predicted_magnitude,7,0.21428571428571433
Lara_exvivo_context_holdout_5_MkP,context_unseen_row,safeconf_calibrated_pair_risk,24,0.5460869565217391
Lara_exvivo_context_holdout_5_MkP,context_unseen_row,safeconf_frozen_pair_risk,24,0.5965217391304348
Lara_exvivo_context_holdout_5_MkP,context_unseen_row,risk_model_disagreement,24,0.5704347826086955
Lara_exvivo_context_holdout_5_MkP,context_unseen_row,baseline_predicted_magnitude,24,0.42869565217391303
Lara_exvivo_context_holdout_5_MkP,perturbation_unseen_column,safeconf_calibrated_pair_risk,28,0.31910235358511224
Lara_exvivo_context_holdout_5_MkP,perturbation_unseen_column,safeconf_frozen_pair_risk,28,0.3513957307060755
Lara_exvivo_context_holdout_5_MkP,perturbation_unseen_column,risk_model_disagreement,28,0.3513957307060755
Lara_exvivo_context_holdout_5_MkP,perturbation_unseen_column,baseline_predicted_magnitude,28,0.33388067870826493
Lara_exvivo_context_holdout_5_MkP,random_missing_pair,safeconf_calibrated_pair_risk,10,0.5515151515151515
Lara_exvivo_context_holdout_5_MkP,random_missing_pair,safeconf_frozen_pair_risk,10,0.5151515151515151
Lara_exvivo_context_holdout_5_MkP,random_missing_pair,risk_model_disagreement,10,0.3939393939393939
Lara_exvivo_context_holdout_5_MkP,random_missing_pair,baseline_predicted_magnitude,10,0.29696969696969694
