task_id,technical_group,perturbation,ensemble_rmse,pair_mean_rmse,pair_max_rmse,model_disagreement_rmse,pair_lower_bound_rmse,predicted_magnitude,ensemble_base_prediction,pair_mean_base_prediction,calibration_or_evaluation_truth_used_for_score_selection
E177::G4::NFKBIA,4,NFKBIA,0.23734318373008489,0.2379337506282897,0.2419133164320075,0.034439500421285602,0.017219750210642801,0.028057537972927,0.028057537972927,0.028057537972927,False
E177::G5::NFKBIA,5,NFKBIA,0.24756802434237873,0.24815892287699653,0.24825426482400645,0.034230597317218697,0.017115298658609349,0.0276418719440698,0.0276418719440698,0.0276418719440698,False
E177::G6::NFKBIA,6,NFKBIA,0.29414059663848757,0.2946352714477275,0.29617188520420795,0.034270323812961502,0.017135161906480751,0.027614356949925398,0.027614356949925398,0.027614356949925398,False
E177::G7::NFKBIA,7,NFKBIA,0.38053643277180721,0.38092323951282603,0.38098357736175176,0.034324418753385502,0.017162209376692751,0.027738781645893999,0.027738781645893999,0.027738781645893999,False
E177::G8::NFKBIA,8,NFKBIA,0.33642910826341632,0.33686249510082611,0.33876556464014174,0.034375417977571397,0.017187708988785699,0.0277264975011348,0.0277264975011348,0.0277264975011348,False
E177::G1::PPIH,1,PPIH,0.29215048848150055,0.29273868980912826,0.298829971117333,0.039045423269271802,0.019522711634635901,0.024799119681119901,0.024799119681119901,0.024799119681119901,False
E177::G2::PPIH,2,PPIH,0.28792518916314858,0.28854883909944851,0.29321520629199582,0.039053447544574703,0.019526723772287351,0.024760492146015101,0.024760492146015101,0.024760492146015101,False
E177::G3::PPIH,3,PPIH,0.28643743842327929,0.2870627511577748,0.29197224751744699,0.039126466959714799,0.0195632334798574,0.024854291230440102,0.024854291230440102,0.024854291230440102,False
E177::G4::PPIH,4,PPIH,0.24805171495972062,0.24877839192776346,0.25378193754721873,0.0392973534762859,0.01964867673814295,0.0250412877649068,0.0250412877649068,0.0250412877649068,False
E177::G5::PPIH,5,PPIH,0.1915460107461438,0.19242687286125931,0.19879370633012319,0.038923706859350198,0.019461853429675099,0.024651229381561199,0.024651229381561199,0.024651229381561199,False
E177::G6::PPIH,6,PPIH,0.28332674297303301,0.28395264231355716,0.28888868879471158,0.038957636803388498,0.019478818401694249,0.024616410955786702,0.024616410955786702,0.024616410955786702,False
E177::G7::PPIH,7,PPIH,0.22145488517211526,0.22230076355508732,0.22488026785434539,0.039090517908334697,0.019545258954167349,0.0247221775352954,0.0247221775352954,0.0247221775352954,False
E177::G8::PPIH,8,PPIH,0.28971407438455821,0.29034731943889314,0.29423922440184619,0.039113573729991899,0.019556786864995949,0.024716073647141401,0.024716073647141401,0.024716073647141401,False
E177::G1::PRKCI,1,PRKCI,0.21895987091800015,0.2195053875062305,0.22054004205063296,0.0310006812214851,0.01550034061074255,0.029842304065823499,0.029842304065823499,0.029842304065823499,False
E177::G2::PRKCI,2,PRKCI,0.25224931344469403,0.25272635644546487,0.25314834822579468,0.031053064391016901,0.015526532195508451,0.029809491708874699,0.029809491708874699,0.029809491708874699,False
E177::G3::PRKCI,3,PRKCI,0.21559999881945865,0.21613760536004312,0.21912809738700373,0.0310514420270919,0.01552572101354595,0.029903322458267202,0.029903322458267202,0.029903322458267202,False
E177::G4::PRKCI,4,PRKCI,0.17810408566539215,0.17871053596697678,0.18381252213418228,0.03113972581923,0.015569862909615,0.0300993379205465,0.0300993379205465,0.0300993379205465,False
E177::G5::PRKCI,5,PRKCI,0.23435871232868227,0.23486831229919378,0.23626430558917219,0.0310526583343744,0.0155263291671872,0.029669260606169701,0.029669260606169701,0.029669260606169701,False
E177::G6::PRKCI,6,PRKCI,0.24370274655415897,0.24419625304249318,0.24447167354411117,0.031039148569107,0.0155195742845535,0.0296628922224044,0.0296628922224044,0.0296628922224044,False
E177::G7::PRKCI,7,PRKCI,0.30532300573244581,0.30571690212202807,0.30653749727196822,0.031071517616510301,0.015535758808255151,0.029787287116050699,0.029787287116050699,0.029787287116050699,False
E177::G8::PRKCI,8,PRKCI,0.21664456367572935,0.21718943367435289,0.21959208089068105,0.031122714281082101,0.015561357140541051,0.029782481491565701,0.029782481491565701,0.029782481491565701,False
E177::G1::SGTA,1,SGTA,0.22556452218819034,0.22617782748835863,0.22981294589296342,0.034074626863002701,0.01703731343150135,0.027801509946584702,0.027801509946584702,0.027801509946584702,False
E177::G2::SGTA,2,SGTA,0.18326688906386529,0.18402630734507727,0.18753505964599476,0.034131541848182602,0.017065770924091301,0.027757221832871399,0.027757221832871399,0.027757221832871399,False
E177::G3::SGTA,3,SGTA,0.1849316049818005,0.18571759429539769,0.18609257562241696,0.034144803881645203,0.017072401940822601,0.027855424210429101,0.027855424210429101,0.027855424210429101,False
E177::G4::SGTA,4,SGTA,0.16696051953955102,0.16780383498451698,0.17117079817004566,0.034272342920303303,0.017136171460151652,0.028042210265993999,0.028042210265993999,0.028042210265993999,False
E177::G5::SGTA,5,SGTA,0.25025418478444961,0.25083144098529553,0.25181537260446196,0.034071858972310999,0.0170359294861555,0.0276257451623678,0.0276257451623678,0.0276257451623678,False
E177::G6::SGTA,6,SGTA,0.15864496463435643,0.15954727956432152,0.16138739891807419,0.034087866544723497,0.017043933272361748,0.027607662603259,0.027607662603259,0.027607662603259,False
E177::G7::SGTA,7,SGTA,0.26710827367905121,0.26762951355866937,0.27120512978009581,0.034147426486015299,0.01707371324300765,0.027727356180548599,0.027727356180548599,0.027727356180548599,False
E177::G8::SGTA,8,SGTA,0.20644104078105791,0.20712000759201155,0.21050240791519473,0.034189756959676701,0.01709487847983835,0.027720574289560301,0.027720574289560301,0.027720574289560301,False
E177::G1::SPNS1,1,SPNS1,0.27356707099806726,0.27427317304475218,0.27839226501755071,0.040189452469348901,0.02009472623467445,0.0273625534027814,0.0273625534027814,0.0273625534027814,False
E177::G2::SPNS1,2,SPNS1,0.27138559699228598,0.27212686662684499,0.27280504598451233,0.040167111903428997,0.020083555951714498,0.027375459671020501,0.027375459671020501,0.027375459671020501,False
E177::G3::SPNS1,3,SPNS1,0.26766128205241346,0.26841372511253803,0.26892471861318901,0.040180940181016901,0.020090470090508451,0.027482103556394501,0.027482103556394501,0.027482103556394501,False
E177::G4::SPNS1,4,SPNS1,0.18608678204087548,0.18712044385587867,0.19170109275959396,0.040336210280656801,0.0201681051403284,0.0276520885527133,0.0276520885527133,0.0276520885527133,False
E177::G5::SPNS1,5,SPNS1,0.21553066625278142,0.21645779026465789,0.21679928869954171,0.0400311611592769,0.02001558057963845,0.027277870103716802,0.027277870103716802,0.027277870103716802,False
E177::G6::SPNS1,6,SPNS1,0.25606413458729277,0.25684784991598764,0.25686472634816582,0.040098741650581297,0.020049370825290649,0.027238871902227402,0.027238871902227402,0.027238871902227402,False
E177::G7::SPNS1,7,SPNS1,0.22771138317199929,0.22850692144638762,0.23486329980761111,0.040166784077882697,0.020083392038941349,0.027355516329407598,0.027355516329407598,0.027355516329407598,False
E177::G8::SPNS1,8,SPNS1,0.23984862915603083,0.24063340923045121,0.24591473187363522,0.040247488766908597,0.020123744383454299,0.027327850461006099,0.027327850461006099,0.027327850461006099,False
E177::G1::STAT1,1,STAT1,0.25437661233875825,0.25500470322479885,0.25811988774108846,0.036312095820903702,0.018156047910451851,0.024918163195252401,0.024918163195252401,0.024918163195252401,False
E177::G2::STAT1,2,STAT1,0.22637588181136997,0.22710055052024664,0.22737252048567594,0.036259844899177503,0.018129922449588751,0.024905793368816299,0.024905793368816299,0.024905793368816299,False
E177::G3::STAT1,3,STAT1,0.24310180102826004,0.24377581600654302,0.24494172265850817,0.0363054871559143,0.01815274357795715,0.025011289864778501,0.025011289864778501,0.025011289864778501,False
E177::G4::STAT1,4,STAT1,0.24446296832290029,0.2451281342330941,0.24794113485004718,0.0365279205143451,0.01826396025717255,0.0251787118613719,0.0251787118613719,0.0251787118613719,False
E177::G5::STAT1,5,STAT1,0.18209431581045266,0.18298509337227192,0.18403866476542702,0.036128357052802998,0.018064178526401499,0.024790141731500601,0.024790141731500601,0.024790141731500601,False
E177::G6::STAT1,6,STAT1,0.34134781066687903,0.34178394242023502,0.34712613221496369,0.036137204617261803,0.018068602308630902,0.0247697494924068,0.0247697494924068,0.0247697494924068,False
E177::G7::STAT1,7,STAT1,0.26615507619362994,0.26676861295046961,0.26734910470565909,0.036183159798383699,0.018091579899191849,0.0249062590301036,0.0249062590301036,0.0249062590301036,False
E177::G8::STAT1,8,STAT1,0.18876966668971629,0.18963699284296032,0.19063814459192177,0.036287974566221202,0.018143987283110601,0.0248748734593391,0.0248748734593391,0.0248748734593391,False
E177::G1::STK16,1,STK16,0.20622232036841462,0.20696114965355361,0.21018180406867568,0.035532783716917003,0.017766391858458502,0.0335978306829929,0.0335978306829929,0.0335978306829929,False
E177::G2::STK16,2,STK16,0.20368077887420424,0.20434857209840571,0.21099365485254212,0.035588558763265603,0.017794279381632801,0.033605411648750298,0.033605411648750298,0.033605411648750298,False
E177::G3::STK16,3,STK16,0.16114822106927271,0.1621022485135821,0.16475225985230363,0.035519704222679097,0.017759852111339548,0.033713232725858598,0.033713232725858598,0.033713232725858598,False
E177::G4::STK16,4,STK16,0.22767673023875676,0.22836641468569571,0.2292798154260309,0.035516761243343298,0.017758380621671649,0.0339010022580623,0.0339010022580623,0.0339010022580623,False
E177::G5::STK16,5,STK16,0.34822657544491054,0.34866089071367379,0.35251766216107355,0.035639502108097,0.0178197510540485,0.033474564552307101,0.033474564552307101,0.033474564552307101,False
E177::G6::STK16,6,STK16,0.17299655254746379,0.17387542169644715,0.17749001440729115,0.035660643130540799,0.0178303215652704,0.033455278724431901,0.033455278724431901,0.033455278724431901,False
E177::G7::STK16,7,STK16,0.1762424807858001,0.17705298246067999,0.18248712846724477,0.035545829683542203,0.017772914841771102,0.033603504300117402,0.033603504300117402,0.033603504300117402,False
E177::G8::STK16,8,STK16,0.16713710192956979,0.1680810785227134,0.16913952824219702,0.035640340298414203,0.017820170149207101,0.033579621464013998,0.033579621464013998,0.033579621464013998,False
E177::G1::TLR3,1,TLR3,0.22843210998590471,0.22903333396331496,0.22911000369512766,0.033168967813253403,0.016584483906626701,0.034336593002080897,0.034336593002080897,0.034336593002080897,False
E177::G2::TLR3,2,TLR3,0.1766876262035684,0.17746808174024076,0.17778418991792469,0.0332567431032657,0.01662837155163285,0.034292083233594797,0.034292083233594797,0.034292083233594797,False
E177::G3::TLR3,3,TLR3,0.25938549544534728,0.25990373152979962,0.26268018543794208,0.033276006579399102,0.016638003289699551,0.034373234957456499,0.034373234957456499,0.034373234957456499,False
E177::G4::TLR3,4,TLR3,0.17114193143043543,0.17194391985153812,0.17290200169444395,0.033230639994144398,0.016615319997072199,0.034563347697257898,0.034563347697257898,0.034563347697257898,False
E177::G5::TLR3,5,TLR3,0.38289854794375489,0.38324593550814523,0.38678064248375632,0.033385220915079103,0.016692610457539551,0.034144684672355603,0.034144684672355603,0.034144684672355603,False
E177::G6::TLR3,6,TLR3,0.21065131597752265,0.21128415010366358,0.21463277544479922,0.033360362052917397,0.016680181026458699,0.034138232469558702,0.034138232469558702,0.034138232469558702,False
E177::G7::TLR3,7,TLR3,0.29801369019754259,0.298426079690011,0.30414424463461115,0.033386398106813403,0.016693199053406702,0.034242611378431299,0.034242611378431299,0.034242611378431299,False
E177::G8::TLR3,8,TLR3,0.15195460018876999,0.15281237555318686,0.15691133115725087,0.0333600379526615,0.01668001897633075,0.034252118319272898,0.034252118319272898,0.034252118319272898,False
E177::G1::TOM1,1,TOM1,0.09496169483596921,0.096400189180962173,0.097209236152315651,0.033222135156393003,0.016611067578196501,0.030774306505918499,0.030774306505918499,0.030774306505918499,False
E177::G2::TOM1,2,TOM1,0.10813038722803837,0.10938842077973536,0.11106211552307931,0.033253405243158299,0.016626702621579149,0.0307544972747564,0.0307544972747564,0.0307544972747564,False
E177::G3::TOM1,3,TOM1,0.13260781494367621,0.13363821942138948,0.13507468806207498,0.0332508385181427,0.01662541925907135,0.030852522701024999,0.030852522701024999,0.030852522701024999,False
E177::G4::TOM1,4,TOM1,0.24670363364573783,0.24726370382912291,0.24812990788220443,0.033311061561107601,0.0166555307805538,0.031034376472234702,0.031034376472234702,0.031034376472234702,False
E177::G5::TOM1,5,TOM1,0.10329378955723414,0.10462532658214868,0.10469258094422666,0.033278014510869897,0.016639007255434948,0.0306112635880708,0.0306112635880708,0.0306112635880708,False
E177::G6::TOM1,6,TOM1,0.09140743402431746,0.092908561386480945,0.093112508891299101,0.033270008862018502,0.016635004431009251,0.030602449551224702,0.030602449551224702,0.030602449551224702,False
E177::G7::TOM1,7,TOM1,0.09156729236288548,0.093041797905359311,0.095115935964763088,0.033257130533456802,0.016628565266728401,0.030730396509170501,0.030730396509170501,0.030730396509170501,False
E177::G8::TOM1,8,TOM1,0.1170074053002946,0.11815928105846352,0.12073378883715138,0.033317316323518698,0.016658658161759349,0.0307181365787982,0.0307181365787982,0.0307181365787982,False
E177::G1::VAC14,1,VAC14,0.10017521080698939,0.10205206991937862,0.10423175283599004,0.039207302033901201,0.0196036510169506,0.022574258968234,0.022574258968234,0.022574258968234,False
E177::G2::VAC14,2,VAC14,0.08568895822258811,0.087887466632795758,0.088974516668809303,0.039130087941884897,0.019565043970942449,0.022573662921786301,0.022573662921786301,0.022573662921786301,False
E177::G3::VAC14,3,VAC14,0.12030327513742733,0.12182886406840072,0.12567004906241064,0.039199426770210197,0.019599713385105098,0.022669576108455599,0.022669576108455599,0.022669576108455599,False
E177::G4::VAC14,4,VAC14,0.10648157054954795,0.10786352827238878,0.11752055250669509,0.039470192044973297,0.019735096022486649,0.022828340530395501,0.022828340530395501,0.022828340530395501,False
E177::G5::VAC14,5,VAC14,0.10703050527410872,0.10878840253941736,0.10899917040298511,0.038958024233579601,0.0194790121167898,0.022467667236924099,0.022467667236924099,0.022467667236924099,False
E177::G6::VAC14,6,VAC14,0.091715425388307029,0.093571102555660202,0.099550652628387498,0.0389659851789474,0.0194829925894737,0.022443152964115101,0.022443152964115101,0.022443152964115101,False
E177::G7::VAC14,7,VAC14,0.11132996003755831,0.11260072350989192,0.12244132906829058,0.039058953523635802,0.019529476761817901,0.0225762631744146,0.0225762631744146,0.0225762631744146,False
E177::G8::VAC14,8,VAC14,0.13151987467643339,0.13257451960100325,0.14279775043444673,0.0391428284347057,0.01957141421735285,0.0225390270352363,0.0225390270352363,0.0225390270352363,False
E177::G1::VPS39,1,VPS39,0.26151558812141729,0.26204952539208559,0.26245510116960613,0.033449392765760401,0.0167246963828802,0.030288435518741601,0.030288435518741601,0.030288435518741601,False
E177::G2::VPS39,2,VPS39,0.328022253146733,0.32844806102530161,0.32867583070018142,0.033441416919231401,0.0167207084596157,0.0302676204591989,0.0302676204591989,0.0302676204591989,False
E177::G3::VPS39,3,VPS39,0.22150197284390627,0.22213200919407108,0.22243381889869945,0.033442284911870901,0.01672114245593545,0.030367869883775701,0.030367869883775701,0.030367869883775701,False
E177::G4::VPS39,4,VPS39,0.19753165981132575,0.19822955193607494,0.20047258542929142,0.033539816737174898,0.016769908368587449,0.030549291521310799,0.030549291521310799,0.030549291521310799,False
E177::G5::VPS39,5,VPS39,0.23060323773689778,0.23118586053705054,0.23448569855218626,0.033462680876255001,0.0167313404381275,0.0301306899636983,0.0301306899636983,0.0301306899636983,False
E177::G6::VPS39,6,VPS39,0.23403896425191456,0.23460267928990924,0.23859005322277904,0.033471152186393703,0.016735576093196852,0.030111452564597099,0.030111452564597099,0.030111452564597099,False
E177::G7::VPS39,7,VPS39,0.33062188733015868,0.33104360697426793,0.33157641826225753,0.033425811678171102,0.016712905839085551,0.030251836404204299,0.030251836404204299,0.030251836404204299,False
E177::G8::VPS39,8,VPS39,0.21538575437438859,0.21603389282347846,0.21708714672737947,0.033509939908981302,0.016754969954490651,0.030235506594180998,0.030235506594180998,0.030235506594180998,False
E177::G1::ZYG11B,1,ZYG11B,0.16317713619479224,0.16466464123488628,0.16923246048158075,0.045101273804903003,0.022550636902451501,0.0301449727267026,0.0301449727267026,0.0301449727267026,False
E177::G2::ZYG11B,2,ZYG11B,0.25122005777272066,0.25223000017875408,0.25368682805704085,0.045191943645477198,0.022595971822738599,0.030085245147347402,0.030085245147347402,0.030085245147347402,False
E177::G3::ZYG11B,3,ZYG11B,0.17733744795745629,0.17872881096300164,0.18297614445958271,0.045319188386201803,0.022659594193100902,0.0301305670291185,0.0301305670291185,0.0301305670291185,False
E177::G4::ZYG11B,4,ZYG11B,0.28026369030021309,0.28113675908650992,0.28608775682468607,0.045371953397989197,0.022685976698994598,0.030319137498736302,0.030319137498736302,0.030319137498736302,False
E177::G5::ZYG11B,5,ZYG11B,0.1687747156719894,0.17020352844953934,0.17536662781565762,0.045210354030132197,0.022605177015066098,0.029939595609903301,0.029939595609903301,0.029939595609903301,False
E177::G6::ZYG11B,6,ZYG11B,0.1438265754037226,0.14555446455077711,0.14889213573978877,0.045217622071504503,0.022608811035752251,0.029924945905804599,0.029924945905804599,0.029924945905804599,False
E177::G7::ZYG11B,7,ZYG11B,0.18966295582377452,0.19099158637747643,0.19413340691867412,0.045414548367261803,0.022707274183630902,0.029979752376675599,0.029979752376675599,0.029979752376675599,False
E177::G8::ZYG11B,8,ZYG11B,0.19376810729241029,0.19508615795652101,0.19598041037626074,0.0453135408461093,0.02265677042305465,0.0300189610570669,0.0300189610570669,0.0300189610570669,False
