manifest_id,task_key,context,perturbation_key,dose_key,quadrant,n_cells,predicted_effect_key,predicted_magnitude_cpa,target_truth_used_for_prediction,predicted_magnitude_ridge,cpa_ridge_disagreement_rmse,error_cpa_rmse,error_ridge_rmse,pair_mean_rmse,pair_max_rmse,true_magnitude_oracle,target_truth_used_for_scores,predicted_magnitude_mean,predicted_magnitude_max
E81_r2_p25,A549::Alvespimycin::dose=10000.0,A549,Alvespimycin,10000.0,seen_context_seen_perturbation_pair_holdout,61,E83::E81_r2_p25::A549::Alvespimycin::dose=10000.0::CPA_RDKIT::pred,0.2847718298435211,False,0.22642101347446442,0.3344791531562805,0.323055624961853,0.1437644213438034,0.23341002315282822,0.323055624961853,0.19543644785881042,False,0.25559642165899277,0.2847718298435211
E81_r2_p25,A549::Belinostat::dose=10.0,A549,Belinostat,10.0,seen_context_new_perturbation,103,E83::E81_r2_p25::A549::Belinostat::dose=10.0::CPA_RDKIT::pred,0.2941830456256866,False,0.09399348497390747,0.31620433926582336,0.3040532171726227,0.11554276198148727,0.20979798957705498,0.3040532171726227,0.08538084477186203,False,0.19408826529979703,0.2941830456256866
E81_r2_p25,A549::Belinostat::dose=100.0,A549,Belinostat,100.0,seen_context_new_perturbation,109,E83::E81_r2_p25::A549::Belinostat::dose=100.0::CPA_RDKIT::pred,0.3036762475967407,False,0.09499131143093109,0.3182514011859894,0.33045604825019836,0.13049335777759552,0.23047470301389694,0.33045604825019836,0.11140452325344086,False,0.1993337795138359,0.3036762475967407
E81_r2_p25,A549::Belinostat::dose=1000.0,A549,Belinostat,1000.0,seen_context_new_perturbation,128,E83::E81_r2_p25::A549::Belinostat::dose=1000.0::CPA_RDKIT::pred,0.316000759601593,False,0.11394152045249939,0.3281411826610565,0.37221217155456543,0.20413632690906525,0.28817424923181534,0.37221217155456543,0.20450524985790253,False,0.2149711400270462,0.316000759601593
E81_r2_p25,A549::Belinostat::dose=10000.0,A549,Belinostat,10000.0,seen_context_new_perturbation,73,E83::E81_r2_p25::A549::Belinostat::dose=10000.0::CPA_RDKIT::pred,0.3368392288684845,False,0.1439191997051239,0.35068508982658386,0.4098595082759857,0.37914758920669556,0.39450354874134064,0.4098595082759857,0.3845198452472687,False,0.2403792142868042,0.3368392288684845
E81_r2_p25,A549::Dacinostat::dose=10.0,A549,Dacinostat,10.0,seen_context_new_perturbation,149,E83::E81_r2_p25::A549::Dacinostat::dose=10.0::CPA_RDKIT::pred,0.2960894107818603,False,0.1353028416633606,0.33754363656044006,0.3478422164916992,0.20127852261066437,0.2745603695511818,0.3478422164916992,0.18852967023849487,False,0.21569612622261045,0.2960894107818603
E81_r2_p25,A549::Dacinostat::dose=100.0,A549,Dacinostat,100.0,seen_context_new_perturbation,115,E83::E81_r2_p25::A549::Dacinostat::dose=100.0::CPA_RDKIT::pred,0.3066416680812835,False,0.13251563906669617,0.33906611800193787,0.3662223219871521,0.2728319466114044,0.31952713429927826,0.3662223219871521,0.2586546242237091,False,0.21957865357398984,0.3066416680812835
E81_r2_p25,A549::Dacinostat::dose=1000.0,A549,Dacinostat,1000.0,seen_context_new_perturbation,87,E83::E81_r2_p25::A549::Dacinostat::dose=1000.0::CPA_RDKIT::pred,0.3220184743404388,False,0.1476055234670639,0.35151296854019165,0.4119994640350342,0.38131067156791687,0.3966550678014755,0.4119994640350342,0.3662923574447632,False,0.23481199890375135,0.3220184743404388
E81_r2_p25,A549::Dacinostat::dose=10000.0,A549,Dacinostat,10000.0,seen_context_new_perturbation,71,E83::E81_r2_p25::A549::Dacinostat::dose=10000.0::CPA_RDKIT::pred,0.339708536863327,False,0.1760336458683014,0.3713851869106293,0.43536704778671265,0.4306124448776245,0.4329897463321686,0.43536704778671265,0.41810569167137146,False,0.2578710913658142,0.339708536863327
E81_r2_p25,A549::Flavopiridol::dose=10.0,A549,Flavopiridol,10.0,seen_context_new_perturbation,98,E83::E81_r2_p25::A549::Flavopiridol::dose=10.0::CPA_RDKIT::pred,0.2854704856872558,False,0.111378975212574,0.30937013030052185,0.3164190649986267,0.13863505423069,0.22752705961465836,0.3164190649986267,0.10352477431297302,False,0.1984247304499149,0.2854704856872558
E81_r2_p25,A549::Flavopiridol::dose=100.0,A549,Flavopiridol,100.0,seen_context_new_perturbation,77,E83::E81_r2_p25::A549::Flavopiridol::dose=100.0::CPA_RDKIT::pred,0.2868346273899078,False,0.11893418431282043,0.3050535023212433,0.3156548738479614,0.2140468806028366,0.264850877225399,0.3156548738479614,0.18132838606834412,False,0.2028844058513641,0.2868346273899078
E81_r2_p25,A549::Flavopiridol::dose=1000.0,A549,Flavopiridol,1000.0,seen_context_new_perturbation,57,E83::E81_r2_p25::A549::Flavopiridol::dose=1000.0::CPA_RDKIT::pred,0.2939209043979645,False,0.14105167984962463,0.3137231171131134,0.302785724401474,0.1769619882106781,0.23987385630607605,0.302785724401474,0.09920576214790344,False,0.21748629212379456,0.2939209043979645
E81_r2_p25,A549::Flavopiridol::dose=10000.0,A549,Flavopiridol,10000.0,seen_context_new_perturbation,64,E83::E81_r2_p25::A549::Flavopiridol::dose=10000.0::CPA_RDKIT::pred,0.2961307168006897,False,0.17220912873744965,0.32225820422172546,0.3145335912704468,0.19137078523635864,0.2529521882534027,0.3145335912704468,0.08669552206993103,False,0.23416992276906967,0.2961307168006897
E81_r2_p25,A549::Givinostat::dose=10.0,A549,Givinostat,10.0,seen_context_new_perturbation,93,E83::E81_r2_p25::A549::Givinostat::dose=10.0::CPA_RDKIT::pred,0.2833369374275207,False,0.1272294670343399,0.31671106815338135,0.30318787693977356,0.14155487716197968,0.22237137705087662,0.30318787693977356,0.10244369506835938,False,0.2052832022309303,0.2833369374275207
E81_r2_p25,A549::Givinostat::dose=100.0,A549,Givinostat,100.0,seen_context_new_perturbation,100,E83::E81_r2_p25::A549::Givinostat::dose=100.0::CPA_RDKIT::pred,0.2819291651248932,False,0.12147272378206253,0.302212655544281,0.3040260374546051,0.15846771001815796,0.23124687373638153,0.3040260374546051,0.11309608072042465,False,0.20170094445347786,0.2819291651248932
E81_r2_p25,A549::Givinostat::dose=1000.0,A549,Givinostat,1000.0,seen_context_new_perturbation,120,E83::E81_r2_p25::A549::Givinostat::dose=1000.0::CPA_RDKIT::pred,0.2862575352191925,False,0.13527218997478485,0.3032785654067993,0.34101101756095886,0.20286685228347778,0.2719389349222183,0.34101101756095886,0.19746655225753784,False,0.21076486259698868,0.2862575352191925
E81_r2_p25,A549::Givinostat::dose=10000.0,A549,Givinostat,10000.0,seen_context_new_perturbation,92,E83::E81_r2_p25::A549::Givinostat::dose=10000.0::CPA_RDKIT::pred,0.2882983386516571,False,0.16375643014907837,0.30938461422920227,0.4423173666000366,0.3979562819004059,0.42013682425022125,0.4423173666000366,0.40081673860549927,False,0.22602738440036774,0.2882983386516571
E81_r2_p25,A549::Quisinostat::dose=10.0,A549,Quisinostat,10.0,seen_context_new_perturbation,130,E83::E81_r2_p25::A549::Quisinostat::dose=10.0::CPA_RDKIT::pred,0.2904020249843597,False,0.13801148533821106,0.3310992419719696,0.37833771109580994,0.35191208124160767,0.3651248961687088,0.37833771109580994,0.3093550503253937,False,0.21420675516128537,0.2904020249843597
E81_r2_p25,A549::Quisinostat::dose=100.0,A549,Quisinostat,100.0,seen_context_new_perturbation,94,E83::E81_r2_p25::A549::Quisinostat::dose=100.0::CPA_RDKIT::pred,0.2923032641410827,False,0.13420802354812622,0.3217303156852722,0.383838027715683,0.35550010204315186,0.3696690648794174,0.383838027715683,0.3263247013092041,False,0.21325564384460446,0.2923032641410827
E81_r2_p25,A549::Quisinostat::dose=1000.0,A549,Quisinostat,1000.0,seen_context_new_perturbation,63,E83::E81_r2_p25::A549::Quisinostat::dose=1000.0::CPA_RDKIT::pred,0.2973396480083465,False,0.14720772206783295,0.32309049367904663,0.43397584557533264,0.42381319403648376,0.4288945198059082,0.43397584557533264,0.4050014019012451,False,0.22227368503808972,0.2973396480083465
E81_r2_p25,A549::Quisinostat::dose=10000.0,A549,Quisinostat,10000.0,seen_context_new_perturbation,76,E83::E81_r2_p25::A549::Quisinostat::dose=10000.0::CPA_RDKIT::pred,0.310567170381546,False,0.17326895892620087,0.33981040120124817,0.45030921697616577,0.44279566407203674,0.44655244052410126,0.45030921697616577,0.4296248257160187,False,0.24191806465387344,0.310567170381546
E81_r2_p25,A549::TAK901::dose=10.0,A549,TAK901,10.0,seen_context_new_perturbation,109,E83::E81_r2_p25::A549::TAK901::dose=10.0::CPA_RDKIT::pred,0.2835518419742584,False,0.13157469034194946,0.3200973570346832,0.30008623003959656,0.13617663085460663,0.2181314304471016,0.30008623003959656,0.0725817084312439,False,0.20756326615810394,0.2835518419742584
E81_r2_p25,A549::TAK901::dose=100.0,A549,TAK901,100.0,seen_context_new_perturbation,57,E83::E81_r2_p25::A549::TAK901::dose=100.0::CPA_RDKIT::pred,0.2900553941726684,False,0.12263216823339462,0.3137397766113281,0.3569486141204834,0.13692928850650787,0.24693895131349564,0.3569486141204834,0.15904352068901062,False,0.2063437812030315,0.2900553941726684
E81_r2_p25,A549::TAK901::dose=1000.0,A549,TAK901,1000.0,seen_context_new_perturbation,54,E83::E81_r2_p25::A549::TAK901::dose=1000.0::CPA_RDKIT::pred,0.2908306419849396,False,0.13652276992797852,0.3085506856441498,0.34955957531929016,0.15571720898151398,0.25263839215040207,0.34955957531929016,0.16303543746471405,False,0.21367670595645905,0.2908306419849396
E81_r2_p25,A549::TAK901::dose=10000.0,A549,TAK901,10000.0,seen_context_new_perturbation,73,E83::E81_r2_p25::A549::TAK901::dose=10000.0::CPA_RDKIT::pred,0.2970339953899383,False,0.16766442358493805,0.31820687651634216,0.34242552518844604,0.16798904538154602,0.25520728528499603,0.34242552518844604,0.18177230656147003,False,0.23234920948743817,0.2970339953899383
E81_r2_p25,A549::Tanespimycin::dose=10.0,A549,Tanespimycin,10.0,seen_context_new_perturbation,110,E83::E81_r2_p25::A549::Tanespimycin::dose=10.0::CPA_RDKIT::pred,0.2818609476089477,False,0.0910867303609848,0.293062299489975,0.29451191425323486,0.10297610610723495,0.1987440101802349,0.29451191425323486,0.07369588315486908,False,0.18647383898496625,0.2818609476089477
E81_r2_p25,A549::Tanespimycin::dose=100.0,A549,Tanespimycin,100.0,seen_context_new_perturbation,121,E83::E81_r2_p25::A549::Tanespimycin::dose=100.0::CPA_RDKIT::pred,0.2833715975284576,False,0.10787021368741989,0.2913307547569275,0.2889379560947418,0.08143465220928192,0.18518630415201187,0.2889379560947418,0.10999160259962082,False,0.19562090560793874,0.2833715975284576
