fold_id,model,epoch,train_mse,validation_mse
Liang_context_holdout_1_DM2_1,scGPT,1,4.624263147513072,0.6455410122871399
Liang_context_holdout_1_DM2_1,scGPT,2,0.24304228772719702,0.05939820408821106
Liang_context_holdout_1_DM2_1,scGPT,3,0.032550557516515255,0.025402983650565147
Liang_context_holdout_1_DM2_1,scGPT,4,0.018289418735851843,0.010881409049034119
Liang_context_holdout_1_DM2_1,scGPT,5,0.008852727245539427,0.007659426424652338
Liang_context_holdout_1_DM2_1,scGPT,6,0.008618231241901716,0.007801603060215712
Liang_context_holdout_1_DM2_1,scGPT,7,0.009462398399288455,0.01243498083204031
Liang_context_holdout_1_DM2_1,scGPT,8,0.009626859799027443,0.007576365955173969
Liang_context_holdout_1_DM2_1,scGPT,9,0.008950809792925915,0.010094502940773964
Liang_context_holdout_1_DM2_1,scGPT,10,0.009069018376370272,0.00786459632217884
Liang_context_holdout_1_DM2_1,GEARS,1,0.013187623582780361,0.010569502599537373
Liang_context_holdout_1_DM2_1,GEARS,2,0.01044407207518816,0.01010657288134098
Liang_context_holdout_1_DM2_1,GEARS,3,0.008830290287733078,0.009860096499323845
Liang_context_holdout_1_DM2_1,GEARS,4,0.008029077745353183,0.009774287231266499
Liang_context_holdout_1_DM2_1,GEARS,5,0.007366013169909517,0.00953008234500885
Liang_context_holdout_1_DM2_1,GEARS,6,0.006947612700363,0.009262851439416409
Liang_context_holdout_1_DM2_1,GEARS,7,0.0065683213373025255,0.008558751083910465
Liang_context_holdout_1_DM2_1,GEARS,8,0.005733417812734842,0.007657723966985941
Liang_context_holdout_1_DM2_1,GEARS,9,0.005968395853415132,0.006313221994787455
Liang_context_holdout_1_DM2_1,GEARS,10,0.005453502293676138,0.005799381528049707
Liang_context_holdout_1_DM2_1,GEARS,11,0.00530970321657757,0.005605542566627264
Liang_context_holdout_1_DM2_1,GEARS,12,0.005989512894302607,0.005522915627807379
Liang_context_holdout_1_DM2_1,GEARS,13,0.005851034540683031,0.005555212032049894
Liang_context_holdout_1_DM2_1,GEARS,14,0.005354804530118902,0.005710183642804623
Liang_context_holdout_1_DM2_1,GEARS,15,0.0055185015468547744,0.005621462129056454
Liang_context_holdout_1_DM2_1,GEARS,16,0.005531396018341184,0.0060290382243692875
Liang_context_holdout_1_DM2_1,GEARS,17,0.005626133022209008,0.005845567211508751
Liang_context_holdout_1_DM2_1,GEARS,18,0.00542150903493166,0.005518835969269276
Liang_context_holdout_1_DM2_1,GEARS,19,0.005226232421894868,0.005606585647910833
Liang_context_holdout_1_DM2_1,GEARS,20,0.00551824892560641,0.005462625529617071
Liang_context_holdout_1_DM2_1,GEARS,21,0.004955472036575277,0.005558140110224485
Liang_context_holdout_1_DM2_1,GEARS,22,0.00550152260499696,0.005295152310281992
Liang_context_holdout_1_DM2_1,GEARS,23,0.005407655223583181,0.0053543210960924625
Liang_context_holdout_1_DM2_1,GEARS,24,0.005606878316029906,0.005574414972215891
Liang_context_holdout_1_DM2_1,GEARS,25,0.005157133098691702,0.005291255656629801
Liang_context_holdout_1_DM2_1,GEARS,26,0.0055428272268424434,0.005389360245317221
Liang_context_holdout_1_DM2_1,GEARS,27,0.004951930061603586,0.005284366197884083
Liang_context_holdout_1_DM2_1,GEARS,28,0.0051234195319314795,0.005432032980024815
Liang_context_holdout_1_DM2_1,GEARS,29,0.005616665507356326,0.005420725326985121
Liang_context_holdout_1_DM2_1,GEARS,30,0.005426658239836494,0.005517960991710424
Liang_context_holdout_1_DM2_1,GEARS,31,0.0057931832658747835,0.005762835498899221
Liang_context_holdout_1_DM2_1,GEARS,32,0.005124776236092051,0.0063088806346058846
Liang_context_holdout_1_DM2_1,GEARS,33,0.005230009478206436,0.005866105202585459
Liang_context_holdout_2_DM2_2,scGPT,1,4.821966568628947,0.329468309879303
Liang_context_holdout_2_DM2_2,scGPT,2,0.1985143944621086,0.0758289098739624
Liang_context_holdout_2_DM2_2,scGPT,3,0.03627179376780987,0.007896424271166325
Liang_context_holdout_2_DM2_2,scGPT,4,0.012116841661433378,0.015875032171607018
Liang_context_holdout_2_DM2_2,scGPT,5,0.012998912328233322,0.008699119091033936
Liang_context_holdout_2_DM2_2,scGPT,6,0.007878956695397695,0.00750985462218523
Liang_context_holdout_2_DM2_2,scGPT,7,0.007258121234675248,0.007438784930855036
Liang_context_holdout_2_DM2_2,scGPT,8,0.007143432041630149,0.007495117373764515
Liang_context_holdout_2_DM2_2,scGPT,9,0.007050080535312493,0.0072684683836996555
Liang_context_holdout_2_DM2_2,scGPT,10,0.007187084062024951,0.007403285708278418
Liang_context_holdout_2_DM2_2,GEARS,1,0.012682635337114334,0.01039062812924385
Liang_context_holdout_2_DM2_2,GEARS,2,0.00915810139849782,0.009849237278103828
Liang_context_holdout_2_DM2_2,GEARS,3,0.00885724020190537,0.009411177597939968
Liang_context_holdout_2_DM2_2,GEARS,4,0.007734893898790081,0.008971394039690495
Liang_context_holdout_2_DM2_2,GEARS,5,0.006926019676029682,0.008359943516552448
Liang_context_holdout_2_DM2_2,GEARS,6,0.006175084815671046,0.007663466036319733
Liang_context_holdout_2_DM2_2,GEARS,7,0.006259979835400979,0.00697400514036417
Liang_context_holdout_2_DM2_2,GEARS,8,0.005731528004010518,0.006206186022609472
Liang_context_holdout_2_DM2_2,GEARS,9,0.005826014947767059,0.00566123565658927
Liang_context_holdout_2_DM2_2,GEARS,10,0.0055114468559622765,0.005204887595027685
Liang_context_holdout_2_DM2_2,GEARS,11,0.005259512768437465,0.0051468671299517155
Liang_context_holdout_2_DM2_2,GEARS,12,0.006001110731934507,0.005091945640742779
Liang_context_holdout_2_DM2_2,GEARS,13,0.0054065158280233545,0.005601142067462206
Liang_context_holdout_2_DM2_2,GEARS,14,0.005527836969122291,0.00532463937997818
Liang_context_holdout_2_DM2_2,GEARS,15,0.005487864604219794,0.005146755371242762
Liang_context_holdout_2_DM2_2,GEARS,16,0.005157907803853353,0.004970096051692963
Liang_context_holdout_2_DM2_2,GEARS,17,0.005308019618193309,0.005141825880855322
Liang_context_holdout_2_DM2_2,GEARS,18,0.005161815943817298,0.005053642671555281
Liang_context_holdout_2_DM2_2,GEARS,19,0.00538922722140948,0.005028658080846071
Liang_context_holdout_2_DM2_2,GEARS,20,0.004840318346396089,0.005068651400506496
Liang_context_holdout_2_DM2_2,GEARS,21,0.005040673539042473,0.004952182527631521
Liang_context_holdout_2_DM2_2,GEARS,22,0.005222853894035022,0.004940256010740995
Liang_context_holdout_2_DM2_2,GEARS,23,0.00525935545253257,0.0049689277075231075
Liang_context_holdout_2_DM2_2,GEARS,24,0.0051923896341274185,0.005131745245307684
Liang_context_holdout_2_DM2_2,GEARS,25,0.005222117217878501,0.005513232666999102
Liang_context_holdout_2_DM2_2,GEARS,26,0.005221947872390349,0.005130561534315348
Liang_context_holdout_2_DM2_2,GEARS,27,0.005014101353784402,0.005021700169891119
Liang_context_holdout_2_DM2_2,GEARS,28,0.005163858101392786,0.005170016083866358
Liang_context_holdout_3_DM2_3,scGPT,1,1.8420959797998269,0.16148784756660461
Liang_context_holdout_3_DM2_3,scGPT,2,0.04431449552066624,0.019061654806137085
Liang_context_holdout_3_DM2_3,scGPT,3,0.026147800342490275,0.059835612773895264
Liang_context_holdout_3_DM2_3,scGPT,4,0.03320907490948836,0.009296218864619732
Liang_context_holdout_3_DM2_3,scGPT,5,0.02239907377709945,0.02854655683040619
Liang_context_holdout_3_DM2_3,scGPT,6,0.017918342724442482,0.008422871120274067
Liang_context_holdout_3_DM2_3,scGPT,7,0.01088808694233497,0.00917817559093237
Liang_context_holdout_3_DM2_3,scGPT,8,0.009619511353472868,0.009443427436053753
Liang_context_holdout_3_DM2_3,scGPT,9,0.00980351958423853,0.008603512309491634
Liang_context_holdout_3_DM2_3,GEARS,1,0.013134188173959652,0.011638783849775791
Liang_context_holdout_3_DM2_3,GEARS,2,0.0104832014379402,0.010851911269128323
Liang_context_holdout_3_DM2_3,GEARS,3,0.008934130426496267,0.010158664546906948
Liang_context_holdout_3_DM2_3,GEARS,4,0.008192726333315173,0.009603142738342285
Liang_context_holdout_3_DM2_3,GEARS,5,0.007242849795147777,0.00902087427675724
Liang_context_holdout_3_DM2_3,GEARS,6,0.006682352007677157,0.008353776298463345
Liang_context_holdout_3_DM2_3,GEARS,7,0.006187917121375601,0.007621524389833212
Liang_context_holdout_3_DM2_3,GEARS,8,0.005913713791718085,0.006634201388806105
Liang_context_holdout_3_DM2_3,GEARS,9,0.005445864051580429,0.006074321456253529
Liang_context_holdout_3_DM2_3,GEARS,10,0.005525692676504453,0.005542459897696972
Liang_context_holdout_3_DM2_3,GEARS,11,0.005108258842180173,0.0054603456519544125
Liang_context_holdout_3_DM2_3,GEARS,12,0.0050582406887163716,0.005388751160353422
Liang_context_holdout_3_DM2_3,GEARS,13,0.005056297328944008,0.005463222041726112
Liang_context_holdout_3_DM2_3,GEARS,14,0.004903021578987439,0.005810119211673737
Liang_context_holdout_3_DM2_3,GEARS,15,0.005201609572395682,0.00553012453019619
Liang_context_holdout_3_DM2_3,GEARS,16,0.0050837253996481495,0.005510314833372831
Liang_context_holdout_3_DM2_3,GEARS,17,0.005200818491478761,0.005472229328006506
Liang_context_holdout_3_DM2_3,GEARS,18,0.0048631377673397464,0.0053495364263653755
Liang_context_holdout_3_DM2_3,GEARS,19,0.005081300623714924,0.005435817409306765
Liang_context_holdout_3_DM2_3,GEARS,20,0.005160688034569223,0.005687052384018898
Liang_context_holdout_3_DM2_3,GEARS,21,0.004727942791456978,0.005347718019038439
Liang_context_holdout_3_DM2_3,GEARS,22,0.004948699846863747,0.005200769752264023
Liang_context_holdout_3_DM2_3,GEARS,23,0.0049646922852844,0.005178964696824551
Liang_context_holdout_3_DM2_3,GEARS,24,0.004852911224588752,0.005211074836552143
Liang_context_holdout_3_DM2_3,GEARS,25,0.005253015163665016,0.005228355061262846
Liang_context_holdout_3_DM2_3,GEARS,26,0.004906556258598964,0.005625016987323761
Liang_context_holdout_3_DM2_3,GEARS,27,0.005212502709279458,0.005753959994763136
Liang_context_holdout_3_DM2_3,GEARS,28,0.004997364788626631,0.005502931773662567
Liang_context_holdout_3_DM2_3,GEARS,29,0.005102819297462702,0.0053474740125238895
Liang_context_holdout_4_DM2_4,scGPT,1,4.505142132441203,0.38960495591163635
Liang_context_holdout_4_DM2_4,scGPT,2,0.20021598848203817,0.11151637881994247
Liang_context_holdout_4_DM2_4,scGPT,3,0.02988349087536335,0.018706131726503372
Liang_context_holdout_4_DM2_4,scGPT,4,0.01297946289802591,0.009142071940004826
Liang_context_holdout_4_DM2_4,scGPT,5,0.010920587151000897,0.008978386409580708
Liang_context_holdout_4_DM2_4,scGPT,6,0.01005028118379414,0.01580522395670414
Liang_context_holdout_4_DM2_4,scGPT,7,0.011987357710798582,0.009043662808835506
Liang_context_holdout_4_DM2_4,scGPT,8,0.009459464345127344,0.00834595412015915
Liang_context_holdout_4_DM2_4,scGPT,9,0.009219698685531815,0.008999643847346306
Liang_context_holdout_4_DM2_4,scGPT,10,0.009196245577186346,0.008985471911728382
Liang_context_holdout_4_DM2_4,GEARS,1,0.014154827843109766,0.011276895180344582
Liang_context_holdout_4_DM2_4,GEARS,2,0.010548860300332308,0.010708743706345558
Liang_context_holdout_4_DM2_4,GEARS,3,0.009165596993019184,0.010177682153880596
Liang_context_holdout_4_DM2_4,GEARS,4,0.008245637950797876,0.009828309528529644
Liang_context_holdout_4_DM2_4,GEARS,5,0.007512154833724101,0.00941612757742405
Liang_context_holdout_4_DM2_4,GEARS,6,0.007085887560000022,0.008878321386873722
Liang_context_holdout_4_DM2_4,GEARS,7,0.006644228007644415,0.007733615580946207
Liang_context_holdout_4_DM2_4,GEARS,8,0.006061914764965574,0.006562239024788141
Liang_context_holdout_4_DM2_4,GEARS,9,0.0061138335925837355,0.005841543432325125
Liang_context_holdout_4_DM2_4,GEARS,10,0.0055395377178986864,0.005554198753088713
Liang_context_holdout_4_DM2_4,GEARS,11,0.005447137635201216,0.005626380443572998
Liang_context_holdout_4_DM2_4,GEARS,12,0.0057024729903787374,0.0059771351516246796
Liang_context_holdout_4_DM2_4,GEARS,13,0.00543822324834764,0.0061354427598416805
Liang_context_holdout_4_DM2_4,GEARS,14,0.005368192447349429,0.005951731000095606
Liang_context_holdout_4_DM2_4,GEARS,15,0.0057294979536285,0.005734406411647797
Liang_context_holdout_4_DM2_4,GEARS,16,0.0052454976830631495,0.005710409488528967
Liang_context_holdout_5_DM2_5,scGPT,1,3.348626693089803,0.2721273601055145
Liang_context_holdout_5_DM2_5,scGPT,2,0.3429906542102496,0.053637441247701645
Liang_context_holdout_5_DM2_5,scGPT,3,0.05758552563687166,0.014559745788574219
Liang_context_holdout_5_DM2_5,scGPT,4,0.017502281659593184,0.010089105926454067
Liang_context_holdout_5_DM2_5,scGPT,5,0.016001702131082613,0.012538581155240536
Liang_context_holdout_5_DM2_5,scGPT,6,0.009378593337411681,0.008036809973418713
Liang_context_holdout_5_DM2_5,scGPT,7,0.008629263301069537,0.0066611068323254585
Liang_context_holdout_5_DM2_5,scGPT,8,0.008583467143277327,0.007899876683950424
Liang_context_holdout_5_DM2_5,scGPT,9,0.00775683104681472,0.006745912134647369
Liang_context_holdout_5_DM2_5,scGPT,10,0.007811514815936486,0.00652420474216342
Liang_context_holdout_5_DM2_5,GEARS,1,0.013515718281269073,0.009920114651322365
Liang_context_holdout_5_DM2_5,GEARS,2,0.010346073191612959,0.00935808103531599
Liang_context_holdout_5_DM2_5,GEARS,3,0.009244377880046764,0.008761837147176266
Liang_context_holdout_5_DM2_5,GEARS,4,0.008284452992180983,0.008414005860686302
Liang_context_holdout_5_DM2_5,GEARS,5,0.007698947486157219,0.008099163882434368
Liang_context_holdout_5_DM2_5,GEARS,6,0.006875159839789073,0.007520872633904219
Liang_context_holdout_5_DM2_5,GEARS,7,0.006311398309965928,0.006722270976752043
Liang_context_holdout_5_DM2_5,GEARS,8,0.006126722088083625,0.0061654336750507355
Liang_context_holdout_5_DM2_5,GEARS,9,0.005560360383242369,0.005971855949610472
Liang_context_holdout_5_DM2_5,GEARS,10,0.005517630527416865,0.005858771502971649
Liang_context_holdout_5_DM2_5,GEARS,11,0.0055720931850373745,0.005671300925314426
Liang_context_holdout_5_DM2_5,GEARS,12,0.005946579622104764,0.005598001182079315
Liang_context_holdout_5_DM2_5,GEARS,13,0.005526815618698795,0.005840552505105734
Liang_context_holdout_5_DM2_5,GEARS,14,0.005483287774647276,0.005926485639065504
Liang_context_holdout_5_DM2_5,GEARS,15,0.0056108415592461824,0.006358366459608078
Liang_context_holdout_5_DM2_5,GEARS,16,0.005275348589445154,0.006151607725769281
Liang_context_holdout_5_DM2_5,GEARS,17,0.005213133602713545,0.00608805799856782
