seed,model,epoch,train_mse,validation_mse
3410,scGPT,1,0.23953411652085682,0.0094098845962435011
3410,scGPT,2,0.017773518835504851,0.0097127551678568118
3410,scGPT,3,0.018209960420305531,0.0097541829881568742
3410,scGPT,4,0.017891288610796134,0.0095219631368915238
3410,GEARS,1,0.020171482457468908,0.0098892307840287678
3410,GEARS,2,0.01740876487456262,0.0099914412790288523
3410,GEARS,3,0.016975818527862431,0.010161155927926302
3410,GEARS,4,0.01680518511372308,0.0099277501460164792
3410,GEARS,5,0.01659542272488276,0.0098298815544694655
3410,GEARS,6,0.016475840890780091,0.0099403162642071642
3410,GEARS,7,0.016435429376239579,0.0098175770758340761
3410,GEARS,8,0.016292733807737627,0.0099994562721500788
3410,GEARS,9,0.016122929441432159,0.0098376872017979615
3410,GEARS,10,0.01607430223375559,0.010032757542406519
3410,GEARS,11,0.015861688678463302,0.0097552910136679809
3410,GEARS,12,0.015778492949903012,0.010170050881182153
3410,GEARS,13,0.015726405599464973,0.009835300718744595
3410,GEARS,14,0.015567636272559563,0.0098102690807233255
3410,GEARS,15,0.015419555082917213,0.0098271708780278758
3410,GEARS,16,0.015448348627736171,0.0098700890162338809
3410,GEARS,17,0.015356382650012771,0.0098014459945261478
3411,scGPT,1,0.30664297776917615,0.0096394383814185861
3411,scGPT,2,0.017857958097010851,0.010434591056158146
3411,scGPT,3,0.017820255861928067,0.0098589830410977207
3411,scGPT,4,0.017982635383183756,0.0095664225518703461
3411,scGPT,5,0.018194548925384878,0.0094544980209320777
3411,scGPT,6,0.01786857455347975,0.010118461353704334
3411,scGPT,7,0.017785338778048755,0.0094496565715720248
3411,scGPT,8,0.017848116035262745,0.0095236602704972025
3411,scGPT,9,0.017864224283645549,0.0094332745298743251
3411,scGPT,10,0.017747218844791253,0.0098524922194580238
3411,GEARS,1,0.019920275624220569,0.0096652180422097441
3411,GEARS,2,0.017381149996072053,0.0099144785354534793
3411,GEARS,3,0.017012643084550898,0.010101286430532734
3411,GEARS,4,0.017054596248393259,0.0099167583820720506
3411,GEARS,5,0.01678084327528874,0.010068226419389249
3411,GEARS,6,0.016529606732850272,0.0098875892814248804
3411,GEARS,7,0.016476738701264062,0.0099907090732206903
