panel_id,support,architecture,seed,best_epoch,best_validation_mse,pretrained_tensors,model_key,n_query_predictions,n_unique_vectors_at_1e-6,max_coordinate_std,all_finite,query_graphs_containing_y,n_go_edges,n_coexpression_edges
H01,5,scGPT,3407,2,0.011184216902145872,129.0,scGPT_seed3407,840,840,0.010132062248885632,True,0,,
H01,5,GEARS,3407,1,0.01273760033528442,,GEARS_seed3407,840,828,0.02456541545689106,True,0,1261.0,4074.0
H01,5,scGPT,3408,5,0.01119026610546786,129.0,scGPT_seed3408,840,840,0.0013530562864616513,True,0,,
H01,5,GEARS,3408,2,0.012495485195161207,,GEARS_seed3408,840,823,0.0885016992688179,True,0,1261.0,4074.0
H01,5,scGPT,3409,4,0.011169846675804129,129.0,scGPT_seed3409,840,840,0.01078543160110712,True,0,,
H01,5,GEARS,3409,1,0.012765832063134598,,GEARS_seed3409,840,824,0.0229936670511961,True,0,1261.0,4074.0
