dataset_name,dataset_family,score_name,score_type,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse,aurc,oracle_aurc,random_aurc,excess_aurc,aligned_rho_ci_low,aligned_rho_ci_high,partial_rho_ci_low,partial_rho_ci_high,n_bootstrap
Frangieh,gene_main,context_similarity_score,confidence,1266,0.2117626583164111,-0.3701249974790302,0.7973336548301498,-0.25972942371273616,1.007441180717959,0.056114424976423286,0.0552735857435577,0.04510401932543111,0.056114424976423286,0.010169566418126594,0.1634434758676421,0.2650208065638319,-0.3093261473904372,-0.2108662603408612,1000
Frangieh,gene_main,historical_residual_risk,risk,2532,0.0998475219461209,-0.17653729692226786,0.7973336548301498,-0.014018199650077872,2.347316619868708,0.056114424976423286,0.05347819584628766,0.045099933026024476,0.056114424976423286,0.008378262820263181,0.05822478968875317,0.14240790783428903,-0.05995247647006811,0.030127676718556224,1000
Frangieh,gene_main,learned_risk_score,risk,1266,0.8648511237518386,0.26352348980275253,0.7973336548301498,0.783357122581976,11.799897310562816,0.056114424976423286,0.04889796436717799,0.04510401932543111,0.056114424976423286,0.0037939450417468837,0.8350983604218915,0.8917754324321897,0.7455115292628453,0.8202130467678198,1000
Frangieh,gene_main,model_disagreement_risk,risk,2532,0.8565873375880158,0.40175464801463706,0.7973336548301498,0.8294648622317373,12.562269503408334,0.056114424976423286,0.04617901208017407,0.045099933026024476,0.056114424976423286,0.0010790790541495912,0.8431782381335726,0.8682396978509628,0.8185270026952933,0.839531256642613,1000
Frangieh,gene_main,ood_distance_risk,risk,1266,-0.2747774510994981,-0.5800501251388274,0.7973336548301498,-0.5209503420666699,-2.565625588956088,0.056114424976423286,0.05870344816048441,0.04510401932543111,0.056114424976423286,0.013599428835053301,-0.3247475551464937,-0.2275612297092538,-0.5566651560590203,-0.4831211997774508,1000
Frangieh,gene_main,prediction_magnitude_risk,risk,1266,-0.3507685666010016,-0.4537801325584498,0.7973336548301498,-0.6383872101924566,2.710827001295432,0.056114424976423286,0.05573821703304349,0.04510401932543111,0.056114424976423286,0.010634197707612383,-0.411798208328202,-0.2886181497448305,-0.6782513958344935,-0.596563877075495,1000
Frangieh,gene_main,protocol_v0_2_family_confidence,confidence,1266,0.582722177199959,0.3175579575788219,0.7973336548301498,0.4738196230565,5.03319614894932,0.056114424976423286,0.04934557719858976,0.04510401932543111,0.056114424976423286,0.0042415578731586495,0.5365284863655645,0.6210967917271235,0.43038450245084026,0.5103743906753211,1000
Frangieh,gene_main,protocol_v0_2_with_stability_confidence,confidence,1266,0.21806961424507265,-0.07977993121281511,0.7973336548301498,-0.05687446456028351,1.9036752362149947,0.056114424976423286,0.05404768736253175,0.04510401932543111,0.056114424976423286,0.008943668037100644,0.15462362764463095,0.27283330537615025,-0.1109766414673192,0.0022147450663781406,1000
Frangieh,gene_main,random_score,confidence,2532,-0.011015132544948042,0.0012435724897150856,0.7973336548301498,0.00012012344262521495,0.21672123913133215,0.056114424976423286,0.05715865278545505,0.045099933026024476,0.056114424976423286,0.012058719759430576,-0.05190781899601812,0.02843605965225677,-0.03551507676990961,0.0367939665939828,1000
Frangieh,gene_main,simple_combined_confidence,confidence,1266,0.5978203359678955,0.2784798885879454,0.7973336548301498,0.5019014701169814,11.363082832461126,0.056114424976423286,0.0482612991657001,0.04510401932543111,0.056114424976423286,0.0031572798402689922,0.5558950601013438,0.63614466725072,0.45843810173112065,0.541404587147836,1000
Frangieh,gene_main,support_count_score,confidence,1266,0.36903887380035855,0.6404268365996503,0.7973336548301498,0.6068277624020126,1.6855163433345537,0.056114424976423286,0.05317404620788887,0.04510401932543111,0.056114424976423286,0.00807002688245776,0.315108806756666,0.4173434719528972,0.5709865396471123,0.6337506447510061,1000
LaraAstiasoHuntly2023_exvivo,gene_main,context_similarity_score,confidence,646,0.4383853887185224,-0.06776071507819331,0.48600591575080226,0.21243180525857464,49.64390085199511,1.2617233380740374,0.6612623901267339,0.3714294079460947,1.2617233380740374,0.28983298218063924,0.3726892378028851,0.5004721143565133,0.14124663997747725,0.27693834952145663,1000
LaraAstiasoHuntly2023_exvivo,gene_main,historical_residual_risk,risk,1292,0.14591474454085285,0.4311544766087073,0.4860059157508022,0.33364923716878236,-1.4525304152908523,1.2617233380740374,1.5635399981430753,0.370980531910111,1.2617233380740374,1.1925594662329644,0.0836780519807938,0.20465485176181458,0.2834173537497321,0.381691064002531,1000
LaraAstiasoHuntly2023_exvivo,gene_main,learned_risk_score,risk,646,0.7804269097469148,0.47214565156072075,0.48600591575080226,0.743199482684164,58.556851144431626,1.2617233380740374,0.46551764810475804,0.3714294079460947,1.2617233380740374,0.09408824015866335,0.7386203900484991,0.8144310617561592,0.6994995353666354,0.784133324350254,1000
LaraAstiasoHuntly2023_exvivo,gene_main,model_disagreement_risk,risk,1292,0.23974821610925323,0.41482019659697894,0.4860059157508022,0.37573394370140906,-1.470584863568181,1.2617233380740374,1.098929944001948,0.370980531910111,1.2617233380740374,0.7279494120918371,0.1858339601653086,0.29198670050412906,0.33081406429583254,0.41933298093811827,1000
LaraAstiasoHuntly2023_exvivo,gene_main,ood_distance_risk,risk,646,0.4035924302964815,0.2106731639846892,0.48600591575080226,0.36664496370303434,32.75965434535593,1.2617233380740374,0.8248564397424919,0.3714294079460947,1.2617233380740374,0.4534270317963972,0.32651247683818,0.476538876551283,0.29480792943191414,0.4412389691625888,1000
LaraAstiasoHuntly2023_exvivo,gene_main,prediction_magnitude_risk,risk,646,0.24854234550976767,0.4256343099177928,0.48600591575080226,0.4079543622736476,1.1004687691810504,1.2617233380740374,1.50844926047392,0.3714294079460947,1.2617233380740374,1.1370198525278252,0.1692122683225706,0.3363939876401294,0.34661355854448883,0.469504047817317,1000
LaraAstiasoHuntly2023_exvivo,gene_main,protocol_v0_2_family_confidence,confidence,646,0.5631508494546715,0.15322965816819598,0.48600591575080226,0.4429521371521735,56.186237814516154,1.2617233380740374,0.5341259895890578,0.3714294079460947,1.2617233380740374,0.16269658164296308,0.4989358486674755,0.620518213402237,0.3761494043300421,0.5056758609884542,1000
LaraAstiasoHuntly2023_exvivo,gene_main,protocol_v0_2_with_stability_confidence,confidence,646,0.6159074096137463,0.28453037183279345,0.48600591575080226,0.5398863817714411,55.368249624945236,1.2617233380740374,0.511807103315094,0.3714294079460947,1.2617233380740374,0.14037769536899936,0.5571907369594336,0.6658235391329506,0.48142468982499853,0.5934205183590777,1000
LaraAstiasoHuntly2023_exvivo,gene_main,random_score,confidence,1292,-0.01129674073370241,0.01407857064394817,0.4860059157508022,-0.002023115468659226,-4.322123251506309,1.2617233380740374,1.3278700670019845,0.370980531910111,1.2617233380740374,0.9568895350918736,-0.06635557193259908,0.044682298711593495,-0.060616024567234965,0.0484170811096691,1000
LaraAstiasoHuntly2023_exvivo,gene_main,simple_combined_confidence,confidence,646,0.6939627425793577,0.33623105605572473,0.48600591575080226,0.6251722421312844,57.238780452614094,1.2617233380740374,0.48066827059398876,0.3714294079460947,1.2617233380740374,0.10923886264789406,0.6484673592082442,0.7364150707973298,0.5734567996482783,0.6731615368308895,1000
LaraAstiasoHuntly2023_exvivo,gene_main,support_count_score,confidence,646,0.07597508289757077,0.013554346731184464,0.48600591575080226,0.05134443532218119,4.9522399372695105,1.2617233380740374,1.022918889567973,0.3714294079460947,1.2617233380740374,0.6514894816218784,-0.0010019864970498794,0.15423528800508787,-0.021507908488191896,0.1241669868626695,1000
LaraAstiasoHuntly2023_invivo,gene_main,context_similarity_score,confidence,750,-0.21860789687651308,0.32108285894578287,0.6342139281951765,0.06954188858086488,0.33681099188421204,5.023519915923288,8.14747435953835,1.4947340360522943,5.023519915923288,6.652740323486055,-0.2909841232041226,-0.14134869020662733,0.0026064965647735715,0.12955348118737017,1000
LaraAstiasoHuntly2023_invivo,gene_main,historical_residual_risk,risk,1500,0.21006948225075936,0.24246549290833058,0.6342139281951765,0.27448644699594266,6.656466134487678,5.023519915923289,5.179540472600129,1.4931472530530585,5.023519915923289,3.6863932195470706,0.15975296443304823,0.2573159098326997,0.2298492456428505,0.3209294853781711,1000
LaraAstiasoHuntly2023_invivo,gene_main,learned_risk_score,risk,750,0.7800818696595678,0.1870427969552187,0.6342139281951765,0.6619947135969285,43.797793127023795,5.023519915923288,2.1118613571276224,1.4947340360522943,5.023519915923288,0.6171273210753281,0.7441886812164605,0.8156056045071374,0.6068798020099463,0.7120103532978026,1000
LaraAstiasoHuntly2023_invivo,gene_main,model_disagreement_risk,risk,1500,0.4520894823845625,0.11026128293942732,0.6342139281951765,0.351200135172332,21.030213505919296,5.023519915923289,3.310878767076424,1.4931472530530585,5.023519915923289,1.8177315140233654,0.40775956564117627,0.49339105782324866,0.3041299672174739,0.3966109114706772,1000
LaraAstiasoHuntly2023_invivo,gene_main,ood_distance_risk,risk,750,-0.10200467880522006,0.2104501157790406,0.6342139281951765,0.07652673008032743,-2.4044018267204232,5.023519915923288,6.224361690994417,1.4947340360522943,5.023519915923288,4.729627654942123,-0.17356928377984604,-0.026942828245853263,0.008004917481729611,0.1396871736508045,1000
LaraAstiasoHuntly2023_invivo,gene_main,prediction_magnitude_risk,risk,750,0.4049950752978066,0.19568652172314277,0.6342139281951765,0.37929019206891545,21.419497761661113,5.023519915923288,3.8822156858790184,1.4947340360522943,5.023519915923288,2.387481649826724,0.3367235679529816,0.4705666486140909,0.31597427812980955,0.4423502091693973,1000
LaraAstiasoHuntly2023_invivo,gene_main,protocol_v0_2_family_confidence,confidence,750,0.394161942326989,0.2037191631970052,0.6342139281951765,0.35678268928832174,12.513362146262875,5.023519915923288,3.5141527693793,1.4947340360522943,5.023519915923288,2.0194187333270057,0.3295347153304069,0.45479034725959977,0.28980313579931954,0.42373866525018,1000
LaraAstiasoHuntly2023_invivo,gene_main,protocol_v0_2_with_stability_confidence,confidence,750,0.2721403351617761,0.25779382841793175,0.6342139281951765,0.3238364077842462,9.695537516894715,5.023519915923288,3.958274172258938,1.4947340360522943,5.023519915923288,2.463540136206644,0.21110880204646731,0.33581587400024765,0.2637125422929892,0.3875223005874174,1000
LaraAstiasoHuntly2023_invivo,gene_main,random_score,confidence,1500,-0.0016293957547782465,-0.012351534810864697,0.6342139281951765,-0.0019461973549221294,0.7980783574831786,5.023519915923289,5.145628159832413,1.4931472530530585,5.023519915923289,3.652480906779355,-0.05141305068915759,0.04798440774191686,-0.054075298417465445,0.05000500034917143,1000
LaraAstiasoHuntly2023_invivo,gene_main,simple_combined_confidence,confidence,750,0.4548679899136103,0.2086495457495892,0.6342139281951765,0.4011816376983968,16.448463188165704,5.023519915923288,3.0934967742234596,1.4947340360522943,5.023519915923288,1.5987627381711653,0.39935432247236186,0.507795036750806,0.34015265136371253,0.45665652780144517,1000
LaraAstiasoHuntly2023_invivo,gene_main,support_count_score,confidence,750,0.21287594881667626,0.07830127478718288,0.6342139281951765,0.16290787940951,12.81289043851817,5.023519915923288,3.980682482448392,1.4947340360522943,5.023519915923288,2.485948446396098,0.14867371123588724,0.2773390945988649,0.08621054626597523,0.23179315698481343,1000
McFarlandTsherniak2020,chem_robust,context_similarity_score,confidence,2326,-0.0779601289189972,0.20369511673923107,0.7954459780613539,0.12078249431579827,1.2442063090439857,1.5409755797887161,1.7089788764781075,0.8074088133760674,1.5409755797887161,0.9015700631020401,-0.1172527356063307,-0.035522260127526975,0.08256050061119453,0.1574269226876857,1000
McFarlandTsherniak2020,chem_robust,historical_residual_risk,risk,4652,0.4258179662994646,0.07153097543646456,0.7954459780613536,0.26355627936067133,16.236172583218785,1.5409755797887161,1.2081362942812786,0.807268148341914,1.5409755797887161,0.4008681459393646,0.39987346749225516,0.45145033529944256,0.23529709326109216,0.2900904105616461,1000
McFarlandTsherniak2020,chem_robust,learned_risk_score,risk,2326,0.5872170678961859,-0.03504501245724866,0.7954459780613539,0.28526326972900856,18.63865053040275,1.5409755797887161,1.0468608221158706,0.8074088133760674,1.5409755797887161,0.2394520087398032,0.5583153129914027,0.6155053865311567,0.24052827273143348,0.321410656248174,1000
McFarlandTsherniak2020,chem_robust,model_disagreement_risk,risk,4652,0.15177943109122552,-0.0432513914990991,0.7954459780613536,0.08541110229715608,5.219044123710303,1.5409755797887161,1.3883786985502549,0.807268148341914,1.5409755797887161,0.5811105502083409,0.12401056729644219,0.1785827589250654,0.0555050047077029,0.11394238996890252,1000
McFarlandTsherniak2020,chem_robust,ood_distance_risk,risk,2326,0.05395855718211796,0.37672304937421774,0.7954459780613539,0.23983455970761935,1.7688018152955907,1.5409755797887161,1.482999938868177,0.8074088133760674,1.5409755797887161,0.6755911254921095,0.012012987753475125,0.09341731210743758,0.19250103405836058,0.2824803342686201,1000
McFarlandTsherniak2020,chem_robust,prediction_magnitude_risk,risk,2326,0.019286123562704576,0.32303098678995606,0.7954459780613539,0.19685612060072255,-5.984291095993241,1.5409755797887161,1.439426938608404,0.8074088133760674,1.5409755797887161,0.6320181252323366,-0.016012433026770714,0.058137169655155675,0.15139639335046892,0.24267709365804904,1000
McFarlandTsherniak2020,chem_robust,protocol_v0_2_family_confidence,confidence,2326,-0.08593379956770722,-0.11575848926018104,0.7954459780613539,-0.06092390770910372,3.9506130825798453,1.5409755797887161,1.7342482264365735,0.8074088133760674,1.5409755797887161,0.9268394130605061,-0.12740777702873354,-0.0427517412115229,-0.09961140187403579,-0.022708211693898275,1000
McFarlandTsherniak2020,chem_robust,protocol_v0_2_with_stability_confidence,confidence,2326,-0.08593379956770722,-0.11575848926018104,0.7954459780613539,-0.06092390770910372,3.9506130825798453,1.5409755797887161,1.7342482264365735,0.8074088133760674,1.5409755797887161,0.9268394130605061,-0.1280014398198067,-0.04182506198947325,-0.100565294741725,-0.020233486586416105,1000
McFarlandTsherniak2020,chem_robust,random_score,confidence,4652,0.002675592454706225,0.001658382117335708,0.7954459780613536,0.0085188168279594,-0.395342819891338,1.5409755797887161,1.54486225472576,0.807268148341914,1.5409755797887161,0.737594106383846,-0.025404952469572067,0.03017806499729024,-0.018260240801716437,0.036310892017273395,1000
McFarlandTsherniak2020,chem_robust,simple_combined_confidence,confidence,2326,0.18621953333026475,0.10841254298933244,0.7954459780613539,0.18123310172446006,6.691156389776528,1.5409755797887161,1.3418420630595012,0.8074088133760674,1.5409755797887161,0.5344332496834338,0.1482077355517466,0.2224300603847172,0.1403029740095782,0.2217336706876791,1000
McFarlandTsherniak2020,chem_robust,support_count_score,confidence,2326,-0.14820754895119775,-0.07529687629406749,0.7954459780613539,-0.0845456127270112,-1.849459586014771,1.5409755797887161,1.7580571758830936,0.8074088133760674,1.5409755797887161,0.9506483625070262,-0.18810620431994768,-0.10569919904439609,-0.12225333754224474,-0.04936094051493627,1000
SantinhaPlatt2023,gene_main,context_similarity_score,confidence,546,0.1635893419336004,-0.04948585786242336,0.8398538819038709,0.05714872092089468,-8.249940081651209,0.3793205071501403,0.33078042293446347,0.21248746799938567,0.3793205071501403,0.1182929549350778,0.07670083396615064,0.245932812595987,-0.035486093556405376,0.15002945269567197,1000
SantinhaPlatt2023,gene_main,historical_residual_risk,risk,1092,0.19969765478132,0.24037844234015998,0.8398538819038708,0.305474268487655,2.5385184181291627,0.3793205071501403,0.3632357172797584,0.21235590463673618,0.3793205071501403,0.15087981264302222,0.13914057671637248,0.25461857593597026,0.25660033373959307,0.3558677386199017,1000
SantinhaPlatt2023,gene_main,learned_risk_score,risk,546,0.7300936120049548,-0.11031604626358328,0.8398538819038709,0.48852803829802055,17.16362627732759,0.3793205071501403,0.2546131892774499,0.21248746799938567,0.3793205071501403,0.04212572127806424,0.6899505888349636,0.7651796339161667,0.40929021481786637,0.5646711855696791,1000
SantinhaPlatt2023,gene_main,model_disagreement_risk,risk,1092,0.16729169289060508,0.14296258614123958,0.8398538819038708,0.21119663455650214,4.212434381280037,0.3793205071501403,0.36580168633597104,0.21235590463673618,0.3793205071501403,0.15344578169923487,0.1105750777695153,0.22260019028982916,0.15167018941284413,0.26753172936114245,1000
SantinhaPlatt2023,gene_main,ood_distance_risk,risk,546,-0.19569211571834227,-0.10569114127456454,0.8398538819038709,-0.24223525113566763,-4.981935162468669,0.3793205071501403,0.3986310457006466,0.21248746799938567,0.3793205071501403,0.18614357770126094,-0.2700393808699185,-0.11737740701580796,-0.318414995239415,-0.15656527863440167,1000
SantinhaPlatt2023,gene_main,prediction_magnitude_risk,risk,546,-0.15446369707980157,-0.22288164848250716,0.8398538819038709,-0.2478192398309943,-3.8612000364468595,0.3793205071501403,0.3884690019908063,0.21248746799938567,0.3793205071501403,0.17598153399142064,-0.23451380802931449,-0.07264484095027501,-0.332916638090557,-0.1588477291583685,1000
SantinhaPlatt2023,gene_main,protocol_v0_2_family_confidence,confidence,546,0.15240997985011642,0.19729162451227883,0.8398538819038709,0.21238678921190826,-1.0371549082048392,0.3793205071501403,0.34539146628187434,0.21248746799938567,0.3793205071501403,0.13290399828248867,0.07071185759616219,0.23064963763855506,0.12862223398368217,0.2966094364023185,1000
SantinhaPlatt2023,gene_main,protocol_v0_2_with_stability_confidence,confidence,546,-0.05042374800265766,0.16778564149492733,0.8398538819038709,0.08247792742881084,-2.8647475510865497,0.3793205071501403,0.3909507804652518,0.21248746799938567,0.3793205071501403,0.1784633124658661,-0.13129224624247257,0.03366290895115549,-0.00620112558126725,0.16186093590150255,1000
SantinhaPlatt2023,gene_main,random_score,confidence,1092,0.0005410639430399441,0.012880350025702038,0.8398538819038708,0.002547322346669553,-0.13056296134707587,0.3793205071501403,0.38249289131986663,0.21235590463673618,0.3793205071501403,0.17013698668313046,-0.05585166005710958,0.06339001117394882,-0.05938571172237388,0.05989694253902662,1000
SantinhaPlatt2023,gene_main,simple_combined_confidence,confidence,546,0.2069346808474051,0.11992924665598857,0.8398538819038709,0.21090192426620885,2.2228456348730887,0.3793205071501403,0.3470464409937452,0.21248746799938567,0.3793205071501403,0.13455897299435954,0.12236393654807402,0.28321681151479344,0.13127731380305366,0.2905133881742081,1000
SantinhaPlatt2023,gene_main,support_count_score,confidence,546,0.11628149549206562,0.08013513299712963,0.8398538819038709,0.08850485152664346,1.1885332861609084,0.3793205071501403,0.3504264634129564,0.21248746799938567,0.3793205071501403,0.13793899541357074,0.03520050706425092,0.19517115718941108,0.0015147678185142642,0.16869109779256097,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,context_similarity_score,confidence,1128,0.12389586025994964,-0.309946095715533,0.7403023289344336,-0.1554508060252678,2.761058215182257,0.05814300430013103,0.057280825192210054,0.03695714090213314,0.05814300430013103,0.020323684290076915,0.07062336133721957,0.17374571629076746,-0.20257891802450098,-0.10741290544454586,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,historical_residual_risk,risk,2256,0.16081430533044283,0.25148058599673884,0.7403023289344335,0.2690978697536599,4.289741181399589,0.05814300430013103,0.051583280737701305,0.03694864607864772,0.05814300430013103,0.014634634659053583,0.11903688040243968,0.20238734873974065,0.22993624617372416,0.3027667397233124,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,learned_risk_score,risk,1128,0.6516148298393369,0.023540130470774263,0.7403023289344336,0.5666034624222382,15.700461003392235,0.05814300430013103,0.042895369497977995,0.03695714090213314,0.05814300430013103,0.005938228595844856,0.6166913923636766,0.6871847403450865,0.5294312875775585,0.6040720904535437,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,model_disagreement_risk,risk,2256,0.48029355375701643,0.4982465741640348,0.7403023289344335,0.7004324354321197,16.330147422487435,0.05814300430013103,0.04534209441356036,0.03694864607864772,0.05814300430013103,0.008393448334912637,0.4433749409475099,0.5137181825103735,0.6788574692771338,0.7191517519219441,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,ood_distance_risk,risk,1128,-0.19348659503685828,-0.09396711097899427,0.7403023289344336,-0.291696360749928,-4.930444248063225,0.05814300430013103,0.06044314001668599,0.03695714090213314,0.05814300430013103,0.023485999114552854,-0.25415270325007816,-0.13530513049350248,-0.34469300438395845,-0.23700214281653204,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,prediction_magnitude_risk,risk,1128,0.05158957242485908,-0.326181643414913,0.7403023289344336,-0.23227663499535528,6.706242205282153,0.05814300430013103,0.05506122848109133,0.03695714090213314,0.05814300430013103,0.018104087578958192,-0.008031556652530785,0.1124871346419211,-0.2963726432542952,-0.16482717539227187,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,protocol_v0_2_family_confidence,confidence,1128,0.4277813904102051,0.38976400603014316,0.7403023289344336,0.6287992527984491,15.102694620712555,0.05814300430013103,0.04767516798059748,0.03695714090213314,0.05814300430013103,0.010718027078464344,0.37534411367873977,0.47664227846322915,0.5948098519025785,0.6601978511230772,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,protocol_v0_2_with_stability_confidence,confidence,1128,0.4277813904102051,0.38976400603014316,0.7403023289344336,0.6287992527984491,15.102694620712555,0.05814300430013103,0.04767516798059748,0.03695714090213314,0.05814300430013103,0.010718027078464344,0.37646060252961505,0.47685907062478333,0.5943936265012117,0.6612662759183809,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,random_score,confidence,2256,-0.059200851980667886,-0.022308874959903024,0.7403023289344335,-0.06431888088509356,-0.5326752211293769,0.05814300430013103,0.05879585283849558,0.03694864607864772,0.05814300430013103,0.02184720675984786,-0.09891046085840768,-0.02154998073704432,-0.10974165208676499,-0.023714726131644208,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,simple_combined_confidence,confidence,1128,0.4315971108745956,0.21171453267829896,0.7403023289344336,0.46048775908297124,16.18485795185461,0.05814300430013103,0.04740689278301405,0.03695714090213314,0.05814300430013103,0.01044975188088091,0.37708785154371394,0.48475560630822917,0.4107921063924096,0.5080288695041828,1000
SrivatsanTrapnell2020_sciplex3,chem_robust,support_count_score,confidence,1128,0.17651460700405305,0.1463681216108312,0.7403023289344336,0.2856894700899823,1.0092926163938518,0.05814300430013103,0.05503629674090948,0.03695714090213314,0.05814300430013103,0.01807915583877634,0.12242174926495579,0.23435909855433246,0.2310073033720332,0.33177950795530126,1000
