dataset_name,score_name,predictor_name,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse,aurc,oracle_aurc,random_aurc,excess_aurc
LaraAstiasoHuntly2023_exvivo,context_similarity_score,ContextSimBaseline,323,0.5574347933679076,0.12478606555632665,0.6527764423847342,0.277631231448626,64.34932214677545,1.0475468529035106,0.39531610388723687,0.28304111550751276,1.0475468529035106,0.1122749883797241
LaraAstiasoHuntly2023_exvivo,context_similarity_score,V0StrongBaseline,323,0.3255994652623535,-0.270156714414968,0.3440766593950064,0.1601758198748674,38.78239923455559,1.4758998232445641,0.947184874768002,0.5148647211746259,1.4758998232445641,0.43232015359337606
LaraAstiasoHuntly2023_exvivo,historical_residual_risk,ContextSimBaseline,646,-0.0847862147481449,0.10741416434837361,0.6527764423847341,0.13134873188021057,-13.403505917053478,1.0475468529035106,1.5266846111742411,0.28231024546134054,1.0475468529035106,1.2443743657129005
LaraAstiasoHuntly2023_exvivo,historical_residual_risk,V0StrongBaseline,646,0.4643358245825641,0.8008518579423072,0.34407665939500637,0.6199588826441057,6.970225466559545,1.4758998232445641,1.5868482222088993,0.5138125466786924,1.4758998232445641,1.0730356755302068
LaraAstiasoHuntly2023_exvivo,learned_risk_score,ContextSimBaseline,323,0.5981409718087423,0.3116057369579312,0.6527764423847342,0.44826140338999765,64.2489803572261,1.0475468529035106,0.3818398025327423,0.28304111550751276,1.0475468529035106,0.09879868702522954
LaraAstiasoHuntly2023_exvivo,learned_risk_score,V0StrongBaseline,323,0.8670623532693661,0.47904270301234103,0.3440766593950064,0.8574320554087578,51.783769295326564,1.4758998232445641,0.6000541774967124,0.5148647211746259,1.4758998232445641,0.08518945632208652
LaraAstiasoHuntly2023_exvivo,model_disagreement_risk,ContextSimBaseline,646,-0.039254501698976055,0.08244182493745018,0.6527764423847341,0.0980813298800117,-13.54208322136636,1.0475468529035106,1.0618050956019436,0.28231024546134054,1.0475468529035106,0.779494850140603
LaraAstiasoHuntly2023_exvivo,model_disagreement_risk,V0StrongBaseline,646,0.6004521818897912,0.7915650877691528,0.34407665939500637,0.7132850823456726,6.983083955712818,1.4758998232445641,1.1368510435403532,0.5138125466786924,1.4758998232445641,0.6230384968616608
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,ContextSimBaseline,323,0.23194815683710557,0.15239719076036212,0.6527764423847342,0.15177180920101738,42.878640881533634,1.0475468529035106,0.5819071169833184,0.28304111550751276,1.0475468529035106,0.29886600147580566
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,V0StrongBaseline,323,0.5221867541829851,0.25880914277737543,0.3440766593950064,0.4977242330645617,25.522627847951973,1.4758998232445641,1.0695436808349752,0.5148647211746259,1.4758998232445641,0.5546789596603493
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,ContextSimBaseline,323,0.029269322781235556,0.12158059257265073,0.6527764423847342,0.1223210730010696,-5.156005925386096,1.0475468529035106,1.3784401460939588,0.28304111550751276,1.0475468529035106,1.095399030586446
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,V0StrongBaseline,323,0.32880866559692784,0.5931684140729773,0.3440766593950064,0.4810877601447543,5.829973614987159,1.4758998232445641,1.701410553294241,0.5148647211746259,1.4758998232445641,1.1865458321196152
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,ContextSimBaseline,323,0.5696946971008083,0.27827133904667894,0.6527764423847342,0.41106404170115746,65.27166460304139,1.0475468529035106,0.3933938394146718,0.28304111550751276,1.0475468529035106,0.11035272390715906
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,V0StrongBaseline,323,0.6614123401712579,0.08629060574140666,0.3440766593950064,0.6044545292654042,49.746592542370024,1.4758998232445641,0.6760665041362887,0.5148647211746259,1.4758998232445641,0.16120178296166277
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,ContextSimBaseline,323,0.5669120941028332,0.35840845364334395,0.6527764423847342,0.4678365496512452,64.86361183426352,1.0475468529035106,0.3886955585961912,0.28304111550751276,1.0475468529035106,0.10565444308867844
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,V0StrongBaseline,323,0.7423264754668714,0.2694061097614739,0.3440766593950064,0.7057684408084498,48.633989616108174,1.4758998232445641,0.6365479765296502,0.5148647211746259,1.4758998232445641,0.12168325535502433
LaraAstiasoHuntly2023_exvivo,random_score,ContextSimBaseline,646,-0.029747665180509326,0.002728823427821886,0.6527764423847341,-0.01059432968014478,-4.182513170747712,1.0475468529035106,1.160579041331424,0.28231024546134054,1.0475468529035106,0.8782687958700836
LaraAstiasoHuntly2023_exvivo,random_score,V0StrongBaseline,646,-0.021135074773205264,-0.015675735756226716,0.34407665939500637,-0.020050890904119618,-2.8327147509951507,1.4758998232445641,1.5234440403495122,0.5138125466786924,1.4758998232445641,1.00963149367082
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,ContextSimBaseline,323,0.6207590587722503,0.347802584038955,0.6527764423847342,0.49517567222388637,65.3587941729648,1.0475468529035106,0.3782206882909693,0.28304111550751276,1.0475468529035106,0.09517957278345651
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,V0StrongBaseline,323,0.8759013903044056,0.40047369062041294,0.3440766593950064,0.8583946686081451,51.43700717648013,1.4758998232445641,0.5782104741260374,0.5148647211746259,1.4758998232445641,0.06334575295141154
LaraAstiasoHuntly2023_exvivo,support_count_score,ContextSimBaseline,323,0.15335954216367273,0.13487133384730274,0.6527764423847342,0.14743652992639902,1.2628473173350532,1.0475468529035106,0.9280731486376689,0.28304111550751276,1.0475468529035106,0.6450320331301561
LaraAstiasoHuntly2023_exvivo,support_count_score,V0StrongBaseline,323,0.07917487257658018,-0.05492582700103099,0.3440766593950064,0.06092804550265815,2.713325675015238,1.4758998232445641,1.2671009293347903,0.5148647211746259,1.4758998232445641,0.7522362081601645
LaraAstiasoHuntly2023_invivo,context_similarity_score,ContextSimBaseline,375,-0.11741874283321958,0.46745447187362055,0.6965955963813445,0.2708950598192708,8.470345380030299,4.135357459080169,6.666741716397456,1.1000525687009906,4.135357459080169,5.566689147696465
LaraAstiasoHuntly2023_invivo,context_similarity_score,V0StrongBaseline,375,-0.33738058800657206,0.23782424445799447,0.625635225850495,-0.10408939934404576,-6.000991676044893,5.911682372766406,9.647708149003805,2.0811365011248344,5.911682372766406,7.56657164787897
LaraAstiasoHuntly2023_invivo,historical_residual_risk,ContextSimBaseline,750,0.033228450608665486,-0.005953095820842937,0.6965955963813444,0.04960635247033569,-1.2846601586564668,4.1353574590801685,4.93304672620169,1.0974732077913383,4.1353574590801685,3.8355735184103517
LaraAstiasoHuntly2023_invivo,historical_residual_risk,V0StrongBaseline,750,0.47414030160593207,0.5359492974945812,0.625635225850495,0.6105049679797605,12.211466180013408,5.911682372766406,5.429273340389092,2.077421032522794,5.911682372766406,3.3518523078662983
LaraAstiasoHuntly2023_invivo,learned_risk_score,ContextSimBaseline,375,0.67630655963285,0.05800683331514809,0.6965955963813445,0.4176971153186432,51.184703121340156,4.135357459080169,1.6747441145484394,1.1000525687009906,4.135357459080169,0.5746915458474489
LaraAstiasoHuntly2023_invivo,learned_risk_score,V0StrongBaseline,375,0.8058522474600224,0.12699886943900748,0.625635225850495,0.7267352628625147,38.795737375688944,5.911682372766406,2.8053818437293665,2.0811365011248344,5.911682372766406,0.7242453426045321
