panel_id,support,architecture,seed,best_epoch,best_validation_mse,pretrained_tensors,model_key,n_query_predictions,n_unique_vectors_at_1e-6,max_coordinate_std,all_finite,query_graphs_containing_y,n_go_edges,n_coexpression_edges
H03,3,scGPT,3407,7,0.01661053482119156,129.0,scGPT_seed3407,840,840,0.01725029945373535,True,0,,
H03,3,GEARS,3407,3,0.016662644343855587,,GEARS_seed3407,840,819,0.09508717805147171,True,0,1454.0,4877.0
H03,3,scGPT,3408,4,0.016607591619148203,129.0,scGPT_seed3408,840,840,0.014600707218050957,True,0,,
H03,3,GEARS,3408,3,0.016835249879437943,,GEARS_seed3408,840,819,0.10341440141201019,True,0,1454.0,4877.0
H03,3,scGPT,3409,2,0.016615349718410034,129.0,scGPT_seed3409,840,840,0.009956846944987774,True,0,,
H03,3,GEARS,3409,4,0.016866895775108234,,GEARS_seed3409,840,820,0.1437768191099167,True,0,1454.0,4877.0
