seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.5867791826958242,0.019261535297593346
3407,scGPT,2,0.011975699812983688,0.016936660865726677
3407,scGPT,3,0.011990327590509602,0.016674106009304523
3407,scGPT,4,0.011700286955127249,0.01662426830633827
3407,scGPT,5,0.011613482791606499,0.016874076008958662
3407,scGPT,6,0.011597726190381723,0.01752189482035844
3407,scGPT,7,0.012266206919499065,0.01661053482119156
3407,scGPT,8,0.011852303843783297,0.016680566513020058
3407,scGPT,9,0.011717292257463154,0.016986792340226795
3407,scGPT,10,0.011850272953186346,0.01676655285384344
3407,GEARS,1,0.016071171256835045,0.019116130333555782
3407,GEARS,2,0.012590862689134867,0.01698616057958292
3407,GEARS,3,0.011606913120688303,0.016662644343855587
3407,GEARS,4,0.010931001065055962,0.017064741164769814
3407,GEARS,5,0.010835480329621098,0.017455836515063824
3407,GEARS,6,0.010634084292889937,0.017398887556856094
3407,GEARS,7,0.010586209838157114,0.017495464007167713
3407,GEARS,8,0.010336748749503622,0.017547835271967495
3407,GEARS,9,0.010200622005631094,0.017918867625943993
3408,scGPT,1,0.3455847150686642,0.02792716236866039
3408,scGPT,2,0.013804096222409735,0.01769753865411748
3408,scGPT,3,0.011831600138026735,0.016629422285958477
3408,scGPT,4,0.011729948627560036,0.016607591619148203
3408,scGPT,5,0.012117141432574263,0.01794920420355123
3408,scGPT,6,0.012274515349417925,0.016626826831666025
3408,scGPT,7,0.012216116180238516,0.01665526367319019
3408,GEARS,1,0.015478324367786232,0.01912654021187969
3408,GEARS,2,0.012309204604800629,0.01743984744762597
3408,GEARS,3,0.011479850696480793,0.016835249879437943
3408,GEARS,4,0.011014973400565594,0.01737135972665704
3408,GEARS,5,0.010599470211435919,0.01793439135603283
3408,GEARS,6,0.010534439539617819,0.01783887904299342
3408,GEARS,7,0.010317712394601625,0.018074355938512345
3408,GEARS,8,0.010294114037052444,0.017592032601975876
3408,GEARS,9,0.009997544810175896,0.017911127565995506
3409,scGPT,1,0.5918306330947772,0.023998866829535236
3409,scGPT,2,0.012774551752954721,0.016615349718410034
3409,scGPT,3,0.011868855146610218,0.016688019644630993
3409,scGPT,4,0.011852273332845905,0.01718453868575718
3409,scGPT,5,0.011904694646111002,0.01669308443999161
3409,GEARS,1,0.015921905272356842,0.019029618483846603
3409,GEARS,2,0.012710300598131575,0.017298051075119038
3409,GEARS,3,0.01143046152656493,0.016938407459984654
3409,GEARS,4,0.010931166840474243,0.016866895775108234
3409,GEARS,5,0.010913971811532974,0.017492912669220696
3409,GEARS,6,0.010688584054941717,0.017440275410595146
3409,GEARS,7,0.010781926366136126,0.017591594596919807
3409,GEARS,8,0.010199808596592882,0.017697249134273632
3409,GEARS,9,0.010019296598013329,0.018206900916993618
3409,GEARS,10,0.010089410833366539,0.01732412170942711
