fold_id,task_id,context,perturbation,n_train_source_contexts,M,D,H,G,absolute_error,no_change_error,excess_error,rank_M,rank_D,rank_H,rank_G,M_plus_H,M_plus_D,M_plus_G,true_effect_key,source_loo_radius,target_to_source_mean_distance_diagnostic,target_within_source_radius_diagnostic,conditional_bound_holds_diagnostic,L,rank_L,M_plus_L
Lara_exvivo_context_holdout_1_EBMP,EBMP::Ash1l,EBMP,Ash1l,2,0.0913379155533884,0.0905421350935972,0.0777508541941642,0.0471497085415586,0.0768826033008072,0.1221245564600277,-0.0452419531592205,0.8333333333333334,0.8333333333333334,0.75,0.7916666666666666,0.8166666666666668,0.8333333333333335,0.8250000000000001,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Ash1l::truth,0.15550170838832855,0.06736171300020238,True,True,0.0,0.5208333333333334,0.7708333333333335
Lara_exvivo_context_holdout_1_EBMP,EBMP::Brd9,EBMP,Brd9,3,0.0474097506519512,0.0542802947056027,0.0501187667250633,0.0442057739002921,0.0868330251760719,0.1067032648930243,-0.0198702397169523,0.25,0.25,0.3333333333333333,0.6666666666666666,0.2666666666666666,0.25,0.3333333333333333,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Brd9::truth,0.08311209827661514,0.0775965771993538,True,True,0.0,0.5208333333333334,0.3041666666666667
Lara_exvivo_context_holdout_1_EBMP,EBMP::Carm1,EBMP,Carm1,4,0.0509805700688889,0.056275729591363,0.0494234822690486,0.0335197066128312,0.0736312372657809,0.1051183016022116,-0.0314870643364307,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.25,0.2916666666666667,0.2916666666666667,0.2833333333333334,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Carm1::truth,0.08123185485601425,0.057337761282790875,True,True,0.0,0.5208333333333334,0.3375
Lara_exvivo_context_holdout_1_EBMP,EBMP::Cbx3,EBMP,Cbx3,3,0.0517067876770904,0.0568273667945948,0.0540996901690959,0.0475557171936209,0.0619654915268631,0.0792213098230997,-0.0172558182962366,0.375,0.3333333333333333,0.375,0.8333333333333334,0.375,0.3666666666666667,0.4666666666666667,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Cbx3::truth,0.09004777669906616,0.057161100823507116,True,True,0.0,0.5208333333333334,0.40416666666666673
Lara_exvivo_context_holdout_1_EBMP,EBMP::Cebpa,EBMP,Cebpa,3,0.0997391162250522,0.098170827815618,0.0763448178768158,0.046260372036523,0.1203597679409302,0.1419470175710692,-0.021587249630139,0.9166666666666666,0.9166666666666666,0.7083333333333334,0.7083333333333334,0.8750000000000001,0.9166666666666669,0.8750000000000001,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Cebpa::truth,0.12752901017665863,0.12850227420421212,False,True,0.0,0.5208333333333334,0.8375000000000001
Lara_exvivo_context_holdout_1_EBMP,EBMP::Chd4,EBMP,Chd4,4,0.0519835110236098,0.0612596560622573,0.0735828503966331,0.0379869385882245,0.1250899705875609,0.154515816248026,-0.029425845660465,0.4583333333333333,0.4583333333333333,0.625,0.4583333333333333,0.4916666666666667,0.4583333333333333,0.4583333333333333,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Chd4::truth,0.12226090580224991,0.10302208694559617,True,True,0.0,0.5208333333333334,0.4708333333333334
Lara_exvivo_context_holdout_1_EBMP,EBMP::Crebbp,EBMP,Crebbp,2,0.0765223684343725,0.076501690582918,0.0629047751426696,0.0621243342759372,0.0797759425310337,0.1269517467597397,-0.0471758042287059,0.6666666666666666,0.6666666666666666,0.4583333333333333,1.0,0.625,0.6666666666666666,0.7333333333333334,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Crebbp::truth,0.12580955028533936,0.05959325256146752,True,True,0.0,0.5208333333333334,0.6375
Lara_exvivo_context_holdout_1_EBMP,EBMP::Ehmt1,EBMP,Ehmt1,3,0.0556149915720557,0.0618734295322736,0.049309030175209,0.0294079884252178,0.0607343491933785,0.0722409667395199,-0.0115066175461413,0.5,0.5,0.25,0.125,0.45,0.5,0.425,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Ehmt1::truth,0.08391563594341278,0.06562073213379313,True,True,0.0,0.5208333333333334,0.5041666666666667
Lara_exvivo_context_holdout_1_EBMP,EBMP::Hdac1,EBMP,Hdac1,4,0.0511510007453955,0.0588986972193467,0.067057266831398,0.031037754231598,0.04709350865202,0.0617242978837822,-0.0146307892317621,0.3333333333333333,0.4166666666666667,0.5,0.1666666666666666,0.3666666666666667,0.35,0.3,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Hdac1::truth,0.11058321595191956,0.05008705845947417,True,True,0.0,0.5208333333333334,0.37083333333333335
Lara_exvivo_context_holdout_1_EBMP,EBMP::Hmgxb4,EBMP,Hmgxb4,3,0.0851273275995385,0.0865785542660159,0.0936103984713554,0.0466774845371175,0.0749601332632257,0.1119026308244034,-0.0369424975611776,0.7916666666666666,0.75,0.9166666666666666,0.75,0.8166666666666667,0.7833333333333333,0.7833333333333333,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Hmgxb4::truth,0.17077739536762238,0.09090508693609552,True,True,0.0,0.5208333333333334,0.7375
Lara_exvivo_context_holdout_1_EBMP,EBMP::Kmt2a,EBMP,Kmt2a,3,0.0603008996092775,0.0697925019202738,0.0685236826539039,0.0359052197909872,0.0582242984537456,0.0785644129911045,-0.0203401145373589,0.625,0.5833333333333334,0.5416666666666666,0.3333333333333333,0.6083333333333334,0.6166666666666667,0.5666666666666667,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Kmt2a::truth,0.11724670976400375,0.057056435465908294,True,True,0.0,0.5208333333333334,0.6041666666666667
Lara_exvivo_context_holdout_1_EBMP,EBMP::Kmt2d,EBMP,Kmt2d,3,0.0930606252006616,0.0932444184493197,0.0998801812529563,0.0360392141751289,0.1010744685366611,0.1114060561260214,-0.0103315875893603,0.875,0.875,0.9583333333333334,0.375,0.8916666666666667,0.8750000000000001,0.7750000000000001,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Kmt2d::truth,0.19435088336467743,0.1085118769107083,True,True,0.0,0.5208333333333334,0.8041666666666667
Lara_exvivo_context_holdout_1_EBMP,EBMP::Mbd3,EBMP,Mbd3,3,0.0446204904726779,0.0518503884780899,0.0477303378283977,0.0334532522485811,0.0505052691063481,0.0612202910534294,-0.0107150219470813,0.0416666666666666,0.125,0.125,0.2083333333333333,0.0583333333333333,0.0583333333333333,0.075,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Mbd3::truth,0.08352821320295334,0.045834707558869855,True,True,0.0,0.5208333333333334,0.13749999999999996
Lara_exvivo_context_holdout_1_EBMP,EBMP::Men1,EBMP,Men1,2,0.057148571324674,0.0683964907147458,0.0568324625492095,0.051238928682174,0.0792722312563475,0.0633810289872673,0.0158912022690801,0.5416666666666666,0.5416666666666666,0.4166666666666667,0.875,0.5166666666666667,0.5416666666666667,0.6083333333333334,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Men1::truth,0.11366491764783859,0.09405189058212945,True,True,0.0,0.5208333333333334,0.5375000000000001
Lara_exvivo_context_holdout_1_EBMP,EBMP::Phf10,EBMP,Phf10,3,0.0472195966322635,0.0526865087498371,0.0483635105192661,0.0355535039875616,0.0537189653642613,0.0661343427442511,-0.0124153773799898,0.2083333333333333,0.2083333333333333,0.2083333333333333,0.2916666666666667,0.2083333333333333,0.2083333333333333,0.225,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Phf10::truth,0.0823831558227539,0.054896225932995465,True,True,0.0,0.5208333333333334,0.2708333333333333
Lara_exvivo_context_holdout_1_EBMP,EBMP::Prmt1,EBMP,Prmt1,4,0.1003543791890821,0.099128874836804,0.0751602128148078,0.0257149709200289,0.0729058198151021,0.1147423753099461,-0.041836555494844,0.9583333333333334,0.9583333333333334,0.6666666666666666,0.0416666666666666,0.9,0.9583333333333334,0.775,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Prmt1::truth,0.12793958187103271,0.07387272998565053,True,True,0.0,0.5208333333333334,0.8708333333333333
Lara_exvivo_context_holdout_1_EBMP,EBMP::Prmt5,EBMP,Prmt5,2,0.0461143851913239,0.0503871454246111,0.0372314043343067,0.0366607726354116,0.0728992611573721,0.0905397827689259,-0.0176405216115538,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.4166666666666667,0.1416666666666666,0.15,0.2166666666666666,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Prmt5::truth,0.07446280866861343,0.07420453745905255,True,True,0.0,0.5208333333333334,0.23749999999999996
Lara_exvivo_context_holdout_1_EBMP,EBMP::Rbbp4,EBMP,Rbbp4,4,0.0814264266060801,0.089488026071408,0.0902982577681541,0.0416673632520939,0.0572861999759633,0.086607749143747,-0.0293215491677837,0.75,0.7916666666666666,0.875,0.625,0.7750000000000001,0.7583333333333334,0.7250000000000001,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Rbbp4::truth,0.15227791666984558,0.06960325634986425,True,True,0.0,0.5208333333333334,0.7041666666666668
Lara_exvivo_context_holdout_1_EBMP,EBMP::Setdb1,EBMP,Setdb1,3,0.0592692606936043,0.070914213996079,0.0820495262742042,0.0406415614668343,0.0619675419283058,0.0840293121374347,-0.0220617702091288,0.5833333333333334,0.625,0.7916666666666666,0.5416666666666666,0.625,0.5916666666666668,0.5750000000000001,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Setdb1::truth,0.14456550776958466,0.059247388771730636,True,True,0.0,0.5208333333333334,0.5708333333333334
Lara_exvivo_context_holdout_1_EBMP,EBMP::Setdb2,EBMP,Setdb2,4,0.0518878194627727,0.0578435562921696,0.0451756529510021,0.0293500741659199,0.0502607945827372,0.0710690497471084,-0.0208082551643711,0.4166666666666667,0.375,0.0833333333333333,0.0833333333333333,0.35,0.4083333333333334,0.35,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Setdb2::truth,0.07343373447656631,0.046938486218813094,True,True,0.0,0.5208333333333334,0.43750000000000006
Lara_exvivo_context_holdout_1_EBMP,EBMP::Smarcd2,EBMP,Smarcd2,4,0.0455254970515195,0.0525367815567528,0.0686520859599113,0.0389279518506168,0.0643277476478789,0.0803583000487079,-0.016030552400829,0.125,0.1666666666666666,0.5833333333333334,0.5,0.2166666666666666,0.1333333333333333,0.2,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Smarcd2::truth,0.11883988231420517,0.055694772931913286,True,True,0.0,0.5208333333333334,0.2041666666666667
Lara_exvivo_context_holdout_1_EBMP,EBMP::Smc2,EBMP,Smc2,3,0.0452592336541638,0.0445613698192661,0.0481503270566463,0.0412809687411746,0.068575520940897,0.0813211809011846,-0.0127456599602876,0.0833333333333333,0.0416666666666666,0.1666666666666666,0.5833333333333334,0.1,0.075,0.1833333333333333,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Smc2::truth,0.09331128001213074,0.04605364123950153,True,True,0.0,0.5208333333333334,0.17083333333333334
Lara_exvivo_context_holdout_1_EBMP,EBMP::Spi1,EBMP,Spi1,3,0.1226306631390208,0.1228974122052095,0.1023499369621276,0.0557749060602275,0.1117465060208483,0.1780468512546572,-0.0663003452338088,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.9916666666666668,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Spi1::truth,0.17082519829273224,0.12519581298079638,True,True,0.0,0.5208333333333334,0.9041666666666668
