e172_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e172_selection_sha256,e172_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_all_e168_and_e170_targets,selection_used_expression_abundance_effect_error_or_e171_validation
54,Q01,54,ENSG00000197362,ZNF786,2,ZNF786-1+ZNF786-2,True,ZNF786,True,True,ZNF786,True,True,59b97c1cfd8d9c2d238e271c5c0c03c2f5c2285213c99f51d875b21c0dd8ade0,3ef6639fab7dcb4bc71dc05a3db58d8838792811e8f722a4b6906c3bc19af2dd,02e011d7e7e5f193db94702c0ca9cf94d5552704da9cd82bb7b9bd336ad68e8b,713dc2c8cfef9d7c0813e6b83ca05037d89f474c3131cb14f2b50f94f591696b,DONOR_UNSEEN_ONLY,6,True,False
55,Q01,55,ENSG00000181074,OR52N4,2,OR52N4-1+OR52N4-2,True,OR52N4,True,True,OR52N4,True,True,5f4716c0e54ff133e658b52195da41f7b57902bba96ad3abe107432a8033a3aa,ffc904a175c8c46204367c9991ff5a63b928f0ae8115081db761b3ba46b6797b,02e8cfb08e3b262d3861ce60405d5e466f012d65297a76ba3bce91f8a6efb514,0ba2336467f3f4cd4f7f7cc542a479edfed051683ae9174d353dbe6ab1ccb768,COLUMN_UNSEEN,0,True,False
56,Q01,56,ENSG00000139880,CDH24,2,CDH24-1+CDH24-2,True,CDH24,True,True,CDH24,True,True,b0a3dc8e9d8cf7c1221f92f6ba8848c9288181d9c6fe077c9d4aec3f7386e9e0,a079028048e7dc991f1f7b10a6a23a9747a474a3e9c37976bcedb317a8194bfc,02ef73c999d94eddd8586e4bd342647db72a0c4308d907bf3624985d973db8f5,e5342ccd9da762db5039c82b1c90f8179c6a926d7a2e9bfc52ebf3627d598b1e,DONOR_UNSEEN_ONLY,6,True,False
57,Q01,57,ENSG00000132821,VSTM2L,2,VSTM2L-1+VSTM2L-2,True,VSTM2L,True,True,VSTM2L,True,True,1d7c9b5075359ba93a8b2b85bee7e599598aba6616584ea996e0580cdcc9355d,65c4e51ab4aaf352181cc3220339349863de38f820bb6d24725d12c272145334,02f40e82056ca51f745d9dcf00bc4c208da676fd61dc4e1b6f204ff5289845ef,37759c33e01bca32e52fe3a2f08887acf5cd531e76ecaacb9d726c250fd8c9b9,DONOR_UNSEEN_ONLY,6,True,False
58,Q01,58,ENSG00000084652,TXLNA,2,TXLNA-1+TXLNA-2,True,TXLNA,True,True,TXLNA,True,True,e453e4ffb62e48cd398b49b1f46764000ff8514cdb6af9fc82b183e7320f7d56,c01f6c4926916a2d3db2e0326bfe1263896182fa593fdd28929bfeca0fe5bde7,02fe455b26374e9f92acc7ae0606bd818e03845cfaf0242c0226b8c24a612c1f,52ae85aaaa7ada06b080318d58dc4366edc76ffa2b769bcc1cffde4dfad5e3cc,DONOR_UNSEEN_ONLY,6,True,False
59,Q01,59,ENSG00000121542,SEC22A,2,SEC22A-1+SEC22A-2,True,SEC22A,True,True,SEC22A,True,True,cc0008ef092e7badd1df919edb073eecf4d4cef1ab554246219b464d436b3651,97617846da9276c8c7e9d38bb1e19e4ab55b38c2cf8556cdebfe201f17a6fa7e,0302f006dacbe8168b927d9d02dbeb2fba358ab18559d2f4e59e944b0006a4bf,a4eba712a784e8ed6eb3eefc1fa5ff1b07442ed107cc559e2c0b21bfd1b8a35d,DONOR_UNSEEN_ONLY,6,True,False
60,Q01,60,ENSG00000184731,FAM110C,2,FAM110C-1+FAM110C-2,True,FAM110C,True,True,FAM110C,True,True,c1d9e821a7cf76443209d2771b14e0bd3d222a8f4cdf4c59f0f20d6fc9f44831,e03d9a076e1be2e280c7112cfd6f53acccbc4c98704c5f7fdb8104a0dd95daa1,0307b4bdf1cb4b90580933daa7d74814eb902a90717e2486ffb14e1298c1c558,8f5b2b7c8cef360626e56acef231b5b1dcba2b6b2a91bf22620dea7b266679ee,DONOR_UNSEEN_ONLY,6,True,False
61,Q01,61,ENSG00000198185,ZNF334,2,ZNF334-1+ZNF334-2,True,ZNF334,True,True,ZNF334,True,True,4b434aee250b72c05f61bcfba31a65b27035f5e6e5bc4a8afcb3995dba3c465f,4a8130920ef8d699ce5b0af9daf28ef8e29ca9cb736f0f5c521d395406d2cd63,0307dda8e0f8c6238d84946260acb94ce65f04d3184df33b3b60abf30b03ba67,0fd477717da2dbf2ce1c2c342af529794c1505381bc0fd583e310ee750e88172,COLUMN_UNSEEN,0,True,False
62,Q01,62,ENSG00000138785,INTS12,2,INTS12-1+INTS12-2,True,INTS12,True,True,INTS12,True,True,82ea5f26b27bc02b7c5de8dc770623b9af5a7b6b4fefc8af7b3685dab28164ff,a0d7935c3f9e54d20ffdd5cc407aa79459388fbca1fec1e7795db1e0ca759305,030999615e1320173da4da75f024553c04e9afcd96328b31c05c0d1439061091,4daba2cfe285ba14bec1f5d8b5ba215c5bbc138dfa935d8581afaa0f5c50e2be,DONOR_UNSEEN_ONLY,6,True,False
63,Q01,63,ENSG00000102531,FNDC3A,2,FNDC3A-1+FNDC3A-2,True,FNDC3A,True,True,FNDC3A,True,True,5199a50c5cbc6f982ec78cd9706566ce1c2a3aa017d4f87577a210b0e374ee00,7dfde16a890888be395e5cb9f7e004b2b5b9e899d6ce8c6cf295444c20605d5c,031d6b2ba9500d438d94c95f03f4f5988ce87bf54598fc959c720c6c76781d82,fe954246fd2806e10bdb12c525c5493e010e9edc39f726e26b56dbf8cb3897a6,DONOR_UNSEEN_ONLY,6,True,False
64,Q01,64,ENSG00000154265,ABCA5,2,ABCA5-1+ABCA5-2,True,ABCA5,True,True,ABCA5,True,True,1264961eeeec943d699d05505b9f8e2c2e0b8f96b2341fb7dec7bffb74e6e823,221106b5751cc4f775804c8a1aebabaa8fef41e2e216da353faca31cdabc7050,032854fb8104d8bd6fc19d80436201f77ee74237c728b05b5d3650902f2d2f74,16fb2ced6108171e8f3223fbb754bc2952dfb096a034c70aa023d0c2085c907e,COLUMN_UNSEEN,0,True,False
65,Q01,65,ENSG00000171747,LGALS4,2,LGALS4-1+LGALS4-2,True,LGALS4,True,True,LGALS4,True,True,61d85ac4e025dfda780b282a4d8bc1445c79ea15d029d24a1dbd743d33755d28,a1d51dd96811a6fd9661ffb20f50c9ab1c1976a3c9ec85ba0649186875333afd,033d7095b897426083f40f50880ec01e945b5b267ebf613c0db0740776649ffb,0dfe1621e0ceec3362559026231e008cd6637275b07ec04188c0e7a4210a7f26,COLUMN_UNSEEN,0,True,False
66,Q01,66,ENSG00000177613,CSTF2T,2,CSTF2T-1+CSTF2T-2,True,CSTF2T,True,True,CSTF2T,True,True,9c19ec69f9165a55ca271eee2305a920067c5f30c638f1a5e771dbb3bbfb45d9,d0b8109bf899921ccc75fc66c1b619b3373ed764bbc8bc6df0386d14db1044ef,03599bb05aa3d5c154454235659b23fde4f32d1f5747dcbfa3276254812cacb5,f0f62faf0bfd3314ff36f70694907d1119502d98dd7c7e87791facb2a3ce0c61,DONOR_UNSEEN_ONLY,6,True,False
67,Q01,67,ENSG00000165801,ARHGEF40,2,ARHGEF40-1+ARHGEF40-2,True,ARHGEF40,True,True,ARHGEF40,True,True,a20bc7062f9ee1622bfee5d1e88923e6174474c6bf5a98fc26557f8ccc3bb954,06277ef323bd214772de99df4e3681571a3525ab99dc4a006b2dd54786928776,03b3d525d4ce11c201961a8b34bf04f7a0bd499142e43a9abd0f05cfcd1f59ee,47a6217d08bb35bc23b52cad3bb8e2c1369ba026b196b2ca18f87489d340811a,DONOR_UNSEEN_ONLY,6,True,False
68,Q01,68,ENSG00000164465,DCBLD1,2,DCBLD1-1+DCBLD1-2,True,DCBLD1,True,True,DCBLD1,True,True,d565b8002ffbb1fb7b9f098efd5d7e419625256d8fad81012e9947573e06a9bd,6fb2231d1b51fd62835e5c8e582fabfb79908f826e5d2862eeddc6541362143c,03b88b73f66005112adaab09b66aa50ca7c26e7ad28f4fdcad7f40daa26dd439,f78e11807ee495806b97a48e2e95b9f15c4610b639f3c7dfd3d7d668072b62cd,DONOR_UNSEEN_ONLY,6,True,False
69,Q01,69,ENSG00000103253,HAGHL,2,HAGHL-1+HAGHL-2,True,HAGHL,True,True,HAGHL,True,True,30213e820e39fc6ae5be84b75c82b733b9c33ebe164ccf19afe8bde3fe37fe47,d3025fbdda60f5a24b792e0060e9e892d1e11f7241dda74d72b6ac1af368d6f1,03cca5b65b03d52f4b92109fa5f5b42b624b4f688c2640713ac6d90c7dedff85,d20a36e0473122f01755ce13429fd20885b65d3a3f459ccba6f004736bb86af6,DONOR_UNSEEN_ONLY,6,True,False
70,Q01,70,ENSG00000187097,ENTPD5,2,ENTPD5-1+ENTPD5-2,True,ENTPD5,True,True,ENTPD5,True,True,bb9d0dc24ffad59a95f97f489ddb0bb27f4f65ce2a410e495b21248bec901172,bf9ef4687f2d90623d9f7a7a5893adc70656e0eca541f36855143cbf5aeb2b2d,03d24696d5efaae49150c3c66b05b86154ed78e8c88b00b7c0023d9a8b206166,80d4e4e599b16701a16c033f3f0c677e2da53edd2f1477a31e7689c5cae16aef,DONOR_UNSEEN_ONLY,6,True,False
71,Q01,71,ENSG00000114948,ADAM23,2,ADAM23-1+ADAM23-2,True,ADAM23,True,True,ADAM23,True,True,b68bd30c5f9bcc8556645399627934c465094bed888057f80e04347612ed0e36,34de77d8cf584d8c8f69cbc99dd81159c212c63851332a68af8066dc510a409c,03d32f79b43b608ebd4d22d4b2db01d0ac0b4afd12d3c0e00eb23b93426d21bd,fbf9d8f6ff0d05d95d92ce6169e15b61772c788bbb28578625270585eadda2cf,DONOR_UNSEEN_ONLY,6,True,False
72,Q01,72,ENSG00000149600,COMMD7,2,COMMD7-1+COMMD7-2,True,COMMD7,True,True,COMMD7,True,True,d826d96c057192d3a5021e98e71aa289cf98543bd7bbdd3ee9e440b9fb1bed50,d596c953b2b3ac9b242b89fe20ae297cac5c5f22eaca1391b8c004ffb60c30f2,03dd2437fd270347991bcd66f8f11f360df21a753285c09b90b1fd3d2c3dc8cb,90c52d3af4a274d80387485b2a783e566897fcef414fc13771170c0e6a5ae037,DONOR_UNSEEN_ONLY,6,True,False
73,Q01,73,ENSG00000137265,IRF4,2,IRF4-1+IRF4-2,True,IRF4,True,True,IRF4,True,True,0cccbad38376a1771e074e76e0cf3f116aed1eda07d89affed107eda22f2b0c7,796836877471b78336191a6205e716703d36fb8d89d857fe86096102957eac13,03e52d02bd15b75e49621f7112869239384cdbf9b9e658b671077725cd3cb4dc,ee55c6f782091a0f742e416b23b97c30ebda3a552fcfefe3240a09e0b6e83c62,DONOR_UNSEEN_ONLY,6,True,False
74,Q01,74,ENSG00000186407,CD300E,2,CD300E-1+CD300E-2,True,CD300E,True,True,CD300E,True,True,166e411fa496147bc0a0993a08d727b7742a3cdd5ac25e9b3838c525feba49c1,553ceb742f6ebd4034a8c6e8aa7baf80a5a0910addb89e734a34aedf37f3f73b,0437ace4bec570ed325d1cbde5fce725a038daa5f14bbcbe8c6b355126f735b8,7dd8e253cbf8f07bd58388fe7954f9173c334c633a8a748a3536e7920474e1c5,DONOR_UNSEEN_ONLY,6,True,False
75,Q01,75,ENSG00000106366,SERPINE1,2,SERPINE1-1+SERPINE1-2,True,SERPINE1,True,True,SERPINE1,True,True,27aa60e57bef74d8863565f0087ff71916168e5a8281f9c125c0eec8d6888a65,75892d3e4f565d765a6d91d808792224c3d7dfb4bbc97686cfb806e21bc594a5,043b6e9bc23321c7bcadd975667920bdd5cb6594c0089483adcab9da9fd02a49,b5e4681cbde51eaf3a8187c5bca202b6eca51dbfb4d306fe2bcfe7b6556e4915,DONOR_UNSEEN_ONLY,6,True,False
76,Q01,76,ENSG00000198131,ZNF544,2,ZNF544-1+ZNF544-2,True,ZNF544,True,True,ZNF544,True,True,4efe0c9ab3a754bdb7a4ecd84646327bc109c37622d7b9cabf7110457778b628,eaa89faa5858e46e354f5c636e0b1376fe008715ac7e8c8c51044751613183fc,044362831ad9de8496c10e4857d05c3c4270a4caa1108d7f14ca4cf0d3b226d8,c9c8d6f007686803051f113a90304c4c8d6aa9d30d88f214b0c6d337c424bf0d,DONOR_UNSEEN_ONLY,6,True,False
77,Q01,77,ENSG00000165259,HDX,2,HDX-1+HDX-2,True,HDX,True,True,HDX,True,True,6b302bf020f6e44cc9f1a21ba7a971970fc9ff1232c89b9560c5ee0f202aedec,59a89668d09b547c57b93639664462c49f4e0d558369ad6235e48ab65bb09471,045cf84245e9bc2c36c8f52b38daf385a6ac19a17c872bac01dac07382174fa0,8487737438998f3ebe4b7750551cbd1ecfb72cb35b9e7e4bdf11cd565e8cb862,DONOR_UNSEEN_ONLY,6,True,False
78,Q01,78,ENSG00000101782,RIOK3,2,RIOK3-1+RIOK3-2,True,RIOK3,True,True,RIOK3,True,True,a46a93841faac650f306a11328e0ad43dc4d0d615f0e8bdccb0bcc8611942d8b,e7fd196a91adce49d8e3f81e214bc4189fac4270fbb2d99acd83a24f359ba45a,045d5af8bd3327641a6f9716c7aabf7f56c9355cbd7d51a0b734f4db01fef069,a882657cbacd4739d42f597f50f4954e2024bd138691c846a48bd5f8edc8da68,DONOR_UNSEEN_ONLY,6,True,False
79,Q01,79,ENSG00000084733,RAB10,2,RAB10-1+RAB10-2,True,RAB10,True,True,RAB10,True,True,5c601351d0929b2c41e9198cdfc91479065df712ba5b96f1e1c977fe49d5e6bf,34823941310a37b6344d446e3a0afdc3e6d1b71b7971de4b1e5d9ecec1692af6,0463085403b900d85729bf207ba1604033e27b4143e12a1375a291463a7ddda6,fdc22dc470ad057d4699ea5ab4aa3ac33af0498375ee5746610829f9d636859e,DONOR_UNSEEN_ONLY,6,True,False
80,Q01,80,ENSG00000096088,PGC,2,PGC-1+PGC-2,True,PGC,True,True,PGC,True,True,5d32c849c54e28e2f16e186e0d5b016f1ef2e56eb875d07e5b0b59efb2c031d0,70ee83b6e929c67068a463cfd8fd273e21342c356e96051a11fe0dff85549ad7,046a59f92ab4456a0b27526c3d3c21552f9db16a30b6a3fd25470f4f16d762fc,418c651dcf2539bb3fcc14bba997161e7191bcf5a1f9ca1d9d9f144cd1da0484,DONOR_UNSEEN_ONLY,6,True,False
81,Q01,81,ENSG00000173530,TNFRSF10D,2,TNFRSF10D-1+TNFRSF10D-2,True,TNFRSF10D,True,True,TNFRSF10D,True,True,76fedde235b5d10886013208485c9cea4d8253d4ffb4d9d13f25a10d648a8419,f79817bc8cbd98f3eb860f584ff40c37d3820567a4345e349870a9880edd8345,0476ba2a07d872bf302a3f46c41fbfd268c2780e13fdedd82d7297a0d68511b2,30fc3d1f064cec8dfb9402bf8ea20a31580e81a6ecd9deee460ccdf3780a5447,DONOR_UNSEEN_ONLY,6,True,False
82,Q01,82,ENSG00000197355,UAP1L1,2,UAP1L1-1+UAP1L1-2,True,UAP1L1,True,True,UAP1L1,True,True,eafef1ad1d51d5d806dd7767af8c51f4965b1b804a21a8a76ca4938f15440da9,6a5a34a6c15c617cb6da264ded18f4425b305540f737f8f32407b4c5b2c74dbd,047cab30b34e8c961370d4628e09be1e069b5b36d44e0fab2c94c2ab1eb16c19,a55ef09da1e3955c37a3fa8b38b6fca0d12d1e6c8f0e6af0226aea66fe361025,DONOR_UNSEEN_ONLY,6,True,False
83,Q01,83,ENSG00000008083,JARID2,2,JARID2-1+JARID2-2,True,JARID2,True,True,JARID2,True,True,efeab5b273390dc6b97f8d0150d2b55358cdea99fda4a7e9d9ecae876abd3c02,8f40b5e3d0e6fbab4518760c8e1f141ad0fa2dd962cfdc128b4c0258935aacb4,047cc9de8fb44f22ae7f033b1803fc69fc8a3c50bb1291dce81f58325b4efa7b,4cb09a0b5d52de5abe08e3311e13f31703d40b01bad3cecd58b86d2316de66ee,DONOR_UNSEEN_ONLY,6,True,False
84,Q01,84,ENSG00000118873,RAB3GAP2,2,RAB3GAP2-1+RAB3GAP2-2,True,RAB3GAP2,True,True,RAB3GAP2,True,True,3a7e98d0b0abc81f39ddad8b28a8b24ee9941f625ac8c9ca0dcae6b6f8957b30,6a91a9faa447ef7a686cba49635ee36db4a02eb7b960a48c38938982bbc21892,047f418abedf2c0575987d98f3d5c2183cfdee3131feeb4ee319fbb92dbf1a87,7a7877767e64860fd51ccadd428e96f510706037c1c3a649d23ea817fa9b160f,DONOR_UNSEEN_ONLY,6,True,False
85,Q01,85,ENSG00000034677,RNF19A,2,RNF19A-1+RNF19A-2,True,RNF19A,True,True,RNF19A,True,True,bb363ba5308a16a4783adb3a147d01704fb3b6f39f987e40203bc1fc26866ce4,31b1bb00d01ef60095303d9f0069021e90ce4c502eeb3e3d7ffa41b5eafba32b,04a817c35de652442358e8e06cb557ba8098934550bd2fc776652883274b9183,adc7c5c50e91e7262b3cc9291164fe86b2d1efab521fcad71ca82667ba7a9916,DONOR_UNSEEN_ONLY,6,True,False
86,Q01,86,ENSG00000120509,PDZD11,2,PDZD11-1+PDZD11-2,True,PDZD11,True,True,PDZD11,True,True,222c39c0efacac2e79848d9419b943b27f9c1bff78277f52460e2941b4690b88,a124120baf4339a35e6ebd08f8593e8d3c6ddf1277f477ca9e12601598d46a10,04a99bf3fe6bd0fbf6376497bc92f5983ea8eb8a62c1e5e8faef00c735eac26d,046cbe02ca03b294787a1bfc3044433510b6bd90b76e34d618e84ecc77ff6b44,COLUMN_UNSEEN,0,True,False
87,Q01,87,ENSG00000123095,BHLHE41,2,BHLHE41-1+BHLHE41-2,True,BHLHE41,True,True,BHLHE41,True,True,97b845033da7c2279c8c3c6089cbcb4261e2e4adcbf89bfe8cb625eb3354ac49,1297de82a7d8cccfa7cca458ef6c1071ded49af88df8cffeb199428b92c2dfff,04b7daaa8e64931283e66b56ce46de5a5bb405abbd568d6867a01d1a930ccbd2,3838bff9cc22edaf9e3e094cd93757021216bdf113008d9b8e77be7de18b0c13,DONOR_UNSEEN_ONLY,6,True,False
88,Q01,88,ENSG00000143942,CHAC2,2,CHAC2-1+CHAC2-2,True,CHAC2,True,True,CHAC2,True,True,e985e0b89a4ff94f7a4261760bccae2caaa3f1bef0bd68a454e7c71f3ef16f3c,f494750f1422f5f4ba6b22e84c4d124721ebe9f36678fe20829f1139fdd7ee9d,04b975cf1cb59c3de588095c6b12577c34b58f382bbec71234b028a180a1102f,50ffe9e311422fe30caa8e52fa10d2c102200f041d23489f8f7f2811861197e8,DONOR_UNSEEN_ONLY,6,True,False
89,Q01,89,ENSG00000054967,RELT,2,RELT-1+RELT-2,True,RELT,True,True,RELT,True,True,41d805418ed075974088e225a4b637151db4af8da73589815cad7f58886b55a4,437ac37a333da15f5e2e377c53086427b1ebf61152ede21547e63b6a50529f53,04c2110fe94e5283b33d717509a2d37fd0f7bd5a4b0ca4e77a55156692ba62ca,e135778ac3fa774599abdb1ecd7528ae17e1b4f603809df7144ac9fd93b8f3cf,DONOR_UNSEEN_ONLY,6,True,False
90,Q01,90,ENSG00000182983,ZNF662,2,ZNF662-1+ZNF662-2,True,ZNF662,True,True,ZNF662,True,True,b8d7466203896e3ba89ae7e5735337dbebeb9fe44e3ce0544917f4d312538b3d,9756b1843bc434b3e231b71bea052ada11fd1dce855e69e1d661ccef9220d0de,04d486f6d7b5c63dd429663e42d6463bf59afdddd4b4525df0c9af8418d849e0,b58086de17bf788631faf8ec8d3647db149bde7b024724fcf89ead13c8a3b0b0,DONOR_UNSEEN_ONLY,6,True,False
91,Q01,91,ENSG00000104765,BNIP3L,2,BNIP3L-1+BNIP3L-2,True,BNIP3L,True,True,BNIP3L,True,True,546cecbad312ef7dc3fb6fa36f52acab3a6569425e65153206354cb3b777c2ad,793b02aa63fe63ce0fb79866dd6555f46b3f4b93d0195a143b1382c3a6912711,04de1ca86e4ddbb394d74d2dc8729af192df813dee45b5da8a0993630d118854,97f3d76cfdd394fa21e0c564cd62c97b5c36f9a6c4054a901bb44595e3f2eac6,DONOR_UNSEEN_ONLY,6,True,False
92,Q01,92,ENSG00000076242,MLH1,2,MLH1-1+MLH1-2,True,MLH1,True,True,MLH1,True,True,be9ce3b46aab5e2c55c9cfc70887d49e0c97e83c342aeb0f8d4d3507a906432f,fe32ffef5ba044366c0e5eec48c536310abfd0b48f4db9fa02bf4520320b4760,04f853e0e179c454dee05222df97651bc2a8fa4fbdf662dfcd3a6489cd6cc478,6329563360d8e7f38d5a75ae567819af2f354afc9a373168d2f2e9168bacdffe,DONOR_UNSEEN_ONLY,6,True,False
93,Q01,93,ENSG00000158669,GPAT4,2,GPAT4-1+GPAT4-2,True,GPAT4,True,True,GPAT4,True,True,5b1cc7000ff9128d71ab42c39093ab6ec54973a476fa504a30263776cf82a4d8,4ed1410721e02f60e6b81358f601cbdb087a5c04e8abeabf5e5d028ad9e7118d,04fe535d1f6be9e092a581d574c75d0ede2dd0eaaca49aa3d44a63796bb8ba35,52f225fe282c357f3e79d5e5963e4f908da434bbaf7ed2d563a922c2fcfcf347,DONOR_UNSEEN_ONLY,6,True,False
94,Q01,94,ENSG00000090520,DNAJB11,2,DNAJB11-1+DNAJB11-2,True,DNAJB11,True,True,DNAJB11,True,True,c104c5e8af8cf6338b24ed7408c821732b9c83de3b831968e7cc7f974e50b943,cbb87edbff40c17558caf7074fb395ce8ec093e08054a236f9eb4f525b57ad88,0505c48235b3d60291d4fca1ec1e59ad61600839b3b41d28d980f16e7f3b2faa,701ca2a3cea49b9923c8c2f01332446544761ee1f87e853c1d852570edcdc564,DONOR_UNSEEN_ONLY,6,True,False
95,Q01,95,ENSG00000144792,ZNF660,2,ZNF660-1+ZNF660-2,True,ZNF660,True,True,ZNF660,True,True,5fb610bfd45ff6418c255ad17678edad9bfa19dbcf7622937271fdd329f6c0db,7e48b344a2a3da3cfefc000ec417d9073834fddcd0c2c0e066a9c572cad15178,050c1c959aa8a886410402b58e647587a24523b1e536acf4eea200802dfc739d,1ec7ff2b39bfde0b3e8198448f0d9175b6d5f89ebd75c1aab8c443867b98bd5c,COLUMN_UNSEEN,0,True,False
96,Q01,96,ENSG00000129250,KIF1C,2,KIF1C-1+KIF1C-2,True,KIF1C,True,True,KIF1C,True,True,1e654c5f0875811b54feea770868e599628047e42f0be90ba3319b29dc942a12,0b419af9f08bd1bdcce3ac6e787ed7456c287ba9e6cea2e2ea49cee955d686ee,0520fc9e8e9d071b530cb956d914fac2adff64fa4b5bda439a78368c29b73deb,b1dead1b491faf095071f8dd18bbcbc8f8ec4e35f918500a6bebad01b4189b64,DONOR_UNSEEN_ONLY,6,True,False
97,Q01,97,ENSG00000142798,HSPG2,2,HSPG2-1+HSPG2-2,True,HSPG2,True,True,HSPG2,True,True,c394f27138d0afa802bfbcfd1c21504f965d8a54bf7087577d4e3013ff985a61,d040fd9e5201fbe5bb7416507df81aaa094ff381e877710935829093808fd24c,05346b237c85c2b7f649441c02aec6f14039b04b1d5a5c77b3d6a51e39be7596,c436207a3c4051a7506d994dd25302432475e33b2114062d048a0db30e0d0f37,DONOR_UNSEEN_ONLY,6,True,False
98,Q01,98,ENSG00000197928,ZNF677,2,ZNF677-1+ZNF677-2,True,ZNF677,True,True,ZNF677,True,True,1c65c500e29cf94dde62d4efecd785af72ea97b5a7f4048d25f5261ea3f20f3a,2ead65b67b0148144248cd1466155896d24467e32027a0f5fe128922e5e4b146,053bb62f1b5160d166bcb2d435cc7bcc6c2bb8ea8fd3d7327c97b47b1bf15281,d830634b2981fd115529bebbcff9cd9ce28d6bf04f42153b7de971bf49c7106b,DONOR_UNSEEN_ONLY,6,True,False
99,Q01,99,ENSG00000116406,EDEM3,2,EDEM3-1+EDEM3-2,True,EDEM3,True,True,EDEM3,True,True,391ca3c3675d048144e78daceea427849a6fb25038e96a879bfbf5a3946abd49,2b0f419cd7a2acdea00eea8d6a20381743faad8d6594592d4e8246f0f0fc164d,057db967b96959bbab42990eb03c3c0fc16de90a9ac20d40de0e6a743430d786,b1ef92a8787f12b3e7c662aeaac88defd3d971b129a0fe60095c36a55aca21dc,DONOR_UNSEEN_ONLY,6,True,False
100,Q01,100,ENSG00000106683,LIMK1,2,LIMK1-1+LIMK1-2,True,LIMK1,True,True,LIMK1,True,True,5c103bd004c9af4b1af2b0cb259d79715be24c032446b4edb10174da0ab6e4d6,58ef6391217ac07bb7e4b43fd224dc229b9e6a6d557bd7c9bb2fd10ca378bbfe,0588e28f1c2169c5737480eaf35fe1d2e5f5a9d8744d192d21fe4b3810307f33,cf2db1c23568b177de78a84a004f89b124e09b73bdad479207618c201b8f8af9,DONOR_UNSEEN_ONLY,6,True,False
101,Q01,101,ENSG00000152558,TMEM123,2,TMEM123-1+TMEM123-2,True,TMEM123,True,True,TMEM123,True,True,343bf88965ee5bf55adfe3ff4fbb08b4e9fbecc017627480af9b769c44c0b97e,cb1e3dbdeb5563d307a783e29fb3de83728e2eebfc8c416be38eb951ae3b1116,05957121b926e7a60f0d720b905a256b45c2dc87792d8620bf3db477d190b655,6995a0651d053546beaabc0d8e1718eca25dfdb88338b4c58e309f964502dcaa,DONOR_UNSEEN_ONLY,6,True,False
102,Q01,102,ENSG00000243989,ACY1,2,ACY1-1+ACY1-2,True,ACY1,True,True,ACY1,True,True,2314b0ed4c157a76173a3a8e829fef086079d3ae1426f99b72832a9b7c71a412,7db30accea36ab43521c7e00d052882d2ae802b5f88a596dbee577f6d011efe5,059b7508c05355d1f340b45c09747285263400fa8fddfdb595023b80126ae57c,7855a631520b141b5ae47384328bd412ecca2813c0ac6ad4bdd4cdae41005dae,DONOR_UNSEEN_ONLY,6,True,False
103,Q01,103,ENSG00000275395,FCGBP,2,FCGBP-1+FCGBP-2,True,FCGBP,True,True,FCGBP,True,True,fae84633c12fdf83bf46295da67723f60148d70935c95c6b436515a58cd83c15,e43c652b01fe9546f44932de9599c040ca0fc4a3da10413b258c1a31cb46e2bd,059c8a7315cca2b0ed7af7a273369060b18f7e28c72996bc26e66ae1fe95cccc,a0d43246fe3e313230f002b9bda50fd5f55c61a3511f2dd25b4019432e187a2f,DONOR_UNSEEN_ONLY,6,True,False
104,Q01,104,ENSG00000144199,FAHD2B,2,FAHD2B-1+FAHD2B-2,True,FAHD2B,True,True,FAHD2B,True,True,3f3fc955501889bdac4459c85c06a7854f5b4457b3f32e75de1c7f18ba7ad98f,8f67c5f0e8a2ac0e4009e11cd250c1795a4ba07208ff82141dbaa91458350193,05b2b80a49249bfdd1c2f43a8f21120b3a2e4a3b0f334df31308234c956e6036,d7f18738c7a950ebdc08c4065e22cbe3815b9ef518810286fed2f62b6174bfa9,DONOR_UNSEEN_ONLY,6,True,False
105,Q01,105,ENSG00000186577,SMIM29,2,SMIM29-1+SMIM29-2,True,SMIM29,True,True,SMIM29,True,True,f197571f8f2eca12f530bc9571619dcd823805288a31dc54d3a7527a42a3da4e,b265f9fbff8ed77ab32e046af045a1d1655938250a7304b00772e088d0080ed0,05bf1c26b98405fee0b651203b3e737c81fbaff321a9aaccb762385ef2f27f1a,c99656830e15dfb5671db3d31e39a527e6a302229a7d7e99fe85d3e2476f7db3,DONOR_UNSEEN_ONLY,6,True,False
106,Q01,106,ENSG00000196683,TOMM7,2,TOMM7-1+TOMM7-2,True,TOMM7,True,True,TOMM7,True,True,72e927e62f43fc6e5287299a641ff5016c14a81cae5197354c24c83962d46ea8,247d5780875d9508c62c01033d0010cf5874b003fb4631d36a8493ed1d0b46df,05c386ed4c9e6f7054a634d5a850242c2dc177d303d5bf077deb0d69b66e52a0,c95c8d9d3089408b692d753634ecfd2eac8d6416f8378b4bb37f39ddb53ab1be,DONOR_UNSEEN_ONLY,6,True,False
