seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,1.6290822895243764,0.09312108515397362
3407,scGPT,2,0.033426709240302444,0.01942351031238618
3407,scGPT,3,0.014139248407445848,0.017378333591572617
3407,scGPT,4,0.013174699153751135,0.017259059008210897
3407,scGPT,5,0.01301194285042584,0.016683168142386105
3407,scGPT,6,0.012626237701624632,0.01746820536968501
3407,scGPT,7,0.013342817081138492,0.018816125457701477
3407,scGPT,8,0.013862507650628686,0.01731443348462167
3407,GEARS,1,0.018835440860129893,0.02040576768796081
3407,GEARS,2,0.015965662663802505,0.019889163865667324
3407,GEARS,3,0.013826264650560915,0.019494578566240227
3407,GEARS,4,0.012266669305972755,0.019349242155642613
3407,GEARS,5,0.010958677914459258,0.018985092356477096
3407,GEARS,6,0.009330012428108603,0.018812570032542168
3407,GEARS,7,0.009103206219151616,0.018442130445138268
3407,GEARS,8,0.008442465972620994,0.019682206172981987
3407,GEARS,9,0.007846594089642167,0.0208330321247163
3407,GEARS,10,0.007659135619178414,0.022512471667774345
3407,GEARS,11,0.007349997933488339,0.02298119595355314
3407,GEARS,12,0.007159634958952665,0.023974051051165745
3407,GEARS,13,0.006592816847842187,0.02418686024358739
3408,scGPT,1,0.7442875057458878,0.030439899829418762
3408,scGPT,2,0.030083280289545655,0.02316674889753694
3408,scGPT,3,0.015243539004586637,0.017972385065387123
3408,scGPT,4,0.012443358718883246,0.017215564361085064
3408,scGPT,5,0.014341704430989921,0.020513390757791374
3408,scGPT,6,0.01356749888509512,0.016641501721966524
3408,scGPT,7,0.013426781632006168,0.01707297685029714
3408,scGPT,8,0.012623345013707876,0.016641654175422762
3408,scGPT,9,0.012450190493836999,0.01702232697330739
3408,GEARS,1,0.018596243346109986,0.020050145240257614
3408,GEARS,2,0.015359783195890486,0.019455782016334328
3408,GEARS,3,0.013491821358911693,0.018985978044245556
3408,GEARS,4,0.011488990858197212,0.018577642738819122
3408,GEARS,5,0.010627869749441743,0.018005766784367355
3408,GEARS,6,0.009737841202877462,0.01763974559371886
3408,GEARS,7,0.009111170948017389,0.01866418848057156
3408,GEARS,8,0.008058373117819428,0.01980305568355581
3408,GEARS,9,0.007855742471292615,0.020524280024287495
3408,GEARS,10,0.007011352106928825,0.022901125900123432
3408,GEARS,11,0.006996660027652979,0.02405514244152152
3408,GEARS,12,0.0068944336962886155,0.02365935861092547
3409,scGPT,1,1.634813875425607,0.07196970186803651
3409,scGPT,2,0.023892621509730816,0.017171782623652532
3409,scGPT,3,0.015036399359814823,0.0167746567774726
3409,scGPT,4,0.014455050113610923,0.02226176068348729
3409,scGPT,5,0.014329968485981226,0.01676128851249814
3409,scGPT,6,0.01268680434441194,0.016670728952664395
3409,scGPT,7,0.01260166591964662,0.01663954606603669
3409,scGPT,8,0.013737118802964687,0.01777248481369537
3409,scGPT,9,0.014274141169153154,0.01790016006840312
3409,scGPT,10,0.014023771276697516,0.017901642895911053
3409,GEARS,1,0.01858197874389589,0.020326752903992714
3409,GEARS,2,0.015740986680611968,0.01986356954211774
3409,GEARS,3,0.014569418970495462,0.01959801214220731
3409,GEARS,4,0.012333850376307964,0.019463144971624664
3409,GEARS,5,0.010628475225530565,0.01872162205045638
3409,GEARS,6,0.009558281977660954,0.018566108551686226
3409,GEARS,7,0.008799138420727104,0.018642026485632294
3409,GEARS,8,0.008939463819842786,0.019503505414594776
3409,GEARS,9,0.00822757655987516,0.02131542518896901
3409,GEARS,10,0.008067381626460701,0.022350690408569317
3409,GEARS,11,0.007469433941878378,0.02413785186312769
3409,GEARS,12,0.0076708709821105,0.02302134547220624
