seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.2295945281550909,0.021711365568141142
3407,scGPT,2,0.009700738623117407,0.02195580881088972
3407,scGPT,3,0.0096328574543197952,0.022337100468575954
3407,scGPT,4,0.0098034064751118428,0.021718996949493884
3407,GEARS,1,0.011851946318832537,0.021484384173527361
3407,GEARS,2,0.0094286018206427499,0.021480809338390826
3407,GEARS,3,0.0093247827375307676,0.021644632704555987
3407,GEARS,4,0.0092265878881638251,0.021762490815793473
3407,GEARS,5,0.009144973382353783,0.021682806219905613
3407,GEARS,6,0.0090648036993419123,0.021502140692124763
3407,GEARS,7,0.0089880145542944479,0.021949820360168813
3407,GEARS,8,0.008890585709984104,0.021803501620888711
3408,scGPT,1,0.14079116282518953,0.022295268687109151
3408,scGPT,2,0.010106530839887757,0.021926173754036427
3408,scGPT,3,0.0096976150525733829,0.021853884340574344
3408,scGPT,4,0.0096533341643710927,0.022079877089709044
3408,scGPT,5,0.00957316355779767,0.021932001784443857
3408,scGPT,6,0.0096703783841803666,0.02170543628744781
3408,scGPT,7,0.0097261347730333604,0.022189274833848079
3408,scGPT,8,0.0095813599725564323,0.021726105827838182
3408,scGPT,9,0.0097224204180141292,0.02210418079048395
3408,GEARS,1,0.011679528987345596,0.021642109161863723
3408,GEARS,2,0.0095641051807130381,0.021598099249725541
3408,GEARS,3,0.0093917483929544694,0.021734459620590011
3408,GEARS,4,0.0092279831335569419,0.021653426904231311
3408,GEARS,5,0.0091003677730138108,0.021823779447004199
3408,GEARS,6,0.0090060342258463308,0.021418334947278104
3408,GEARS,7,0.0088756305553639933,0.021672439870114128
3408,GEARS,8,0.0088470781920477748,0.021660822583362459
3408,GEARS,9,0.0087973010105391342,0.0215834970275561
3408,GEARS,10,0.0086966114739576977,0.021799360789979499
3408,GEARS,11,0.0086583176472534735,0.021647521248087286
3408,GEARS,12,0.008600538223981857,0.021598047949373721
3409,scGPT,1,0.23069011770033587,0.021808134221161405
3409,scGPT,2,0.0096491055330261595,0.021764299692586066
3409,scGPT,3,0.010182198020629585,0.022012487209091585
3409,scGPT,4,0.0096413082055126619,0.02173313411573569
3409,scGPT,5,0.0096511390758678324,0.021734598341087499
3409,scGPT,6,0.009948609901281694,0.021953696447114149
3409,scGPT,7,0.0095966192660853263,0.021705547533929347
3409,scGPT,8,0.0095449277820686493,0.021741319882373013
3409,scGPT,9,0.0095514217702051003,0.02252038464260598
3409,scGPT,10,0.0096132614339391395,0.021828935854136942
3409,GEARS,1,0.011870522199509044,0.02138482693893214
3409,GEARS,2,0.0095636951892326284,0.021719534074266751
3409,GEARS,3,0.009365593882588048,0.021676809666678308
3409,GEARS,4,0.0092107779812067754,0.021667377681781848
3409,GEARS,5,0.0091554658953100446,0.021624671776468554
3409,GEARS,6,0.0090325541095808148,0.021699680170665186
3409,GEARS,7,0.0089024075850223493,0.021512107085436584
