seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.3618888543967746,0.030651765835026035
3407,scGPT,2,0.01521725923215088,0.030089836648624878
3407,scGPT,3,0.015768475560961587,0.030146211466711502
3407,scGPT,4,0.014992220057664733,0.029615187248134094
3407,scGPT,5,0.014974093064665794,0.028261339615868485
3407,scGPT,6,0.0150535106781478,0.028641788248458633
3407,scGPT,7,0.014836722641791167,0.02838773167003756
3407,scGPT,8,0.014728994549889313,0.028323190853647564
3407,GEARS,1,0.01837517541686171,0.029153066444332184
3407,GEARS,2,0.014537365224800612,0.02726102138505034
3407,GEARS,3,0.014061018775560354,0.027897333280871742
3407,GEARS,4,0.013555157439489113,0.028263466351706047
3407,GEARS,5,0.013532991300484068,0.028233872200159923
3407,GEARS,6,0.013655246088379308,0.028285550682441048
3407,GEARS,7,0.013273243130625863,0.028032421012935432
3407,GEARS,8,0.013143049038358424,0.027869552211916965
3408,scGPT,1,0.17679847995015352,0.028225520220787628
3408,scGPT,2,0.014926538165462645,0.02849879221099874
3408,scGPT,3,0.01484665588328713,0.029139623936751614
3408,scGPT,4,0.015389421758683105,0.030669913465238136
3408,GEARS,1,0.018036131109846264,0.029611976614788822
3408,GEARS,2,0.014411970899489365,0.028026667626007744
3408,GEARS,3,0.01381318358165261,0.028100346498515293
3408,GEARS,4,0.013692236946601617,0.02789568917258926
3408,GEARS,5,0.01341504191881732,0.027883882674834003
3408,GEARS,6,0.013240754898441466,0.02809150703251362
3408,GEARS,7,0.013215945935563037,0.02816656418144703
3408,GEARS,8,0.013159305813085092,0.028102190314751606
3408,GEARS,9,0.012927050150832847,0.028296372812727223
3408,GEARS,10,0.012983896745074736,0.027939927764236927
3408,GEARS,11,0.01290895430812318,0.028142030229387077
3409,scGPT,1,0.3690523096164198,0.02894057900361393
3409,scGPT,2,0.015083479572479663,0.02826719067018965
3409,scGPT,3,0.0149059752982698,0.028288318370671375
3409,scGPT,4,0.014673297612094566,0.028358909746874935
3409,scGPT,5,0.014942143798658722,0.028898285823347775
3409,GEARS,1,0.01797706293138234,0.029252827208003273
3409,GEARS,2,0.01441410904456126,0.02798625284239002
3409,GEARS,3,0.013938246270347582,0.027860355725430924
3409,GEARS,4,0.013552889325901082,0.027887857883520748
3409,GEARS,5,0.013454742202731339,0.027990507488341435
3409,GEARS,6,0.013359123105673413,0.027970748508106106
3409,GEARS,7,0.013337646586526381,0.027970381202581135
3409,GEARS,8,0.013131035271247751,0.02774874205984499
3409,GEARS,9,0.013005139428730073,0.02803881575717874
3409,GEARS,10,0.01299075921997428,0.02777297717883535
3409,GEARS,11,0.012792308079568963,0.028174956936551178
3409,GEARS,12,0.012903687495150064,0.028220919406284458
3409,GEARS,13,0.012817398632729524,0.028333493386921677
3409,GEARS,14,0.01256353363982941,0.028179084031802158
