fold_id,model,epoch,train_mse,validation_mse
Nadig_cellline_holdout_2_Jurkat,GEARS,2,0.02225917251780629,0.04154570400714874
Nadig_cellline_holdout_2_Jurkat,GEARS,3,0.01967223221436143,0.03999726474285126
Nadig_cellline_holdout_2_Jurkat,GEARS,4,0.02093604952096939,0.03830382227897644
Nadig_cellline_holdout_2_Jurkat,GEARS,5,0.015458057634532452,0.03687978908419609
Nadig_cellline_holdout_2_Jurkat,GEARS,6,0.016982800792902708,0.035418640822172165
Nadig_cellline_holdout_2_Jurkat,GEARS,7,0.016730301780626178,0.03458477184176445
Nadig_cellline_holdout_2_Jurkat,GEARS,8,0.014218190452083945,0.033606600016355515
Nadig_cellline_holdout_2_Jurkat,GEARS,9,0.014237705385312438,0.034112200140953064
Nadig_cellline_holdout_2_Jurkat,GEARS,10,0.011466684052720666,0.034682564437389374
Nadig_cellline_holdout_2_Jurkat,GEARS,11,0.011280607897788286,0.035189151763916016
Nadig_cellline_holdout_2_Jurkat,GEARS,12,0.01076937688048929,0.03334522992372513
Nadig_cellline_holdout_2_Jurkat,GEARS,13,0.010547243058681488,0.032974548637866974
Nadig_cellline_holdout_2_Jurkat,GEARS,14,0.008216821821406484,0.033369746059179306
Nadig_cellline_holdout_2_Jurkat,GEARS,15,0.009484675712883472,0.03293638676404953
Nadig_cellline_holdout_2_Jurkat,GEARS,16,0.013514452381059527,0.03345952183008194
Nadig_cellline_holdout_2_Jurkat,GEARS,17,0.007752549950964749,0.03193467855453491
Nadig_cellline_holdout_2_Jurkat,GEARS,18,0.007980107911862433,0.031022733077406883
Nadig_cellline_holdout_2_Jurkat,GEARS,19,0.0081432715523988,0.03233030065894127
Nadig_cellline_holdout_2_Jurkat,GEARS,20,0.007905595703050494,0.033187903463840485
Nadig_cellline_holdout_2_Jurkat,GEARS,21,0.008524829638190567,0.034727416932582855
Nadig_cellline_holdout_2_Jurkat,GEARS,22,0.007930299965664744,0.03429380804300308
Nadig_cellline_holdout_2_Jurkat,GEARS,23,0.008310710545629263,0.03472375124692917
Nadig_cellline_holdout_2_Jurkat,GEARS,24,0.006749254418537021,0.034955017268657684
