fold_id,task_id,split,setting,context,perturbation,risk_model_disagreement,baseline_predicted_magnitude,context_novelty_scaled,training_support_count,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,safeconf_frozen_pair_risk,safeconf_calibrated_pair_risk,test_truth_used_for_score_or_threshold,dataset,error_scgpt_rmse,error_gears_rmse,error_two_predictor_mean_rmse,error_two_predictor_max_rmse
Nadig_cellline_holdout_2_Jurkat,HepG2::ARMC7,test,random_seen_pair,HepG2,ARMC7,0.16004326182567316,0.09346838295459747,0.0,0,1.0,3.5968187868316193,2.112031355000279,4.596818786831619,0.2112298216617705,False,Nadig_two_cellline,0.1145494909309555,0.14898848100844717,0.13176898596970132,0.14898848100844717
Nadig_cellline_holdout_2_Jurkat,HepG2::RBM15,test,random_seen_pair,HepG2,RBM15,0.09844150754639197,0.05136965215206146,0.0,0,1.0,-0.6108250022839419,-1.533393882577133,0.3891749977160581,0.141640082662437,False,Nadig_two_cellline,0.10735210724439989,0.08876903184844222,0.09806056954642106,0.10735210724439989
Nadig_cellline_holdout_2_Jurkat,HepG2::LSM12,test,random_seen_pair,HepG2,LSM12,0.09943543388783989,0.07517079263925552,0.0,0,1.0,-0.5429358967485454,0.5276012249028309,0.45706410325145463,0.1809836714789086,False,Nadig_two_cellline,0.12819689880337118,0.13043139177896926,0.12931414529117022,0.13043139177896926
Nadig_cellline_holdout_2_Jurkat,HepG2::ENY2,test,random_seen_pair,HepG2,ENY2,0.10371770330923889,0.048851680010557175,0.0,0,1.0,-0.2504399354715274,-1.7514308403944843,0.7495600645284726,0.13747784259499246,False,Nadig_two_cellline,0.15092391159638383,0.11755100039648865,0.13423745599643624,0.15092391159638383
Nadig_cellline_holdout_2_Jurkat,HepG2::ORC6,test,perturbation_unseen,HepG2,ORC6,0.10245504497512134,0.05410679429769516,0.0,0,1.0,-0.33668450041099707,-1.2963784936018246,0.6633154995890029,0.14616461354229074,False,Nadig_two_cellline,0.14717730705782625,0.12996377552673086,0.13857054129227855,0.14717730705782625
Nadig_cellline_holdout_2_Jurkat,HepG2::LAMTOR1,test,perturbation_unseen,HepG2,LAMTOR1,0.12107604253287185,0.06772864609956741,0.0,0,1.0,0.9352033806676914,-0.11683123898261616,1.9352033806676914,0.1686817083218509,False,Nadig_two_cellline,0.10156214278133416,0.1092698139130691,0.10541597834720162,0.1092698139130691
Nadig_cellline_holdout_2_Jurkat,HepG2::CNOT10,test,perturbation_unseen,HepG2,CNOT10,0.19679109513061188,0.11723249405622482,0.0,0,1.0,5.0,4.169820003423079,6.0,0.25051220043157874,False,Nadig_two_cellline,0.13738592650556075,0.26041033848512307,0.1988981324953419,0.26041033848512307
Nadig_cellline_holdout_2_Jurkat,HepG2::DDX1,test,perturbation_unseen,HepG2,DDX1,0.12759128201418535,0.08096611499786377,0.0,0,1.0,1.3802200406456595,1.029431422232545,2.3802200406456597,0.1905634132588735,False,Nadig_two_cellline,0.09927965470602101,0.14143464837083988,0.12035715153843045,0.14143464837083988
Nadig_cellline_holdout_2_Jurkat,HepG2::SMARCB1,test,perturbation_unseen,HepG2,SMARCB1,0.09715581153241935,0.0674484595656395,0.0,0,1.0,-0.6986431319975303,-0.141093230794223,0.30135686800246975,0.1682185564073994,False,Nadig_two_cellline,0.09100903194889028,0.09121383034511107,0.09111143114700068,0.09121383034511107
Nadig_cellline_holdout_2_Jurkat,HepG2::EIF2B1,test,perturbation_unseen,HepG2,EIF2B1,0.0968932285005097,0.056643277406692505,0.0,0,1.0,-0.7165785930289279,-1.0767386288372858,0.2834214069710721,0.1503574524751146,False,Nadig_two_cellline,0.18913541558717506,0.13461604557875093,0.161875730582963,0.18913541558717506
