culture_condition,stratum,n_tasks,spearman_3407_3408,spearman_3407_3409,spearman_3408_3409,median_pairwise_spearman,kendall_w,bootstrap_valid,bootstrap_ci95_lower,bootstrap_ci95_upper,passed
Rest,all_200,200,0.97555688892222314,0.97135678391959812,0.97884347108677727,0.97555688892222314,0.98350158753968853,2000,0.96409853617655006,0.98068782060470705,True
Rest,seen_160,160,0.96674381811789523,0.96488046408062811,0.97333001289112842,0.96674381811789523,0.97887873224214483,2000,0.94748870103694471,0.97772105896438222,True
Stim8hr,all_200,200,0.97227480687017198,0.96818120453011347,0.97694742368559218,0.97227480687017198,0.9816452077968616,2000,0.95843804237387031,0.97887794065352274,True
Stim8hr,seen_160,160,0.96025723661080509,0.95935485761162531,0.97020391421539909,0.96025723661080509,0.97551466854173996,2000,0.93655589824047891,0.97502912546699327,True
Stim48hr,all_200,200,0.97230030750768792,0.96801470036750936,0.97647491187279689,0.97230030750768792,0.98150887105510976,2000,0.9586916871970762,0.97847881794086411,True
Stim48hr,seen_160,160,0.959729872260635,0.9590062111801243,0.96992265322864191,0.959729872260635,0.97525749703764475,2000,0.9373271202679615,0.97423725471838096,True
