dataset,fold_id,score,endpoint,n_tasks,spearman
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_calibrated_pair_risk,error_centered_pearson_mean,183,-0.59644952339179
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_calibrated_pair_risk,error_centered_cosine_mean,183,-0.30892788608398025
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_calibrated_pair_risk,excess_rmse_mean_vs_training_perturbed_mean,183,-0.12656356473177574
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_frozen_pair_risk,error_two_predictor_mean_rmse,183,-0.08430325910725057
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_frozen_pair_risk,error_centered_pearson_mean,183,-0.311395126612518
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_frozen_pair_risk,error_centered_cosine_mean,183,-0.31990123205376236
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_frozen_pair_risk,excess_rmse_mean_vs_training_perturbed_mean,183,-0.25900151167435564
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,risk_model_disagreement,error_two_predictor_mean_rmse,183,-0.15539307449499895
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,risk_model_disagreement,error_centered_pearson_mean,183,-0.08905955057059835
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,risk_model_disagreement,error_centered_cosine_mean,183,-0.19644129925669487
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,risk_model_disagreement,excess_rmse_mean_vs_training_perturbed_mean,183,-0.19748498116281443
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,baseline_predicted_magnitude,error_two_predictor_mean_rmse,183,0.11335403726708078
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,baseline_predicted_magnitude,error_centered_pearson_mean,183,0.09092368785882686
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,baseline_predicted_magnitude,error_centered_cosine_mean,183,0.09116062127466264
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,baseline_predicted_magnitude,excess_rmse_mean_vs_training_perturbed_mean,183,0.0812348734658072
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_calibrated_pair_risk,error_two_predictor_mean_rmse,183,0.07437946942579873
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_calibrated_pair_risk,error_centered_pearson_mean,183,-0.6032031048068113
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_calibrated_pair_risk,error_centered_cosine_mean,183,-0.39698095916912746
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_calibrated_pair_risk,excess_rmse_mean_vs_training_perturbed_mean,183,-0.24599562945963518
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_frozen_pair_risk,error_two_predictor_mean_rmse,183,0.07383119375279035
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_frozen_pair_risk,error_centered_pearson_mean,183,-0.5771325965552623
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_frozen_pair_risk,error_centered_cosine_mean,183,-0.38189750377918597
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_frozen_pair_risk,excess_rmse_mean_vs_training_perturbed_mean,183,-0.23342249340111065
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,risk_model_disagreement,error_two_predictor_mean_rmse,183,0.06577937386918144
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,risk_model_disagreement,error_centered_pearson_mean,183,-0.0073155639798547865
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,risk_model_disagreement,error_centered_cosine_mean,183,-0.007744393881243491
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,risk_model_disagreement,excess_rmse_mean_vs_training_perturbed_mean,183,0.10317764915056436
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,baseline_predicted_magnitude,error_two_predictor_mean_rmse,183,0.06412475621313826
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,baseline_predicted_magnitude,error_centered_pearson_mean,183,-0.0014216004950146077
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,baseline_predicted_magnitude,error_centered_cosine_mean,183,-0.0045369811941444165
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,baseline_predicted_magnitude,excess_rmse_mean_vs_training_perturbed_mean,183,0.10157981718922561
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_calibrated_pair_risk,error_two_predictor_mean_rmse,183,0.4943938812434893
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_calibrated_pair_risk,error_centered_pearson_mean,183,0.3857510985094735
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_calibrated_pair_risk,error_centered_cosine_mean,183,0.28675405136559806
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_calibrated_pair_risk,excess_rmse_mean_vs_training_perturbed_mean,183,0.4847070249778732
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_frozen_pair_risk,error_two_predictor_mean_rmse,183,0.4803580240144745
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_frozen_pair_risk,error_centered_pearson_mean,183,0.3714665591002013
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_frozen_pair_risk,error_centered_cosine_mean,183,0.27653458444620244
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_frozen_pair_risk,excess_rmse_mean_vs_training_perturbed_mean,183,0.4629698526704942
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,risk_model_disagreement,error_two_predictor_mean_rmse,183,0.0004699505768643332
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,risk_model_disagreement,error_centered_pearson_mean,183,0.017067038449789698
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,risk_model_disagreement,error_centered_cosine_mean,183,-0.005145958816664449
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,risk_model_disagreement,excess_rmse_mean_vs_training_perturbed_mean,183,-0.03385602280826801
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,baseline_predicted_magnitude,error_two_predictor_mean_rmse,183,0.1335756189640723
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,baseline_predicted_magnitude,error_centered_pearson_mean,183,0.05580271474783237
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,baseline_predicted_magnitude,error_centered_cosine_mean,183,0.06290288471329099
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,baseline_predicted_magnitude,excess_rmse_mean_vs_training_perturbed_mean,183,0.13730976792274016
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_calibrated_pair_risk,error_two_predictor_mean_rmse,183,-0.15956192773726632
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_calibrated_pair_risk,error_centered_pearson_mean,183,-0.026015680684248043
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_calibrated_pair_risk,error_centered_cosine_mean,183,-0.1230134797490464
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_calibrated_pair_risk,excess_rmse_mean_vs_training_perturbed_mean,183,0.15254595725016254
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_frozen_pair_risk,error_two_predictor_mean_rmse,183,-0.024435471869541724
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_frozen_pair_risk,error_centered_pearson_mean,183,-0.09744816836762668
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_frozen_pair_risk,error_centered_cosine_mean,183,-0.0684032645900073
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_frozen_pair_risk,excess_rmse_mean_vs_training_perturbed_mean,183,0.07854832266806609
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,risk_model_disagreement,error_two_predictor_mean_rmse,183,0.017670141690098926
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,risk_model_disagreement,error_centered_pearson_mean,183,-0.11715867881227826
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,risk_model_disagreement,error_centered_cosine_mean,183,-0.03964620554071731
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,risk_model_disagreement,excess_rmse_mean_vs_training_perturbed_mean,183,0.044653137311726064
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,baseline_predicted_magnitude,error_two_predictor_mean_rmse,183,-0.04410094538391047
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,baseline_predicted_magnitude,error_centered_pearson_mean,183,-0.0009379430263250651
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,baseline_predicted_magnitude,error_centered_cosine_mean,183,-0.03161592505854802
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,baseline_predicted_magnitude,excess_rmse_mean_vs_training_perturbed_mean,183,0.03201146679407549
