epoch,train_mse,val_mse,learning_rate,improved,seconds
1,0.39392569498980745,0.339913680528601,9e-05,True,43.20811867713928
2,0.33577862969216177,0.341023495213853,8.1e-05,False,42.842549562454224
3,0.33504544869065284,0.34000541352563435,7.290000000000001e-05,False,42.00264549255371
4,0.3345948816441438,0.3402561822699176,6.561000000000002e-05,False,42.841495752334595
