level,group_id,n_bootstrap_requested,n_bootstrap_valid,aligned_rho_bootstrap_mean,aligned_rho_ci_low,aligned_rho_ci_high,partial_rho_control_magnitude_bootstrap_mean,partial_rho_control_magnitude_ci_low,partial_rho_control_magnitude_ci_high,rc80_improvement_pct_bootstrap_mean,rc80_improvement_pct_ci_low,rc80_improvement_pct_ci_high,excess_aurc_bootstrap_mean,excess_aurc_ci_low,excess_aurc_ci_high,aurc_reduction_vs_random_pct_bootstrap_mean,aurc_reduction_vs_random_pct_ci_low,aurc_reduction_vs_random_pct_ci_high
overall,overall,1000,1000,0.3990026800607458,0.38186938121264474,0.41540262566440633,0.4534267914278893,0.4414793941708075,0.4669490713617965,4.277368806307063,3.9518937697168837,4.617341520402974,0.05123551870939187,0.0496613714072187,0.05276642665374956,5.788533562591377,5.4080830268278435,6.164525325861514
predictor,V0DrugMeanAcrossDose,1000,1000,0.33748597101967415,0.3170835639514925,0.35841095490501657,0.3300475035084834,0.31264218982398323,0.3462703421967322,4.2791518697460225,3.8485516382129417,4.713604623400107,0.053054205044238516,0.051073251833522175,0.05507243154116549,5.741958253697152,5.262372968147529,6.229814565059316
predictor,V0ExactDoseMean,1000,1000,0.4686270453614481,0.45057500758457414,0.48667638912200073,0.6015846498625274,0.5871529036917957,0.6160429634106981,4.2689142219432625,3.963815322429465,4.590875250443198,0.04697639957283336,0.04542772893381782,0.04861797299475837,6.073908417576357,5.727110231147286,6.453612031799104
