panel_id,support,architecture,seed,best_epoch,best_validation_mse,pretrained_tensors,model_key,n_query_predictions,n_unique_vectors_at_1e-6,max_coordinate_std,all_finite,query_graphs_containing_y,n_go_edges,n_coexpression_edges
H03,2,scGPT,3407,4,0.016603197497518166,129.0,scGPT_seed3407,840,840,0.017264313995838165,True,0,,
H03,2,GEARS,3407,4,0.016857457428198795,,GEARS_seed3407,840,813,0.12089495360851288,True,0,1454.0,4877.0
H03,2,scGPT,3408,6,0.016612585795962292,129.0,scGPT_seed3408,840,840,0.012475021183490753,True,0,,
H03,2,GEARS,3408,4,0.017256713148368442,,GEARS_seed3408,840,818,0.1620069444179535,True,0,1454.0,4877.0
H03,2,scGPT,3409,5,0.016634735562231228,129.0,scGPT_seed3409,840,840,0.01723010651767254,True,0,,
H03,2,GEARS,3409,5,0.017472421021565147,,GEARS_seed3409,840,813,0.17520025372505188,True,0,1454.0,4877.0
