culture_condition,stratum,n_tasks,spearman_3407_3408,spearman_3407_3409,spearman_3408_3409,median_pairwise_spearman,kendall_w,bootstrap_valid,bootstrap_ci95_lower,bootstrap_ci95_upper,passed
Rest,all_200,200,0.87419485487137194,0.87659641491037288,0.89476636915922914,0.87659641491037288,0.92123503087577185,2000,0.83834060496139229,0.90500310648198234,True
Rest,seen_160,160,0.80788702683698577,0.8173063400914099,0.84332298136645956,0.8173063400914099,0.88189252184330114,2000,0.74673587295106325,0.86915425186203821,True
Stim8hr,all_200,200,0.87580739518487971,0.8756213905347634,0.89501987549688755,0.87580739518487971,0.92143303582589564,2000,0.84021298285284041,0.90754315908737571,True
Stim8hr,seen_160,160,0.80774053673971635,0.81640689089417551,0.84347533106761985,0.81640689089417551,0.88169394637811371,2000,0.74975915767193191,0.86880482798320824,True
Stim48hr,all_200,200,0.87235730893272345,0.87726393159829008,0.89226430660766531,0.87726393159829008,0.92041901047526187,2000,0.83799529954589158,0.90454133353292066,True
Stim48hr,seen_160,160,0.80245224422829009,0.81720965662721201,0.83645845540841435,0.81720965662721201,0.87913785694753699,2000,0.74605961303604773,0.86860002962389882,True
