fold_id,task_id,setting,context,perturbation,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_truth_used_for_score_or_transform,frozen_model_sha256,risk_model_disagreement,baseline_predicted_magnitude,safeconf_frozen_pair_risk,safeconf_calibrated_pair_risk,target_truth_used_for_score_or_noise_transform
Nadig_cellline_holdout_1_HepG2,HepG2::NAA50,context_unseen,HepG2,NAA50,1.0,0.5,-1.1231214571899188,-0.1340381100120949,0.335854438819855,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0880828795409669,0.073790542781353,0.3768785428100811,0.1966968834629864,False
Nadig_cellline_holdout_1_HepG2,HepG2::MRPL41,context_unseen,HepG2,MRPL41,1.0,1.0,0.2975218032013054,-0.3271655716432533,0.4194029007902835,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0996347166384558,0.071183755993843,2.297521803201305,0.2117199044976924,False
Nadig_cellline_holdout_1_HepG2,HepG2::BPTF,context_unseen,HepG2,BPTF,1.0,1.0,-0.0929089449333483,-0.1368035635365395,0.4177640055534898,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0964599629715428,0.0737532153725624,1.907091055066652,0.207591176684485,False
Nadig_cellline_holdout_1_HepG2,HepG2::MRPL38,context_and_perturbation_unseen,HepG2,MRPL38,1.0,1.0,1.6173170753831216,-1.4477038803121198,0.413749777465553,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1103665170920629,0.056059006601572,3.617317075383122,0.2256764780360997,False
Nadig_cellline_holdout_1_HepG2,HepG2::MNAT1,context_unseen,HepG2,MNAT1,1.0,0.5,0.941127615765726,1.130062287732892,0.3977947851721907,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1048681413193949,0.0908530578017234,2.4411276157657262,0.21852590846068,False
Nadig_cellline_holdout_1_HepG2,HepG2::RCCD1,context_and_perturbation_unseen,HepG2,RCCD1,1.0,1.0,0.1621291309135435,2.393458350408579,0.4811209524332327,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0985337829008536,0.1079060658812522,2.1621291309135438,0.2102881538109197,False
Nadig_cellline_holdout_1_HepG2,HepG2::COPS2,context_unseen,HepG2,COPS2,1.0,1.0,0.1390055376726041,1.9159280052111105,0.469554831799475,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0983457554138162,0.1014604791998863,2.1390055376726043,0.2100436263934166,False
Nadig_cellline_holdout_1_HepG2,HepG2::GINS1,context_unseen,HepG2,GINS1,1.0,1.0,0.3805543084747231,0.1811507295260412,0.4326282060064618,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.10030988823252,0.0780448839068412,2.380554308474723,0.2125979567913719,False
Nadig_cellline_holdout_1_HepG2,HepG2::WDR33,context_unseen,HepG2,WDR33,1.0,0.5,-1.5380755267275843,0.6678043114205199,0.348179508593677,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0847087166192218,0.0846136137843132,-0.0380755267275843,0.1923088263842625,False
Nadig_cellline_holdout_1_HepG2,HepG2::MKRN1,context_and_perturbation_unseen,HepG2,MKRN1,1.0,1.0,-1.9576126254595183,-0.6783522258713406,0.3758976682734072,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0812972871942373,0.0664435252547264,0.0423873745404814,0.187872304679754,False
Nadig_cellline_holdout_1_HepG2,HepG2::PNN,context_unseen,HepG2,PNN,1.0,1.0,-0.2325262257464963,-0.6981812452243592,0.4024088388743084,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0953246771971932,0.0661758780479431,1.7674737742535036,0.2061147515994944,False
Nadig_cellline_holdout_1_HepG2,HepG2::EHMT2,context_unseen,HepG2,EHMT2,1.0,1.0,0.9579344068959198,1.157160972338792,0.4645577074134129,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1050048042795345,0.0912188291549682,2.95793440689592,0.2187036369472849,False
Nadig_cellline_holdout_1_HepG2,HepG2::PPP6C,context_unseen,HepG2,PPP6C,1.0,0.5,-1.4023746677528477,0.3975267683114027,0.3439599116734428,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0858121563500616,0.0809654742479324,0.0976253322471523,0.193743836084195,False
Nadig_cellline_holdout_1_HepG2,HepG2::ARMC7,context_unseen,HepG2,ARMC7,1.0,1.0,-1.4718769053542076,-0.1080157995324758,0.3968755434923199,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.085247004950645,0.0741417855024337,0.5281230946457924,0.1930088636906633,False
Nadig_cellline_holdout_1_HepG2,HepG2::RBM15,context_unseen,HepG2,RBM15,1.0,1.0,1.7065985231193117,2.4011392457763727,0.5054531619128724,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1110925014182,0.1080097407102584,3.706598523119312,0.2266206116583438,False
Nadig_cellline_holdout_1_HepG2,HepG2::INO80C,context_and_perturbation_unseen,HepG2,INO80C,1.0,1.0,-1.0319782514763,0.481578891879113,0.4175884970108748,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0888240025901529,0.0820999890565872,0.9680217485237,0.1976607048070086,False
Nadig_cellline_holdout_1_HepG2,HepG2::LSM12,context_unseen,HepG2,LSM12,1.0,0.5,2.5926914565778736,-0.8062497594896862,0.3781888829333901,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.118297689029994,0.0647171959280967,4.092691456577874,0.2359908688856131,False
Nadig_cellline_holdout_1_HepG2,HepG2::ENY2,context_and_perturbation_unseen,HepG2,ENY2,1.0,1.0,-0.0600983012353554,0.6873948725055624,0.4376156469147233,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0967267598667455,0.0848780423402786,1.939901698764645,0.2079381427414678,False
Nadig_cellline_holdout_1_HepG2,HepG2::MRPL54,context_unseen,HepG2,MRPL54,1.0,0.5,-2.441482473858832,-0.3994002112778628,0.3090119541967311,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0773627416113046,0.0702087506651878,-0.941482473858832,0.1827554768924874,False
Nadig_cellline_holdout_1_HepG2,HepG2::MTG2,context_and_perturbation_unseen,HepG2,MTG2,1.0,1.0,1.7044858912041168,0.9067058247419164,0.4703555273679602,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1110753227355485,0.0878382474184036,3.7044858912041168,0.2265982709943746,False
Nadig_cellline_holdout_1_HepG2,HepG2::IGBP1,context_unseen,HepG2,IGBP1,1.0,0.5,3.611210949635766,-0.8352527983190061,0.3934356995694788,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1265796916920709,0.0643257200717926,5.111210949635765,0.2467615107455921,False
Nadig_cellline_holdout_1_HepG2,HepG2::ESF1,context_unseen,HepG2,ESF1,1.0,0.5,-0.1100192636152878,0.2770578721245891,0.3613427925781514,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0963208319035184,0.0793394148349762,1.389980736384712,0.2074102384541523,False
Nadig_cellline_holdout_1_HepG2,HepG2::ACTR2,context_unseen,HepG2,ACTR2,1.0,0.5,0.7007845814756004,-1.3518665640350973,0.3358016968094691,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1029138128422576,0.0573525950312614,2.2007845814756006,0.2159843284874703,False
Nadig_cellline_holdout_1_HepG2,HepG2::DRAP1,context_unseen,HepG2,DRAP1,1.0,1.0,0.5225358333873673,0.5750937239836603,0.4440917448728619,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1014643986521114,0.083362229168415,2.5225358333873675,0.2140993832893338,False
Nadig_cellline_holdout_1_HepG2,HepG2::MPHOSPH6,context_unseen,HepG2,MPHOSPH6,1.0,0.5,5.0,-1.094531729811093,0.4090696179256809,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1486342428007947,0.0608260370790958,6.5,0.2614476798199068,False
Nadig_cellline_holdout_1_HepG2,HepG2::TTC1,context_unseen,HepG2,TTC1,1.0,1.0,0.6339590614067808,-1.3403173456534698,0.4008919554162599,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1023704269386231,0.0575084835290908,2.633959061406781,0.2152776618515602,False
Nadig_cellline_holdout_1_HepG2,HepG2::TACC3,context_unseen,HepG2,TACC3,1.0,1.0,-1.69348064505818,-0.5056532411835295,0.3840802096953692,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.083445053417401,0.0687745735049247,0.3065193549418199,0.1906654480452567,False
Nadig_cellline_holdout_1_HepG2,HepG2::CCNC,context_unseen,HepG2,CCNC,1.0,0.5,1.180987187598395,1.5938200119945485,0.4124270101142434,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1068185385636132,0.0971127450466156,2.680987187598395,0.2210623759141809,False
Nadig_cellline_holdout_1_HepG2,HepG2::ORC6,context_unseen,HepG2,ORC6,1.0,0.5,1.406591320035716,-0.1494854586910534,0.3750509453664356,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.108653018942395,0.073582038283348,2.906591320035716,0.2234480949202241,False
Nadig_cellline_holdout_1_HepG2,HepG2::EXOC5,context_unseen,HepG2,EXOC5,1.0,0.5,1.5255098385834176,1.6250006384793445,0.4185461666717424,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.109619994531861,0.0975336134433746,3.0255098385834174,0.2247056346948936,False
Nadig_cellline_holdout_1_HepG2,HepG2::LAMTOR1,context_and_perturbation_unseen,HepG2,LAMTOR1,1.0,1.0,-0.5413696990383227,0.0425441013312984,0.4149592182479715,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0928133433588112,0.0761740058660507,1.4586303009616772,0.202848793054478,False
Nadig_cellline_holdout_1_HepG2,HepG2::USP14,context_unseen,HepG2,USP14,1.0,1.0,-1.1350449394865922,0.1725623679717831,0.4087261676208236,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0879859247818333,0.0779289603233337,0.8649550605134078,0.1965707949998626,False
Nadig_cellline_holdout_1_HepG2,HepG2::TGS1,context_unseen,HepG2,TGS1,1.0,0.5,1.5068610376688891,-0.4668723093937282,0.3691719380169888,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1094683534293869,0.0692980289459228,3.006861037668889,0.2245084273197403,False
Nadig_cellline_holdout_1_HepG2,HepG2::WDR74,context_and_perturbation_unseen,HepG2,WDR74,1.0,1.0,0.798770133532335,-0.2321438157619128,0.4294708251584678,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1037105738355524,0.0724663361907005,2.7987701335323347,0.2170205062885322,False
Nadig_cellline_holdout_1_HepG2,HepG2::DYNLL2,context_unseen,HepG2,DYNLL2,1.0,1.0,2.1271500679529844,1.7111646632814907,0.4958404319090554,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1145121797234193,0.0986966341733932,4.127150067952984,0.2310678609294061,False
Nadig_cellline_holdout_1_HepG2,HepG2::DNAJC19,context_unseen,HepG2,DNAJC19,1.0,0.5,1.4904552543856382,-1.3873485471245308,0.3473178197940206,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1093349512296731,0.0568736679852008,2.990455254385638,0.2243349394116731,False
Nadig_cellline_holdout_1_HepG2,HepG2::RPL37A,context_unseen,HepG2,RPL37A,1.0,1.0,-2.3574834075857622,0.2532688999603199,0.3915036654498404,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0780457727120613,0.0790183171629905,-0.3574834075857622,0.1836437503772526,False
Nadig_cellline_holdout_1_HepG2,HepG2::PIAS1,context_unseen,HepG2,PIAS1,1.0,0.5,1.6159280096408477,-0.6070885308973095,0.367587537942082,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1103552220248072,0.0674054250121116,3.1159280096408475,0.2256617889410633,False
Nadig_cellline_holdout_1_HepG2,HepG2::CNOT10,context_unseen,HepG2,CNOT10,1.0,0.5,2.021036994132419,-1.995364415730636,0.3413487478642674,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1136493304938729,0.0486668199300766,3.521036994132419,0.2299457361958367,False
Nadig_cellline_holdout_1_HepG2,HepG2::DDX1,context_unseen,HepG2,DDX1,1.0,0.5,1.407231714041998,-1.5002742686330417,0.3433667632980548,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1086582262505525,0.0553494244813919,2.9072317140419983,0.2234548669599719,False
Nadig_cellline_holdout_1_HepG2,HepG2::GTF2F2,context_unseen,HepG2,GTF2F2,1.0,0.5,5.0,3.283253785639892,0.511787668882354,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1511799398148798,0.1199163049459457,6.5,0.2614476798199068,False
Nadig_cellline_holdout_1_HepG2,HepG2::SMARCB1,context_and_perturbation_unseen,HepG2,SMARCB1,1.0,1.0,1.3298349219162016,-0.3384603241416935,0.4352809162564293,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1080288809677268,0.0710313022136688,3.3298349219162016,0.2226364112163362,False
Nadig_cellline_holdout_1_HepG2,HepG2::NPLOC4,context_unseen,HepG2,NPLOC4,1.0,0.5,1.5401957985671662,1.359719679263096,0.4125514091422766,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1097394121380134,0.0939529165625572,3.040195798567166,0.2248609358122832,False
Nadig_cellline_holdout_1_HepG2,HepG2::WDR75,context_unseen,HepG2,WDR75,1.0,1.0,-0.5040011611603513,1.1448980351134304,0.4414086286384119,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0931172023740708,0.091053307056427,1.4959988388396486,0.2032439579394487,False
Nadig_cellline_holdout_1_HepG2,HepG2::LSG1,context_unseen,HepG2,LSG1,1.0,0.5,2.303492728601275,-0.5755077140322299,0.3790804821833858,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1159460947293483,0.0678316950798034,3.803492728601275,0.2329326496304806,False
Nadig_cellline_holdout_1_HepG2,HepG2::EIF2B1,context_unseen,HepG2,EIF2B1,1.0,0.5,5.0,2.895155778681344,0.5026815418886371,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.159434542340043,0.1146778538823127,6.5,0.2614476798199068,False
Nadig_cellline_holdout_1_HepG2,HepG2::RPL7L1,context_unseen,HepG2,RPL7L1,1.0,1.0,0.7911943831977764,0.0116405721856786,0.4350723859842027,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1036489722806821,0.0757568776607513,2.791194383197777,0.2169403942295778,False
Nadig_cellline_holdout_1_HepG2,HepG2::BAP1,context_unseen,HepG2,BAP1,1.0,0.5,2.8249344013547355,-1.894255350175129,0.3562922449621364,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1201861523338389,0.0500315651297569,4.324934401354735,0.2384467920169304,False
Nadig_cellline_holdout_1_HepG2,HepG2::RHOQ,context_unseen,HepG2,RHOQ,1.0,0.5,1.3404801507941373,-1.4407347718345,0.3437199240073465,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1081154417203745,0.0561530739068985,2.840480150794137,0.2227489824027918,False
Nadig_cellline_holdout_1_HepG2,HepG2::TFAM,context_and_perturbation_unseen,HepG2,TFAM,1.0,1.0,-0.5887757281723377,0.0073908263404293,0.4133930778505481,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0924278653565123,0.0756995156407356,1.4112242718276624,0.2023474836880041,False
Nadig_cellline_holdout_1_HepG2,HepG2::SEC61A1,context_unseen,HepG2,SEC61A1,1.0,0.5,-0.5813448395545192,0.7784042368361668,0.3657356591615757,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0924882889809337,0.086106464266777,0.9186551604454808,0.2024260638630026,False
Nadig_cellline_holdout_1_HepG2,HepG2::RSL1D1,context_unseen,HepG2,RSL1D1,1.0,0.5,0.9038762890102734,-0.8805709089690863,0.3500358220017603,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1045652353961824,0.0637140274047851,2.4038762890102734,0.2181319830601092,False
Nadig_cellline_holdout_1_HepG2,HepG2::RPL9,context_unseen,HepG2,RPL9,1.0,0.5,5.0,0.9839155207868692,0.4578372082619757,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.147099422531606,0.0888804048299789,6.5,0.2614476798199068,False
Nadig_cellline_holdout_1_HepG2,HepG2::SRP54,context_unseen,HepG2,SRP54,1.0,0.5,0.7926776877694612,1.6157013180150093,0.4068681440220273,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1036610336427818,0.0974080935120582,2.292677687769461,0.2169560798815656,False
Nadig_cellline_holdout_1_HepG2,HepG2::RPS13,context_unseen,HepG2,RPS13,1.0,0.5,5.0,4.452897109929787,0.5392315630981641,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1989316891122538,0.1357038617134094,6.5,0.2614476798199068,False
Nadig_cellline_holdout_1_HepG2,HepG2::ADAM10,context_unseen,HepG2,ADAM10,1.0,0.5,0.4020774814976394,-1.5310734722864217,0.3269257806580452,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1004849020417668,0.0549337044358253,1.9020774814976396,0.212825560082129,False
Nadig_cellline_holdout_1_HepG2,HepG2::FCF1,context_unseen,HepG2,FCF1,1.0,1.0,0.2348948883737275,0.0695351485245703,0.4277315347831778,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0991254713281256,0.0765383243560791,2.234894888373728,0.2110576372804219,False
Nadig_cellline_holdout_1_HepG2,HepG2::SART3,context_unseen,HepG2,SART3,1.0,0.5,0.872920342628829,0.8978834208135335,0.3912804560241839,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1043135198108788,0.0877191647887229,2.372920342628829,0.2178046300598144,False
Nadig_cellline_holdout_1_HepG2,HepG2::IST1,context_unseen,HepG2,IST1,1.0,1.0,-1.043745161546294,1.793957153128087,0.4481974408100405,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0887283209844611,0.0998141467571258,0.956254838453706,0.1975362720641633,False
Nadig_cellline_holdout_1_HepG2,HepG2::ABCF1,context_unseen,HepG2,ABCF1,1.0,0.5,0.2563811280225177,-0.5323257920327685,0.3480815099555348,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0993001848168532,0.0684145539999008,1.7563811280225177,0.2112848500080644,False
Nadig_cellline_holdout_1_HepG2,HepG2::TUBGCP2,context_and_perturbation_unseen,HepG2,TUBGCP2,1.0,1.0,0.6187607228334443,-0.4633009552414016,0.4212321381032488,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1022468429705385,0.0693462342023849,2.618760722833444,0.2151169424320932,False
Nadig_cellline_holdout_1_HepG2,HepG2::TAF8,context_unseen,HepG2,TAF8,1.0,1.0,-0.3602340697215211,-0.3419008574386722,0.4087713537708924,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0942862319725527,0.0709848627448082,1.6397659302784788,0.204764266449686,False
Nadig_cellline_holdout_1_HepG2,HepG2::SIRT7,context_and_perturbation_unseen,HepG2,SIRT7,1.0,1.0,-0.3389237357353935,-0.2942483949013912,0.4102226911865326,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0944595150996855,0.07162806391716,1.6610762642646064,0.2049896190097946,False
Nadig_cellline_holdout_1_HepG2,HepG2::KIF18B,context_unseen,HepG2,KIF18B,1.0,0.5,1.7187578044134828,-1.347444322336277,0.3518242441805381,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1111913735563708,0.0574122853577137,3.2187578044134826,0.2267491936491519,False
Nadig_cellline_holdout_1_HepG2,HepG2::RNGTT,context_unseen,HepG2,RNGTT,1.0,1.0,0.0654500471229575,0.3947143959147869,0.4327116371980818,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.097747645340622,0.0809275135397911,2.0654500471229573,0.2092657916529476,False
Nadig_cellline_holdout_1_HepG2,HepG2::MICOS10,context_unseen,HepG2,MICOS10,1.0,0.5,0.6852410412472365,-0.93329502559471,0.3453797730559293,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1027874218969425,0.0630023702979087,2.1852410412472363,0.2158199586288894,False
Nadig_cellline_holdout_1_HepG2,HepG2::MED11,context_unseen,HepG2,MED11,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.2181039052203494,0.1709818542003631,6.5,0.2614476798199068,False
Nadig_cellline_holdout_1_HepG2,HepG2::TAZ,context_unseen,HepG2,TAZ,1.0,1.0,-0.8931976771640554,-0.2167251703929885,0.4033740712848711,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0899524847583712,0.0726744532585144,1.1068023228359447,0.1991282818865122,False
Nadig_cellline_holdout_1_HepG2,HepG2::POLRMT,context_unseen,HepG2,POLRMT,1.0,1.0,-1.7896307307504689,-0.0410945841745736,0.3934768003803083,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.082663217359191,0.075045071542263,0.2103692692495311,0.1896486799373742,False
Nadig_cellline_holdout_1_HepG2,HepG2::RCL1,context_and_perturbation_unseen,HepG2,RCL1,1.0,1.0,0.476649256627265,0.4767026410936951,0.4410655866755055,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1010912759446217,0.082034170627594,2.476649256627265,0.2136141418306949,False
Nadig_cellline_holdout_1_HepG2,HepG2::CDIPT,context_unseen,HepG2,CDIPT,1.0,0.5,1.7881318846406606,-1.702355507034662,0.3445816481356016,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.111755482855247,0.0526217818260192,3.2881318846406606,0.2274828108038409,False
