fold_id,task_id,setting,context,perturbation,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_truth_used_for_score_or_transform,frozen_model_sha256,risk_model_disagreement,baseline_predicted_magnitude,safeconf_frozen_pair_risk,safeconf_calibrated_pair_risk,target_truth_used_for_score_or_noise_transform,error_centered_pearson_mean,error_centered_cosine_mean,direction_error_rank_target,n_cells_noise,n_split_repeats,split_half_rmse_mean,split_half_rmse_sd,split_half_pearson_error_mean,split_half_cosine_error_mean
Nadig_cellline_holdout_1_HepG2,HepG2::MKRN1,context_and_perturbation_unseen,HepG2,MKRN1,1.0,1.0,-1.9576126254595183,-0.6783522258713406,0.3758976682734072,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0812972871942373,0.0664435252547264,0.0423873745404814,0.187872304679754,False,0.0068436454362855,0.0177757373392514,0.02734375,73,50,0.12577785773529226,0.008344664974288924,1.0220016605262037,1.0220016605262037
Nadig_cellline_holdout_1_HepG2,HepG2::PNN,context_unseen,HepG2,PNN,1.0,1.0,-0.2325262257464963,-0.6981812452243592,0.4024088388743084,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0953246771971932,0.0661758780479431,1.7674737742535036,0.2061147515994944,False,0.0328206859166622,0.0369872384673713,0.4453125,170,50,0.08267848956197779,0.007494989019852235,0.13361600794947084,0.13361600794947076
Nadig_cellline_holdout_1_HepG2,HepG2::EHMT2,context_unseen,HepG2,EHMT2,1.0,1.0,0.9579344068959198,1.157160972338792,0.4645577074134129,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1050048042795345,0.0912188291549682,2.95793440689592,0.2187036369472849,False,0.0204683460719932,0.0351118117689772,0.33203125,101,50,0.09941884270121411,0.006422508026981919,0.6006488477668773,0.6006488477668773
Nadig_cellline_holdout_1_HepG2,HepG2::PPP6C,context_unseen,HepG2,PPP6C,1.0,0.5,-1.4023746677528477,0.3975267683114027,0.3439599116734428,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0858121563500616,0.0809654742479324,0.0976253322471523,0.193743836084195,False,0.0108254087128422,0.0180024584147132,0.05078125,459,50,0.046693811384664156,0.002508445524542644,0.16492243103169418,0.1649224310316942
Nadig_cellline_holdout_1_HepG2,HepG2::ARMC7,context_unseen,HepG2,ARMC7,1.0,1.0,-1.4718769053542076,-0.1080157995324758,0.3968755434923199,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.085247004950645,0.0741417855024337,0.5281230946457924,0.1930088636906633,False,0.0155143063133508,0.0241583754457762,0.17578125,66,50,0.13806275599867424,0.011300140723922495,0.6622762402505766,0.6622762402505766
Nadig_cellline_holdout_1_HepG2,HepG2::RBM15,context_unseen,HepG2,RBM15,1.0,1.0,1.7065985231193117,2.4011392457763727,0.5054531619128724,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1110925014182,0.1080097407102584,3.706598523119312,0.2266206116583438,False,0.0237222755188556,0.0371755419179949,0.38671875,75,50,0.12552447402765535,0.006766490232884947,0.6167292027929854,0.6167292027929854
Nadig_cellline_holdout_1_HepG2,HepG2::LSM12,context_unseen,HepG2,LSM12,1.0,0.5,2.5926914565778736,-0.8062497594896862,0.3781888829333901,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.118297689029994,0.0647171959280967,4.092691456577874,0.2359908688856131,False,0.0147907959906993,0.0245097447515822,0.171875,69,50,0.1224507593673233,0.010195191781406928,0.572111499079893,0.572111499079893
Nadig_cellline_holdout_1_HepG2,HepG2::ENY2,context_and_perturbation_unseen,HepG2,ENY2,1.0,1.0,-0.0600983012353554,0.6873948725055624,0.4376156469147233,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0967267598667455,0.0848780423402786,1.939901698764645,0.2079381427414678,False,0.0322788041919684,0.0372438880794057,0.4453125,77,50,0.12595799154385812,0.010609297356171282,0.29601484126828886,0.29601484126828886
Nadig_cellline_holdout_1_HepG2,HepG2::MTG2,context_and_perturbation_unseen,HepG2,MTG2,1.0,1.0,1.7044858912041168,0.9067058247419164,0.4703555273679602,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1110753227355485,0.0878382474184036,3.7044858912041168,0.2265982709943746,False,0.0164147905823359,0.0290515283524425,0.23828125,86,50,0.11461278683165264,0.0067330463071890315,0.9171359433586663,0.9171359433586663
Nadig_cellline_holdout_1_HepG2,HepG2::IGBP1,context_unseen,HepG2,IGBP1,1.0,0.5,3.611210949635766,-0.8352527983190061,0.3934356995694788,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1265796916920709,0.0643257200717926,5.111210949635765,0.2467615107455921,False,0.0677991753237334,0.0708632676110795,0.6171875,61,50,0.17962928884747584,0.02023072659138643,0.2549302409084069,0.2549302409084069
Nadig_cellline_holdout_1_HepG2,HepG2::ESF1,context_unseen,HepG2,ESF1,1.0,0.5,-0.1100192636152878,0.2770578721245891,0.3613427925781514,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0963208319035184,0.0793394148349762,1.389980736384712,0.2074102384541523,False,0.012395479292962,0.0182856152817504,0.08203125,165,50,0.08294868583674925,0.006760550245186317,0.4094913081594389,0.409491308159439
Nadig_cellline_holdout_1_HepG2,HepG2::ACTR2,context_unseen,HepG2,ACTR2,1.0,0.5,0.7007845814756004,-1.3518665640350973,0.3358016968094691,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1029138128422576,0.0573525950312614,2.2007845814756006,0.2159843284874703,False,0.0095535756490303,0.0190026372084896,0.05078125,79,50,0.11571917297729799,0.007618544317301197,0.6872665299301123,0.6872665299301123
Nadig_cellline_holdout_1_HepG2,HepG2::MPHOSPH6,context_unseen,HepG2,MPHOSPH6,1.0,0.5,5.0,-1.094531729811093,0.4090696179256809,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1486342428007947,0.0608260370790958,6.5,0.2614476798199068,False,0.0306559023746267,0.0376561659342336,0.4375,83,50,0.11351315756019681,0.008911102135519636,0.3941620227375269,0.3941620227375269
Nadig_cellline_holdout_1_HepG2,HepG2::TTC1,context_unseen,HepG2,TTC1,1.0,1.0,0.6339590614067808,-1.3403173456534698,0.4008919554162599,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1023704269386231,0.0575084835290908,2.633959061406781,0.2152776618515602,False,0.0102949904255879,0.0192520006498351,0.0625,76,50,0.12627986630510027,0.01277771172884186,0.7946538899354572,0.7946538899354572
Nadig_cellline_holdout_1_HepG2,HepG2::EXOC5,context_unseen,HepG2,EXOC5,1.0,0.5,1.5255098385834176,1.6250006384793445,0.4185461666717424,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.109619994531861,0.0975336134433746,3.0255098385834174,0.2247056346948936,False,0.017175086825675,0.029442909397685,0.26171875,64,50,0.129811651531989,0.005819992426802572,0.7171101495405797,0.7171101495405797
Nadig_cellline_holdout_1_HepG2,HepG2::LAMTOR1,context_and_perturbation_unseen,HepG2,LAMTOR1,1.0,1.0,-0.5413696990383227,0.0425441013312984,0.4149592182479715,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0928133433588112,0.0761740058660507,1.4586303009616772,0.202848793054478,False,0.011289237817815,0.0235956646064137,0.11328125,126,50,0.08539040508473922,0.004343111677523335,0.5808514182855619,0.5808514182855619
Nadig_cellline_holdout_1_HepG2,HepG2::USP14,context_unseen,HepG2,USP14,1.0,1.0,-1.1350449394865922,0.1725623679717831,0.4087261676208236,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0879859247818333,0.0779289603233337,0.8649550605134078,0.1965707949998626,False,0.0153523191268798,0.0292793637620936,0.22265625,93,50,0.10914054584267165,0.007763534359716478,0.6001960555836852,0.6001960555836853
Nadig_cellline_holdout_1_HepG2,HepG2::WDR74,context_and_perturbation_unseen,HepG2,WDR74,1.0,1.0,0.798770133532335,-0.2321438157619128,0.4294708251584678,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1037105738355524,0.0724663361907005,2.7987701335323347,0.2170205062885322,False,0.0311310906151163,0.0339278271598652,0.40625,79,50,0.1222806997182396,0.00977741113668157,0.27146735447054143,0.2714673544705413
Nadig_cellline_holdout_1_HepG2,HepG2::DYNLL2,context_unseen,HepG2,DYNLL2,1.0,1.0,2.1271500679529844,1.7111646632814907,0.4958404319090554,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1145121797234193,0.0986966341733932,4.127150067952984,0.2310678609294061,False,0.0176834191863052,0.0294033893480628,0.265625,81,50,0.11868926500242144,0.008243378170009733,0.8993169382878619,0.8993169382878619
Nadig_cellline_holdout_1_HepG2,HepG2::RPL37A,context_unseen,HepG2,RPL37A,1.0,1.0,-2.3574834075857622,0.2532688999603199,0.3915036654498404,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0780457727120613,0.0790183171629905,-0.3574834075857622,0.1836437503772526,False,0.1681733900666763,0.1629632404726759,0.75,76,50,0.11798861941392691,0.007792009194378147,0.05053394823872541,0.05053394823872536
Nadig_cellline_holdout_1_HepG2,HepG2::CNOT10,context_unseen,HepG2,CNOT10,1.0,0.5,2.021036994132419,-1.995364415730636,0.3413487478642674,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1136493304938729,0.0486668199300766,3.521036994132419,0.2299457361958367,False,0.0215819414380353,0.0389049721713326,0.390625,86,50,0.10353000450368705,0.005750887916456288,0.3598744070782179,0.3598744070782179
Nadig_cellline_holdout_1_HepG2,HepG2::GTF2F2,context_unseen,HepG2,GTF2F2,1.0,0.5,5.0,3.283253785639892,0.511787668882354,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1511799398148798,0.1199163049459457,6.5,0.2614476798199068,False,0.0437378550132906,0.0498677730028271,0.546875,76,50,0.12704222070627164,0.0077830220056779205,0.26454968035194426,0.26454968035194426
Nadig_cellline_holdout_1_HepG2,HepG2::SMARCB1,context_and_perturbation_unseen,HepG2,SMARCB1,1.0,1.0,1.3298349219162016,-0.3384603241416935,0.4352809162564293,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1080288809677268,0.0710313022136688,3.3298349219162016,0.2226364112163362,False,0.014020290908931,0.0214127685368477,0.125,81,50,0.11433506078577388,0.006438513046061067,0.7476916730464731,0.7476916730464731
Nadig_cellline_holdout_1_HepG2,HepG2::LSG1,context_unseen,HepG2,LSG1,1.0,0.5,2.303492728601275,-0.5755077140322299,0.3790804821833858,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1159460947293483,0.0678316950798034,3.803492728601275,0.2329326496304806,False,0.0866038098818722,0.0885266075193292,0.65234375,83,50,0.12411437211910363,0.01106350868184235,0.09752134950710253,0.09752134950710245
Nadig_cellline_holdout_1_HepG2,HepG2::EIF2B1,context_unseen,HepG2,EIF2B1,1.0,0.5,5.0,2.895155778681344,0.5026815418886371,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.159434542340043,0.1146778538823127,6.5,0.2614476798199068,False,0.0415880002500164,0.0428789981039505,0.53515625,189,50,0.08313100887632384,0.0066300618038084526,0.08600793361706263,0.08600793361706258
Nadig_cellline_holdout_1_HepG2,HepG2::BAP1,context_unseen,HepG2,BAP1,1.0,0.5,2.8249344013547355,-1.894255350175129,0.3562922449621364,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1201861523338389,0.0500315651297569,4.324934401354735,0.2384467920169304,False,0.0164698955300097,0.0239545358964322,0.1875,100,50,0.10517427616228303,0.007640920980156829,0.4463061984869687,0.4463061984869687
Nadig_cellline_holdout_1_HepG2,HepG2::RHOQ,context_unseen,HepG2,RHOQ,1.0,0.5,1.3404801507941373,-1.4407347718345,0.3437199240073465,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1081154417203745,0.0561530739068985,2.840480150794137,0.2227489824027918,False,0.0067838007587843,0.0141550203208444,0.01171875,149,50,0.08502899302650058,0.008714735549081051,0.8780949947347,0.8780949947347
Nadig_cellline_holdout_1_HepG2,HepG2::TFAM,context_and_perturbation_unseen,HepG2,TFAM,1.0,1.0,-0.5887757281723377,0.0073908263404293,0.4133930778505481,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0924278653565123,0.0756995156407356,1.4112242718276624,0.2023474836880041,False,0.0198255399085102,0.0373107640581916,0.35546875,1213,50,0.03167536006054245,0.002250376569536775,0.06682361477015088,0.06682361477015077
Nadig_cellline_holdout_1_HepG2,HepG2::SEC61A1,context_unseen,HepG2,SEC61A1,1.0,0.5,-0.5813448395545192,0.7784042368361668,0.3657356591615757,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0924882889809337,0.086106464266777,0.9186551604454808,0.2024260638630026,False,0.0669850856953589,0.0655747230989317,0.6015625,110,50,0.10908354428794956,0.010908065650268526,0.09376180003431138,0.09376180003431131
Nadig_cellline_holdout_1_HepG2,HepG2::RSL1D1,context_unseen,HepG2,RSL1D1,1.0,0.5,0.9038762890102734,-0.8805709089690863,0.3500358220017603,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1045652353961824,0.0637140274047851,2.4038762890102734,0.2181319830601092,False,0.0264562072215464,0.0319599035510971,0.35546875,166,50,0.07647855669596433,0.005778784474092702,0.14902128264366143,0.1490212826436615
Nadig_cellline_holdout_1_HepG2,HepG2::RPL9,context_unseen,HepG2,RPL9,1.0,0.5,5.0,0.9839155207868692,0.4578372082619757,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.147099422531606,0.0888804048299789,6.5,0.2614476798199068,False,0.1553709552279253,0.1500598346500506,0.73828125,63,50,0.14992157385761243,0.007560436857738652,0.07720855574623117,0.0772085557462311
Nadig_cellline_holdout_1_HepG2,HepG2::SRP54,context_unseen,HepG2,SRP54,1.0,0.5,0.7926776877694612,1.6157013180150093,0.4068681440220273,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1036610336427818,0.0974080935120582,2.292677687769461,0.2169560798815656,False,0.0963088064430049,0.0916872870542592,0.66796875,118,50,0.1125410293382237,0.009772351765752283,0.0723110171379476,0.07231101713794764
Nadig_cellline_holdout_1_HepG2,HepG2::RPS13,context_unseen,HepG2,RPS13,1.0,0.5,5.0,4.452897109929787,0.5392315630981641,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1989316891122538,0.1357038617134094,6.5,0.2614476798199068,False,0.1269625249844602,0.1244791081980297,0.7265625,148,50,0.09344688898379917,0.0069440619468196674,0.036531647246985294,0.03653164724698527
Nadig_cellline_holdout_1_HepG2,HepG2::ADAM10,context_unseen,HepG2,ADAM10,1.0,0.5,0.4020774814976394,-1.5310734722864217,0.3269257806580452,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1004849020417668,0.0549337044358253,1.90207748149764,0.212825560082129,False,0.0219346715857682,0.0261871117187851,0.27734375,161,50,0.08701857055604326,0.007182389254283066,0.2677702944632225,0.2677702944632224
Nadig_cellline_holdout_1_HepG2,HepG2::SART3,context_unseen,HepG2,SART3,1.0,0.5,0.872920342628829,0.8978834208135335,0.3912804560241839,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1043135198108788,0.0877191647887229,2.372920342628829,0.2178046300598144,False,0.0260619870656445,0.0383270473976475,0.41015625,355,50,0.05709433901014339,0.005602201560476643,0.09852951777108852,0.0985295177710885
Nadig_cellline_holdout_1_HepG2,HepG2::ABCF1,context_unseen,HepG2,ABCF1,1.0,0.5,0.2563811280225177,-0.5323257920327685,0.3480815099555348,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0993001848168532,0.0684145539999008,1.7563811280225177,0.2112848500080644,False,0.0324158330874089,0.0428306046671884,0.5,96,50,0.10886103371839924,0.009033464076039095,0.25792652065859983,0.2579265206585999
Nadig_cellline_holdout_1_HepG2,HepG2::TUBGCP2,context_and_perturbation_unseen,HepG2,TUBGCP2,1.0,1.0,0.6187607228334443,-0.4633009552414016,0.4212321381032488,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1022468429705385,0.0693462342023849,2.618760722833444,0.2151169424320932,False,0.0208669146198612,0.0249596727459241,0.25390625,64,50,0.14668467604750388,0.01157357815093803,0.5957241282862441,0.5957241282862441
Nadig_cellline_holdout_1_HepG2,HepG2::TAF8,context_unseen,HepG2,TAF8,1.0,1.0,-0.3602340697215211,-0.3419008574386722,0.4087713537708924,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0942862319725527,0.0709848627448082,1.6397659302784788,0.204764266449686,False,0.1200255175352389,0.1170674765451044,0.71875,68,50,0.1524505450030559,0.008589863946793315,0.14061407546442173,0.14061407546442178
Nadig_cellline_holdout_1_HepG2,HepG2::SIRT7,context_and_perturbation_unseen,HepG2,SIRT7,1.0,1.0,-0.3389237357353935,-0.2942483949013912,0.4102226911865326,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0944595150996855,0.07162806391716,1.6610762642646064,0.2049896190097946,False,0.0066767768044118,0.0150460519952588,0.01171875,242,50,0.06574318150959187,0.004003574449321481,0.48303450374191415,0.4830345037419142
Nadig_cellline_holdout_1_HepG2,HepG2::KIF18B,context_unseen,HepG2,KIF18B,1.0,0.5,1.7187578044134828,-1.347444322336277,0.3518242441805381,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1111913735563708,0.0574122853577137,3.2187578044134826,0.2267491936491519,False,0.0316627888928166,0.0388679522223389,0.453125,80,50,0.11524009955364609,0.007371307874531287,0.24992944141534781,0.2499294414153478
Nadig_cellline_holdout_1_HepG2,HepG2::MED11,context_unseen,HepG2,MED11,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.2181039052203494,0.1709818542003631,6.5,0.2614476798199068,False,0.0467454836782483,0.0557819298732954,0.5703125,90,50,0.12235228738072741,0.004845837016171421,0.2242307377576666,0.22423073775766666
Nadig_cellline_holdout_1_HepG2,HepG2::POLRMT,context_unseen,HepG2,POLRMT,1.0,1.0,-1.7896307307504689,-0.0410945841745736,0.3934768003803083,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.082663217359191,0.075045071542263,0.2103692692495311,0.1896486799373742,False,0.1422860080519126,0.1538030071499161,0.73828125,65,50,0.15185234550100968,0.020644837354328694,0.1376804769518734,0.13768047695187347
Nadig_cellline_holdout_1_HepG2,HepG2::RCL1,context_and_perturbation_unseen,HepG2,RCL1,1.0,1.0,0.476649256627265,0.4767026410936951,0.4410655866755055,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1010912759446217,0.082034170627594,2.476649256627265,0.2136141418306949,False,0.103184652225333,0.0998179821447653,0.6796875,109,50,0.11464886835476477,0.006696869944090348,0.0945112398566443,0.09451123985664431
Nadig_cellline_holdout_1_HepG2,HepG2::PFN1,context_unseen,HepG2,PFN1,1.0,0.5,-0.2734723909551583,-1.1752481975607956,0.3247106135494065,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0949917270164933,0.0597365461289882,1.2265276090448416,0.2056817540142661,False,0.0291824404917016,0.0353845822936116,0.40625,74,50,0.12080727525656945,0.008116226101725393,0.28408469867028346,0.28408469867028363
Nadig_cellline_holdout_1_HepG2,HepG2::MRPL24,context_unseen,HepG2,MRPL24,1.0,0.5,0.4381952122573765,-0.2030679146840447,0.358650201986312,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1007785902277457,0.0728587955236435,1.9381952122573765,0.2132074979296221,False,0.0266948938800393,0.028924604162716,0.33203125,61,50,0.12669465858978626,0.0092292309855772,0.3274029239337621,0.327402923933762
Nadig_cellline_holdout_1_HepG2,HepG2::DBR1,context_unseen,HepG2,DBR1,1.0,0.5,0.8667514991308339,0.6923075544152544,0.3863604656101538,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1042633583965705,0.0849443525075912,2.366751499130834,0.2177393957619339,False,0.047150632564217,0.0595402044883816,0.578125,76,50,0.12101751759286289,0.006182411725607247,0.23182643651640522,0.2318264365164052
Nadig_cellline_holdout_1_HepG2,HepG2::ELP3,context_and_perturbation_unseen,HepG2,ELP3,1.0,1.0,1.4809682045633674,-0.196077554717265,0.4409850913275874,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.1092578081092725,0.0729531496763229,3.4809682045633674,0.224234615739284,False,0.0281645058160502,0.0325093501487674,0.375,102,50,0.10648692567990162,0.008054836650054137,0.30720431460553765,0.3072043146055376
Nadig_cellline_holdout_1_HepG2,HepG2::ATP11B,context_unseen,HepG2,ATP11B,1.0,0.5,0.1692068316069394,0.8524256575204026,0.379209380045404,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3,0.0985913346083895,0.0871055871248245,1.6692068316069395,0.2103629990935876,False,0.0407411844377562,0.0422126076149103,0.51171875,62,50,0.13009993765904823,0.011707345824457432,0.21258807926008225,0.2125880792600823
