source_id,source_label,source_status,record_id,dataset_name,dataset_family,fold_id,split,context,perturbation,predictor_name,true_error_rmse,score_name,score_type,score_value
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed1::single::SPESP1+ctrl,frangieh,gears_supplement,1,test,GEARS_single_heldout,SPESP1+ctrl,GEARS,0.0316908024251461,gears_prediction_magnitude_risk,risk,1.552980899810791
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed1::single::TIMP2+ctrl,frangieh,gears_supplement,1,test,GEARS_single_heldout,TIMP2+ctrl,GEARS,0.0378088951110839,gears_uncertainty_confidence,confidence,0.2117052946456618
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed1::single::TIMP2+ctrl,frangieh,gears_supplement,1,test,GEARS_single_heldout,TIMP2+ctrl,GEARS,0.0378088951110839,gears_prediction_magnitude_risk,risk,1.6559683084487915
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed1::single::TXNDC17+ctrl,frangieh,gears_supplement,1,test,GEARS_single_heldout,TXNDC17+ctrl,GEARS,0.0413929037749767,gears_uncertainty_confidence,confidence,0.1931803281371247
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed1::single::TXNDC17+ctrl,frangieh,gears_supplement,1,test,GEARS_single_heldout,TXNDC17+ctrl,GEARS,0.0413929037749767,gears_prediction_magnitude_risk,risk,1.6158043146133425
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed1::single::UBC+ctrl,frangieh,gears_supplement,1,test,GEARS_single_heldout,UBC+ctrl,GEARS,0.0443117693066597,gears_uncertainty_confidence,confidence,0.2010071936515071
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed1::single::UBC+ctrl,frangieh,gears_supplement,1,test,GEARS_single_heldout,UBC+ctrl,GEARS,0.0443117693066597,gears_prediction_magnitude_risk,risk,1.939029097557068
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::APOE+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,APOE+ctrl,GEARS,0.0312539115548133,gears_uncertainty_confidence,confidence,0.2109417091144008
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::APOE+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,APOE+ctrl,GEARS,0.0312539115548133,gears_prediction_magnitude_risk,risk,1.541877269744873
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::C1QBP+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,C1QBP+ctrl,GEARS,0.0419213846325874,gears_uncertainty_confidence,confidence,0.2087270468172428
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::C1QBP+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,C1QBP+ctrl,GEARS,0.0419213846325874,gears_prediction_magnitude_risk,risk,1.7619386911392212
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CD274+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CD274+ctrl,GEARS,0.0307239759713411,gears_uncertainty_confidence,confidence,0.2080216119074585
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CD274+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CD274+ctrl,GEARS,0.0307239759713411,gears_prediction_magnitude_risk,risk,1.495345950126648
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CDK6+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CDK6+ctrl,GEARS,0.0551364794373512,gears_uncertainty_confidence,confidence,0.2006979395728977
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CDK6+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CDK6+ctrl,GEARS,0.0551364794373512,gears_prediction_magnitude_risk,risk,2.019111156463623
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CKS1B+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CKS1B+ctrl,GEARS,0.0348323173820972,gears_uncertainty_confidence,confidence,0.2097496642795819
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CKS1B+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CKS1B+ctrl,GEARS,0.0348323173820972,gears_prediction_magnitude_risk,risk,1.6122244596481323
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CTSA+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CTSA+ctrl,GEARS,0.0344728976488113,gears_uncertainty_confidence,confidence,0.2148492477015295
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CTSA+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CTSA+ctrl,GEARS,0.0344728976488113,gears_prediction_magnitude_risk,risk,1.583437204360962
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CTSO+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CTSO+ctrl,GEARS,0.0315341465175151,gears_uncertainty_confidence,confidence,0.2062686221270382
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::CTSO+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,CTSO+ctrl,GEARS,0.0315341465175151,gears_prediction_magnitude_risk,risk,1.534446358680725
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::EVA1A+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,EVA1A+ctrl,GEARS,0.0330055654048919,gears_uncertainty_confidence,confidence,0.208383134940757
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::EVA1A+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,EVA1A+ctrl,GEARS,0.0330055654048919,gears_prediction_magnitude_risk,risk,1.61006760597229
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::FSTL3+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,FSTL3+ctrl,GEARS,0.0306529141962528,gears_uncertainty_confidence,confidence,0.2084970381453097
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::FSTL3+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,FSTL3+ctrl,GEARS,0.0306529141962528,gears_prediction_magnitude_risk,risk,1.5060796737670898
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::GPATCH4+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,GPATCH4+ctrl,GEARS,0.0382825620472431,gears_uncertainty_confidence,confidence,0.2140849644159714
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::GPATCH4+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,GPATCH4+ctrl,GEARS,0.0382825620472431,gears_prediction_magnitude_risk,risk,1.717734456062317
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::ISYNA1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,ISYNA1+ctrl,GEARS,0.0377372205257415,gears_uncertainty_confidence,confidence,0.2167070884409955
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::ISYNA1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,ISYNA1+ctrl,GEARS,0.0377372205257415,gears_prediction_magnitude_risk,risk,1.7056010961532593
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::LCP1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,LCP1+ctrl,GEARS,0.0311819817870855,gears_uncertainty_confidence,confidence,0.2106598325629903
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::LCP1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,LCP1+ctrl,GEARS,0.0311819817870855,gears_prediction_magnitude_risk,risk,1.52097487449646
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::NACA+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,NACA+ctrl,GEARS,0.0882778838276863,gears_uncertainty_confidence,confidence,0.2143150569546483
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::NACA+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,NACA+ctrl,GEARS,0.0882778838276863,gears_prediction_magnitude_risk,risk,3.134272813796997
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::NPC1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,NPC1+ctrl,GEARS,0.0370332486927509,gears_uncertainty_confidence,confidence,0.2022751676980869
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::NPC1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,NPC1+ctrl,GEARS,0.0370332486927509,gears_prediction_magnitude_risk,risk,1.5696581602096558
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::ROMO1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,ROMO1+ctrl,GEARS,0.0648803189396858,gears_uncertainty_confidence,confidence,0.221964976738007
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::ROMO1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,ROMO1+ctrl,GEARS,0.0648803189396858,gears_prediction_magnitude_risk,risk,2.5392160415649414
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::SERPINE2+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,SERPINE2+ctrl,GEARS,0.0354525409638881,gears_uncertainty_confidence,confidence,0.2167872646133825
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::SERPINE2+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,SERPINE2+ctrl,GEARS,0.0354525409638881,gears_prediction_magnitude_risk,risk,1.6413655281066897
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::SLC19A1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,SLC19A1+ctrl,GEARS,0.0346565619111061,gears_uncertainty_confidence,confidence,0.2069128532948791
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::SLC19A1+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,SLC19A1+ctrl,GEARS,0.0346565619111061,gears_prediction_magnitude_risk,risk,1.6455718278884888
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::SLC22A18+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,SLC22A18+ctrl,GEARS,0.0304981172084808,gears_uncertainty_confidence,confidence,0.2069081174897022
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::SLC22A18+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,SLC22A18+ctrl,GEARS,0.0304981172084808,gears_prediction_magnitude_risk,risk,1.4771690368652344
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::SP100+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,SP100+ctrl,GEARS,0.0344304330646991,gears_uncertainty_confidence,confidence,0.2110599797433929
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::SP100+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,SP100+ctrl,GEARS,0.0344304330646991,gears_prediction_magnitude_risk,risk,1.561103582382202
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::WBP2+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,WBP2+ctrl,GEARS,0.032621294260025,gears_uncertainty_confidence,confidence,0.2113323143674624
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed2::single::WBP2+ctrl,frangieh,gears_supplement,2,test,GEARS_single_heldout,WBP2+ctrl,GEARS,0.032621294260025,gears_prediction_magnitude_risk,risk,1.563407063484192
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::A2M+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,A2M+ctrl,GEARS,0.0292454771697521,gears_uncertainty_confidence,confidence,0.1061412997038914
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::A2M+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,A2M+ctrl,GEARS,0.0292454771697521,gears_prediction_magnitude_risk,risk,1.4337414503097534
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::CD151+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,CD151+ctrl,GEARS,0.0313300564885139,gears_uncertainty_confidence,confidence,0.1064111516734846
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::CD151+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,CD151+ctrl,GEARS,0.0313300564885139,gears_prediction_magnitude_risk,risk,1.477241039276123
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::CD59+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,CD59+ctrl,GEARS,0.0292426943778991,gears_uncertainty_confidence,confidence,0.1054642788270602
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::CD59+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,CD59+ctrl,GEARS,0.0292426943778991,gears_prediction_magnitude_risk,risk,1.3985962867736816
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::IRF3+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,IRF3+ctrl,GEARS,0.031702771782875,gears_uncertainty_confidence,confidence,0.1072178776789657
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::IRF3+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,IRF3+ctrl,GEARS,0.031702771782875,gears_prediction_magnitude_risk,risk,1.486943244934082
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::LGALS3BP+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,LGALS3BP+ctrl,GEARS,0.0325827226042747,gears_uncertainty_confidence,confidence,0.1075726349696525
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::LGALS3BP+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,LGALS3BP+ctrl,GEARS,0.0325827226042747,gears_prediction_magnitude_risk,risk,1.5017033815383911
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::LRPAP1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,LRPAP1+ctrl,GEARS,0.0314566567540168,gears_uncertainty_confidence,confidence,0.1062644344324892
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::LRPAP1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,LRPAP1+ctrl,GEARS,0.0314566567540168,gears_prediction_magnitude_risk,risk,1.4131300449371338
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::NGFR+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,NGFR+ctrl,GEARS,0.033881414681673,gears_uncertainty_confidence,confidence,0.1062769508648002
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::NGFR+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,NGFR+ctrl,GEARS,0.033881414681673,gears_prediction_magnitude_risk,risk,1.555355668067932
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::PET100+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,PET100+ctrl,GEARS,0.0434290692210197,gears_uncertainty_confidence,confidence,0.1062995804645813
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::PET100+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,PET100+ctrl,GEARS,0.0434290692210197,gears_prediction_magnitude_risk,risk,1.792259693145752
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::PROS1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,PROS1+ctrl,GEARS,0.0332672782242298,gears_uncertainty_confidence,confidence,0.1062096480566997
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::PROS1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,PROS1+ctrl,GEARS,0.0332672782242298,gears_prediction_magnitude_risk,risk,1.5456809997558594
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::PYGB+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,PYGB+ctrl,GEARS,0.0332454815506935,gears_uncertainty_confidence,confidence,0.1055588147420274
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::PYGB+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,PYGB+ctrl,GEARS,0.0332454815506935,gears_prediction_magnitude_risk,risk,1.5123907327651978
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::RNF213+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,RNF213+ctrl,GEARS,0.0315115936100482,gears_uncertainty_confidence,confidence,0.1060135810146642
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::RNF213+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,RNF213+ctrl,GEARS,0.0315115936100482,gears_prediction_magnitude_risk,risk,1.515695571899414
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::ROMO1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,ROMO1+ctrl,GEARS,0.0644710585474968,gears_uncertainty_confidence,confidence,0.1059617786800309
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::ROMO1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,ROMO1+ctrl,GEARS,0.0644710585474968,gears_prediction_magnitude_risk,risk,2.486659288406372
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::RPSA+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,RPSA+ctrl,GEARS,0.0397548377513885,gears_uncertainty_confidence,confidence,0.1039232680928307
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::RPSA+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,RPSA+ctrl,GEARS,0.0397548377513885,gears_prediction_magnitude_risk,risk,1.753417730331421
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::RUVBL2+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,RUVBL2+ctrl,GEARS,0.0869547724723815,gears_uncertainty_confidence,confidence,0.1061286980352058
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::RUVBL2+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,RUVBL2+ctrl,GEARS,0.0869547724723815,gears_prediction_magnitude_risk,risk,3.349443197250366
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::SHMT2+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,SHMT2+ctrl,GEARS,0.0353535749018192,gears_uncertainty_confidence,confidence,0.1062747971226563
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::SHMT2+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,SHMT2+ctrl,GEARS,0.0353535749018192,gears_prediction_magnitude_risk,risk,1.5644415616989136
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::SLC19A1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,SLC19A1+ctrl,GEARS,0.0332981422543525,gears_uncertainty_confidence,confidence,0.1062617742471629
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::SLC19A1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,SLC19A1+ctrl,GEARS,0.0332981422543525,gears_prediction_magnitude_risk,risk,1.543889403343201
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::SLC25A13+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,SLC25A13+ctrl,GEARS,0.0304812937974929,gears_uncertainty_confidence,confidence,0.1059869438715226
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::SLC25A13+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,SLC25A13+ctrl,GEARS,0.0304812937974929,gears_prediction_magnitude_risk,risk,1.469913363456726
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::SLIRP+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,SLIRP+ctrl,GEARS,0.0376833118498325,gears_uncertainty_confidence,confidence,0.1059418478451611
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::SLIRP+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,SLIRP+ctrl,GEARS,0.0376833118498325,gears_prediction_magnitude_risk,risk,1.6299729347229004
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::STOM+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,STOM+ctrl,GEARS,0.0319517962634563,gears_uncertainty_confidence,confidence,0.1056321018396593
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::STOM+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,STOM+ctrl,GEARS,0.0319517962634563,gears_prediction_magnitude_risk,risk,1.4549553394317627
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::TRIM22+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,TRIM22+ctrl,GEARS,0.0323925167322158,gears_uncertainty_confidence,confidence,0.1062489049576569
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::TRIM22+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,TRIM22+ctrl,GEARS,0.0323925167322158,gears_prediction_magnitude_risk,risk,1.5141369104385376
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::TTLL1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,TTLL1+ctrl,GEARS,0.0290820691734552,gears_uncertainty_confidence,confidence,0.1063577096743553
GEARS_FRANGIEH_62,Frangieh third-predictor run03,supplement_probe_existing,GEARS::frangieh::seed3::single::TTLL1+ctrl,frangieh,gears_supplement,3,test,GEARS_single_heldout,TTLL1+ctrl,GEARS,0.0290820691734552,gears_prediction_magnitude_risk,risk,1.4246383905410769
