recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_cell_line,penalty_cell_line,acc_cell_line,epoch,mode
1236.8359619140624,,1.033917895958047,1.156320523931156,-0.215015701452891,-1.4214932362238568,,,,,,,,,0,valid
1307.3350597563244,,0.0,0.0,-0.330983130186021,-0.8711566386007221,3.3182131335848855,0.13992124831392652,2.3300528866904124,0.07943481251242615,0.09974930541855949,0.9881602809542701,0.04017194254057748,0.5372023809523809,0,train
1173.836865234375,,1.0646391000456767,1.1475804396910279,-0.07185540596644083,-0.9403863688309988,,,,,,,,,1,valid
1150.9131150018602,,0.0,0.0,-0.006586945048964817,-0.3989682005666424,2.966533910660517,0.09363118736516862,2.258109456016904,0.13063221992481322,0.06397939384693191,0.7084244745118278,0.02965179298605238,0.8377976190476191,1,train
1075.3322265625,,1.06437195088313,1.147294787418119,0.11104529897371926,-0.2524345835049947,,,,,,,,,2,valid
1038.056870233445,,0.0,0.0,0.1532670930146225,-0.12075249195084964,2.7025062243143716,0.06376383985791888,2.1801544030507407,0.1513696401601746,0.04199290719060671,0.5223518468084789,0.021770933554286047,0.9099702380952381,2,train
959.0027221679687,,1.0934034623913305,1.1621059152317217,0.273547899723053,0.055484116077423096,,,,,,,,,3,valid
955.5231265113467,,0.0,0.0,0.24630777703599885,-0.06830281903888999,2.486879961831229,0.045393171232371105,2.102015103612627,0.19434480972233273,0.02958747602644421,0.3848648284162794,0.015805694984183424,0.9337797619047619,3,train
884.2445922851563,,1.08159673267819,1.1533879279143793,0.3723060329755147,0.18433393438657125,,,,,,,,,4,valid
903.2710949125744,,0.0,0.0,0.29330599256812906,-0.033877793076293426,2.2996473766508556,0.03168342839039508,2.0210297448294505,0.22584233184655508,0.02087679265865258,0.2786176609141486,0.01080663577609119,0.9605654761904762,4,train
830.51591796875,,1.0879154602740808,1.166415263748597,0.4272181312243144,0.1882560690244039,,,,,,,,,5,valid
872.9065609886533,,0.0,0.0,0.328603946823839,-0.07995145866224745,2.1792702107202437,0.02485056851236593,1.9543963103067308,0.2399168461561203,0.016457020792932736,0.22487391247635796,0.008393547941176664,0.96875,5,train
817.0473999023437,,1.0456111260462277,1.14113510861212,0.4529487192630768,0.17565207680066425,,,,,,,,,6,valid
852.4935767764136,,0.0,0.0,0.35215255123457145,-0.08506074784681592,2.1245885690053306,,1.9149615480786277,0.235013457990828,,0.20962699751059213,,0.9717261904761905,6,train
778.167431640625,,1.062037058408434,1.1516611187033212,0.5018769005934398,0.15444777607917787,,,,,,,,,7,valid
829.0483601888021,,0.0,0.0,0.3793454002022861,-0.0915471574237405,2.1293860844203403,,1.9116048585800898,0.2581332056295304,,0.21778122300193423,,0.9702380952380952,7,train
779.14599609375,,1.0424914686399855,1.141677198405832,0.504246077934901,0.17802836894989013,,,,,,,,,8,valid
824.1812802269345,,0.0,0.0,0.3789314743545321,-0.06782517176883227,2.1776424589611234,,1.9219631070182437,0.2432201433749426,,0.25567935194287983,,0.9538690476190477,8,train
747.8522705078125,,1.0348971263415758,1.144725329210813,0.5480883399645486,0.08175509373346965,,,,,,,,,9,valid
804.73583984375,,0.0,0.0,0.409914245109404,-0.09397029030361222,2.153759411403111,,1.8994979688099451,0.25361037254333496,,0.2542614376261121,,0.9516369047619048,9,train
