seed,model,epoch,train_mse,validation_mse
3407,scGPT,1,0.23595858444459736,0.0087730982496092725
3407,scGPT,2,0.015507779736071824,0.0084267534936467801
3407,scGPT,3,0.015605999265486996,0.0089014000259339809
3407,scGPT,4,0.015546187587703268,0.0085050807179262236
3407,scGPT,5,0.01588002808081607,0.0085972706632067766
3407,GEARS,1,0.017899719765409827,0.0087549142849942044
3407,GEARS,2,0.015205297510450085,0.0091043646913021806
3407,GEARS,3,0.014859227665389578,0.0092254282596210633
3407,GEARS,4,0.014741895301267505,0.0090051294770091776
3407,GEARS,5,0.014518517147128781,0.0091315503076960635
3407,GEARS,6,0.014370727927113573,0.0091011264051000275
3407,GEARS,7,0.014264486481746037,0.0090909109761317577
3408,scGPT,1,0.12289166062449415,0.0086898413952440027
3408,scGPT,2,0.015885447803884744,0.0084076132625341415
3408,scGPT,3,0.015741952151680987,0.0084551960229873654
3408,scGPT,4,0.016471622341002027,0.0085509853903204206
3408,scGPT,5,0.01602534979271392,0.008504276148354013
3408,GEARS,1,0.017900712741538882,0.0087108052335679535
3408,GEARS,2,0.015191664779558777,0.0091607902664691213
3408,GEARS,3,0.015040813464050491,0.0088480564920852579
3408,GEARS,4,0.014735896885395051,0.0090782192535698407
3408,GEARS,5,0.014602459392820795,0.009098488340775172
3408,GEARS,6,0.014495972512910764,0.0090055897521475956
3408,GEARS,7,0.014354173094034195,0.0090968168806284666
3409,scGPT,1,0.23490298320539296,0.0084982850588858124
3409,scGPT,2,0.015629084656635921,0.0088416091476877529
3409,scGPT,3,0.015993405800933638,0.0084421473089605573
3409,scGPT,4,0.015715176938101649,0.0086017978377640244
3409,scGPT,5,0.015830316433372595,0.0086346362096567948
3409,scGPT,6,0.015519611227015654,0.0084332271944731474
3409,scGPT,7,0.015471653671314319,0.0084108903693656135
3409,scGPT,8,0.015517885920902093,0.0085700773789236951
3409,scGPT,9,0.015737797987336915,0.0084180118671307955
3409,scGPT,10,0.015444004954770208,0.0084386583728094898
3409,GEARS,1,0.017763745210443934,0.008756863403444488
3409,GEARS,2,0.015216244043161471,0.0089285982151826229
3409,GEARS,3,0.014933776482939721,0.0090461369603872296
3409,GEARS,4,0.014741263786951701,0.009037438097099464
3409,GEARS,5,0.014593049821754297,0.0089919349954773985
3409,GEARS,6,0.014413824739555518,0.009077794275557001
3409,GEARS,7,0.014299079511935512,0.0091077361566325021
