culture_condition,stratum,n_tasks,spearman_3407_3408,spearman_3407_3409,spearman_3408_3409,median_pairwise_spearman,kendall_w,bootstrap_valid,bootstrap_ci95_lower,bootstrap_ci95_upper,passed
Rest,all_200,200,0.71248781219530499,0.66029550738768472,0.58878271956798922,0.66029550738768472,0.76923689758910641,2000,0.55414154867364296,0.73808610882924808,True
Rest,seen_160,160,0.51247802648540952,0.48103539200750028,0.420874838860893,0.48103539200750028,0.64764183496751171,2000,0.34264854094728109,0.57960508247456199,False
Stim8hr,all_200,200,0.71759393984849629,0.65933998349958756,0.58989724743118588,0.65933998349958756,0.77040692683983769,2000,0.54827983529881152,0.74010401450508878,True
Stim8hr,seen_160,160,0.52115609984765032,0.47710652759873434,0.42071076995195122,0.47710652759873434,0.64866075497740794,2000,0.34496420930694183,0.5803468390920633,False
Stim48hr,all_200,200,0.71196129903247596,0.65909097727443189,0.59049126228155713,0.65909097727443189,0.76923189746410325,2000,0.55781003253267614,0.73837012837957572,True
Stim48hr,seen_160,160,0.51210008203445445,0.47855091995781079,0.42231630141802412,0.47855091995781079,0.64732606742450882,2000,0.33625278664007013,0.57466029540020913,False
