target,history_mode,fraction,seed,k_sources,scope,method,budget,spearman,n_tasks,coverage,utility,capture,remaining_relative_error
K562,fraction,0.5,23,1,primary,m_plus_history,0.1,0.9022010059055932,566,0.8074204946996466,0.8987579653449878,0.17055919169688108,0.9223251424352953
K562,fraction,0.5,23,1,primary,m_plus_history,0.2,0.9022010059055932,566,0.8074204946996466,0.9222977968724955,0.3077501008877898,0.8668439002157322
K562,fraction,0.5,23,1,primary,m_plus_history,0.3,0.9022010059055932,566,0.8074204946996466,0.9268978558076483,0.4278213790077769,0.8178108572767633
K562,fraction,0.5,23,1,all,magnitude,0.1,0.900131032822169,580,0.8051724137931034,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,fraction,0.5,23,1,all,magnitude,0.2,0.900131032822169,580,0.8051724137931034,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,fraction,0.5,23,1,all,magnitude,0.3,0.900131032822169,580,0.8051724137931034,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,fraction,0.5,23,1,all,disagreement,0.1,0.5355092797746026,580,0.8051724137931034,0.4508587715970891,0.13693521323332467,0.9589608741851948
K562,fraction,0.5,23,1,all,disagreement,0.2,0.5355092797746026,580,0.8051724137931034,0.4826523495050408,0.25744262287074454,0.9281967214115693
K562,fraction,0.5,23,1,all,disagreement,0.3,0.5355092797746026,580,0.8051724137931034,0.515330005529611,0.37274141225832785,0.8960836967738174
K562,fraction,0.5,23,1,all,history_risk,0.1,0.23613596784852472,580,0.8051724137931034,0.1469016725059763,0.11203446609039046,0.9866283710106774
K562,fraction,0.5,23,1,all,history_risk,0.2,0.23613596784852472,580,0.8051724137931034,-0.1260450578146527,0.18499881181932865,1.0187514852258392
K562,fraction,0.5,23,1,all,history_risk,0.3,0.23613596784852472,580,0.8051724137931034,0.07636780472196833,0.31077969826506635,0.9846004310499054
K562,fraction,0.5,23,1,all,m_plus_d,0.1,0.9083987667838475,580,0.8051724137931034,0.9134062892328929,0.17482799090715204,0.9168577878809423
K562,fraction,0.5,23,1,all,m_plus_d,0.2,0.9083987667838475,580,0.8051724137931034,0.9192296462476254,0.3094016468689308,0.8632479414138364
K562,fraction,0.5,23,1,all,m_plus_d,0.3,0.9083987667838475,580,0.8051724137931034,0.9334980490641323,0.43176792676671916,0.8117601046189726
K562,fraction,0.5,23,1,all,m_plus_history,0.1,0.9029826727833545,580,0.8051724137931034,0.9116281733229912,0.17468232424960173,0.9170196397226649
K562,fraction,0.5,23,1,all,m_plus_history,0.2,0.9029826727833545,580,0.8051724137931034,0.9243184476761327,0.31000728797193516,0.8624908900350811
K562,fraction,0.5,23,1,all,m_plus_history,0.3,0.9029826727833545,580,0.8051724137931034,0.925903661949416,0.43069594097502595,0.81329151289282
K562,fraction,0.5,23,2,primary,magnitude,0.1,0.8992579621117099,566,0.9734982332155477,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,fraction,0.5,23,2,primary,magnitude,0.2,0.8992579621117099,566,0.9734982332155477,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,fraction,0.5,23,2,primary,magnitude,0.3,0.8992579621117099,566,0.9734982332155477,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,fraction,0.5,23,2,primary,disagreement,0.1,0.5338684397879495,566,0.9734982332155477,0.4711404345877028,0.13732427720882315,0.9592818449897959
K562,fraction,0.5,23,2,primary,disagreement,0.2,0.5338684397879495,566,0.9734982332155477,0.46874366260095063,0.25545740543170825,0.9323254613399407
K562,fraction,0.5,23,2,primary,disagreement,0.3,0.5338684397879495,566,0.9734982332155477,0.5270583998901305,0.3728350131521123,0.8964024812017787
K562,fraction,0.5,23,2,primary,history_risk,0.1,0.4956310449102594,566,0.9734982332155477,0.45396012435943295,0.1359890042131074,0.9607666475744228
K562,fraction,0.5,23,2,primary,history_risk,0.2,0.4956310449102594,566,0.9734982332155477,0.4693778576153882,0.25553052518576586,0.9322338998780011
K562,fraction,0.5,23,2,primary,history_risk,0.3,0.4956310449102594,566,0.9734982332155477,0.5285767187973918,0.37304381405378584,0.896104043549387
K562,fraction,0.5,23,2,primary,m_plus_d,0.1,0.9082345831777897,566,0.9734982332155477,0.8945595607747561,0.17023288698100375,0.9226879881507895
K562,fraction,0.5,23,2,primary,m_plus_d,0.2,0.9082345831777897,566,0.9734982332155477,0.9176881784190825,0.30721863318473336,0.8675094106580552
K562,fraction,0.5,23,2,primary,m_plus_d,0.3,0.9082345831777897,566,0.9734982332155477,0.9288693703822125,0.4280925038807287,0.8174233404128978
K562,fraction,0.5,23,2,primary,m_plus_history,0.1,0.9084825698213215,566,0.9734982332155477,0.9403376756940459,0.1737908134581356,0.9187316298284779
K562,fraction,0.5,23,2,primary,m_plus_history,0.2,0.9084825698213215,566,0.9734982332155477,0.9389949776450015,0.3096752086602372,0.8644332564121808
K562,fraction,0.5,23,2,primary,m_plus_history,0.3,0.9084825698213215,566,0.9734982332155477,0.9431791765964297,0.4300604043172002,0.8146106342334968
K562,fraction,0.5,23,2,all,magnitude,0.1,0.900131032822169,580,0.9706896551724138,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,fraction,0.5,23,2,all,magnitude,0.2,0.900131032822169,580,0.9706896551724138,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,fraction,0.5,23,2,all,magnitude,0.3,0.900131032822169,580,0.9706896551724138,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,fraction,0.5,23,2,all,disagreement,0.1,0.5355092797746026,580,0.9706896551724138,0.4508587715970891,0.13693521323332467,0.9589608741851948
K562,fraction,0.5,23,2,all,disagreement,0.2,0.5355092797746026,580,0.9706896551724138,0.4826523495050408,0.25744262287074454,0.9281967214115693
K562,fraction,0.5,23,2,all,disagreement,0.3,0.5355092797746026,580,0.9706896551724138,0.515330005529611,0.37274141225832785,0.8960836967738174
K562,fraction,0.5,23,2,all,history_risk,0.1,0.5014780170222738,580,0.9706896551724138,0.49696569293268344,0.14071238044919104,0.9547640217231211
K562,fraction,0.5,23,2,all,history_risk,0.2,0.5014780170222738,580,0.9706896551724138,0.487156766033471,0.25797871370332975,0.9275266078708378
K562,fraction,0.5,23,2,all,history_risk,0.3,0.5014780170222738,580,0.9706896551724138,0.5355703233215029,0.37559843452549907,0.8920022363921443
K562,fraction,0.5,23,2,all,m_plus_d,0.1,0.9083987667838475,580,0.9706896551724138,0.9134062892328929,0.17482799090715204,0.9168577878809423
K562,fraction,0.5,23,2,all,m_plus_d,0.2,0.9083987667838475,580,0.9706896551724138,0.9192296462476254,0.3094016468689308,0.8632479414138364
K562,fraction,0.5,23,2,all,m_plus_d,0.3,0.9083987667838475,580,0.9706896551724138,0.9334980490641323,0.43176792676671916,0.8117601046189726
K562,fraction,0.5,23,2,all,m_plus_history,0.1,0.9097545360507141,580,0.9706896551724138,0.942947450511175,0.1772480593625318,0.9141688229305203
K562,fraction,0.5,23,2,all,m_plus_history,0.2,0.9097545360507141,580,0.9706896551724138,0.9314734294179631,0.3108588344696669,0.8614264569129164
K562,fraction,0.5,23,2,all,m_plus_history,0.3,0.9097545360507141,580,0.9706896551724138,0.944683623656843,0.43334682666399654,0.8095045333371479
K562,fraction,0.5,23,3,primary,magnitude,0.1,0.8992579621117099,566,1.0,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,fraction,0.5,23,3,primary,magnitude,0.2,0.8992579621117099,566,1.0,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,fraction,0.5,23,3,primary,magnitude,0.3,0.8992579621117099,566,1.0,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,fraction,0.5,23,3,primary,disagreement,0.1,0.5338684397879495,566,1.0,0.4711404345877028,0.13732427720882315,0.9592818449897959
K562,fraction,0.5,23,3,primary,disagreement,0.2,0.5338684397879495,566,1.0,0.46874366260095063,0.25545740543170825,0.9323254613399407
K562,fraction,0.5,23,3,primary,disagreement,0.3,0.5338684397879495,566,1.0,0.5270583998901305,0.3728350131521123,0.8964024812017787
K562,fraction,0.5,23,3,primary,history_risk,0.1,0.4729394339638562,566,1.0,0.35707436588110736,0.12845893431060507,0.9691399669552014
K562,fraction,0.5,23,3,primary,history_risk,0.2,0.4729394339638562,566,1.0,0.45115788815403673,0.25342984691548215,0.9348643952341529
K562,fraction,0.5,23,3,primary,history_risk,0.3,0.4729394339638562,566,1.0,0.463479922540899,0.36409163036601705,0.9088993363960464
K562,fraction,0.5,23,3,primary,m_plus_d,0.1,0.9082345831777897,566,1.0,0.8945595607747561,0.17023288698100375,0.9226879881507895
K562,fraction,0.5,23,3,primary,m_plus_d,0.2,0.9082345831777897,566,1.0,0.9176881784190825,0.30721863318473336,0.8675094106580552
K562,fraction,0.5,23,3,primary,m_plus_d,0.3,0.9082345831777897,566,1.0,0.9288693703822125,0.4280925038807287,0.8174233404128978
K562,fraction,0.5,23,3,primary,m_plus_history,0.1,0.9123242140490395,566,1.0,0.9505280016190456,0.1745828170275941,0.9178509343072333
K562,fraction,0.5,23,3,primary,m_plus_history,0.2,0.9123242140490395,566,1.0,0.9384555464311946,0.30961301473441527,0.8645111364166393
K562,fraction,0.5,23,3,primary,m_plus_history,0.3,0.9123242140490395,566,1.0,0.9367433968113242,0.42917534873653407,0.815875637916974
K562,fraction,0.5,23,3,all,magnitude,0.1,0.900131032822169,580,1.0,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,fraction,0.5,23,3,all,magnitude,0.2,0.900131032822169,580,1.0,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,fraction,0.5,23,3,all,magnitude,0.3,0.900131032822169,580,1.0,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,fraction,0.5,23,3,all,disagreement,0.1,0.5355092797746026,580,1.0,0.4508587715970891,0.13693521323332467,0.9589608741851948
K562,fraction,0.5,23,3,all,disagreement,0.2,0.5355092797746026,580,1.0,0.4826523495050408,0.25744262287074454,0.9281967214115693
K562,fraction,0.5,23,3,all,disagreement,0.3,0.5355092797746026,580,1.0,0.515330005529611,0.37274141225832785,0.8960836967738174
K562,fraction,0.5,23,3,all,history_risk,0.1,0.47829526329109806,580,1.0,0.4246488330892146,0.13478804492119123,0.961346616754232
K562,fraction,0.5,23,3,all,history_risk,0.2,0.47829526329109806,580,1.0,0.4925727384121163,0.25862329288986835,0.9267208838876645
K562,fraction,0.5,23,3,all,history_risk,0.3,0.47829526329109806,580,1.0,0.4675145935058344,0.36599202727976676,0.905725675314619
K562,fraction,0.5,23,3,all,m_plus_d,0.1,0.9083987667838475,580,1.0,0.9134062892328929,0.17482799090715204,0.9168577878809423
K562,fraction,0.5,23,3,all,m_plus_d,0.2,0.9083987667838475,580,1.0,0.9192296462476254,0.3094016468689308,0.8632479414138364
K562,fraction,0.5,23,3,all,m_plus_d,0.3,0.9083987667838475,580,1.0,0.9334980490641323,0.43176792676671916,0.8117601046189726
K562,fraction,0.5,23,3,all,m_plus_history,0.1,0.913293143140972,580,1.0,0.9415917801257001,0.1771370002506413,0.914292221943732
K562,fraction,0.5,23,3,all,m_plus_history,0.2,0.913293143140972,580,1.0,0.9355329423864561,0.3113419753322923,0.8608225308346346
K562,fraction,0.5,23,3,all,m_plus_history,0.3,0.913293143140972,580,1.0,0.9372450945656132,0.43229684101321997,0.8110045128382573
K562,fraction,0.5,47,1,primary,magnitude,0.1,0.8992579621117099,566,0.8074204946996466,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,fraction,0.5,47,1,primary,magnitude,0.2,0.8992579621117099,566,0.8074204946996466,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,fraction,0.5,47,1,primary,magnitude,0.3,0.8992579621117099,566,0.8074204946996466,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,fraction,0.5,47,1,primary,disagreement,0.1,0.5338684397879495,566,0.8074204946996466,0.4711404345877028,0.13732427720882315,0.9592818449897959
K562,fraction,0.5,47,1,primary,disagreement,0.2,0.5338684397879495,566,0.8074204946996466,0.46874366260095063,0.25545740543170825,0.9323254613399407
K562,fraction,0.5,47,1,primary,disagreement,0.3,0.5338684397879495,566,0.8074204946996466,0.5270583998901305,0.3728350131521123,0.8964024812017787
K562,fraction,0.5,47,1,primary,history_risk,0.1,0.2361292653859651,566,0.8074204946996466,0.09852608683595104,0.10836427184463246,0.9914849157876975
K562,fraction,0.5,47,1,primary,history_risk,0.2,0.2361292653859651,566,0.8074204946996466,-0.08226478729004731,0.191928677796681,1.011876921166103
K562,fraction,0.5,47,1,primary,history_risk,0.3,0.2361292653859651,566,0.8074204946996466,0.05358237136667082,0.30772206408475294,0.9894679589091662
K562,fraction,0.5,47,1,primary,m_plus_d,0.1,0.9082345831777897,566,0.8074204946996466,0.8945595607747561,0.17023288698100375,0.9226879881507895
K562,fraction,0.5,47,1,primary,m_plus_d,0.2,0.9082345831777897,566,0.8074204946996466,0.9176881784190825,0.30721863318473336,0.8675094106580552
K562,fraction,0.5,47,1,primary,m_plus_d,0.3,0.9082345831777897,566,0.8074204946996466,0.9288693703822125,0.4280925038807287,0.8174233404128978
K562,fraction,0.5,47,1,primary,m_plus_history,0.1,0.9025740833435718,566,0.8074204946996466,0.8978230760152789,0.17048653104876954,0.9224059399339811
K562,fraction,0.5,47,1,primary,m_plus_history,0.2,0.9025740833435718,566,0.8074204946996466,0.9264924330181508,0.30823372304871693,0.8662383025540402
K562,fraction,0.5,47,1,primary,m_plus_history,0.3,0.9025740833435718,566,0.8074204946996466,0.9237916352597398,0.4273942081096879,0.8184214096210017
K562,fraction,0.5,47,1,all,magnitude,0.1,0.900131032822169,580,0.8051724137931034,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,fraction,0.5,47,1,all,magnitude,0.2,0.900131032822169,580,0.8051724137931034,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,fraction,0.5,47,1,all,magnitude,0.3,0.900131032822169,580,0.8051724137931034,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,fraction,0.5,47,1,all,disagreement,0.1,0.5355092797746026,580,0.8051724137931034,0.4508587715970891,0.13693521323332467,0.9589608741851948
K562,fraction,0.5,47,1,all,disagreement,0.2,0.5355092797746026,580,0.8051724137931034,0.4826523495050408,0.25744262287074454,0.9281967214115693
K562,fraction,0.5,47,1,all,disagreement,0.3,0.5355092797746026,580,0.8051724137931034,0.515330005529611,0.37274141225832785,0.8960836967738174
K562,fraction,0.5,47,1,all,history_risk,0.1,0.24834978905899,580,0.8051724137931034,0.1469016725059763,0.11203446609039046,0.9866283710106774
K562,fraction,0.5,47,1,all,history_risk,0.2,0.24834978905899,580,0.8051724137931034,-0.027028391304503404,0.19678322981313637,1.0040209627335794
K562,fraction,0.5,47,1,all,history_risk,0.3,0.24834978905899,580,0.8051724137931034,0.07428335544244029,0.31048546780546427,0.9850207602779082
K562,fraction,0.5,47,1,all,m_plus_d,0.1,0.9083987667838475,580,0.8051724137931034,0.9134062892328929,0.17482799090715204,0.9168577878809423
K562,fraction,0.5,47,1,all,m_plus_d,0.2,0.9083987667838475,580,0.8051724137931034,0.9192296462476254,0.3094016468689308,0.8632479414138364
K562,fraction,0.5,47,1,all,m_plus_d,0.3,0.9083987667838475,580,0.8051724137931034,0.9334980490641323,0.43176792676671916,0.8117601046189726
K562,fraction,0.5,47,1,all,m_plus_history,0.1,0.9033625452746961,580,0.8051724137931034,0.9116281733229912,0.17468232424960173,0.9170196397226649
K562,fraction,0.5,47,1,all,m_plus_history,0.2,0.9033625452746961,580,0.8051724137931034,0.9313236566035946,0.31084100933465847,0.8614487383316769
K562,fraction,0.5,47,1,all,m_plus_history,0.3,0.9033625452746961,580,0.8051724137931034,0.9256852224854696,0.43066510715023426,0.813335561213951
K562,fraction,0.5,47,2,primary,magnitude,0.1,0.8992579621117099,566,0.9734982332155477,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,fraction,0.5,47,2,primary,magnitude,0.2,0.8992579621117099,566,0.9734982332155477,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,fraction,0.5,47,2,primary,magnitude,0.3,0.8992579621117099,566,0.9734982332155477,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,fraction,0.5,47,2,primary,disagreement,0.1,0.5338684397879495,566,0.9734982332155477,0.4711404345877028,0.13732427720882315,0.9592818449897959
K562,fraction,0.5,47,2,primary,disagreement,0.2,0.5338684397879495,566,0.9734982332155477,0.46874366260095063,0.25545740543170825,0.9323254613399407
K562,fraction,0.5,47,2,primary,disagreement,0.3,0.5338684397879495,566,0.9734982332155477,0.5270583998901305,0.3728350131521123,0.8964024812017787
K562,fraction,0.5,47,2,primary,history_risk,0.1,0.5004257919921324,566,0.9734982332155477,0.4419164222272108,0.1350529541644221,0.9618075205165758
K562,fraction,0.5,47,2,primary,history_risk,0.2,0.5004257919921324,566,0.9734982332155477,0.4522905546525297,0.253560438127828,0.9347008673001092
K562,fraction,0.5,47,2,primary,history_risk,0.3,0.5004257919921324,566,0.9734982332155477,0.5354181896385951,0.37398466071886055,0.8947592980634468
K562,fraction,0.5,47,2,primary,m_plus_d,0.1,0.9082345831777897,566,0.9734982332155477,0.8945595607747561,0.17023288698100375,0.9226879881507895
K562,fraction,0.5,47,2,primary,m_plus_d,0.2,0.9082345831777897,566,0.9734982332155477,0.9176881784190825,0.30721863318473336,0.8675094106580552
K562,fraction,0.5,47,2,primary,m_plus_d,0.3,0.9082345831777897,566,0.9734982332155477,0.9288693703822125,0.4280925038807287,0.8174233404128978
K562,fraction,0.5,47,2,primary,m_plus_history,0.1,0.9084739631433775,566,0.9734982332155477,0.939369796947523,0.1737155888355189,0.9188152784265154
K562,fraction,0.5,47,2,primary,m_plus_history,0.2,0.9084739631433775,566,0.9734982332155477,0.9426818474751582,0.3101002877117693,0.8639009671573863
K562,fraction,0.5,47,2,primary,m_plus_history,0.3,0.9084739631433775,566,0.9734982332155477,0.9428262088687595,0.4300118638034473,0.814680012846588
K562,fraction,0.5,47,2,all,magnitude,0.1,0.900131032822169,580,0.9706896551724138,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,fraction,0.5,47,2,all,magnitude,0.2,0.900131032822169,580,0.9706896551724138,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,fraction,0.5,47,2,all,magnitude,0.3,0.900131032822169,580,0.9706896551724138,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,fraction,0.5,47,2,all,disagreement,0.1,0.5355092797746026,580,0.9706896551724138,0.4508587715970891,0.13693521323332467,0.9589608741851948
K562,fraction,0.5,47,2,all,disagreement,0.2,0.5355092797746026,580,0.9706896551724138,0.4826523495050408,0.25744262287074454,0.9281967214115693
K562,fraction,0.5,47,2,all,disagreement,0.3,0.5355092797746026,580,0.9706896551724138,0.515330005529611,0.37274141225832785,0.8960836967738174
K562,fraction,0.5,47,2,all,history_risk,0.1,0.5062364673477339,580,0.9706896551724138,0.44815612328336835,0.13671380711227182,0.9592068809863648
K562,fraction,0.5,47,2,all,history_risk,0.2,0.5062364673477339,580,0.9706896551724138,0.46889135500847123,0.2558048651389041,0.9302439185763698
K562,fraction,0.5,47,2,all,history_risk,0.3,0.5062364673477339,580,0.9706896551724138,0.5543396507848753,0.37824781913764016,0.8882174012319426
K562,fraction,0.5,47,2,all,m_plus_d,0.1,0.9083987667838475,580,0.9706896551724138,0.9134062892328929,0.17482799090715204,0.9168577878809423
K562,fraction,0.5,47,2,all,m_plus_d,0.2,0.9083987667838475,580,0.9706896551724138,0.9192296462476254,0.3094016468689308,0.8632479414138364
K562,fraction,0.5,47,2,all,m_plus_d,0.3,0.9083987667838475,580,0.9706896551724138,0.9334980490641323,0.43176792676671916,0.8117601046189726
K562,fraction,0.5,47,2,all,m_plus_history,0.1,0.9098164757371329,580,0.9706896551724138,0.9455490375148773,0.17746118634769925,0.9139320151692231
K562,fraction,0.5,47,2,all,m_plus_history,0.2,0.9098164757371329,580,0.9706896551724138,0.9338803839092351,0.31114529692913895,0.8610683788385765
K562,fraction,0.5,47,2,all,m_plus_history,0.3,0.9098164757371329,580,0.9706896551724138,0.9420122315446249,0.43296974628277796,0.8100432195960315
K562,fraction,0.5,47,3,primary,magnitude,0.1,0.8992579621117099,566,1.0,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,fraction,0.5,47,3,primary,magnitude,0.2,0.8992579621117099,566,1.0,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,fraction,0.5,47,3,primary,magnitude,0.3,0.8992579621117099,566,1.0,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,fraction,0.5,47,3,primary,disagreement,0.1,0.5338684397879495,566,1.0,0.4711404345877028,0.13732427720882315,0.9592818449897959
K562,fraction,0.5,47,3,primary,disagreement,0.2,0.5338684397879495,566,1.0,0.46874366260095063,0.25545740543170825,0.9323254613399407
K562,fraction,0.5,47,3,primary,disagreement,0.3,0.5338684397879495,566,1.0,0.5270583998901305,0.3728350131521123,0.8964024812017787
K562,fraction,0.5,47,3,primary,history_risk,0.1,0.4720517482455004,566,1.0,0.3086720874291263,0.1246970548981078,0.9733231177360924
K562,fraction,0.5,47,3,primary,history_risk,0.2,0.4720517482455004,566,1.0,0.4410418681553508,0.25226351656360796,0.9363248885508803
K562,fraction,0.5,47,3,primary,history_risk,0.3,0.4720517482455004,566,1.0,0.4489835443666476,0.3620980723464806,0.911748714777505
K562,fraction,0.5,47,3,primary,m_plus_d,0.1,0.9082345831777897,566,1.0,0.8945595607747561,0.17023288698100375,0.9226879881507895
K562,fraction,0.5,47,3,primary,m_plus_d,0.2,0.9082345831777897,566,1.0,0.9176881784190825,0.30721863318473336,0.8675094106580552
K562,fraction,0.5,47,3,primary,m_plus_d,0.3,0.9082345831777897,566,1.0,0.9288693703822125,0.4280925038807287,0.8174233404128978
K562,fraction,0.5,47,3,primary,m_plus_history,0.1,0.9123284554379719,566,1.0,0.9410042482406001,0.17384262022467667,0.9186740215183361
K562,fraction,0.5,47,3,primary,m_plus_history,0.2,0.9123284554379719,566,1.0,0.9384555464311946,0.30961301473441527,0.8645111364166393
K562,fraction,0.5,47,3,primary,m_plus_history,0.3,0.9123284554379719,566,1.0,0.9366653118372938,0.42916461040422016,0.8158909861394227
K562,fraction,0.5,47,3,all,magnitude,0.1,0.900131032822169,580,1.0,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,fraction,0.5,47,3,all,magnitude,0.2,0.900131032822169,580,1.0,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,fraction,0.5,47,3,all,magnitude,0.3,0.900131032822169,580,1.0,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,fraction,0.5,47,3,all,disagreement,0.1,0.5355092797746026,580,1.0,0.4508587715970891,0.13693521323332467,0.9589608741851948
K562,fraction,0.5,47,3,all,disagreement,0.2,0.5355092797746026,580,1.0,0.4826523495050408,0.25744262287074454,0.9281967214115693
K562,fraction,0.5,47,3,all,disagreement,0.3,0.5355092797746026,580,1.0,0.515330005529611,0.37274141225832785,0.8960836967738174
K562,fraction,0.5,47,3,all,history_risk,0.1,0.4769835204930598,580,1.0,0.40832405463257887,0.1334506878345214,0.962832569072754
K562,fraction,0.5,47,3,all,history_risk,0.2,0.4769835204930598,580,1.0,0.48490748403731854,0.25771101655533607,0.9278612293058299
K562,fraction,0.5,47,3,all,history_risk,0.3,0.4769835204930598,580,1.0,0.47372168710282253,0.36686818964062234,0.9044740147991109
K562,fraction,0.5,47,3,all,m_plus_d,0.1,0.9083987667838475,580,1.0,0.9134062892328929,0.17482799090715204,0.9168577878809423
K562,fraction,0.5,47,3,all,m_plus_d,0.2,0.9083987667838475,580,1.0,0.9192296462476254,0.3094016468689308,0.8632479414138364
K562,fraction,0.5,47,3,all,m_plus_d,0.3,0.9083987667838475,580,1.0,0.9334980490641323,0.43176792676671916,0.8117601046189726
K562,fraction,0.5,47,3,all,m_plus_history,0.1,0.913256123451455,580,1.0,0.9441933671294029,0.17735012723580879,0.9140554141824349
K562,fraction,0.5,47,3,all,m_plus_history,0.2,0.913256123451455,580,1.0,0.9370888143493475,0.3115271466393235,0.8605910667008455
K562,fraction,0.5,47,3,all,m_plus_history,0.3,0.913256123451455,580,1.0,0.9346523651298312,0.43193086426290694,0.811527336767276
K562,fraction,1.0,11,1,primary,magnitude,0.1,0.8992579621117099,566,0.8286219081272085,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,fraction,1.0,11,1,primary,magnitude,0.2,0.8992579621117099,566,0.8286219081272085,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,fraction,1.0,11,1,primary,magnitude,0.3,0.8992579621117099,566,0.8286219081272085,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,fraction,1.0,11,1,primary,disagreement,0.1,0.5338684397879495,566,0.8286219081272085,0.4711404345877028,0.13732427720882315,0.9592818449897959
K562,fraction,1.0,11,1,primary,disagreement,0.2,0.5338684397879495,566,0.8286219081272085,0.46874366260095063,0.25545740543170825,0.9323254613399407
K562,fraction,1.0,11,1,primary,disagreement,0.3,0.5338684397879495,566,0.8286219081272085,0.5270583998901305,0.3728350131521123,0.8964024812017787
K562,fraction,1.0,11,1,primary,history_risk,0.1,0.44916113103986394,566,0.8286219081272085,0.22610843524002838,0.11828011517286553,0.9804586538549276
K562,fraction,1.0,11,1,primary,history_risk,0.2,0.44916113103986394,566,0.8286219081272085,0.18748471632483726,0.22302954884180537,0.9729320251228721
K562,fraction,1.0,11,1,primary,history_risk,0.3,0.44916113103986394,566,0.8286219081272085,0.43281369376158724,0.35987437654047016,0.9149270274699342
K562,fraction,1.0,11,1,primary,m_plus_d,0.1,0.9082345831777897,566,0.8286219081272085,0.8945595607747561,0.17023288698100375,0.9226879881507895
K562,fraction,1.0,11,1,primary,m_plus_d,0.2,0.9082345831777897,566,0.8286219081272085,0.9176881784190825,0.30721863318473336,0.8675094106580552
K562,fraction,1.0,11,1,primary,m_plus_d,0.3,0.9082345831777897,566,0.8286219081272085,0.9288693703822125,0.4280925038807287,0.8174233404128978
K562,fraction,1.0,11,1,primary,m_plus_history,0.1,0.9014082367812566,566,0.8286219081272085,0.9465895530850478,0.17427671638665165,0.9181913134089492
K562,fraction,1.0,11,1,primary,m_plus_history,0.2,0.9014082367812566,566,0.8286219081272085,0.9259876565177378,0.30817552465118303,0.8663111793084745
K562,fraction,1.0,11,1,primary,m_plus_history,0.3,0.9014082367812566,566,0.8286219081272085,0.9339323770325362,0.42878877417592887,0.8164281662030916
K562,fraction,1.0,11,1,all,magnitude,0.1,0.900131032822169,580,0.8275862068965517,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,fraction,1.0,11,1,all,magnitude,0.2,0.900131032822169,580,0.8275862068965517,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,fraction,1.0,11,1,all,magnitude,0.3,0.900131032822169,580,0.8275862068965517,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,fraction,1.0,11,1,all,disagreement,0.1,0.5355092797746026,580,0.8275862068965517,0.4508587715970891,0.13693521323332467,0.9589608741851948
K562,fraction,1.0,11,1,all,disagreement,0.2,0.5355092797746026,580,0.8275862068965517,0.4826523495050408,0.25744262287074454,0.9281967214115693
K562,fraction,1.0,11,1,all,disagreement,0.3,0.5355092797746026,580,0.8275862068965517,0.515330005529611,0.37274141225832785,0.8960836967738174
K562,fraction,1.0,11,1,all,history_risk,0.1,0.45677598984211176,580,0.8275862068965517,0.24145065846227984,0.11978009992805588,0.978022111191049
K562,fraction,1.0,11,1,all,history_risk,0.2,0.45677598984211176,580,0.8275862068965517,0.19108442118148175,0.22274181479414454,0.9715727315073194
K562,fraction,1.0,11,1,all,history_risk,0.3,0.45677598984211176,580,0.8275862068965517,0.4715284133761198,0.36655859806505425,0.9049162884784939
