dataset_name,perturbation,score_name,score_type,mean_score,mean_rmse,n
sciplex3_official_3cell,Andarine_0.1,simple_combined_confidence,confidence,1.194954576090647,0.03677083574924368,6
sciplex3_official_3cell,Andarine_1.0,learned_risk_score,risk,0.03673294492336912,0.038519005296144215,6
sciplex3_official_3cell,Andarine_1.0,simple_combined_confidence,confidence,1.6807639060872415,0.038519005296144215,6
sciplex3_official_3cell,Azacitidine_1.0,learned_risk_score,risk,0.05079726011901939,0.10099860750282134,6
sciplex3_official_3cell,Azacitidine_1.0,simple_combined_confidence,confidence,0.8152586442356297,0.10099860750282134,6
sciplex3_official_3cell,CEP33779_0.1,learned_risk_score,risk,0.04051664293283968,0.03856543922864103,6
sciplex3_official_3cell,CEP33779_0.1,simple_combined_confidence,confidence,1.049998857995365,0.03856543922864103,6
sciplex3_official_3cell,Carmofur_0.01,learned_risk_score,risk,0.03890713439550824,0.03588938026720622,6
sciplex3_official_3cell,Carmofur_0.01,simple_combined_confidence,confidence,1.226665110656221,0.03588938026720622,6
sciplex3_official_3cell,Cimetidine_0.001,learned_risk_score,risk,0.036323987341006114,0.03698810921571824,6
sciplex3_official_3cell,Cimetidine_0.001,simple_combined_confidence,confidence,1.7237177246240962,0.03698810921571824,6
sciplex3_official_3cell,Disulfiram_0.1,learned_risk_score,risk,0.04384617246453287,0.0437123716623129,6
sciplex3_official_3cell,Disulfiram_0.1,simple_combined_confidence,confidence,0.9236329232916716,0.0437123716623129,6
sciplex3_official_3cell,Droxinostat_0.001,learned_risk_score,risk,0.04150686525287831,0.04144561575696666,6
sciplex3_official_3cell,Droxinostat_0.001,simple_combined_confidence,confidence,1.4426480255332408,0.04144561575696666,6
sciplex3_official_3cell,Droxinostat_0.01,learned_risk_score,risk,0.04956291193220936,0.044502696202751775,6
sciplex3_official_3cell,Droxinostat_0.01,simple_combined_confidence,confidence,1.1482986124445407,0.044502696202751775,6
sciplex3_official_3cell,Droxinostat_0.1,learned_risk_score,risk,0.036896466291783975,0.039771426544468885,6
sciplex3_official_3cell,Droxinostat_0.1,simple_combined_confidence,confidence,1.1418908408104147,0.039771426544468885,6
sciplex3_official_3cell,ENMD2076_0.001,learned_risk_score,risk,0.04192696218840525,0.03268743199013472,6
sciplex3_official_3cell,ENMD2076_0.001,simple_combined_confidence,confidence,1.1845122034308748,0.03268743199013472,6
sciplex3_official_3cell,ENMD2076_0.01,learned_risk_score,risk,0.036813407838990106,0.032580914524433124,6
sciplex3_official_3cell,ENMD2076_0.01,simple_combined_confidence,confidence,1.3054778732921797,0.032580914524433124,6
sciplex3_official_3cell,ENMD2076_0.1,learned_risk_score,risk,0.05667062692540962,0.05024435958241657,6
sciplex3_official_3cell,ENMD2076_0.1,simple_combined_confidence,confidence,1.007326981887659,0.05024435958241657,6
sciplex3_official_3cell,Entinostat_0.1,learned_risk_score,risk,0.0470932162413939,0.08760479317918106,6
sciplex3_official_3cell,Entinostat_0.1,simple_combined_confidence,confidence,0.6104961217329731,0.08760479317918106,6
sciplex3_official_3cell,Enzastaurin_1.0,learned_risk_score,risk,0.053337655153760155,0.07679392957958721,6
sciplex3_official_3cell,Enzastaurin_1.0,simple_combined_confidence,confidence,0.7087641679931518,0.07679392957958721,6
sciplex3_official_3cell,Fulvestrant_1.0,learned_risk_score,risk,0.05066796700336948,0.06383866087185029,6
sciplex3_official_3cell,Fulvestrant_1.0,simple_combined_confidence,confidence,0.7598156399115236,0.06383866087185029,6
sciplex3_official_3cell,GSK_0.001,learned_risk_score,risk,0.04085790741602746,0.03989251085072457,6
sciplex3_official_3cell,GSK_0.001,simple_combined_confidence,confidence,1.3106699285857868,0.03989251085072457,6
sciplex3_official_3cell,Gandotinib_0.01,learned_risk_score,risk,0.042141368969431804,0.042382659199900176,6
sciplex3_official_3cell,Gandotinib_0.01,simple_combined_confidence,confidence,1.0192192167889258,0.042382659199900176,6
sciplex3_official_3cell,Glesatinib_0.1,learned_risk_score,risk,0.04224342791311083,0.04263941148098438,6
sciplex3_official_3cell,Glesatinib_0.1,simple_combined_confidence,confidence,1.6770353338320747,0.04263941148098438,6
sciplex3_official_3cell,IOX2_0.001,learned_risk_score,risk,0.04187325352860612,0.040378080084153285,6
sciplex3_official_3cell,IOX2_0.001,simple_combined_confidence,confidence,1.2619484363899651,0.040378080084153285,6
sciplex3_official_3cell,IOX2_1.0,learned_risk_score,risk,0.03987679772675467,0.039384462386707654,6
sciplex3_official_3cell,IOX2_1.0,simple_combined_confidence,confidence,1.2229264313044121,0.039384462386707654,6
sciplex3_official_3cell,Ki8751_0.001,learned_risk_score,risk,0.03859594285249074,0.036314512656150405,6
sciplex3_official_3cell,Ki8751_0.001,simple_combined_confidence,confidence,1.2147067526488033,0.036314512656150405,6
sciplex3_official_3cell,Lapatinib_0.001,learned_risk_score,risk,0.04055022022103975,0.03972653638971809,6
sciplex3_official_3cell,Lapatinib_0.001,simple_combined_confidence,confidence,1.0555812415446053,0.03972653638971809,6
sciplex3_official_3cell,Lenalidomide_0.01,learned_risk_score,risk,0.040487002352801456,0.04277602974716058,6
sciplex3_official_3cell,Lenalidomide_0.01,simple_combined_confidence,confidence,1.3053684217617434,0.04277602974716058,6
sciplex3_official_3cell,Lenalidomide_0.1,learned_risk_score,risk,0.03430533626681209,0.041652699582222626,6
sciplex3_official_3cell,Lenalidomide_0.1,simple_combined_confidence,confidence,1.006464399691631,0.041652699582222626,6
sciplex3_official_3cell,Linifanib_0.01,learned_risk_score,risk,0.036442643865735334,0.03783538512114163,6
sciplex3_official_3cell,Linifanib_0.01,simple_combined_confidence,confidence,1.3197151239327398,0.03783538512114163,6
sciplex3_official_3cell,Lomustine_0.1,learned_risk_score,risk,0.03973291117861163,0.04023661764067878,6
sciplex3_official_3cell,Lomustine_0.1,simple_combined_confidence,confidence,1.6370555943454388,0.04023661764067878,6
sciplex3_official_3cell,MK0752_1.0,learned_risk_score,risk,0.04405387849870804,0.0488682698391861,6
sciplex3_official_3cell,MK0752_1.0,simple_combined_confidence,confidence,0.7579971360150851,0.0488682698391861,6
sciplex3_official_3cell,Maraviroc_1.0,learned_risk_score,risk,0.04099547796189087,0.036643367793035765,6
sciplex3_official_3cell,Maraviroc_1.0,simple_combined_confidence,confidence,1.237088348776629,0.036643367793035765,6
sciplex3_official_3cell,Meprednisone_0.01,learned_risk_score,risk,0.04218532587773104,0.04101422052738637,6
sciplex3_official_3cell,Meprednisone_0.01,simple_combined_confidence,confidence,1.029889503637895,0.04101422052738637,6
sciplex3_official_3cell,Meprednisone_0.1,learned_risk_score,risk,0.03983217123979146,0.0425684540408883,6
sciplex3_official_3cell,Meprednisone_0.1,simple_combined_confidence,confidence,1.2485461170440455,0.0425684540408883,6
sciplex3_official_3cell,Mercaptopurine_0.01,learned_risk_score,risk,0.0441627708761998,0.052090480255967846,6
sciplex3_official_3cell,Mercaptopurine_0.01,simple_combined_confidence,confidence,1.1268782959976456,0.052090480255967846,6
sciplex3_official_3cell,Mercaptopurine_0.1,learned_risk_score,risk,0.049803936046121766,0.04943824089812377,6
sciplex3_official_3cell,Mercaptopurine_0.1,simple_combined_confidence,confidence,0.9701838403128678,0.04943824089812377,6
sciplex3_official_3cell,Motesanib_0.01,learned_risk_score,risk,0.04310895024070574,0.03975718568930331,6
sciplex3_official_3cell,Motesanib_0.01,simple_combined_confidence,confidence,1.0869165423100835,0.03975718568930331,6
sciplex3_official_3cell,Navitoclax_0.01,learned_risk_score,risk,0.04519166514491379,0.038234586750528425,6
sciplex3_official_3cell,Navitoclax_0.01,simple_combined_confidence,confidence,1.2504552505711375,0.038234586750528425,6
sciplex3_official_3cell,Navitoclax_0.1,learned_risk_score,risk,0.03749534179125751,0.04267541406540951,6
sciplex3_official_3cell,Navitoclax_0.1,simple_combined_confidence,confidence,1.2062289661266499,0.04267541406540951,6
sciplex3_official_3cell,Nintedanib_0.01,learned_risk_score,risk,0.04926702635188682,0.05143588122892934,6
sciplex3_official_3cell,Nintedanib_0.01,simple_combined_confidence,confidence,1.094510515049511,0.05143588122892934,6
sciplex3_official_3cell,Nintedanib_0.1,learned_risk_score,risk,0.04782242079407623,0.051399491291495784,6
sciplex3_official_3cell,Nintedanib_0.1,simple_combined_confidence,confidence,1.151293536365881,0.051399491291495784,6
sciplex3_official_3cell,PD98059_0.01,learned_risk_score,risk,0.04363307046109379,0.04426105588775101,6
sciplex3_official_3cell,PD98059_0.01,simple_combined_confidence,confidence,1.504975032833826,0.04426105588775101,6
sciplex3_official_3cell,PD98059_0.1,learned_risk_score,risk,0.03946870350042266,0.03922826778391294,6
sciplex3_official_3cell,PD98059_0.1,simple_combined_confidence,confidence,1.1820980156669316,0.03922826778391294,6
sciplex3_official_3cell,PD98059_1.0,learned_risk_score,risk,0.03676513718320196,0.036266819795459315,6
sciplex3_official_3cell,PD98059_1.0,simple_combined_confidence,confidence,1.2793051700431943,0.036266819795459315,6
sciplex3_official_3cell,PF3845_0.01,learned_risk_score,risk,0.037695285781902114,0.03769923372628062,6
sciplex3_official_3cell,PF3845_0.01,simple_combined_confidence,confidence,1.6603862690052988,0.03769923372628062,6
sciplex3_official_3cell,PF3845_0.1,learned_risk_score,risk,0.042957454386447935,0.04311662419617466,6
sciplex3_official_3cell,PF3845_0.1,simple_combined_confidence,confidence,1.3234132359559632,0.04311662419617466,6
sciplex3_official_3cell,Prednisone_0.01,learned_risk_score,risk,0.04380118331308148,0.04142001381935309,6
sciplex3_official_3cell,Prednisone_0.01,simple_combined_confidence,confidence,1.1057623981905735,0.04142001381935309,6
sciplex3_official_3cell,Prednisone_0.1,learned_risk_score,risk,0.043434212621454936,0.04189448002194793,6
sciplex3_official_3cell,Prednisone_0.1,simple_combined_confidence,confidence,0.9875673265885627,0.04189448002194793,6
sciplex3_official_3cell,Ramelteon_0.01,learned_risk_score,risk,0.0390565500992927,0.03845148898238707,6
sciplex3_official_3cell,Ramelteon_0.01,simple_combined_confidence,confidence,1.585837388188463,0.03845148898238707,6
sciplex3_official_3cell,Ramelteon_0.1,learned_risk_score,risk,0.03998753460721711,0.03909638886892844,6
sciplex3_official_3cell,Ramelteon_0.1,simple_combined_confidence,confidence,1.0953195854395943,0.03909638886892844,6
sciplex3_official_3cell,Regorafenib_0.001,learned_risk_score,risk,0.04390216518044856,0.04420612076793486,6
sciplex3_official_3cell,Regorafenib_0.001,simple_combined_confidence,confidence,1.5105585598866795,0.04420612076793486,6
sciplex3_official_3cell,Regorafenib_0.01,learned_risk_score,risk,0.04138905064256417,0.0413582705328671,6
sciplex3_official_3cell,Regorafenib_0.01,simple_combined_confidence,confidence,1.205285758606175,0.0413582705328671,6
sciplex3_official_3cell,Rigosertib_0.001,learned_risk_score,risk,0.037607469168454914,0.03781501739715432,6
sciplex3_official_3cell,Rigosertib_0.001,simple_combined_confidence,confidence,1.3017539575221198,0.03781501739715432,6
sciplex3_official_3cell,Rigosertib_0.01,learned_risk_score,risk,0.04244595804508728,0.05634302078695593,6
sciplex3_official_3cell,Rigosertib_0.01,simple_combined_confidence,confidence,1.0513278812142628,0.05634302078695593,6
sciplex3_official_3cell,Roscovitine_0.01,learned_risk_score,risk,0.039956278983422314,0.03966709180400029,6
sciplex3_official_3cell,Roscovitine_0.01,simple_combined_confidence,confidence,1.1390686620833927,0.03966709180400029,6
sciplex3_official_3cell,Roscovitine_0.1,learned_risk_score,risk,0.04418247478436758,0.04108418502850714,6
sciplex3_official_3cell,Roscovitine_0.1,simple_combined_confidence,confidence,1.1637752799332948,0.04108418502850714,6
sciplex3_official_3cell,S3I201_0.1,learned_risk_score,risk,0.0381800492878531,0.03749281401912525,6
sciplex3_official_3cell,S3I201_0.1,simple_combined_confidence,confidence,1.1640172443671755,0.03749281401912525,6
sciplex3_official_3cell,SB431542_1.0,learned_risk_score,risk,0.04821585438016535,0.05189040990848116,6
sciplex3_official_3cell,SB431542_1.0,simple_combined_confidence,confidence,0.926244087946265,0.05189040990848116,6
sciplex3_official_3cell,SRT1720_0.01,learned_risk_score,risk,0.03615041936434762,0.036820090534962914,6
sciplex3_official_3cell,SRT1720_0.01,simple_combined_confidence,confidence,1.6400664036992414,0.036820090534962914,6
sciplex3_official_3cell,SRT1720_0.1,learned_risk_score,risk,0.04155403549873487,0.04084961677568022,6
sciplex3_official_3cell,SRT1720_0.1,simple_combined_confidence,confidence,1.0767463035688534,0.04084961677568022,6
sciplex3_official_3cell,SRuxolitinib_0.001,learned_risk_score,risk,0.04022519936396359,0.03800652989034372,6
sciplex3_official_3cell,SRuxolitinib_0.001,simple_combined_confidence,confidence,1.6621144870042184,0.03800652989034372,6
sciplex3_official_3cell,Sodium_1.0,learned_risk_score,risk,0.040614008255960614,0.04166957463118188,6
sciplex3_official_3cell,Sodium_1.0,simple_combined_confidence,confidence,1.176395030270742,0.04166957463118188,6
sciplex3_official_3cell,Streptozotocin_0.001,learned_risk_score,risk,0.04099548370675717,0.04141043760479992,6
sciplex3_official_3cell,Streptozotocin_0.001,simple_combined_confidence,confidence,1.1016927070223121,0.04141043760479992,6
sciplex3_official_3cell,Streptozotocin_0.1,learned_risk_score,risk,0.04294631438197261,0.04212906259177815,6
sciplex3_official_3cell,Streptozotocin_0.1,simple_combined_confidence,confidence,1.1298319013148046,0.04212906259177815,6
sciplex3_official_3cell,Tie2_0.01,learned_risk_score,risk,0.03992265416117676,0.04108482244971202,6
sciplex3_official_3cell,Tie2_0.01,simple_combined_confidence,confidence,1.3861964426373439,0.04108482244971202,6
sciplex3_official_3cell,Tie2_0.1,learned_risk_score,risk,0.041350343396776394,0.04051119005713767,6
sciplex3_official_3cell,Tie2_0.1,simple_combined_confidence,confidence,1.2615786256079506,0.04051119005713767,6
sciplex3_official_3cell,Tie2_1.0,learned_risk_score,risk,0.04770922569999925,0.050815256513600825,6
sciplex3_official_3cell,Tie2_1.0,simple_combined_confidence,confidence,1.111420016123457,0.050815256513600825,6
sciplex3_official_3cell,Tranylcypromine_0.001,learned_risk_score,risk,0.04743213334509783,0.04505848651369996,6
sciplex3_official_3cell,Tranylcypromine_0.001,simple_combined_confidence,confidence,1.0556400807865696,0.04505848651369996,6
sciplex3_official_3cell,UNC0379_0.001,learned_risk_score,risk,0.04427043523887764,0.04109595341989453,6
sciplex3_official_3cell,UNC0379_0.001,simple_combined_confidence,confidence,0.938980017170136,0.04109595341989453,6
sciplex3_official_3cell,Valproic_1.0,learned_risk_score,risk,0.04082615985596927,0.03794968605028357,6
sciplex3_official_3cell,Valproic_1.0,simple_combined_confidence,confidence,1.1313508656892848,0.03794968605028357,6
sciplex3_official_3cell,WP1066_0.01,learned_risk_score,risk,0.042302749365498334,0.04394152429971363,6
sciplex3_official_3cell,WP1066_0.01,simple_combined_confidence,confidence,1.3084631124949333,0.04394152429971363,6
sciplex3_official_3cell,XAV939_0.1,learned_risk_score,risk,0.03976085588066663,0.038491409248067425,6
sciplex3_official_3cell,XAV939_0.1,simple_combined_confidence,confidence,1.5542862857470652,0.038491409248067425,6
