dataset_name,predictor_name,score_name,score_type,coverage,n_kept,mean_rmse,median_rmse,full_mean_rmse,rmse_delta_vs_full
sciplex3_official_3cell,ContextSimBaseline,prediction_magnitude_risk,risk,0.6,144,0.0459106318847968,0.04439475733934689,0.045156314583819614,-0.000754317300977185
sciplex3_official_3cell,ContextSimBaseline,prediction_magnitude_risk,risk,0.5,120,0.04607720252577952,0.04483766184948823,0.045156314583819614,-0.0009208879419599081
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,1.0,240,0.04515631458381961,0.042538027790654964,0.04515631458381961,0.0
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.9,216,0.04532938949818748,0.04256172336848127,0.04515631458381961,-0.0001730749143678753
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.8,192,0.04437428898748528,0.04239626032533668,0.04515631458381961,0.0007820255963343278
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.7,168,0.044297498954996135,0.04212450150791382,0.04515631458381961,0.0008588156288234713
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.6,144,0.04453155683841149,0.04218279786601261,0.04515631458381961,0.0006247577454081138
sciplex3_official_3cell,ContextSimBaseline,random_score,confidence,0.5,120,0.04454338300669875,0.04218279786601261,0.04515631458381961,0.0006129315771208552
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,1.0,240,0.04515631458381961,0.042538027790654964,0.04515631458381961,0.0
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.9,216,0.04317104898767022,0.04205551226481632,0.04515631458381961,0.0019852655961493867
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.8,192,0.04199831787828929,0.04140984340727882,0.04515631458381961,0.003157996705530318
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.7,168,0.04161950418069935,0.0412261925641427,0.04515631458381961,0.003536810403120254
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.6,144,0.04148310435554356,0.04121985542563388,0.04515631458381961,0.003673210228276047
sciplex3_official_3cell,ContextSimBaseline,simple_combined_confidence,confidence,0.5,120,0.041398128327609855,0.0413890393419824,0.04515631458381961,0.0037581862562097515
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,1.0,240,0.04515631458381961,0.042538027790654964,0.04515631458381961,0.0
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.9,216,0.044701492202637964,0.04246932410270467,0.04515631458381961,0.00045482238118164237
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.8,192,0.043971560819602205,0.041867097971009404,0.04515631458381961,0.0011847537642174014
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.7,168,0.042834261377512936,0.0413890393419824,0.04515631458381961,0.0023220532063066707
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.6,144,0.04190985441379229,0.04075655228928664,0.04515631458381961,0.0032464601700273182
sciplex3_official_3cell,ContextSimBaseline,support_count_score,confidence,0.5,120,0.04112473020505209,0.04029200870196195,0.04515631458381961,0.004031584378767515
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,1.0,240,0.041537807415658906,0.039163225300307844,0.041537807415658906,0.0
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.9,216,0.04123599704953374,0.03936229705181739,0.041537807415658906,0.0003018103661251645
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.8,192,0.04125846187844881,0.039575250323300816,0.041537807415658906,0.00027934553721009614
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.7,168,0.041504935629107835,0.04011421338176989,0.041537807415658906,3.287178655107109e-05
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.6,144,0.04071746125715195,0.039947540640433155,0.041537807415658906,0.0008203461585069571
sciplex3_official_3cell,V0StrongBaseline,context_similarity_score,confidence,0.5,120,0.04102055978129564,0.04053507744573393,0.041537807415658906,0.0005172476343632687
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,1.0,240,0.041537807415658906,0.039163225300307844,0.041537807415658906,0.0
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.9,216,0.04204570329194973,0.03967625646416813,0.041537807415658906,-0.0005078958762908259
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.8,192,0.043049594256665595,0.040290049470412724,0.041537807415658906,-0.001511786841006689
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.7,168,0.04373318777960071,0.040571389598405366,0.041537807415658906,-0.002195380363941804
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.6,144,0.043780429982395425,0.040489617669412614,0.041537807415658906,-0.0022426225667365185
sciplex3_official_3cell,V0StrongBaseline,historical_residual_risk,risk,0.5,120,0.04338164126233792,0.040489617669412614,0.041537807415658906,-0.0018438338466790147
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,1.0,240,0.041537807415658906,0.039163225300307844,0.041537807415658906,0.0
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.9,216,0.04042182023750714,0.03865633394396899,0.041537807415658906,0.001115987178151763
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.8,192,0.039792633834768186,0.038080975351066276,0.041537807415658906,0.0017451735808907201
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.7,168,0.03916425691069101,0.03789997611288905,0.041537807415658906,0.002373550504967896
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.6,144,0.03803819382665825,0.037809343014950036,0.041537807415658906,0.0034996135890006594
sciplex3_official_3cell,V0StrongBaseline,learned_risk_score,risk,0.5,120,0.03808929676239219,0.037851840758141325,0.041537807415658906,0.0034485106532667134
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,1.0,240,0.041537807415658906,0.039163225300307844,0.041537807415658906,0.0
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.9,216,0.03961958903514068,0.03839144703880444,0.041537807415658906,0.0019182183805182274
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.8,192,0.03899055453450003,0.038087351804932376,0.041537807415658906,0.002547252881158875
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.7,168,0.038564540382920454,0.03789997611288905,0.041537807415658906,0.0029732670327384525
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.6,144,0.03781377554348456,0.03789997611288905,0.041537807415658906,0.0037240318721743493
sciplex3_official_3cell,V0StrongBaseline,model_disagreement_risk,risk,0.5,120,0.03691793707357059,0.037787036032251864,0.041537807415658906,0.004619870342088314
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,1.0,240,0.041537807415658906,0.039163225300307844,0.041537807415658906,0.0
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.9,216,0.04224958418117632,0.03967625646416813,0.041537807415658906,-0.0007117767655174106
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.8,192,0.043187039921112926,0.04023009449730723,0.041537807415658906,-0.0016492325054540194
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.7,168,0.043655108945613356,0.040489617669412614,0.041537807415658906,-0.0021173015299544504
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.6,144,0.04452942741247602,0.04074950725214652,0.041537807415658906,-0.002991619996817116
sciplex3_official_3cell,V0StrongBaseline,ood_distance_risk,risk,0.5,120,0.044516594561988296,0.04074950725214652,0.041537807415658906,-0.0029787871463293897
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,1.0,110,0.03733947395668652,0.03737281224195337,0.03733947395668652,0.0
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.9,99,0.0372392232749163,0.03733415089965427,0.03733947395668652,0.00010025068177021978
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.8,88,0.03736573365596979,0.0375740307994742,0.03733947395668652,-2.6259699283270876e-05
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.7,77,0.03761464589674389,0.037736588014695926,0.03733947395668652,-0.0002751719400573699
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.6,66,0.037945609955292045,0.0377485959923549,0.03733947395668652,-0.0006061359986055254
sciplex3_official_3cell,V0StrongBaseline,perturbation_stability_score,confidence,0.5,55,0.0386420719688558,0.037932443386515274,0.03733947395668652,-0.0013025980121692815
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,1.0,240,0.041537807415658906,0.039163225300307844,0.041537807415658906,0.0
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.9,216,0.04124450463585026,0.03891061207095056,0.041537807415658906,0.0002933027798086435
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.8,192,0.04162419311094114,0.03918096579271722,0.041537807415658906,-8.638569528223589e-05
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.7,168,0.042167508470013215,0.04004130253909762,0.041537807415658906,-0.0006297010543543091
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.6,144,0.042766758355861106,0.04057265015806051,0.041537807415658906,-0.0012289509402022003
sciplex3_official_3cell,V0StrongBaseline,prediction_magnitude_risk,risk,0.5,120,0.0441114277684036,0.04301538771655877,0.041537807415658906,-0.0025736203527446933
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,1.0,240,0.0415378074156589,0.039163225300307844,0.0415378074156589,0.0
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.9,216,0.04171365293536944,0.03901246934951959,0.0415378074156589,-0.00017584551971053936
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.8,192,0.041939603874457936,0.03936229705181739,0.0415378074156589,-0.00040179645879903636
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.7,168,0.04200650043231866,0.03967625646416813,0.0415378074156589,-0.00046869301665976304
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.6,144,0.04208310925840203,0.03954891105535304,0.0415378074156589,-0.0005453018427431303
sciplex3_official_3cell,V0StrongBaseline,random_score,confidence,0.5,120,0.042021291892532675,0.03974846859526938,0.0415378074156589,-0.0004834844768737759
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,1.0,240,0.041537807415658906,0.039163225300307844,0.041537807415658906,0.0
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.9,216,0.03975063025763075,0.038578972808125944,0.041537807415658906,0.001787177158028154
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.8,192,0.03870895321145903,0.03835324048174732,0.041537807415658906,0.002828854204199878
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.7,168,0.03846677613624313,0.038241957465033546,0.041537807415658906,0.003071031279415777
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.6,144,0.038319001631359276,0.03812162467919076,0.041537807415658906,0.0032188057842996304
sciplex3_official_3cell,V0StrongBaseline,simple_combined_confidence,confidence,0.5,120,0.03822194696409169,0.03832967529395266,0.041537807415658906,0.003315860451567218
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,1.0,240,0.041537807415658906,0.039163225300307844,0.041537807415658906,0.0
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.9,216,0.04122266826385607,0.039408469060216444,0.041537807415658906,0.0003151391518028332
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.8,192,0.040635444311864166,0.039072683435301125,0.041537807415658906,0.0009023631037947399
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.7,168,0.039570049773046914,0.03838622153041528,0.041537807415658906,0.001967757642611992
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.6,144,0.03874866920016454,0.038009513529145625,0.041537807415658906,0.002789138215494369
sciplex3_official_3cell,V0StrongBaseline,support_count_score,confidence,0.5,120,0.03817545139369922,0.03780276725211311,0.041537807415658906,0.003362356021959688
