dataset_name,simple_combined_confidence_aligned_rho,simple_combined_confidence_risk_cov_80_improve_pct,learned_risk_score_aligned_rho,learned_risk_score_risk_cov_80_improve_pct,historical_residual_risk_aligned_rho,historical_residual_risk_risk_cov_80_improve_pct,model_disagreement_risk_aligned_rho,model_disagreement_risk_risk_cov_80_improve_pct
KaggleCrossPatient,0.6187467434960859,14.383235939166802,0.0092347769980422,-1.9434952278397724,-0.0204212338036209,-2.007442215644794,0.468595220741713,12.094573800928355
crossPatient,0.0753330882413316,2.441168646046509,0.0,0.0,-0.4354635265692596,-3.2637113881001145,0.597643598768078,-0.1670925165977187
sciplex3,0.6224042065344838,17.690673094918413,0.425515836454543,7.803259205133196,0.4513485592289175,2.84308987810142,0.8845770550156491,18.19313870950189
