dataset_name,predictor_name,score_name,score_type,coverage,n_kept,mean_rmse,median_rmse,full_mean_rmse,rmse_delta_vs_full
KaggleCrossPatient,V0StrongBaseline,model_disagreement_risk,risk,0.5,20,0.047032906586724446,0.0451776686324922,0.06102564985895507,0.013992743272230622
KaggleCrossPatient,V0StrongBaseline,ood_distance_risk,risk,1.0,40,0.061025649858955075,0.05066429198994264,0.061025649858955075,0.0
KaggleCrossPatient,V0StrongBaseline,ood_distance_risk,risk,0.9,36,0.06298349079932739,0.05277287780627326,0.061025649858955075,-0.00195784094037231
KaggleCrossPatient,V0StrongBaseline,ood_distance_risk,risk,0.8,32,0.0649414283111489,0.05438500478573313,0.061025649858955075,-0.003915778452193819
KaggleCrossPatient,V0StrongBaseline,ood_distance_risk,risk,0.7,28,0.06759287664909165,0.057330245829072264,0.061025649858955075,-0.006567226790136577
KaggleCrossPatient,V0StrongBaseline,ood_distance_risk,risk,0.6,24,0.07084978252640894,0.06147478787192858,0.061025649858955075,-0.00982413266745387
KaggleCrossPatient,V0StrongBaseline,ood_distance_risk,risk,0.5,20,0.07578859587892575,0.06553906271713694,0.061025649858955075,-0.014762946019970677
KaggleCrossPatient,V0StrongBaseline,perturbation_stability_score,confidence,1.0,30,0.04701518682754775,0.045260111471557646,0.04701518682754775,0.0
KaggleCrossPatient,V0StrongBaseline,perturbation_stability_score,confidence,0.9,27,0.04751244662607718,0.04541087426342388,0.04701518682754775,-0.00049725979852943
KaggleCrossPatient,V0StrongBaseline,perturbation_stability_score,confidence,0.8,24,0.04788462976266037,0.04651123737880719,0.04701518682754775,-0.0008694429351126173
KaggleCrossPatient,V0StrongBaseline,perturbation_stability_score,confidence,0.7,21,0.04940222532152666,0.04939244273859897,0.04701518682754775,-0.0023870384939789074
KaggleCrossPatient,V0StrongBaseline,perturbation_stability_score,confidence,0.6,18,0.05010412259806292,0.049393588301428176,0.04701518682754775,-0.0030889357705151665
KaggleCrossPatient,V0StrongBaseline,perturbation_stability_score,confidence,0.5,15,0.050376414920163905,0.04939473386425739,0.04701518682754775,-0.0033612280926161517
KaggleCrossPatient,V0StrongBaseline,prediction_magnitude_risk,risk,1.0,40,0.061025649858955075,0.05066429198994264,0.061025649858955075,0.0
KaggleCrossPatient,V0StrongBaseline,prediction_magnitude_risk,risk,0.9,36,0.056481818759247196,0.049393588301428176,0.061025649858955075,0.004543831099707879
KaggleCrossPatient,V0StrongBaseline,prediction_magnitude_risk,risk,0.8,32,0.05429638187416411,0.04850202161639473,0.061025649858955075,0.006729267984790968
KaggleCrossPatient,V0StrongBaseline,prediction_magnitude_risk,risk,0.7,28,0.05480199332043357,0.04850202161639473,0.061025649858955075,0.006223656538521506
KaggleCrossPatient,V0StrongBaseline,prediction_magnitude_risk,risk,0.6,24,0.05623510170795731,0.04850202161639473,0.061025649858955075,0.0047905481509977615
KaggleCrossPatient,V0StrongBaseline,prediction_magnitude_risk,risk,0.5,20,0.05361465953328355,0.04636047458694095,0.061025649858955075,0.007410990325671524
KaggleCrossPatient,V0StrongBaseline,random_score,confidence,1.0,40,0.061025649858955075,0.05066429198994264,0.061025649858955075,0.0
KaggleCrossPatient,V0StrongBaseline,random_score,confidence,0.9,36,0.06282562949823761,0.051754463267366324,0.061025649858955075,-0.0017999796392825368
KaggleCrossPatient,V0StrongBaseline,random_score,confidence,0.8,32,0.0598090253377009,0.05066429198994264,0.061025649858955075,0.0012166245212541782
KaggleCrossPatient,V0StrongBaseline,random_score,confidence,0.7,28,0.05893637461595998,0.04984894868502449,0.061025649858955075,0.002089275242995098
KaggleCrossPatient,V0StrongBaseline,random_score,confidence,0.6,24,0.05952143512676495,0.047401658501011426,0.061025649858955075,0.0015042147321901247
KaggleCrossPatient,V0StrongBaseline,random_score,confidence,0.5,20,0.061781922045573534,0.049393588301428176,0.061025649858955075,-0.0007562721866184591
KaggleCrossPatient,V0StrongBaseline,simple_combined_confidence,confidence,1.0,40,0.06102564985895507,0.05066429198994264,0.06102564985895507,0.0
KaggleCrossPatient,V0StrongBaseline,simple_combined_confidence,confidence,0.9,36,0.05688713703332236,0.049393588301428176,0.06102564985895507,0.004138512825632705
KaggleCrossPatient,V0StrongBaseline,simple_combined_confidence,confidence,0.8,32,0.05444140070313242,0.04850202161639473,0.06102564985895507,0.006584249155822647
KaggleCrossPatient,V0StrongBaseline,simple_combined_confidence,confidence,0.7,28,0.047036664052778086,0.04502690584062598,0.06102564985895507,0.013988985806176982
KaggleCrossPatient,V0StrongBaseline,simple_combined_confidence,confidence,0.6,24,0.046596835531753755,0.04443463561286365,0.06102564985895507,0.014428814327201313
KaggleCrossPatient,V0StrongBaseline,simple_combined_confidence,confidence,0.5,20,0.0469970565340791,0.046278031747875516,0.06102564985895507,0.014028593324875965
KaggleCrossPatient,V0StrongBaseline,support_count_score,confidence,1.0,40,0.061025649858955075,0.05066429198994264,0.061025649858955075,0.0
KaggleCrossPatient,V0StrongBaseline,support_count_score,confidence,0.9,36,0.057798009089014966,0.049393588301428176,0.061025649858955075,0.0032276407699401086
KaggleCrossPatient,V0StrongBaseline,support_count_score,confidence,0.8,32,0.05018004719169464,0.04651123737880719,0.061025649858955075,0.010845602667260437
KaggleCrossPatient,V0StrongBaseline,support_count_score,confidence,0.7,28,0.04666307684295578,0.045260111471557646,0.061025649858955075,0.014362573015999296
KaggleCrossPatient,V0StrongBaseline,support_count_score,confidence,0.6,24,0.04803818700476272,0.04850202161639473,0.061025649858955075,0.012987462854192354
KaggleCrossPatient,V0StrongBaseline,support_count_score,confidence,0.5,20,0.05014772166124357,0.04984894868502449,0.061025649858955075,0.010877928197711502
crossPatient,ContextSimBaseline,context_similarity_score,confidence,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,context_similarity_score,confidence,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,context_similarity_score,confidence,0.8,7,0.08184461730454361,0.08404622432328339,0.08105076994974131,-0.000793847354802299
crossPatient,ContextSimBaseline,context_similarity_score,confidence,0.7,6,0.08662246543287162,0.08915703038811829,0.08105076994974131,-0.005571695483130315
crossPatient,ContextSimBaseline,context_similarity_score,confidence,0.6,5,0.09115000532297642,0.09426783645295318,0.08105076994974131,-0.010099235373235108
crossPatient,ContextSimBaseline,context_similarity_score,confidence,0.5,4,0.09380360510841372,0.0955109377638686,0.08105076994974131,-0.012752835158672413
crossPatient,ContextSimBaseline,historical_residual_risk,risk,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,historical_residual_risk,risk,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,historical_residual_risk,risk,0.8,7,0.08348877051651184,0.08404622432328339,0.08105076994974131,-0.002438000566770529
crossPatient,ContextSimBaseline,historical_residual_risk,risk,0.7,6,0.08482125919157625,0.08915703038811829,0.08105076994974131,-0.003770489241834943
crossPatient,ContextSimBaseline,historical_residual_risk,risk,0.6,5,0.08293194373930086,0.08404622432328339,0.08105076994974131,-0.0018811737895595565
crossPatient,ContextSimBaseline,historical_residual_risk,risk,0.5,4,0.09037054754048221,0.09040013169903369,0.08105076994974131,-0.009319777590740902
crossPatient,ContextSimBaseline,learned_risk_score,risk,1.0,2,0.07496578380467973,0.07496578380467973,0.07496578380467973,0.0
crossPatient,ContextSimBaseline,learned_risk_score,risk,0.9,2,0.07496578380467973,0.07496578380467973,0.07496578380467973,0.0
crossPatient,ContextSimBaseline,learned_risk_score,risk,0.8,2,0.07496578380467973,0.07496578380467973,0.07496578380467973,0.0
crossPatient,ContextSimBaseline,learned_risk_score,risk,0.7,2,0.07496578380467973,0.07496578380467973,0.07496578380467973,0.0
crossPatient,ContextSimBaseline,learned_risk_score,risk,0.6,2,0.07496578380467973,0.07496578380467973,0.07496578380467973,0.0
crossPatient,ContextSimBaseline,learned_risk_score,risk,0.5,1,0.096754039074784,0.096754039074784,0.07496578380467973,-0.021788255270104265
crossPatient,ContextSimBaseline,model_disagreement_risk,risk,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,model_disagreement_risk,risk,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,model_disagreement_risk,risk,0.8,7,0.08062284789637816,0.08053560618122715,0.08105076994974131,0.0004279220533631445
crossPatient,ContextSimBaseline,model_disagreement_risk,risk,0.7,6,0.07736893578200214,0.07801472232367623,0.08105076994974131,0.0036818341677391647
crossPatient,ContextSimBaseline,model_disagreement_risk,risk,0.6,5,0.07349191512344576,0.07549383846612533,0.08105076994974131,0.00755885482629555
crossPatient,ContextSimBaseline,model_disagreement_risk,risk,0.5,4,0.06829793479106891,0.0697393022242365,0.08105076994974131,0.012752835158672399
crossPatient,ContextSimBaseline,ood_distance_risk,risk,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,ood_distance_risk,risk,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,ood_distance_risk,risk,0.8,7,0.08503266158047929,0.08404622432328339,0.08105076994974131,-0.003981891630737977
crossPatient,ContextSimBaseline,ood_distance_risk,risk,0.7,6,0.08251371841345344,0.08229091525225526,0.08105076994974131,-0.0014629484637121298
crossPatient,ContextSimBaseline,ood_distance_risk,risk,0.6,5,0.08220721723148745,0.08053560618122715,0.08105076994974131,-0.0011564472817461452
crossPatient,ContextSimBaseline,ood_distance_risk,risk,0.5,4,0.08388556192282798,0.08740172131709018,0.08105076994974131,-0.00283479197308667
crossPatient,ContextSimBaseline,perturbation_stability_score,confidence,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,perturbation_stability_score,confidence,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,perturbation_stability_score,confidence,0.8,7,0.08503266158047929,0.08404622432328339,0.08105076994974131,-0.003981891630737977
crossPatient,ContextSimBaseline,perturbation_stability_score,confidence,0.7,6,0.08854064418016788,0.08915703038811829,0.08105076994974131,-0.007489874230426574
crossPatient,ContextSimBaseline,perturbation_stability_score,confidence,0.6,5,0.0911500053229764,0.09426783645295318,0.08105076994974131,-0.010099235373235094
crossPatient,ContextSimBaseline,perturbation_stability_score,confidence,0.5,4,0.09037054754048221,0.09040013169903369,0.08105076994974131,-0.009319777590740902
crossPatient,ContextSimBaseline,prediction_magnitude_risk,risk,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,prediction_magnitude_risk,risk,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,prediction_magnitude_risk,risk,0.8,7,0.0850326615804793,0.08404622432328339,0.08105076994974131,-0.003981891630737991
crossPatient,ContextSimBaseline,prediction_magnitude_risk,risk,0.7,6,0.08349346576840032,0.08229091525225526,0.08105076994974131,-0.0024426958186590103
crossPatient,ContextSimBaseline,prediction_magnitude_risk,risk,0.6,5,0.08016289480555351,0.08053560618122715,0.08105076994974131,0.0008878751441877969
crossPatient,ContextSimBaseline,prediction_magnitude_risk,risk,0.5,4,0.07919206242612103,0.07801472232367623,0.08105076994974131,0.0018587075236202732
crossPatient,ContextSimBaseline,random_score,confidence,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,random_score,confidence,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,random_score,confidence,0.8,7,0.08062284789637816,0.08053560618122715,0.08105076994974131,0.0004279220533631445
crossPatient,ContextSimBaseline,random_score,confidence,0.7,6,0.08339586154871657,0.08740172131709018,0.08105076994974131,-0.0023450915989752658
crossPatient,ContextSimBaseline,random_score,confidence,0.6,5,0.08004576974193303,0.08053560618122715,0.08105076994974131,0.0010050002078082765
crossPatient,ContextSimBaseline,random_score,confidence,0.5,4,0.08676283004377242,0.08740172131709018,0.08105076994974131,-0.005712060094031107
crossPatient,ContextSimBaseline,simple_combined_confidence,confidence,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,simple_combined_confidence,confidence,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,simple_combined_confidence,confidence,0.8,7,0.07916261759213962,0.08053560618122715,0.08105076994974131,0.0018881523576016884
crossPatient,ContextSimBaseline,simple_combined_confidence,confidence,0.7,6,0.08169225952710495,0.08229091525225526,0.08105076994974131,-0.0006414895773636381
crossPatient,ContextSimBaseline,simple_combined_confidence,confidence,0.6,5,0.08122146656786926,0.08053560618122715,0.08105076994974131,-0.00017069661812794956
crossPatient,ContextSimBaseline,simple_combined_confidence,confidence,0.5,4,0.07649025306417799,0.07801472232367623,0.08105076994974131,0.004560516885563318
crossPatient,ContextSimBaseline,support_count_score,confidence,1.0,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,support_count_score,confidence,0.9,8,0.08105076994974131,0.08229091525225526,0.08105076994974131,0.0
crossPatient,ContextSimBaseline,support_count_score,confidence,0.8,7,0.08348877051651184,0.08404622432328339,0.08105076994974131,-0.002438000566770529
crossPatient,ContextSimBaseline,support_count_score,confidence,0.7,6,0.08482125919157625,0.08915703038811829,0.08105076994974131,-0.003770489241834943
crossPatient,ContextSimBaseline,support_count_score,confidence,0.6,5,0.08293194373930086,0.08404622432328339,0.08105076994974131,-0.0018811737895595565
crossPatient,ContextSimBaseline,support_count_score,confidence,0.5,4,0.0835310281288193,0.09040013169903369,0.08105076994974131,-0.0024802581790779876
crossPatient,V0StrongBaseline,context_similarity_score,confidence,1.0,8,0.0749783733335551,0.07318996347430362,0.0749783733335551,0.0
crossPatient,V0StrongBaseline,context_similarity_score,confidence,0.9,8,0.0749783733335551,0.07318996347430362,0.0749783733335551,0.0
crossPatient,V0StrongBaseline,context_similarity_score,confidence,0.8,7,0.07484291932917138,0.07045337558436611,0.0749783733335551,0.00013545400438372268
crossPatient,V0StrongBaseline,context_similarity_score,confidence,0.7,6,0.07770821620501588,0.07817146546663346,0.0749783733335551,-0.0027298428714607748
crossPatient,V0StrongBaseline,context_similarity_score,confidence,0.6,5,0.0819485216460404,0.08588955534890082,0.0749783733335551,-0.006970148312485297
crossPatient,V0StrongBaseline,context_similarity_score,confidence,0.5,4,0.08491702033483142,0.08713298813530036,0.0749783733335551,-0.009938647001276321
crossPatient,V0StrongBaseline,historical_residual_risk,risk,1.0,8,0.0749783733335551,0.07318996347430362,0.0749783733335551,0.0
crossPatient,V0StrongBaseline,historical_residual_risk,risk,0.9,8,0.0749783733335551,0.07318996347430362,0.0749783733335551,0.0
crossPatient,V0StrongBaseline,historical_residual_risk,risk,0.8,7,0.07761718538122107,0.07592655136424113,0.0749783733335551,-0.0026388120476659727
crossPatient,V0StrongBaseline,historical_residual_risk,risk,0.7,6,0.07789895771738439,0.07817146546663346,0.0749783733335551,-0.0029205843838292916
