perturbation,predictor_name,rmse,cosine_error,pearson,spearman,pred_l2,true_l2
CCND3,GEARS_formal_seed1_subset512,0.2825580835342407,0.8962930557373926,0.06573445311498079,0.1672757986576029,1.5849475860595703,6.360543251037598
CCND3,scGPT_whole_human_forward_subset512,0.2810998558998108,1.0038012123678564,0.04070292894266739,0.005529753100802212,0.004869028460234404,6.360543251037598
DAD1,GEARS_formal_seed1_subset512,0.2781211733818054,0.8686085249398572,0.14738384038196808,0.24088850121880043,1.3872032165527344,6.3233418464660645
DAD1,scGPT_whole_human_forward_subset512,0.2795198857784271,1.210561938349165,-0.207339511107349,0.07007825755158219,0.006970644928514957,6.3233418464660645
DERL2,GEARS_formal_seed1_subset512,0.3069564402103424,0.6231319743274701,0.3789626526297989,0.38989954910106317,1.4751472473144531,7.365840435028076
DERL2,scGPT_whole_human_forward_subset512,0.3254988193511963,0.9489530883977032,-0.005820844805187663,-0.059454789739706325,0.012812753207981586,7.365840435028076
